"model"	"n.muts"	"coes"	"sigma"	"d.true"	"rep"	"method"	"d.hat"	"u.hats.1"	"u.hats.2"	"u.hats.3"	"u.hats.4"	"R2"	"sig.hat"	"logLike"	"P"
"stick"	"4"	"-0.3"	"0.02"	"1"	"16"	"RDB"	"-100"	"0.00441"	"0.00433"	"0.00448"	"0.00429"	"0.88062"	"0.15319"	"8.31453"	NA
"stick"	"4"	"-0.3"	"0.02"	"1"	"17"	"RDB"	"-100"	"0.00441"	"0.0042"	"0.00454"	"0.00438"	"0.88977"	"0.14627"	"9.05383"	NA
"stick"	"4"	"-0.3"	"0.02"	"1"	"18"	"RDB"	"-100"	"0.00441"	"0.00427"	"0.00423"	"0.00456"	"0.87739"	"0.15443"	"8.18544"	NA
"stick"	"4"	"-0.3"	"0.02"	"1"	"19"	"RDB"	"-100"	"0.00441"	"0.00451"	"0.00436"	"0.0045"	"0.8559"	"0.17291"	"6.37657"	NA
"stick"	"4"	"-0.3"	"0.02"	"1"	"20"	"RDB"	"-100"	"0.00436"	"0.00443"	"0.00444"	"0.00448"	"0.86631"	"0.16445"	"7.17895"	NA
"stick"	"4"	"-0.3"	"0.02"	"1"	"21"	"RDB"	"-100"	"0.00435"	"0.0045"	"0.00447"	"0.00443"	"0.86775"	"0.16412"	"7.21181"	NA
"stick"	"4"	"-0.3"	"0.02"	"1"	"22"	"RDB"	"-100"	"0.00445"	"0.00446"	"0.00445"	"0.00438"	"0.86158"	"0.16837"	"6.80287"	NA
"stick"	"4"	"-0.3"	"0.02"	"1"	"23"	"RDB"	"-100"	"0.00447"	"0.0045"	"0.00437"	"0.0044"	"0.86836"	"0.16385"	"7.23749"	NA
"stick"	"4"	"-0.3"	"0.02"	"1"	"24"	"RDB"	"-100"	"0.00447"	"0.00435"	"0.00442"	"0.00434"	"0.87235"	"0.15949"	"7.66903"	NA
"stick"	"4"	"-0.3"	"0.02"	"1"	"25"	"RDB"	"-100"	"0.00437"	"0.00444"	"0.00445"	"0.00443"	"0.86173"	"0.16817"	"6.82134"	NA
"stick"	"4"	"-0.3"	"0.02"	"1"	"26"	"RDB"	"-100"	"0.0043"	"0.00444"	"0.00449"	"0.00441"	"0.86389"	"0.16593"	"7.03574"	NA
"stick"	"4"	"-0.3"	"0.02"	"1"	"27"	"RDB"	"-100"	"0.00443"	"0.00451"	"0.00453"	"0.0043"	"0.8657"	"0.16619"	"7.01141"	NA
"stick"	"4"	"-0.3"	"0.02"	"1"	"28"	"RDB"	"-100"	"0.00441"	"0.00438"	"0.00438"	"0.00445"	"0.85631"	"0.17063"	"6.58886"	NA
"stick"	"4"	"-0.3"	"0.02"	"1"	"29"	"RDB"	"-100"	"0.00453"	"0.00442"	"0.00434"	"0.00434"	"0.87526"	"0.15746"	"7.87462"	NA
"stick"	"4"	"-0.3"	"0.02"	"1"	"30"	"RDB"	"-100"	"0.0045"	"0.00443"	"0.00439"	"0.00433"	"0.85914"	"0.16969"	"6.67714"	NA
"stick"	"4"	"-0.3"	"0.02"	"1"	"31"	"RDB"	"-100"	"0.00438"	"0.00442"	"0.00443"	"0.0044"	"0.87831"	"0.15618"	"8.00489"	NA
"stick"	"4"	"-0.3"	"0.02"	"1"	"32"	"RDB"	"-100"	"0.00447"	"0.00435"	"0.00464"	"0.00438"	"0.85579"	"0.17359"	"6.31422"	NA
"stick"	"4"	"-0.3"	"0.02"	"1"	"33"	"RDB"	"-100"	"0.00463"	"0.00431"	"0.00443"	"0.00435"	"0.86779"	"0.16375"	"7.2477"	NA
"stick"	"4"	"-0.3"	"0.02"	"1"	"34"	"RDB"	"-100"	"0.00435"	"0.00434"	"0.00439"	"0.00438"	"0.87561"	"0.1555"	"8.07466"	NA
"stick"	"4"	"-0.3"	"0.02"	"1"	"35"	"RDB"	"-100"	"0.00439"	"0.00449"	"0.00442"	"0.00444"	"0.86929"	"0.16303"	"7.31847"	NA
"stick"	"4"	"-0.3"	"0.02"	"1"	"36"	"RDB"	"-100"	"0.00434"	"0.00418"	"0.00432"	"0.00458"	"0.8793"	"0.15335"	"8.2979"	NA
"stick"	"4"	"-0.3"	"0.02"	"1"	"37"	"RDB"	"-100"	"0.00428"	"0.00461"	"0.00436"	"0.00446"	"0.8775"	"0.15643"	"7.97928"	NA
"stick"	"4"	"-0.3"	"0.02"	"1"	"38"	"RDB"	"-100"	"0.00439"	"0.0044"	"0.00467"	"0.00433"	"0.85179"	"0.17547"	"6.14164"	NA
"stick"	"4"	"-0.3"	"0.02"	"1"	"39"	"RDB"	"-100"	"0.00443"	"0.00444"	"0.00438"	"0.00446"	"0.87495"	"0.15837"	"7.78245"	NA
"stick"	"4"	"-0.3"	"0.02"	"1"	"40"	"RDB"	"-100"	"0.0043"	"0.00448"	"0.00452"	"0.00431"	"0.8615"	"0.16756"	"6.87921"	NA
"stick"	"4"	"-0.3"	"0.02"	"1"	"41"	"RDB"	"-100"	"0.00444"	"0.00444"	"0.00428"	"0.00442"	"0.86116"	"0.16695"	"6.93749"	NA
"stick"	"4"	"-0.3"	"0.02"	"1"	"42"	"RDB"	"-100"	"0.0044"	"0.00443"	"0.00446"	"0.00437"	"0.87906"	"0.15487"	"8.13947"	NA
"stick"	"4"	"-0.3"	"0.02"	"1"	"43"	"RDB"	"-100"	"0.00438"	"0.00441"	"0.0045"	"0.00425"	"0.87874"	"0.15436"	"8.19276"	NA
"stick"	"4"	"-0.3"	"0.02"	"1"	"44"	"RDB"	"-100"	"0.00445"	"0.00435"	"0.00458"	"0.00447"	"0.87207"	"0.16204"	"7.41549"	NA
"stick"	"4"	"-0.3"	"0.02"	"1"	"45"	"RDB"	"-100"	"0.00444"	"0.00435"	"0.00435"	"0.00445"	"0.87159"	"0.1599"	"7.62872"	NA
"stick"	"4"	"-0.3"	"0.02"	"1"	"46"	"RDB"	"-100"	"0.00455"	"0.00432"	"0.00438"	"0.00442"	"0.86498"	"0.16527"	"7.09953"	NA
"stick"	"4"	"-0.3"	"0.02"	"1"	"47"	"RDB"	"-100"	"0.0044"	"0.00427"	"0.0045"	"0.00441"	"0.88399"	"0.1514"	"8.50194"	NA
"stick"	"4"	"-0.3"	"0.02"	"1"	"48"	"RDB"	"-100"	"0.00433"	"0.00442"	"0.00449"	"0.00433"	"0.86382"	"0.16505"	"7.12111"	NA
"stick"	"4"	"-0.3"	"0.02"	"1"	"49"	"RDB"	"-100"	"0.00428"	"0.00446"	"0.00436"	"0.00445"	"0.85153"	"0.17376"	"6.29793"	NA
"stick"	"4"	"-0.3"	"0.02"	"1"	"50"	"RDB"	"-100"	"0.00448"	"0.00441"	"0.00452"	"0.00442"	"0.85822"	"0.17195"	"6.46621"	NA
"stick"	"4"	"-0.3"	"0.02"	"1"	"51"	"RDB"	"-100"	"0.00452"	"0.00443"	"0.00439"	"0.00443"	"0.86407"	"0.16718"	"6.91592"	NA
"stick"	"4"	"-0.3"	"0.02"	"1"	"52"	"RDB"	"-100"	"0.00466"	"0.00437"	"0.00434"	"0.00437"	"0.85885"	"0.16996"	"6.6522"	NA
"stick"	"4"	"-0.3"	"0.02"	"1"	"53"	"RDB"	"-100"	"0.00425"	"0.00448"	"0.00442"	"0.00429"	"0.88761"	"0.14707"	"8.96677"	NA
"stick"	"4"	"-0.3"	"0.02"	"1"	"54"	"RDB"	"-100"	"0.00451"	"0.0044"	"0.00453"	"0.00447"	"0.86074"	"0.17069"	"6.58389"	NA
"stick"	"4"	"-0.3"	"0.02"	"1"	"55"	"RDB"	"-100"	"0.00439"	"0.0044"	"0.00445"	"0.0043"	"0.86932"	"0.16036"	"7.5827"	NA
"stick"	"4"	"-0.3"	"0.02"	"1"	"56"	"RDB"	"-100"	"0.00435"	"0.00443"	"0.00446"	"0.0043"	"0.87131"	"0.15952"	"7.6665"	NA
"stick"	"4"	"-0.3"	"0.02"	"1"	"57"	"RDB"	"-100"	"0.00447"	"0.00449"	"0.00441"	"0.00444"	"0.85906"	"0.17066"	"6.5867"	NA
"stick"	"4"	"-0.3"	"0.02"	"1"	"58"	"RDB"	"-100"	"0.00434"	"0.00447"	"0.00454"	"0.00443"	"0.84879"	"0.17704"	"5.99881"	NA
"stick"	"4"	"-0.3"	"0.02"	"1"	"59"	"RDB"	"-100"	"0.00436"	"0.00455"	"0.00456"	"0.0044"	"0.85834"	"0.1721"	"6.4521"	NA
"stick"	"4"	"-0.3"	"0.02"	"1"	"60"	"RDB"	"-100"	"0.00443"	"0.00441"	"0.00439"	"0.00451"	"0.86562"	"0.16572"	"7.05593"	NA
"stick"	"4"	"-0.3"	"0.02"	"1"	"61"	"RDB"	"-100"	"0.00455"	"0.00426"	"0.00447"	"0.00441"	"0.87147"	"0.16042"	"7.57637"	NA
"stick"	"4"	"-0.3"	"0.02"	"1"	"62"	"RDB"	"-100"	"0.00441"	"0.00449"	"0.00447"	"0.00426"	"0.8701"	"0.16139"	"7.48026"	NA
"stick"	"4"	"-0.3"	"0.02"	"1"	"63"	"RDB"	"-100"	"0.00431"	"0.0043"	"0.00447"	"0.00456"	"0.86397"	"0.16609"	"7.02047"	NA
"stick"	"4"	"-0.3"	"0.02"	"1"	"64"	"RDB"	"-100"	"0.0044"	"0.0044"	"0.00449"	"0.0045"	"0.8521"	"0.17551"	"6.13803"	NA
"stick"	"4"	"-0.3"	"0.02"	"1"	"65"	"RDB"	"-100"	"0.00426"	"0.00451"	"0.00444"	"0.00451"	"0.86515"	"0.16582"	"7.04709"	NA
"stick"	"4"	"-0.3"	"0.02"	"1"	"66"	"RDB"	"-100"	"0.00441"	"0.00439"	"0.00445"	"0.00431"	"0.87232"	"0.15967"	"7.6509"	NA
"stick"	"4"	"-0.3"	"0.02"	"1"	"67"	"RDB"	"-100"	"0.00449"	"0.00433"	"0.00453"	"0.00437"	"0.86318"	"0.16721"	"6.91287"	NA
"stick"	"4"	"-0.3"	"0.02"	"1"	"68"	"RDB"	"-100"	"0.00434"	"0.00446"	"0.00441"	"0.00428"	"0.87565"	"0.15654"	"7.9678"	NA
"stick"	"4"	"-0.3"	"0.02"	"1"	"69"	"RDB"	"-100"	"0.00435"	"0.00437"	"0.00457"	"0.0044"	"0.86364"	"0.16602"	"7.02723"	NA
"stick"	"4"	"-0.3"	"0.02"	"1"	"70"	"RDB"	"-100"	"0.00438"	"0.00451"	"0.00446"	"0.00448"	"0.86534"	"0.16649"	"6.98214"	NA
"stick"	"4"	"-0.3"	"0.02"	"1"	"71"	"RDB"	"-100"	"0.00422"	"0.00445"	"0.00448"	"0.00451"	"0.86975"	"0.16215"	"7.40444"	NA
"stick"	"4"	"-0.3"	"0.02"	"1"	"72"	"RDB"	"-100"	"0.00448"	"0.00455"	"0.0044"	"0.00434"	"0.85136"	"0.17494"	"6.1898"	NA
"stick"	"4"	"-0.3"	"0.02"	"1"	"73"	"RDB"	"-100"	"0.00459"	"0.00444"	"0.00427"	"0.0043"	"0.86784"	"0.16276"	"7.34492"	NA
"stick"	"4"	"-0.3"	"0.02"	"1"	"74"	"RDB"	"-100"	"0.00438"	"0.00443"	"0.00448"	"0.00454"	"0.85543"	"0.17427"	"6.25183"	NA
"stick"	"4"	"-0.3"	"0.02"	"1"	"75"	"RDB"	"-100"	"0.00443"	"0.00416"	"0.00435"	"0.00433"	"0.88169"	"0.15072"	"8.57397"	NA
"stick"	"4"	"-0.3"	"0.02"	"1"	"76"	"RDB"	"-100"	"0.00444"	"0.00441"	"0.00434"	"0.00442"	"0.8778"	"0.15629"	"7.99322"	NA
"stick"	"4"	"-0.3"	"0.02"	"1"	"77"	"RDB"	"-100"	"0.00445"	"0.00431"	"0.00431"	"0.00455"	"0.87615"	"0.1568"	"7.9415"	NA
"stick"	"4"	"-0.3"	"0.02"	"1"	"78"	"RDB"	"-100"	"0.00442"	"0.0044"	"0.00425"	"0.00432"	"0.88638"	"0.14678"	"8.9981"	NA
"stick"	"4"	"-0.3"	"0.02"	"1"	"79"	"RDB"	"-100"	"0.00439"	"0.00445"	"0.00435"	"0.00433"	"0.86868"	"0.16142"	"7.47741"	NA
"stick"	"4"	"-0.3"	"0.02"	"1"	"80"	"RDB"	"-100"	"0.00456"	"0.0043"	"0.00436"	"0.00431"	"0.86551"	"0.16395"	"7.22829"	NA
"stick"	"4"	"-0.3"	"0.02"	"1"	"81"	"RDB"	"-100"	"0.00427"	"0.00451"	"0.00433"	"0.00438"	"0.87402"	"0.15725"	"7.89537"	NA
"stick"	"4"	"-0.3"	"0.02"	"1"	"82"	"RDB"	"-100"	"0.00463"	"0.00429"	"0.00441"	"0.00451"	"0.8559"	"0.17372"	"6.302"	NA
"stick"	"4"	"-0.3"	"0.02"	"1"	"83"	"RDB"	"-100"	"0.0042"	"0.00453"	"0.00446"	"0.0045"	"0.87557"	"0.15837"	"7.7826"	NA
"stick"	"4"	"-0.3"	"0.02"	"1"	"84"	"RDB"	"-100"	"0.0044"	"0.00435"	"0.00454"	"0.00439"	"0.88701"	"0.14967"	"8.68599"	NA
"stick"	"4"	"-0.3"	"0.02"	"1"	"85"	"RDB"	"-100"	"0.00448"	"0.00451"	"0.00448"	"0.0043"	"0.86941"	"0.16335"	"7.28718"	NA
"stick"	"4"	"-0.3"	"0.02"	"1"	"86"	"RDB"	"-100"	"0.00442"	"0.00444"	"0.00427"	"0.00435"	"0.88941"	"0.14598"	"9.08608"	NA
"stick"	"4"	"-0.3"	"0.02"	"1"	"87"	"RDB"	"-100"	"0.00452"	"0.00436"	"0.00435"	"0.00428"	"0.87099"	"0.16005"	"7.61336"	NA
"stick"	"4"	"-0.3"	"0.02"	"1"	"88"	"RDB"	"-100"	"0.00443"	"0.00432"	"0.00459"	"0.00438"	"0.86515"	"0.16579"	"7.04944"	NA
"stick"	"4"	"-0.3"	"0.02"	"1"	"89"	"RDB"	"-100"	"0.00455"	"0.0043"	"0.00435"	"0.00441"	"0.87573"	"0.15712"	"7.90905"	NA
"stick"	"4"	"-0.3"	"0.02"	"1"	"90"	"RDB"	"-100"	"0.00443"	"0.00434"	"0.0046"	"0.00434"	"0.87179"	"0.16106"	"7.51277"	NA
"stick"	"4"	"-0.3"	"0.02"	"1"	"91"	"RDB"	"-100"	"0.00431"	"0.00431"	"0.0045"	"0.00434"	"0.87513"	"0.15534"	"8.09098"	NA
"stick"	"4"	"-0.3"	"0.02"	"1"	"92"	"RDB"	"-100"	"0.00441"	"0.00442"	"0.00439"	"0.00445"	"0.85251"	"0.17422"	"6.25612"	NA
"stick"	"4"	"-0.3"	"0.02"	"1"	"93"	"RDB"	"-100"	"0.00429"	"0.00446"	"0.00452"	"0.00433"	"0.86921"	"0.16117"	"7.50177"	NA
"stick"	"4"	"-0.3"	"0.02"	"1"	"94"	"RDB"	"-100"	"0.00452"	"0.00435"	"0.0045"	"0.00461"	"0.84329"	"0.18356"	"5.4206"	NA
"stick"	"4"	"-0.3"	"0.02"	"1"	"95"	"RDB"	"-100"	"0.00444"	"0.00436"	"0.00437"	"0.00443"	"0.86165"	"0.16655"	"6.97664"	NA
"stick"	"4"	"-0.3"	"0.02"	"1"	"96"	"RDB"	"-100"	"0.00456"	"0.00451"	"0.00435"	"0.00449"	"0.85702"	"0.17291"	"6.37663"	NA
"stick"	"4"	"-0.3"	"0.02"	"1"	"97"	"RDB"	"-100"	"0.00456"	"0.00417"	"0.00438"	"0.00453"	"0.87206"	"0.1608"	"7.53881"	NA
"stick"	"4"	"-0.3"	"0.02"	"1"	"98"	"RDB"	"-100"	"0.00468"	"0.00415"	"0.00441"	"0.00461"	"0.86833"	"0.16514"	"7.11191"	NA
"stick"	"4"	"-0.3"	"0.02"	"1"	"99"	"RDB"	"-100"	"0.00454"	"0.00454"	"0.00432"	"0.00446"	"0.85213"	"0.17691"	"6.01041"	NA
"stick"	"4"	"-0.3"	"0.02"	"1"	"100"	"RDB"	"-100"	"0.00449"	"0.00445"	"0.00423"	"0.00443"	"0.86186"	"0.16675"	"6.95701"	NA
"stick"	"4"	"-0.3"	"0.05"	"1"	"1"	"RDB"	"-100"	"0.00435"	"0.00453"	"0.00442"	"0.00454"	"0.83495"	"0.18636"	"5.17857"	NA
"stick"	"4"	"-0.3"	"0.05"	"1"	"2"	"RDB"	"-100"	"0.00434"	"0.00464"	"0.00459"	"0.00447"	"0.83627"	"0.18794"	"5.04343"	NA
"stick"	"4"	"-0.3"	"0.05"	"1"	"3"	"RDB"	"-100"	"0.00432"	"0.00466"	"0.00483"	"0.00442"	"0.82676"	"0.19769"	"4.2335"	NA
"stick"	"4"	"-0.3"	"0.05"	"1"	"4"	"RDB"	"-100"	"0.00459"	"0.00402"	"0.00492"	"0.00429"	"0.86795"	"0.16502"	"7.12445"	NA
"stick"	"4"	"-0.3"	"0.05"	"1"	"5"	"RDB"	"-100"	"0.00412"	"0.00477"	"0.00419"	"0.00438"	"0.89809"	"0.13957"	"9.80426"	NA
"stick"	"4"	"-0.3"	"0.05"	"1"	"6"	"RDB"	"-100"	"0.00424"	"0.00463"	"0.00457"	"0.00417"	"0.85801"	"0.16842"	"6.79799"	NA
"stick"	"4"	"-0.3"	"0.05"	"1"	"7"	"RDB"	"-100"	"0.00433"	"0.00455"	"0.0044"	"0.00443"	"0.85289"	"0.17478"	"6.20488"	NA
"stick"	"4"	"-0.3"	"0.05"	"1"	"8"	"RDB"	"-100"	"0.00423"	"0.00415"	"0.00456"	"0.0046"	"0.88517"	"0.1498"	"8.67198"	NA
"stick"	"4"	"-0.3"	"0.05"	"1"	"9"	"RDB"	"-100"	"0.0043"	"0.00408"	"0.0044"	"0.00437"	"0.87798"	"0.15184"	"8.45607"	NA
"stick"	"4"	"-0.3"	"0.05"	"1"	"10"	"RDB"	"-100"	"0.00416"	"0.00477"	"0.0044"	"0.0046"	"0.85863"	"0.17413"	"6.26449"	NA
"stick"	"4"	"-0.3"	"0.05"	"1"	"11"	"RDB"	"-100"	"0.00419"	"0.00429"	"0.00426"	"0.00458"	"0.86484"	"0.16224"	"7.39562"	NA
"stick"	"4"	"-0.3"	"0.05"	"1"	"12"	"RDB"	"-100"	"0.00468"	"0.00422"	"0.00453"	"0.00428"	"0.86626"	"0.167"	"6.9335"	NA
"stick"	"4"	"-0.3"	"0.05"	"1"	"13"	"RDB"	"-100"	"0.00439"	"0.00472"	"0.00398"	"0.00439"	"0.88004"	"0.15243"	"8.39392"	NA
"stick"	"4"	"-0.3"	"0.05"	"1"	"14"	"RDB"	"-100"	"0.00446"	"0.00444"	"0.00472"	"0.00449"	"0.79829"	"0.21264"	"3.0676"	NA
"stick"	"4"	"-0.3"	"0.05"	"1"	"15"	"RDB"	"-100"	"0.00446"	"0.00445"	"0.0044"	"0.00411"	"0.87959"	"0.15129"	"8.51425"	NA
"stick"	"4"	"-0.3"	"0.05"	"1"	"16"	"RDB"	"-100"	"0.00403"	"0.00431"	"0.00409"	"0.00463"	"0.88794"	"0.14396"	"9.30883"	NA
"stick"	"4"	"-0.3"	"0.05"	"1"	"17"	"RDB"	"-100"	"0.00496"	"0.00422"	"0.00465"	"0.00407"	"0.83233"	"0.19092"	"4.79136"	NA
"stick"	"4"	"-0.3"	"0.05"	"1"	"18"	"RDB"	"-100"	"0.00437"	"0.00439"	"0.00425"	"0.00444"	"0.88114"	"0.15095"	"8.54977"	NA
"stick"	"4"	"-0.3"	"0.05"	"1"	"19"	"RDB"	"-100"	"0.00421"	"0.00432"	"0.00438"	"0.00441"	"0.86507"	"0.16271"	"7.34935"	NA
"stick"	"4"	"-0.3"	"0.05"	"1"	"20"	"RDB"	"-100"	"0.0045"	"0.0046"	"0.00421"	"0.00413"	"0.85396"	"0.16953"	"6.69248"	NA
"stick"	"4"	"-0.3"	"0.05"	"1"	"21"	"RDB"	"-100"	"0.00428"	"0.00457"	"0.00435"	"0.00392"	"0.90122"	"0.13421"	"10.43038"	NA
"stick"	"4"	"-0.3"	"0.05"	"1"	"22"	"RDB"	"-100"	"0.00458"	"0.00497"	"0.00419"	"0.00412"	"0.85611"	"0.17446"	"6.23359"	NA
"stick"	"4"	"-0.3"	"0.05"	"1"	"23"	"RDB"	"-100"	"0.00479"	"0.00407"	"0.00461"	"0.00419"	"0.85382"	"0.17285"	"6.38261"	NA
"stick"	"4"	"-0.3"	"0.05"	"1"	"24"	"RDB"	"-100"	"0.0046"	"0.00422"	"0.0046"	"0.00437"	"0.8847"	"0.15161"	"8.48025"	NA
"stick"	"4"	"-0.3"	"0.05"	"1"	"25"	"RDB"	"-100"	"0.00429"	"0.00415"	"0.00467"	"0.00426"	"0.85787"	"0.16861"	"6.77948"	NA
"stick"	"4"	"-0.3"	"0.05"	"1"	"26"	"RDB"	"-100"	"0.00449"	"0.0047"	"0.00391"	"0.00403"	"0.91682"	"0.12038"	"12.17021"	NA
"stick"	"4"	"-0.3"	"0.05"	"1"	"27"	"RDB"	"-100"	"0.00434"	"0.00437"	"0.00399"	"0.00444"	"0.88966"	"0.14302"	"9.41367"	NA
"stick"	"4"	"-0.3"	"0.05"	"1"	"28"	"RDB"	"-100"	"0.00444"	"0.00471"	"0.00457"	"0.00493"	"0.80068"	"0.21916"	"2.58437"	NA
"stick"	"4"	"-0.3"	"0.05"	"1"	"29"	"RDB"	"-100"	"0.00444"	"0.00438"	"0.00422"	"0.00463"	"0.85987"	"0.16851"	"6.78883"	NA
"stick"	"4"	"-0.3"	"0.05"	"1"	"30"	"RDB"	"-100"	"0.00415"	"0.0046"	"0.00477"	"0.00437"	"0.84749"	"0.18101"	"5.64399"	NA
"stick"	"4"	"-0.3"	"0.05"	"1"	"31"	"RDB"	"-100"	"0.00445"	"0.00472"	"0.00456"	"0.00425"	"0.81964"	"0.19827"	"4.18687"	NA
"stick"	"4"	"-0.3"	"0.05"	"1"	"32"	"RDB"	"-100"	"0.00481"	"0.0046"	"0.0044"	"0.00461"	"0.84432"	"0.18588"	"5.21919"	NA
"stick"	"4"	"-0.3"	"0.05"	"1"	"33"	"RDB"	"-100"	"0.00417"	"0.00413"	"0.00416"	"0.00478"	"0.89334"	"0.14301"	"9.41498"	NA
"stick"	"4"	"-0.3"	"0.05"	"1"	"34"	"RDB"	"-100"	"0.00407"	"0.00439"	"0.00433"	"0.00457"	"0.84405"	"0.17467"	"6.2144"	NA
"stick"	"4"	"-0.3"	"0.05"	"1"	"35"	"RDB"	"-100"	"0.00428"	"0.00478"	"0.00423"	"0.00432"	"0.86574"	"0.1656"	"7.06759"	NA
"stick"	"4"	"-0.3"	"0.05"	"1"	"36"	"RDB"	"-100"	"0.00401"	"0.00423"	"0.00451"	"0.00461"	"0.87354"	"0.15845"	"7.77362"	NA
"stick"	"4"	"-0.3"	"0.05"	"1"	"37"	"RDB"	"-100"	"0.00452"	"0.00441"	"0.00444"	"0.00446"	"0.8653"	"0.16632"	"6.9981"	NA
"stick"	"4"	"-0.3"	"0.05"	"1"	"38"	"RDB"	"-100"	"0.00394"	"0.00439"	"0.00486"	"0.00445"	"0.89014"	"0.14654"	"9.02452"	NA
"stick"	"4"	"-0.3"	"0.05"	"1"	"39"	"RDB"	"-100"	"0.00414"	"0.00408"	"0.00439"	"0.00468"	"0.84609"	"0.17443"	"6.23635"	NA
"stick"	"4"	"-0.3"	"0.05"	"1"	"40"	"RDB"	"-100"	"0.00419"	"0.0046"	"0.00431"	"0.00427"	"0.90982"	"0.13085"	"10.83663"	NA
"stick"	"4"	"-0.3"	"0.05"	"1"	"41"	"RDB"	"-100"	"0.00462"	"0.00423"	"0.00454"	"0.00454"	"0.86519"	"0.16782"	"6.85482"	NA
"stick"	"4"	"-0.3"	"0.05"	"1"	"42"	"RDB"	"-100"	"0.00475"	"0.00446"	"0.00451"	"0.00435"	"0.84921"	"0.18149"	"5.6022"	NA
"stick"	"4"	"-0.3"	"0.05"	"1"	"43"	"RDB"	"-100"	"0.00474"	"0.00436"	"0.00431"	"0.00416"	"0.86396"	"0.16486"	"7.13917"	NA
"stick"	"4"	"-0.3"	"0.05"	"1"	"44"	"RDB"	"-100"	"0.00407"	"0.00454"	"0.00477"	"0.00449"	"0.85422"	"0.17618"	"6.07666"	NA
"stick"	"4"	"-0.3"	"0.05"	"1"	"45"	"RDB"	"-100"	"0.00447"	"0.00462"	"0.00451"	"0.00404"	"0.88815"	"0.15134"	"8.50822"	NA
"stick"	"4"	"-0.3"	"0.05"	"1"	"46"	"RDB"	"-100"	"0.00463"	"0.00403"	"0.00451"	"0.00483"	"0.79692"	"0.2132"	"3.02507"	NA
"stick"	"4"	"-0.3"	"0.05"	"1"	"47"	"RDB"	"-100"	"0.00417"	"0.00452"	"0.00435"	"0.00457"	"0.83948"	"0.18132"	"5.61646"	NA
"stick"	"4"	"-0.3"	"0.05"	"1"	"48"	"RDB"	"-100"	"0.00417"	"0.0048"	"0.0045"	"0.00423"	"0.83547"	"0.18506"	"5.2904"	NA
"stick"	"4"	"-0.3"	"0.05"	"1"	"49"	"RDB"	"-100"	"0.00429"	"0.00467"	"0.00437"	"0.00424"	"0.87446"	"0.15663"	"7.95936"	NA
"stick"	"4"	"-0.3"	"0.05"	"1"	"50"	"RDB"	"-100"	"0.00452"	"0.00439"	"0.00391"	"0.00455"	"0.87222"	"0.15833"	"7.78629"	NA
"stick"	"4"	"-0.3"	"0.05"	"1"	"51"	"RDB"	"-100"	"0.00446"	"0.00442"	"0.00441"	"0.00442"	"0.87543"	"0.15839"	"7.7798"	NA
"stick"	"4"	"-0.3"	"0.05"	"1"	"52"	"RDB"	"-100"	"0.00452"	"0.0044"	"0.00429"	"0.00435"	"0.84502"	"0.17893"	"5.82942"	NA
"stick"	"4"	"-0.3"	"0.05"	"1"	"53"	"RDB"	"-100"	"0.00391"	"0.00401"	"0.00417"	"0.00474"	"0.91762"	"0.12064"	"12.13572"	NA
"stick"	"4"	"-0.3"	"0.05"	"1"	"54"	"RDB"	"-100"	"0.00428"	"0.00449"	"0.00439"	"0.00435"	"0.8946"	"0.14462"	"9.2358"	NA
"stick"	"4"	"-0.3"	"0.05"	"1"	"55"	"RDB"	"-100"	"0.00485"	"0.00425"	"0.0043"	"0.00423"	"0.85636"	"0.17058"	"6.5941"	NA
"stick"	"4"	"-0.3"	"0.05"	"1"	"56"	"RDB"	"-100"	"0.00437"	"0.00461"	"0.00431"	"0.00458"	"0.87027"	"0.1646"	"7.16506"	NA
"stick"	"4"	"-0.3"	"0.05"	"1"	"57"	"RDB"	"-100"	"0.00428"	"0.00378"	"0.00508"	"0.00458"	"0.8597"	"0.17085"	"6.56842"	NA
"stick"	"4"	"-0.3"	"0.05"	"1"	"58"	"RDB"	"-100"	"0.0046"	"0.0041"	"0.00435"	"0.00439"	"0.89725"	"0.13916"	"9.85127"	NA
"stick"	"4"	"-0.3"	"0.05"	"1"	"59"	"RDB"	"-100"	"0.00459"	"0.00396"	"0.00471"	"0.00469"	"0.83861"	"0.18801"	"5.03676"	NA
"stick"	"4"	"-0.3"	"0.05"	"1"	"60"	"RDB"	"-100"	"0.00471"	"0.00431"	"0.00413"	"0.00455"	"0.84504"	"0.17933"	"5.79369"	NA
"stick"	"4"	"-0.3"	"0.05"	"1"	"61"	"RDB"	"-100"	"0.00469"	"0.0045"	"0.00461"	"0.00427"	"0.83206"	"0.19289"	"4.62677"	NA
"stick"	"4"	"-0.3"	"0.05"	"1"	"62"	"RDB"	"-100"	"0.00464"	"0.00456"	"0.00448"	"0.00441"	"0.86687"	"0.16769"	"6.86703"	NA
"stick"	"4"	"-0.3"	"0.05"	"1"	"63"	"RDB"	"-100"	"0.00435"	"0.00442"	"0.00489"	"0.00443"	"0.85753"	"0.17602"	"6.09158"	NA
"stick"	"4"	"-0.3"	"0.05"	"1"	"64"	"RDB"	"-100"	"0.00403"	"0.0046"	"0.00454"	"0.00448"	"0.86206"	"0.16766"	"6.87028"	NA
