"model"	"n.muts"	"coes"	"sigma"	"d.true"	"rep"	"method"	"d.hat"	"u.hats.1"	"u.hats.2"	"u.hats.3"	"u.hats.4"	"R2"	"sig.hat"	"logLike"	"P"
"stick"	"4"	"-0.3"	"0.08"	"1"	"25"	"RDB.all"	"1.15506"	"-0.26344"	"-0.28929"	"-0.30629"	"-0.22374"	"0.97769"	"0.06808"	"21.29021"	NA
"stick"	"4"	"-0.3"	"0.08"	"1"	"26"	"RDB.all"	"0.77681"	"-0.35382"	"-0.40389"	"-0.32012"	"-0.33552"	"0.98174"	"0.05998"	"23.31731"	NA
"stick"	"4"	"-0.3"	"0.08"	"1"	"27"	"RDB.all"	"1.02071"	"-0.31156"	"-0.28877"	"-0.31431"	"-0.30123"	"0.98461"	"0.05854"	"23.70643"	NA
"stick"	"4"	"-0.3"	"0.08"	"1"	"28"	"RDB.all"	"1.18602"	"-0.2628"	"-0.2832"	"-0.29948"	"-0.24996"	"0.97313"	"0.0788"	"18.94949"	NA
"stick"	"4"	"-0.3"	"0.08"	"1"	"29"	"RDB.all"	"1.15611"	"-0.25195"	"-0.3168"	"-0.25865"	"-0.30366"	"0.98101"	"0.06683"	"21.58628"	NA
"stick"	"4"	"-0.3"	"0.08"	"1"	"30"	"RDB.all"	"0.81975"	"-0.34271"	"-0.38963"	"-0.37997"	"-0.33763"	"0.97298"	"0.07976"	"18.75603"	NA
"stick"	"4"	"-0.3"	"0.08"	"1"	"31"	"RDB.all"	"0.88604"	"-0.38292"	"-0.30376"	"-0.29492"	"-0.32713"	"0.98459"	"0.05717"	"24.08576"	NA
"stick"	"4"	"-0.3"	"0.08"	"1"	"32"	"RDB.all"	"0.97963"	"-0.30963"	"-0.3099"	"-0.31991"	"-0.27351"	"0.98214"	"0.06077"	"23.1064"	NA
"stick"	"4"	"-0.3"	"0.08"	"1"	"33"	"RDB.all"	"0.89263"	"-0.27266"	"-0.39325"	"-0.27821"	"-0.37954"	"0.94736"	"0.10796"	"13.91235"	NA
"stick"	"4"	"-0.3"	"0.08"	"1"	"34"	"RDB.all"	"0.85133"	"-0.30857"	"-0.36556"	"-0.31699"	"-0.33068"	"0.96413"	"0.08345"	"18.0337"	NA
"stick"	"4"	"-0.3"	"0.08"	"1"	"35"	"RDB.all"	"0.5797"	"-0.39874"	"-0.4525"	"-0.45361"	"-0.45517"	"0.98344"	"0.06187"	"22.82134"	NA
"stick"	"4"	"-0.3"	"0.08"	"1"	"36"	"RDB.all"	"0.98222"	"-0.27838"	"-0.31097"	"-0.30637"	"-0.33811"	"0.97371"	"0.07513"	"19.71321"	NA
"stick"	"4"	"-0.3"	"0.08"	"1"	"37"	"RDB.all"	"1.72904"	"-0.18979"	"-0.18673"	"-0.16785"	"-0.18474"	"0.9738"	"0.06426"	"22.21421"	NA
"stick"	"4"	"-0.3"	"0.08"	"1"	"38"	"RDB.all"	"0.65624"	"-0.42864"	"-0.41626"	"-0.38152"	"-0.45293"	"0.96023"	"0.09737"	"15.56454"	NA
"stick"	"4"	"-0.3"	"0.08"	"1"	"39"	"RDB.all"	"1.49403"	"-0.23134"	"-0.19778"	"-0.26773"	"-0.20884"	"0.96093"	"0.09276"	"16.33997"	NA
"stick"	"4"	"-0.3"	"0.08"	"1"	"40"	"RDB.all"	"1.47234"	"-0.23155"	"-0.20715"	"-0.23629"	"-0.22413"	"0.9754"	"0.0708"	"20.66224"	NA
"stick"	"4"	"-0.3"	"0.08"	"1"	"41"	"RDB.all"	"0.86792"	"-0.38607"	"-0.30861"	"-0.34135"	"-0.36582"	"0.9543"	"0.10655"	"14.12267"	NA
"stick"	"4"	"-0.3"	"0.08"	"1"	"42"	"RDB.all"	"0.77374"	"-0.32695"	"-0.42178"	"-0.38611"	"-0.34322"	"0.97398"	"0.077"	"19.32053"	NA
"stick"	"4"	"-0.3"	"0.08"	"1"	"43"	"RDB.all"	"0.61411"	"-0.56132"	"-0.52271"	"-0.22079"	"-0.44207"	"0.9626"	"0.09415"	"16.1029"	NA
"stick"	"4"	"-0.3"	"0.08"	"1"	"44"	"RDB.all"	"0.88793"	"-0.35945"	"-0.29123"	"-0.36739"	"-0.32379"	"0.9931"	"0.03919"	"30.12716"	NA
"stick"	"4"	"-0.3"	"0.08"	"1"	"45"	"RDB.all"	"0.9612"	"-0.29202"	"-0.31878"	"-0.31633"	"-0.29775"	"0.97197"	"0.07459"	"19.82848"	NA
"stick"	"4"	"-0.3"	"0.08"	"1"	"46"	"RDB.all"	"1.12276"	"-0.27971"	"-0.31138"	"-0.24597"	"-0.29634"	"0.97599"	"0.07322"	"20.12614"	NA
"stick"	"4"	"-0.3"	"0.08"	"1"	"47"	"RDB.all"	"1.06321"	"-0.31842"	"-0.27417"	"-0.30635"	"-0.23513"	"0.98701"	"0.05085"	"25.96046"	NA
"stick"	"4"	"-0.3"	"0.08"	"1"	"48"	"RDB.all"	"0.91942"	"-0.34352"	"-0.3259"	"-0.29139"	"-0.28492"	"0.97001"	"0.07617"	"19.49448"	NA
"stick"	"4"	"-0.3"	"0.08"	"1"	"49"	"RDB.all"	"0.65349"	"-0.44684"	"-0.36489"	"-0.41468"	"-0.42841"	"0.98815"	"0.0513"	"25.81785"	NA
"stick"	"4"	"-0.3"	"0.08"	"1"	"50"	"RDB.all"	"0.52083"	"-0.44394"	"-0.51852"	"-0.49278"	"-0.47739"	"0.98188"	"0.06781"	"21.3529"	NA
"stick"	"4"	"-0.3"	"0.08"	"1"	"51"	"RDB.all"	"1.3447"	"-0.21684"	"-0.24775"	"-0.21016"	"-0.26281"	"0.98279"	"0.0561"	"24.38775"	NA
"stick"	"4"	"-0.3"	"0.08"	"1"	"52"	"RDB.all"	"1.36914"	"-0.23584"	"-0.25874"	"-0.25495"	"-0.20588"	"0.96986"	"0.07919"	"18.87082"	NA
"stick"	"4"	"-0.3"	"0.08"	"1"	"53"	"RDB.all"	"1.20696"	"-0.23222"	"-0.24025"	"-0.30976"	"-0.25672"	"0.96329"	"0.08703"	"17.36089"	NA
"stick"	"4"	"-0.3"	"0.08"	"1"	"54"	"RDB.all"	"0.75386"	"-0.34179"	"-0.38603"	"-0.40276"	"-0.34755"	"0.9803"	"0.0649"	"22.05437"	NA
"stick"	"4"	"-0.3"	"0.08"	"1"	"55"	"RDB.all"	"1.21602"	"-0.22764"	"-0.24309"	"-0.25621"	"-0.30757"	"0.97591"	"0.06933"	"20.9983"	NA
"stick"	"4"	"-0.3"	"0.08"	"1"	"56"	"RDB.all"	"0.86613"	"-0.30681"	"-0.32666"	"-0.37432"	"-0.33985"	"0.98864"	"0.04992"	"26.25491"	NA
"stick"	"4"	"-0.3"	"0.08"	"1"	"57"	"RDB.all"	"0.58877"	"-0.48077"	"-0.44597"	"-0.39832"	"-0.42045"	"0.97586"	"0.0726"	"20.26123"	NA
"stick"	"4"	"-0.3"	"0.08"	"1"	"58"	"RDB.all"	"1.22904"	"-0.28164"	"-0.2515"	"-0.20651"	"-0.25831"	"0.98497"	"0.05255"	"25.43251"	NA
"stick"	"4"	"-0.3"	"0.08"	"1"	"59"	"RDB.all"	"0.87271"	"-0.32359"	"-0.32"	"-0.33465"	"-0.40189"	"0.98392"	"0.0611"	"23.02052"	NA
"stick"	"4"	"-0.3"	"0.08"	"1"	"60"	"RDB.all"	"0.91584"	"-0.31291"	"-0.30773"	"-0.30317"	"-0.30173"	"0.96916"	"0.07527"	"19.68433"	NA
"stick"	"4"	"-0.3"	"0.08"	"1"	"61"	"RDB.all"	"0.96583"	"-0.36854"	"-0.29365"	"-0.30187"	"-0.26111"	"0.97029"	"0.07839"	"19.03356"	NA
"stick"	"4"	"-0.3"	"0.08"	"1"	"62"	"RDB.all"	"0.86256"	"-0.35068"	"-0.31697"	"-0.31031"	"-0.38587"	"0.98146"	"0.06405"	"22.26567"	NA
"stick"	"4"	"-0.3"	"0.08"	"1"	"63"	"RDB.all"	"0.86158"	"-0.35414"	"-0.28277"	"-0.33498"	"-0.33558"	"0.98574"	"0.05286"	"25.33979"	NA
"stick"	"4"	"-0.3"	"0.08"	"1"	"64"	"RDB.all"	"1.34545"	"-0.20424"	"-0.23898"	"-0.25356"	"-0.24429"	"0.98634"	"0.05046"	"26.08223"	NA
"stick"	"4"	"-0.3"	"0.08"	"1"	"65"	"RDB.all"	"1.23877"	"-0.27781"	"-0.25742"	"-0.29128"	"-0.24"	"0.9698"	"0.08354"	"18.01624"	NA
"stick"	"4"	"-0.3"	"0.08"	"1"	"66"	"RDB.all"	"1.17466"	"-0.25858"	"-0.26082"	"-0.25931"	"-0.30817"	"0.97856"	"0.068"	"21.30932"	NA
"stick"	"4"	"-0.3"	"0.08"	"1"	"67"	"RDB.all"	"1.38164"	"-0.20282"	"-0.24368"	"-0.2345"	"-0.22441"	"0.96665"	"0.07835"	"19.04201"	NA
"stick"	"4"	"-0.3"	"0.08"	"1"	"68"	"RDB.all"	"0.90842"	"-0.34713"	"-0.33646"	"-0.28662"	"-0.33598"	"0.96514"	"0.08747"	"17.28121"	NA
"stick"	"4"	"-0.3"	"0.08"	"1"	"69"	"RDB.all"	"0.89914"	"-0.28391"	"-0.31956"	"-0.29747"	"-0.36448"	"0.96347"	"0.0844"	"17.85251"	NA
"stick"	"4"	"-0.3"	"0.08"	"1"	"70"	"RDB.all"	"1.02008"	"-0.26946"	"-0.2955"	"-0.26986"	"-0.34918"	"0.97656"	"0.0694"	"20.98292"	NA
"stick"	"4"	"-0.3"	"0.08"	"1"	"71"	"RDB.all"	"0.56443"	"-0.41962"	"-0.52524"	"-0.46523"	"-0.40388"	"0.98062"	"0.06623"	"21.72978"	NA
"stick"	"4"	"-0.3"	"0.08"	"1"	"72"	"RDB.all"	"1.33428"	"-0.20332"	"-0.25996"	"-0.24535"	"-0.21382"	"0.98773"	"0.04622"	"27.48794"	NA
"stick"	"4"	"-0.3"	"0.08"	"1"	"73"	"RDB.all"	"0.95551"	"-0.28201"	"-0.36671"	"-0.32301"	"-0.25963"	"0.94901"	"0.10224"	"14.78393"	NA
"stick"	"4"	"-0.3"	"0.08"	"1"	"74"	"RDB.all"	"0.78523"	"-0.32894"	"-0.36773"	"-0.26986"	"-0.50672"	"0.95565"	"0.10148"	"14.9037"	NA
"stick"	"4"	"-0.3"	"0.08"	"1"	"75"	"RDB.all"	"1.28821"	"-0.22033"	"-0.29101"	"-0.27842"	"-0.23798"	"0.97289"	"0.07752"	"19.21179"	NA
"stick"	"4"	"-0.3"	"0.08"	"1"	"76"	"RDB.all"	"1.24741"	"-0.26803"	"-0.25877"	"-0.21927"	"-0.24946"	"0.93606"	"0.11121"	"13.43893"	NA
"stick"	"4"	"-0.3"	"0.08"	"1"	"77"	"RDB.all"	"0.845"	"-0.3375"	"-0.38919"	"-0.293"	"-0.39141"	"0.97021"	"0.08469"	"17.79754"	NA
"stick"	"4"	"-0.3"	"0.08"	"1"	"78"	"RDB.all"	"0.72483"	"-0.37737"	"-0.39597"	"-0.34532"	"-0.39016"	"0.97972"	"0.06502"	"22.02688"	NA
"stick"	"4"	"-0.3"	"0.08"	"1"	"79"	"RDB.all"	"1.17942"	"-0.27347"	"-0.3018"	"-0.21185"	"-0.30384"	"0.97847"	"0.06891"	"21.09557"	NA
"stick"	"4"	"-0.3"	"0.08"	"1"	"80"	"RDB.all"	"0.58305"	"-0.51601"	"-0.42414"	"-0.4286"	"-0.37224"	"0.97721"	"0.06977"	"20.89766"	NA
"stick"	"4"	"-0.3"	"0.08"	"1"	"81"	"RDB.all"	"1.45813"	"-0.19244"	"-0.20894"	"-0.21689"	"-0.24809"	"0.97334"	"0.06745"	"21.43974"	NA
"stick"	"4"	"-0.3"	"0.08"	"1"	"82"	"RDB.all"	"0.59979"	"-0.34965"	"-0.48406"	"-0.38097"	"-0.47921"	"0.96399"	"0.08656"	"17.4471"	NA
"stick"	"4"	"-0.3"	"0.08"	"1"	"83"	"RDB.all"	"0.64747"	"-0.43962"	"-0.36761"	"-0.46775"	"-0.3524"	"0.97171"	"0.0777"	"19.17594"	NA
"stick"	"4"	"-0.3"	"0.08"	"1"	"84"	"RDB.all"	"0.97687"	"-0.30002"	"-0.28253"	"-0.31808"	"-0.28664"	"0.98577"	"0.05145"	"25.77269"	NA
"stick"	"4"	"-0.3"	"0.08"	"1"	"85"	"RDB.all"	"0.71276"	"-0.37114"	"-0.4154"	"-0.39254"	"-0.37669"	"0.97325"	"0.07743"	"19.23087"	NA
"stick"	"4"	"-0.3"	"0.08"	"1"	"86"	"RDB.all"	"1.35521"	"-0.23271"	"-0.27993"	"-0.20501"	"-0.24152"	"0.96612"	"0.08298"	"18.12392"	NA
"stick"	"4"	"-0.3"	"0.08"	"1"	"87"	"RDB.all"	"0.83008"	"-0.29565"	"-0.3246"	"-0.41528"	"-0.27955"	"0.96786"	"0.07808"	"19.09655"	NA
"stick"	"4"	"-0.3"	"0.08"	"1"	"88"	"RDB.all"	"1.22007"	"-0.29363"	"-0.25058"	"-0.22835"	"-0.23739"	"0.9845"	"0.0538"	"25.05564"	NA
"stick"	"4"	"-0.3"	"0.08"	"1"	"89"	"RDB.all"	"1.64997"	"-0.20167"	"-0.2176"	"-0.20305"	"-0.20101"	"0.9679"	"0.081"	"18.51074"	NA
"stick"	"4"	"-0.3"	"0.08"	"1"	"90"	"RDB.all"	"1.02654"	"-0.28128"	"-0.27082"	"-0.3271"	"-0.26658"	"0.95766"	"0.09115"	"16.62151"	NA
"stick"	"4"	"-0.3"	"0.08"	"1"	"91"	"RDB.all"	"1.45522"	"-0.21411"	"-0.20277"	"-0.22826"	"-0.23649"	"0.95028"	"0.09776"	"15.50126"	NA
"stick"	"4"	"-0.3"	"0.08"	"1"	"92"	"RDB.all"	"0.61864"	"-0.47221"	"-0.46058"	"-0.42334"	"-0.38566"	"0.97352"	"0.08018"	"18.6731"	NA
"stick"	"4"	"-0.3"	"0.08"	"1"	"93"	"RDB.all"	"1.31421"	"-0.21798"	"-0.27181"	"-0.2648"	"-0.21753"	"0.96405"	"0.08501"	"17.73684"	NA
"stick"	"4"	"-0.3"	"0.08"	"1"	"94"	"RDB.all"	"1.02887"	"-0.28279"	"-0.30586"	"-0.27709"	"-0.29066"	"0.98886"	"0.04649"	"27.3931"	NA
"stick"	"4"	"-0.3"	"0.08"	"1"	"95"	"RDB.all"	"0.76109"	"-0.43465"	"-0.39387"	"-0.32372"	"-0.36631"	"0.98946"	"0.0499"	"26.26075"	NA
"stick"	"4"	"-0.3"	"0.08"	"1"	"96"	"RDB.all"	"0.95012"	"-0.32648"	"-0.31005"	"-0.29127"	"-0.3796"	"0.96981"	"0.0841"	"17.90852"	NA
"stick"	"4"	"-0.3"	"0.08"	"1"	"97"	"RDB.all"	"0.95263"	"-0.3235"	"-0.24648"	"-0.34576"	"-0.30909"	"0.96834"	"0.07979"	"18.75036"	NA
"stick"	"4"	"-0.3"	"0.08"	"1"	"98"	"RDB.all"	"0.84796"	"-0.38176"	"-0.29494"	"-0.3121"	"-0.34124"	"0.98656"	"0.05193"	"25.62143"	NA
"stick"	"4"	"-0.3"	"0.08"	"1"	"99"	"RDB.all"	"1.04835"	"-0.30504"	"-0.29384"	"-0.35863"	"-0.25597"	"0.952"	"0.10743"	"13.99093"	NA
"stick"	"4"	"-0.3"	"0.08"	"1"	"100"	"RDB.all"	"1.17041"	"-0.31163"	"-0.24866"	"-0.30998"	"-0.22652"	"0.97438"	"0.07488"	"19.7664"	NA
