"model"	"n.muts"	"coes"	"sigma"	"d.true"	"rep"	"method"	"d.hat"	"u.hats.1"	"u.hats.2"	"u.hats.3"	"u.hats.4"	"u.hats.5"	"R2"	"sig.hat"	"logLike"	"P"
"stick"	"5"	"-0.1"	"0.05"	"1"	"63"	"RDB.all"	"0.50841"	"-0.21793"	"-0.21137"	"-0.11779"	"-0.12414"	"-0.20038"	"0.90784"	"0.04311"	"56.20215"	NA
"stick"	"5"	"-0.1"	"0.05"	"1"	"64"	"RDB.all"	"0.78722"	"-0.11649"	"-0.14246"	"-0.10288"	"-0.11862"	"-0.11684"	"0.88676"	"0.04475"	"55.00963"	NA
"stick"	"5"	"-0.1"	"0.05"	"1"	"65"	"RDB.all"	"0.51265"	"-0.16213"	"-0.14722"	"-0.14533"	"-0.1528"	"-0.18799"	"0.69203"	"0.07019"	"40.60581"	NA
"stick"	"5"	"-0.1"	"0.05"	"1"	"66"	"RDB.all"	"-1.33111"	"0.10965"	"0.10451"	"0.11"	"0.12968"	"0.09054"	"0.79532"	"0.06323"	"43.94711"	NA
"stick"	"5"	"-0.1"	"0.05"	"1"	"67"	"RDB.all"	"0.36496"	"-0.24416"	"-0.23502"	"-0.20362"	"-0.18065"	"-0.22533"	"0.82922"	"0.0568"	"47.37925"	NA
"stick"	"5"	"-0.1"	"0.05"	"1"	"68"	"RDB.all"	"0.12518"	"-0.47925"	"-0.36861"	"-0.33192"	"-0.45936"	"-0.37798"	"0.43017"	"0.10131"	"28.85931"	NA
"stick"	"5"	"-0.1"	"0.05"	"1"	"69"	"RDB.all"	"0.64275"	"-0.14181"	"-0.15521"	"-0.16106"	"-0.13563"	"-0.10632"	"0.89433"	"0.04346"	"55.94593"	NA
"stick"	"5"	"-0.1"	"0.05"	"1"	"70"	"RDB.all"	"0.75469"	"-0.13608"	"-0.0881"	"-0.10109"	"-0.14161"	"-0.143"	"0.83433"	"0.05602"	"47.81914"	NA
"stick"	"5"	"-0.1"	"0.05"	"1"	"71"	"RDB.all"	"0.56038"	"-0.14676"	"-0.13987"	"-0.14784"	"-0.17027"	"-0.14433"	"0.85708"	"0.04767"	"52.98194"	NA
"stick"	"5"	"-0.1"	"0.05"	"1"	"72"	"RDB.all"	"0.33851"	"-0.17808"	"-0.29994"	"-0.21044"	"-0.26544"	"-0.25041"	"0.87558"	"0.05083"	"50.93048"	NA
"stick"	"5"	"-0.1"	"0.05"	"1"	"73"	"RDB.all"	"0.79635"	"-0.11625"	"-0.1494"	"-0.13794"	"-0.11971"	"-0.12892"	"0.92472"	"0.04101"	"57.79671"	NA
"stick"	"5"	"-0.1"	"0.05"	"1"	"74"	"RDB.all"	"0.45208"	"-0.23907"	"-0.16053"	"-0.16956"	"-0.1658"	"-0.18635"	"0.832"	"0.05609"	"47.78128"	NA
"stick"	"5"	"-0.1"	"0.05"	"1"	"75"	"RDB.all"	"0.32332"	"-0.25708"	"-0.23422"	"-0.21451"	"-0.28316"	"-0.26633"	"0.89257"	"0.04936"	"51.87286"	NA
"stick"	"5"	"-0.1"	"0.05"	"1"	"76"	"RDB.all"	"0.26383"	"-0.31877"	"-0.29798"	"-0.21625"	"-0.28638"	"-0.30226"	"0.84507"	"0.05635"	"47.62937"	NA
"stick"	"5"	"-0.1"	"0.05"	"1"	"77"	"RDB.all"	"0.99175"	"-0.0924"	"-0.10582"	"-0.09086"	"-0.11646"	"-0.10134"	"0.89647"	"0.04471"	"55.03671"	NA
"stick"	"5"	"-0.1"	"0.05"	"1"	"78"	"RDB.all"	"-1.28045"	"0.1217"	"0.11702"	"0.11927"	"0.09813"	"0.09696"	"0.83082"	"0.05458"	"48.65458"	NA
"stick"	"5"	"-0.1"	"0.05"	"1"	"79"	"RDB.all"	"-0.73841"	"0.25962"	"0.25319"	"0.2362"	"0.22878"	"0.15664"	"0.64937"	"0.07705"	"37.62078"	NA
"stick"	"5"	"-0.1"	"0.05"	"1"	"80"	"RDB.all"	"0.39217"	"-0.23732"	"-0.16361"	"-0.19632"	"-0.26135"	"-0.22486"	"0.90667"	"0.04634"	"53.88802"	NA
"stick"	"5"	"-0.1"	"0.05"	"1"	"81"	"RDB.all"	"0.45128"	"-0.21403"	"-0.22507"	"-0.22243"	"-0.17005"	"-0.13667"	"0.8933"	"0.04805"	"52.72727"	NA
"stick"	"5"	"-0.1"	"0.05"	"1"	"82"	"RDB.all"	"0.35159"	"-0.23305"	"-0.21452"	"-0.13848"	"-0.22485"	"-0.19388"	"0.72404"	"0.06609"	"42.5276"	NA
"stick"	"5"	"-0.1"	"0.05"	"1"	"83"	"RDB.all"	"-1.11078"	"0.11923"	"0.11926"	"0.12862"	"0.11304"	"0.13446"	"0.7102"	"0.06843"	"41.41505"	NA
"stick"	"5"	"-0.1"	"0.05"	"1"	"84"	"RDB.all"	"0.54402"	"-0.1521"	"-0.20347"	"-0.21724"	"-0.17275"	"-0.10881"	"0.8994"	"0.04679"	"53.58356"	NA
"stick"	"5"	"-0.1"	"0.05"	"1"	"85"	"RDB.all"	"0.2509"	"-0.3376"	"-0.36652"	"-0.29763"	"-0.21657"	"-0.28048"	"0.8932"	"0.04924"	"51.94694"	NA
"stick"	"5"	"-0.1"	"0.05"	"1"	"86"	"RDB.all"	"0.45782"	"-0.18077"	"-0.19736"	"-0.18856"	"-0.14423"	"-0.19789"	"0.84021"	"0.05432"	"48.80775"	NA
"stick"	"5"	"-0.1"	"0.05"	"1"	"87"	"RDB.all"	"0.48255"	"-0.11856"	"-0.19003"	"-0.20378"	"-0.18048"	"-0.19868"	"0.87086"	"0.04949"	"51.78729"	NA
"stick"	"5"	"-0.1"	"0.05"	"1"	"88"	"RDB.all"	"0.74113"	"-0.10381"	"-0.14997"	"-0.13748"	"-0.14559"	"-0.12576"	"0.91097"	"0.04247"	"56.68072"	NA
"stick"	"5"	"-0.1"	"0.05"	"1"	"89"	"RDB.all"	"0.66177"	"-0.1047"	"-0.1337"	"-0.16295"	"-0.143"	"-0.18033"	"0.87347"	"0.05176"	"50.35186"	NA
"stick"	"5"	"-0.1"	"0.05"	"1"	"90"	"RDB.all"	"0.3238"	"-0.17781"	"-0.25666"	"-0.29438"	"-0.22781"	"-0.27023"	"0.88726"	"0.05068"	"51.02246"	NA
"stick"	"5"	"-0.1"	"0.05"	"1"	"91"	"RDB.all"	"0.56622"	"-0.21192"	"-0.07805"	"-0.17021"	"-0.15693"	"-0.16188"	"0.85831"	"0.05287"	"49.67404"	NA
"stick"	"5"	"-0.1"	"0.05"	"1"	"92"	"RDB.all"	"0.64699"	"-0.14523"	"-0.14838"	"-0.15973"	"-0.14195"	"-0.15736"	"0.88809"	"0.04924"	"51.9487"	NA
"stick"	"5"	"-0.1"	"0.05"	"1"	"93"	"RDB.all"	"0.51938"	"-0.15772"	"-0.16341"	"-0.15556"	"-0.19468"	"-0.16451"	"0.83022"	"0.05664"	"47.46656"	NA
"stick"	"5"	"-0.1"	"0.05"	"1"	"94"	"RDB.all"	"0.95954"	"-0.09957"	"-0.09917"	"-0.07647"	"-0.09916"	"-0.11668"	"0.8854"	"0.04428"	"55.34464"	NA
"stick"	"5"	"-0.1"	"0.05"	"1"	"95"	"RDB.all"	"0.48785"	"-0.22146"	"-0.14703"	"-0.16835"	"-0.15791"	"-0.19615"	"0.89427"	"0.04491"	"54.89515"	NA
"stick"	"5"	"-0.1"	"0.05"	"1"	"96"	"RDB.all"	"0.82493"	"-0.11679"	"-0.09158"	"-0.09566"	"-0.15656"	"-0.10889"	"0.8931"	"0.04399"	"55.55621"	NA
"stick"	"5"	"-0.1"	"0.05"	"1"	"97"	"RDB.all"	"0.45899"	"-0.14121"	"-0.22764"	"-0.15256"	"-0.21122"	"-0.16883"	"0.84266"	"0.05404"	"48.97081"	NA
"stick"	"5"	"-0.1"	"0.05"	"1"	"98"	"RDB.all"	"0.27687"	"-0.29202"	"-0.29567"	"-0.33541"	"-0.24875"	"-0.31271"	"0.88232"	"0.05454"	"48.67404"	NA
"stick"	"5"	"-0.1"	"0.05"	"1"	"99"	"RDB.all"	"0.4854"	"-0.18733"	"-0.19779"	"-0.10998"	"-0.19434"	"-0.17793"	"0.81177"	"0.0598"	"45.72765"	NA
"stick"	"5"	"-0.1"	"0.05"	"1"	"100"	"RDB.all"	"1.07767"	"-0.09677"	"-0.08486"	"-0.10531"	"-0.08369"	"-0.08772"	"0.91723"	"0.03823"	"60.04485"	NA
"stick"	"5"	"-0.1"	"0.08"	"1"	"1"	"RDB.all"	"0.25366"	"-0.36105"	"-0.2177"	"-0.34161"	"-0.25138"	"-0.17637"	"0.63833"	"0.08905"	"32.98712"	NA
"stick"	"5"	"-0.1"	"0.08"	"1"	"2"	"RDB.all"	"-0.48125"	"0.22021"	"0.36302"	"0.1975"	"0.3537"	"0.34429"	"0.58733"	"0.09341"	"31.45702"	NA
"stick"	"5"	"-0.1"	"0.08"	"1"	"3"	"RDB.all"	"0.39116"	"-0.11873"	"-0.2218"	"-0.25574"	"-0.24857"	"-0.24485"	"0.79893"	"0.0682"	"41.52311"	NA
"stick"	"5"	"-0.1"	"0.08"	"1"	"4"	"RDB.all"	"0.40462"	"-0.23965"	"-0.29122"	"-0.18046"	"-0.33852"	"-0.16583"	"0.82776"	"0.07134"	"40.08443"	NA
"stick"	"5"	"-0.1"	"0.08"	"1"	"5"	"RDB.all"	"0.34742"	"-0.16924"	"-0.27237"	"-0.25234"	"-0.1727"	"-0.22761"	"0.66058"	"0.08128"	"35.90993"	NA
"stick"	"5"	"-0.1"	"0.08"	"1"	"6"	"RDB.all"	"-0.02303"	"0"	"-0.03876"	"0"	"0"	"0"	"-2.93288"	"0.32907"	"-8.83891"	NA
"stick"	"5"	"-0.1"	"0.08"	"1"	"7"	"RDB.all"	"0.24837"	"-0.32939"	"-0.20275"	"-0.22957"	"-0.29912"	"-0.38815"	"0.63027"	"0.10195"	"28.65839"	NA
"stick"	"5"	"-0.1"	"0.08"	"1"	"8"	"RDB.all"	"0.3807"	"-0.22091"	"-0.28378"	"-0.18786"	"-0.18993"	"-0.19175"	"0.76144"	"0.07412"	"38.86032"	NA
"stick"	"5"	"-0.1"	"0.08"	"1"	"9"	"RDB.all"	"0.163"	"-0.27305"	"-0.57448"	"-0.50151"	"-0.38688"	"-0.31097"	"0.84355"	"0.06734"	"41.92765"	NA
"stick"	"5"	"-0.1"	"0.08"	"1"	"10"	"RDB.all"	"0.17216"	"-0.40474"	"-0.36439"	"-0.50581"	"-0.39006"	"-0.39555"	"0.79497"	"0.07801"	"37.22538"	NA
"stick"	"5"	"-0.1"	"0.08"	"1"	"11"	"RDB.all"	"-0.008"	"0"	"0.01534"	"0"	"0"	"0"	"-3.16851"	"0.34128"	"-10.00476"	NA
"stick"	"5"	"-0.1"	"0.08"	"1"	"12"	"RDB.all"	"-0.64586"	"0.38164"	"0.40645"	"0.34102"	"0.37675"	"0.07611"	"0.08397"	"0.13382"	"19.95313"	NA
"stick"	"5"	"-0.1"	"0.08"	"1"	"13"	"RDB.all"	"0.46974"	"-0.2098"	"-0.20401"	"-0.14501"	"-0.21814"	"-0.21433"	"0.86256"	"0.05988"	"45.68882"	NA
"stick"	"5"	"-0.1"	"0.08"	"1"	"14"	"RDB.all"	"0.13691"	"-0.33024"	"-0.15932"	"-0.58262"	"-0.46338"	"-0.68862"	"0.64336"	"0.09833"	"29.81495"	NA
"stick"	"5"	"-0.1"	"0.08"	"1"	"15"	"RDB.all"	"0.52153"	"-0.16988"	"-0.15045"	"-0.12725"	"-0.20281"	"-0.30286"	"0.79846"	"0.07575"	"38.16493"	NA
"stick"	"5"	"-0.1"	"0.08"	"1"	"16"	"RDB.all"	"0.33765"	"-0.29663"	"-0.21117"	"-0.18638"	"-0.25543"	"-0.25425"	"0.77685"	"0.07695"	"37.65989"	NA
"stick"	"5"	"-0.1"	"0.08"	"1"	"17"	"RDB.all"	"-0.30065"	"0.26122"	"0.2828"	"0.3036"	"0.25913"	"0.03491"	"-0.33685"	"0.17527"	"11.32034"	NA
"stick"	"5"	"-0.1"	"0.08"	"1"	"18"	"RDB.all"	"0.21363"	"-0.19829"	"-0.3936"	"-0.33076"	"-0.48627"	"-0.27936"	"0.76145"	"0.08644"	"33.93868"	NA
"stick"	"5"	"-0.1"	"0.08"	"1"	"19"	"RDB.all"	"-0.5828"	"0.54967"	"0.50488"	"0.45981"	"0.50733"	"0.55088"	"-0.68286"	"0.17431"	"11.49528"	NA
"stick"	"5"	"-0.1"	"0.08"	"1"	"20"	"RDB.all"	"0.31079"	"-0.24568"	"-0.28957"	"-0.21871"	"-0.25818"	"-0.26169"	"0.78821"	"0.07379"	"39.00509"	NA
"stick"	"5"	"-0.1"	"0.08"	"1"	"21"	"RDB.all"	"-0.85252"	"0.23883"	"0.1658"	"0.16265"	"0.16841"	"0.15489"	"0.67275"	"0.07485"	"38.54556"	NA
"stick"	"5"	"-0.1"	"0.08"	"1"	"22"	"RDB.all"	"0.3335"	"-0.29341"	"-0.15118"	"-0.16957"	"-0.14427"	"-0.33617"	"0.49883"	"0.10006"	"29.25677"	NA
"stick"	"5"	"-0.1"	"0.08"	"1"	"23"	"RDB.all"	"-0.40572"	"0.55219"	"0.51967"	"0.47821"	"0.56571"	"0.39989"	"0.46957"	"0.10932"	"26.42526"	NA
"stick"	"5"	"-0.1"	"0.08"	"1"	"24"	"RDB.all"	"-0.72522"	"0.21469"	"0.23798"	"0.21497"	"0.28601"	"0.2526"	"0.58678"	"0.09072"	"32.3926"	NA
"stick"	"5"	"-0.1"	"0.08"	"1"	"25"	"RDB.all"	"-0.15435"	"0.18231"	"0.01637"	"0.34025"	"-0.11573"	"0.10029"	"-2.58668"	"0.27856"	"-3.50636"	NA
"stick"	"5"	"-0.1"	"0.08"	"1"	"26"	"RDB.all"	"0.36945"	"-0.29055"	"-0.2363"	"-0.06127"	"-0.2143"	"-0.28124"	"0.78715"	"0.0677"	"41.7612"	NA
"stick"	"5"	"-0.1"	"0.08"	"1"	"27"	"RDB.all"	"-0.92496"	"0.17408"	"0.14654"	"0.15105"	"0.10303"	"0.17672"	"0.67409"	"0.07583"	"38.13064"	NA
"stick"	"5"	"-0.1"	"0.08"	"1"	"28"	"RDB.all"	"-0.05259"	"0"	"0"	"0"	"-0.02308"	"-0.1295"	"-3.22505"	"0.33978"	"-9.86341"	NA
"stick"	"5"	"-0.1"	"0.08"	"1"	"29"	"RDB.all"	"0.32777"	"-0.36346"	"-0.23392"	"-0.30577"	"-0.23117"	"-0.27988"	"0.71019"	"0.09515"	"30.86757"	NA
"stick"	"5"	"-0.1"	"0.08"	"1"	"30"	"RDB.all"	"0.07252"	"-0.51162"	"-0.549"	"-0.4176"	"-0.68384"	"-0.43853"	"-0.22368"	"0.15985"	"14.26654"	NA
"stick"	"5"	"-0.1"	"0.08"	"1"	"31"	"RDB.all"	"0.17602"	"-0.35326"	"-0.39859"	"-0.38931"	"-0.26959"	"-0.30142"	"0.4747"	"0.10556"	"27.54374"	NA
"stick"	"5"	"-0.1"	"0.08"	"1"	"32"	"RDB.all"	"0.15955"	"-0.3083"	"-0.37784"	"-0.60114"	"-0.24876"	"-0.57053"	"0.75185"	"0.09026"	"32.5555"	NA
"stick"	"5"	"-0.1"	"0.08"	"1"	"33"	"RDB.all"	"-0.18383"	"0.07391"	"0.16373"	"0.07291"	"0.04665"	"0.00632"	"-2.49958"	"0.30198"	"-6.08906"	NA
"stick"	"5"	"-0.1"	"0.08"	"1"	"34"	"RDB.all"	"0.12662"	"-0.64869"	"-0.40703"	"-0.40641"	"-0.49081"	"-0.37344"	"0.75759"	"0.07908"	"36.78605"	NA
"stick"	"5"	"-0.1"	"0.08"	"1"	"35"	"RDB.all"	"-0.54712"	"0.45871"	"0.34783"	"0.31544"	"0.57834"	"0.42742"	"-0.02"	"0.1456"	"17.25473"	NA
"stick"	"5"	"-0.1"	"0.08"	"1"	"36"	"RDB.all"	"0.53264"	"-0.1266"	"-0.20455"	"-0.19055"	"-0.18343"	"-0.15154"	"0.79387"	"0.07067"	"40.38675"	NA
"stick"	"5"	"-0.1"	"0.08"	"1"	"37"	"RDB.all"	"-0.42072"	"0.23055"	"0.43986"	"0.44212"	"0.36"	"0.37435"	"0.5801"	"0.09422"	"31.18173"	NA
"stick"	"5"	"-0.1"	"0.08"	"1"	"38"	"RDB.all"	"0.25442"	"-0.34144"	"-0.15387"	"-0.38922"	"-0.17312"	"-0.46494"	"0.78535"	"0.07892"	"36.85122"	NA
"stick"	"5"	"-0.1"	"0.08"	"1"	"39"	"RDB.all"	"0.22925"	"-0.46433"	"-0.39365"	"-0.24624"	"-0.2406"	"-0.25391"	"0.81605"	"0.06718"	"42.00776"	NA
"stick"	"5"	"-0.1"	"0.08"	"1"	"40"	"RDB.all"	"0.3156"	"-0.14544"	"-0.31352"	"-0.33448"	"-0.1572"	"-0.32833"	"0.82661"	"0.06592"	"42.61406"	NA
"stick"	"5"	"-0.1"	"0.08"	"1"	"41"	"RDB.all"	"0.53598"	"-0.14096"	"-0.1755"	"-0.12274"	"-0.1426"	"-0.16057"	"0.55657"	"0.08552"	"34.28113"	NA
"stick"	"5"	"-0.1"	"0.08"	"1"	"42"	"RDB.all"	"0.42379"	"-0.21598"	"-0.18871"	"-0.26886"	"-0.19695"	"-0.2039"	"0.85636"	"0.06375"	"43.68253"	NA
"stick"	"5"	"-0.1"	"0.08"	"1"	"43"	"RDB.all"	"0.10008"	"-0.45591"	"-0.58985"	"-0.47427"	"-0.79092"	"-0.3286"	"0.64329"	"0.10064"	"29.07192"	NA
"stick"	"5"	"-0.1"	"0.08"	"1"	"44"	"RDB.all"	"0.2722"	"-0.2404"	"-0.51932"	"-0.22941"	"-0.36094"	"-0.25144"	"0.73814"	"0.0915"	"32.12056"	NA
"stick"	"5"	"-0.1"	"0.08"	"1"	"45"	"RDB.all"	"-0.64843"	"0.29441"	"0.22195"	"0.27515"	"0.25531"	"0.28815"	"0.53017"	"0.10594"	"27.43101"	NA
"stick"	"5"	"-0.1"	"0.08"	"1"	"46"	"RDB.all"	"-0.47606"	"0.3223"	"0.17537"	"0.49088"	"0.36836"	"0.29188"	"0.56669"	"0.09961"	"29.4012"	NA
"stick"	"5"	"-0.1"	"0.08"	"1"	"47"	"RDB.all"	"0.29699"	"-0.19258"	"-0.23707"	"-0.25405"	"-0.20605"	"-0.27451"	"0.52698"	"0.09631"	"30.47984"	NA
"stick"	"5"	"-0.1"	"0.08"	"1"	"48"	"RDB.all"	"0.45822"	"-0.17838"	"-0.19502"	"-0.19419"	"-0.18711"	"-0.19074"	"0.85267"	"0.05529"	"48.23927"	NA
"stick"	"5"	"-0.1"	"0.08"	"1"	"49"	"RDB.all"	"0.12948"	"-0.51769"	"-0.39125"	"-0.40163"	"-0.28581"	"-0.48195"	"0.2912"	"0.13432"	"19.83495"	NA
"stick"	"5"	"-0.1"	"0.08"	"1"	"50"	"RDB.all"	"0.82613"	"-0.11406"	"-0.11103"	"-0.12074"	"-0.10101"	"-0.13931"	"0.80742"	"0.06428"	"43.42018"	NA
"stick"	"5"	"-0.1"	"0.08"	"1"	"51"	"RDB.all"	"0.14426"	"-0.38373"	"-0.43691"	"-0.26207"	"-0.28398"	"-0.56572"	"0.50284"	"0.10755"	"26.94836"	NA
"stick"	"5"	"-0.1"	"0.08"	"1"	"52"	"RDB.all"	"0.12369"	"-0.4118"	"-0.53815"	"-0.26521"	"-0.44191"	"-0.61076"	"0.64359"	"0.0919"	"31.98048"	NA
"stick"	"5"	"-0.1"	"0.08"	"1"	"53"	"RDB.all"	"0.30002"	"-0.27369"	"-0.20988"	"-0.26796"	"-0.24534"	"-0.22608"	"0.73879"	"0.07773"	"37.3402"	NA
"stick"	"5"	"-0.1"	"0.08"	"1"	"54"	"RDB.all"	"0.41433"	"-0.14785"	"-0.22603"	"-0.13856"	"-0.24016"	"-0.1406"	"0.6485"	"0.07864"	"36.96746"	NA
"stick"	"5"	"-0.1"	"0.08"	"1"	"55"	"RDB.all"	"-0.35354"	"0.47883"	"0.34625"	"0.55565"	"0.27178"	"0.45658"	"0.37016"	"0.12086"	"23.21338"	NA
"stick"	"5"	"-0.1"	"0.08"	"1"	"56"	"RDB.all"	"0.00963"	"-1.5489"	"-1.10751"	"-1.37913"	"-1.1163"	"-0.63086"	"-1.41295"	"0.24756"	"0.26868"	NA
"stick"	"5"	"-0.1"	"0.08"	"1"	"57"	"RDB.all"	"0.17641"	"-0.21371"	"-0.32039"	"-0.37864"	"-0.40106"	"-0.34658"	"0.42964"	"0.10986"	"26.26635"	NA
"stick"	"5"	"-0.1"	"0.08"	"1"	"58"	"RDB.all"	"0.38522"	"-0.20424"	"-0.25035"	"-0.1682"	"-0.21"	"-0.27872"	"0.85447"	"0.05979"	"45.73785"	NA
"stick"	"5"	"-0.1"	"0.08"	"1"	"59"	"RDB.all"	"0.20954"	"-0.38512"	"-0.46512"	"-0.25744"	"-0.29995"	"-0.29719"	"0.75175"	"0.08445"	"34.68533"	NA
"stick"	"5"	"-0.1"	"0.08"	"1"	"60"	"RDB.all"	"0.09927"	"-0.34208"	"-0.4658"	"-0.28145"	"-0.55826"	"-0.49928"	"0.04606"	"0.13591"	"19.45825"	NA
"stick"	"5"	"-0.1"	"0.08"	"1"	"61"	"RDB.all"	"-0.54585"	"0.45559"	"0.46616"	"0.21651"	"0.35497"	"0.5023"	"0.09183"	"0.13077"	"20.69165"	NA
"stick"	"5"	"-0.1"	"0.08"	"1"	"62"	"RDB.all"	"0.08755"	"-0.32042"	"-0.59935"	"-0.32878"	"-0.48315"	"-0.4322"	"-0.15016"	"0.14887"	"16.54272"	NA
"stick"	"5"	"-0.1"	"0.08"	"1"	"63"	"RDB.all"	"1.1993"	"-0.05742"	"-0.05543"	"-0.1285"	"-0.09822"	"-0.06908"	"0.67822"	"0.08432"	"34.7358"	NA
"stick"	"5"	"-0.1"	"0.08"	"1"	"64"	"RDB.all"	"-0.54231"	"0.4091"	"0.33879"	"0.35042"	"0.13602"	"0.44485"	"0.29912"	"0.12831"	"21.30033"	NA
"stick"	"5"	"-0.1"	"0.08"	"1"	"65"	"RDB.all"	"0.19281"	"-0.14329"	"-0.4679"	"-0.48497"	"-0.55786"	"-0.24715"	"0.78768"	"0.07667"	"37.77955"	NA
"stick"	"5"	"-0.1"	"0.08"	"1"	"66"	"RDB.all"	"0.4695"	"-0.14897"	"-0.21248"	"-0.20755"	"-0.15264"	"-0.18157"	"0.75541"	"0.07166"	"39.94074"	NA
"stick"	"5"	"-0.1"	"0.08"	"1"	"67"	"RDB.all"	"0.14312"	"-0.38132"	"-0.52813"	"-0.42868"	"-0.23171"	"-0.43828"	"0.51894"	"0.11129"	"25.85424"	NA
"stick"	"5"	"-0.1"	"0.08"	"1"	"68"	"RDB.all"	"-0.63975"	"0.36374"	"0.31443"	"0.35203"	"0.36909"	"0.18481"	"0.23262"	"0.12172"	"22.98571"	NA
"stick"	"5"	"-0.1"	"0.08"	"1"	"69"	"RDB.all"	"0.23492"	"-0.39667"	"-0.16988"	"-0.36033"	"-0.17011"	"-0.46903"	"0.70627"	"0.09014"	"32.59834"	NA
"stick"	"5"	"-0.1"	"0.08"	"1"	"70"	"RDB.all"	"0.11663"	"-0.32548"	"-0.56832"	"-0.32614"	"-0.38953"	"-0.48417"	"0.33446"	"0.12434"	"22.30672"	NA
"stick"	"5"	"-0.1"	"0.08"	"1"	"71"	"RDB.all"	"0.15776"	"-0.37673"	"-0.28835"	"-0.39779"	"-0.39419"	"-0.37162"	"0.48123"	"0.10906"	"26.50166"	NA
"stick"	"5"	"-0.1"	"0.08"	"1"	"72"	"RDB.all"	"0.06261"	"-0.75372"	"-0.84143"	"-0.55773"	"-0.46557"	"-0.24293"	"-0.2033"	"0.15985"	"14.26699"	NA
"stick"	"5"	"-0.1"	"0.08"	"1"	"73"	"RDB.all"	"0.47204"	"-0.335"	"-0.15111"	"-0.22873"	"-0.05716"	"-0.1174"	"0.64703"	"0.09125"	"32.20855"	NA
"stick"	"5"	"-0.1"	"0.08"	"1"	"74"	"RDB.all"	"0.32962"	"-0.21292"	"-0.23008"	"-0.24473"	"-0.19739"	"-0.22479"	"0.56185"	"0.09898"	"29.60534"	NA
"stick"	"5"	"-0.1"	"0.08"	"1"	"75"	"RDB.all"	"0.22596"	"-0.36998"	"-0.20861"	"-0.26091"	"-0.23579"	"-0.35189"	"0.67589"	"0.07826"	"37.12086"	NA
"stick"	"5"	"-0.1"	"0.08"	"1"	"76"	"RDB.all"	"0.50631"	"-0.13493"	"-0.21519"	"-0.26848"	"-0.1267"	"-0.19356"	"0.81624"	"0.06998"	"40.70021"	NA
"stick"	"5"	"-0.1"	"0.08"	"1"	"77"	"RDB.all"	"-0.02175"	"0"	"-0.088"	"0"	"-0.04668"	"-0.06453"	"-2.88545"	"0.32546"	"-8.48551"	NA
"stick"	"5"	"-0.1"	"0.08"	"1"	"78"	"RDB.all"	"0.15918"	"-0.38835"	"-0.1806"	"-0.50489"	"-0.45497"	"-0.39207"	"0.61541"	"0.09592"	"30.6101"	NA
"stick"	"5"	"-0.1"	"0.08"	"1"	"79"	"RDB.all"	"0.5743"	"-0.18428"	"-0.07106"	"-0.23289"	"-0.14133"	"-0.12553"	"0.6831"	"0.08574"	"34.19945"	NA
"stick"	"5"	"-0.1"	"0.08"	"1"	"80"	"RDB.all"	"0.15452"	"-0.48521"	"-0.21424"	"-0.31096"	"-0.48888"	"-0.38217"	"0.487"	"0.10998"	"26.23363"	NA
"stick"	"5"	"-0.1"	"0.08"	"1"	"81"	"RDB.all"	"-0.55501"	"0.35349"	"0.3652"	"0.37855"	"0.26405"	"0.31749"	"0.46579"	"0.0989"	"29.63059"	NA
"stick"	"5"	"-0.1"	"0.08"	"1"	"82"	"RDB.all"	"0.507"	"-0.15142"	"-0.18896"	"-0.1737"	"-0.14373"	"-0.21799"	"0.72124"	"0.08203"	"35.61586"	NA
"stick"	"5"	"-0.1"	"0.08"	"1"	"83"	"RDB.all"	"0.25767"	"-0.37909"	"-0.23055"	"-0.23792"	"-0.41268"	"-0.3049"	"0.84474"	"0.06723"	"41.98443"	NA
"stick"	"5"	"-0.1"	"0.08"	"1"	"84"	"RDB.all"	"0.54102"	"-0.19383"	"-0.1708"	"-0.13433"	"-0.15177"	"-0.16912"	"0.75679"	"0.07151"	"40.0088"	NA
"stick"	"5"	"-0.1"	"0.08"	"1"	"85"	"RDB.all"	"0.32141"	"-0.35965"	"-0.25754"	"-0.21671"	"-0.20507"	"-0.08751"	"0.37961"	"0.11655"	"24.37614"	NA
"stick"	"5"	"-0.1"	"0.08"	"1"	"86"	"RDB.all"	"0.33951"	"-0.26047"	"-0.32871"	"-0.17525"	"-0.13901"	"-0.22183"	"0.68008"	"0.08171"	"35.73977"	NA
"stick"	"5"	"-0.1"	"0.08"	"1"	"87"	"RDB.all"	"0.22567"	"-0.21297"	"-0.32377"	"-0.38475"	"-0.38117"	"-0.20938"	"0.73898"	"0.08159"	"35.78593"	NA
"stick"	"5"	"-0.1"	"0.08"	"1"	"88"	"RDB.all"	"0.32245"	"-0.24165"	"-0.3101"	"-0.2956"	"-0.27007"	"-0.278"	"0.76432"	"0.08651"	"33.91282"	NA
"stick"	"5"	"-0.1"	"0.08"	"1"	"89"	"RDB.all"	"-0.30634"	"0.07752"	"0.28589"	"0.29812"	"0.21811"	"0.03671"	"-0.47349"	"0.20156"	"6.84783"	NA
"stick"	"5"	"-0.1"	"0.08"	"1"	"90"	"RDB.all"	"0.23924"	"-0.39027"	"-0.35601"	"-0.25175"	"-0.21712"	"-0.34084"	"0.61102"	"0.11041"	"26.10757"	NA
