"model"	"n.muts"	"coes"	"sigma"	"d.true"	"rep"	"method"	"d.hat"	"u.hats.1"	"u.hats.2"	"u.hats.3"	"u.hats.4"	"u.hats.5"	"R2"	"sig.hat"	"logLike"	"P"
"stick"	"5"	"-0.3"	"0.05"	"1"	"34"	"max"	"0.1"	"-0.87475"	"-0.86348"	"-0.82969"	"-0.89311"	"-0.83302"	"0.08274"	"0.56775"	"-26.29157"	NA
"stick"	"5"	"-0.3"	"0.05"	"1"	"35"	"max"	"0.1"	"-0.82498"	"-0.87983"	"-0.85734"	"-0.85888"	"-0.87301"	"0.05709"	"0.57296"	"-26.58411"	NA
"stick"	"5"	"-0.3"	"0.05"	"1"	"36"	"max"	"0.1"	"-0.85307"	"-0.85157"	"-0.85705"	"-0.77294"	"-0.83849"	"-0.04415"	"0.59436"	"-27.75714"	NA
"stick"	"5"	"-0.3"	"0.05"	"1"	"37"	"max"	"0.1"	"-0.98049"	"-0.97852"	"-0.79953"	"-0.89053"	"-0.7502"	"0.19161"	"0.53192"	"-24.20547"	NA
"stick"	"5"	"-0.3"	"0.05"	"1"	"38"	"max"	"0.1"	"-0.84619"	"-0.78211"	"-0.87586"	"-0.94941"	"-0.92696"	"0.18894"	"0.53475"	"-24.37571"	NA
"stick"	"5"	"-0.3"	"0.05"	"1"	"39"	"max"	"0.1"	"-0.83357"	"-0.95004"	"-0.85279"	"-0.82222"	"-0.97663"	"0.24444"	"0.52648"	"-23.87687"	NA
"stick"	"5"	"-0.3"	"0.05"	"1"	"40"	"max"	"0.1"	"-0.91278"	"-0.89365"	"-0.84896"	"-0.78076"	"-0.86598"	"0.06334"	"0.57898"	"-26.91828"	NA
"stick"	"5"	"-0.3"	"0.05"	"1"	"41"	"max"	"0.1"	"-0.76373"	"-0.85907"	"-0.81956"	"-0.85663"	"-0.8183"	"-0.1095"	"0.60606"	"-28.38136"	NA
"stick"	"5"	"-0.3"	"0.05"	"1"	"42"	"max"	"0.1"	"-0.87057"	"-0.9215"	"-0.79736"	"-0.95971"	"-0.77247"	"0.11663"	"0.55119"	"-25.34454"	NA
"stick"	"5"	"-0.3"	"0.05"	"1"	"43"	"max"	"0.1"	"-0.82105"	"-0.74267"	"-0.88253"	"-0.87946"	"-0.89566"	"-0.01421"	"0.5872"	"-27.36942"	NA
"stick"	"5"	"-0.3"	"0.05"	"1"	"44"	"max"	"0.1"	"-0.81618"	"-0.85577"	"-0.85749"	"-0.88992"	"-0.83258"	"0.04738"	"0.56897"	"-26.3605"	NA
"stick"	"5"	"-0.3"	"0.05"	"1"	"45"	"max"	"0.1"	"-0.75568"	"-0.78525"	"-0.89597"	"-0.90214"	"-0.92872"	"0.02832"	"0.57753"	"-26.83815"	NA
"stick"	"5"	"-0.3"	"0.05"	"1"	"46"	"max"	"0.1"	"-0.81974"	"-0.78613"	"-0.86348"	"-0.8654"	"-0.87709"	"-0.08267"	"0.61725"	"-28.96645"	NA
"stick"	"5"	"-0.3"	"0.05"	"1"	"47"	"max"	"0.1"	"-0.94856"	"-0.80655"	"-0.82687"	"-0.75549"	"-0.79038"	"-0.16779"	"0.615"	"-28.84981"	NA
"stick"	"5"	"-0.3"	"0.05"	"1"	"48"	"max"	"0.1"	"-0.80196"	"-0.83655"	"-0.9179"	"-0.87362"	"-0.90452"	"0.11027"	"0.55783"	"-25.72774"	NA
"stick"	"5"	"-0.3"	"0.05"	"1"	"49"	"max"	"0.1"	"-0.88921"	"-0.87504"	"-0.8239"	"-0.79684"	"-0.86724"	"0.02868"	"0.5798"	"-26.96364"	NA
"stick"	"5"	"-0.3"	"0.05"	"1"	"50"	"max"	"0.1"	"-0.79292"	"-0.83502"	"-0.86458"	"-0.87058"	"-0.87605"	"-0.0061"	"0.58699"	"-27.35804"	NA
"stick"	"5"	"-0.3"	"0.05"	"1"	"51"	"max"	"0.1"	"-0.82949"	"-0.87694"	"-0.85028"	"-0.81518"	"-0.91536"	"0.04115"	"0.57843"	"-26.88807"	NA
"stick"	"5"	"-0.3"	"0.05"	"1"	"52"	"max"	"0.1"	"-0.85027"	"-0.84733"	"-0.80531"	"-0.8932"	"-0.84612"	"0.01199"	"0.58663"	"-27.33857"	NA
"stick"	"5"	"-0.3"	"0.05"	"1"	"53"	"max"	"0.1"	"-0.88498"	"-0.81378"	"-0.8474"	"-0.86483"	"-0.79543"	"-0.02177"	"0.59223"	"-27.6426"	NA
"stick"	"5"	"-0.3"	"0.05"	"1"	"54"	"max"	"0.1"	"-0.85954"	"-0.84402"	"-0.89849"	"-0.83527"	"-0.81644"	"0.0179"	"0.58022"	"-26.98698"	NA
"stick"	"5"	"-0.3"	"0.05"	"1"	"55"	"max"	"0.1"	"-0.79391"	"-0.93898"	"-0.82544"	"-0.86485"	"-0.84801"	"-0.00712"	"0.58621"	"-27.31543"	NA
"stick"	"5"	"-0.3"	"0.05"	"1"	"56"	"max"	"0.1"	"-0.84758"	"-0.95154"	"-0.80349"	"-0.84435"	"-0.86032"	"0.1118"	"0.56599"	"-26.19245"	NA
"stick"	"5"	"-0.3"	"0.05"	"1"	"57"	"max"	"0.1"	"-0.91803"	"-0.89548"	"-0.83053"	"-0.81644"	"-0.88061"	"0.12976"	"0.55428"	"-25.52348"	NA
"stick"	"5"	"-0.3"	"0.05"	"1"	"58"	"max"	"0.1"	"-0.79085"	"-1.00101"	"-0.87388"	"-0.79695"	"-0.92992"	"0.13311"	"0.55341"	"-25.47296"	NA
"stick"	"5"	"-0.3"	"0.05"	"1"	"59"	"max"	"0.1"	"-0.83765"	"-0.91391"	"-0.78815"	"-0.96835"	"-0.8316"	"0.13205"	"0.55575"	"-25.60819"	NA
"stick"	"5"	"-0.3"	"0.05"	"1"	"60"	"max"	"0.1"	"-0.8408"	"-0.96878"	"-0.78447"	"-0.87291"	"-0.84018"	"0.09198"	"0.56037"	"-25.87285"	NA
"stick"	"5"	"-0.3"	"0.05"	"1"	"61"	"max"	"0.1"	"-0.75047"	"-0.8608"	"-0.82777"	"-0.86129"	"-0.9783"	"0.06063"	"0.57377"	"-26.62893"	NA
"stick"	"5"	"-0.3"	"0.05"	"1"	"62"	"max"	"0.1"	"-0.77813"	"-0.91404"	"-0.86827"	"-0.83158"	"-0.85692"	"0.03352"	"0.58033"	"-26.9929"	NA
"stick"	"5"	"-0.3"	"0.05"	"1"	"63"	"max"	"0.1"	"-0.90475"	"-0.87389"	"-0.91413"	"-0.78286"	"-0.78489"	"0.02584"	"0.58388"	"-27.18808"	NA
"stick"	"5"	"-0.3"	"0.05"	"1"	"64"	"max"	"0.1"	"-0.75058"	"-0.92504"	"-0.81785"	"-0.91294"	"-0.84647"	"-0.03313"	"0.59145"	"-27.60045"	NA
"stick"	"5"	"-0.3"	"0.05"	"1"	"65"	"max"	"0.1"	"-0.86756"	"-0.79925"	"-0.86866"	"-0.85022"	"-0.88064"	"0.01795"	"0.58861"	"-27.44658"	NA
"stick"	"5"	"-0.3"	"0.05"	"1"	"66"	"max"	"0.1"	"-0.78669"	"-0.90584"	"-0.82451"	"-0.79784"	"-0.91243"	"0.01318"	"0.57974"	"-26.96022"	NA
"stick"	"5"	"-0.3"	"0.05"	"1"	"67"	"max"	"0.1"	"-0.85939"	"-0.87054"	"-0.82486"	"-0.87826"	"-0.78454"	"-0.03095"	"0.58259"	"-27.11719"	NA
"stick"	"5"	"-0.3"	"0.05"	"1"	"68"	"max"	"0.1"	"-0.82939"	"-0.94796"	"-0.87233"	"-0.87082"	"-0.84954"	"0.16384"	"0.55617"	"-25.632"	NA
"stick"	"5"	"-0.3"	"0.05"	"1"	"69"	"max"	"0.1"	"-0.82719"	"-0.84247"	"-0.80549"	"-0.88335"	"-0.91183"	"0.01117"	"0.58956"	"-27.49812"	NA
"stick"	"5"	"-0.3"	"0.05"	"1"	"70"	"max"	"0.1"	"-0.80745"	"-0.89158"	"-0.87522"	"-0.90917"	"-0.86502"	"0.12108"	"0.56562"	"-26.1716"	NA
"stick"	"5"	"-0.3"	"0.05"	"1"	"71"	"max"	"0.1"	"-0.85442"	"-0.84771"	"-0.85349"	"-0.87561"	"-0.84526"	"0.05171"	"0.57339"	"-26.60782"	NA
"stick"	"5"	"-0.3"	"0.05"	"1"	"72"	"max"	"0.1"	"-0.82918"	"-0.82969"	"-0.85316"	"-0.92148"	"-0.88512"	"0.09617"	"0.56445"	"-26.1052"	NA
"stick"	"5"	"-0.3"	"0.05"	"1"	"73"	"max"	"0.1"	"-0.88969"	"-0.95881"	"-0.83517"	"-0.75731"	"-0.87661"	"0.07878"	"0.56612"	"-26.19951"	NA
"stick"	"5"	"-0.3"	"0.05"	"1"	"74"	"max"	"0.1"	"-0.92117"	"-0.84824"	"-0.95951"	"-0.83216"	"-0.86547"	"0.19991"	"0.53799"	"-24.56862"	NA
"stick"	"5"	"-0.3"	"0.05"	"1"	"75"	"max"	"0.1"	"-0.87679"	"-0.78614"	"-0.86132"	"-0.78181"	"-0.91286"	"0.01455"	"0.58224"	"-27.09815"	NA
"stick"	"5"	"-0.3"	"0.05"	"1"	"76"	"max"	"0.1"	"-0.83431"	"-0.81159"	"-0.91907"	"-0.85669"	"-0.88873"	"0.10662"	"0.56468"	"-26.11789"	NA
"stick"	"5"	"-0.3"	"0.05"	"1"	"77"	"max"	"0.1"	"-0.88396"	"-0.89587"	"-0.81969"	"-0.90688"	"-0.75026"	"0.00619"	"0.58718"	"-27.36854"	NA
"stick"	"5"	"-0.3"	"0.05"	"1"	"78"	"max"	"0.1"	"-0.82206"	"-0.88786"	"-0.82767"	"-0.83117"	"-0.84612"	"0.00274"	"0.5862"	"-27.31496"	NA
"stick"	"5"	"-0.3"	"0.05"	"1"	"79"	"max"	"0.1"	"-0.87405"	"-0.8164"	"-0.88254"	"-0.88529"	"-0.85634"	"0.07064"	"0.57674"	"-26.79457"	NA
"stick"	"5"	"-0.3"	"0.05"	"1"	"80"	"max"	"0.1"	"-0.75615"	"-0.90943"	"-0.9499"	"-0.9011"	"-0.8705"	"0.17678"	"0.5573"	"-25.69706"	NA
"stick"	"5"	"-0.3"	"0.05"	"1"	"81"	"max"	"0.1"	"-0.88234"	"-0.84787"	"-0.82391"	"-0.87204"	"-0.84073"	"0.07174"	"0.56343"	"-26.0473"	NA
"stick"	"5"	"-0.3"	"0.05"	"1"	"82"	"max"	"0.1"	"-0.79383"	"-0.87109"	"-0.83301"	"-0.86908"	"-0.85868"	"-0.01246"	"0.58377"	"-27.18228"	NA
"stick"	"5"	"-0.3"	"0.05"	"1"	"83"	"max"	"0.1"	"-0.88205"	"-0.88754"	"-0.86893"	"-0.87982"	"-0.8294"	"0.14559"	"0.55108"	"-25.33774"	NA
"stick"	"5"	"-0.3"	"0.05"	"1"	"84"	"max"	"0.1"	"-0.78274"	"-0.90152"	"-0.85117"	"-0.94625"	"-0.80006"	"0.05692"	"0.58285"	"-27.13146"	NA
"stick"	"5"	"-0.3"	"0.05"	"1"	"85"	"max"	"0.1"	"-0.77825"	"-0.807"	"-0.88643"	"-0.86862"	"-0.88229"	"-0.00069"	"0.5813"	"-27.04652"	NA
"stick"	"5"	"-0.3"	"0.05"	"1"	"86"	"max"	"0.1"	"-0.8315"	"-0.93341"	"-0.7954"	"-0.86259"	"-0.85716"	"0.05418"	"0.5739"	"-26.63624"	NA
"stick"	"5"	"-0.3"	"0.05"	"1"	"87"	"max"	"0.1"	"-0.86868"	"-0.89852"	"-0.7969"	"-0.72942"	"-0.98792"	"0.04551"	"0.57342"	"-26.60938"	NA
"stick"	"5"	"-0.3"	"0.05"	"1"	"88"	"max"	"0.1"	"-0.77736"	"-0.85672"	"-0.90819"	"-0.89753"	"-0.91151"	"0.10225"	"0.56258"	"-25.9987"	NA
"stick"	"5"	"-0.3"	"0.05"	"1"	"89"	"max"	"0.1"	"-0.84326"	"-0.89051"	"-0.82831"	"-0.84037"	"-0.79251"	"-0.09483"	"0.59702"	"-27.90032"	NA
"stick"	"5"	"-0.3"	"0.05"	"1"	"90"	"max"	"0.1"	"-0.92767"	"-0.98496"	"-0.85109"	"-0.91181"	"-0.75749"	"0.21332"	"0.5388"	"-24.61682"	NA
"stick"	"5"	"-0.3"	"0.05"	"1"	"91"	"max"	"0.1"	"-0.74248"	"-0.85133"	"-0.80248"	"-0.82"	"-0.90745"	"-0.16172"	"0.62417"	"-29.32325"	NA
"stick"	"5"	"-0.3"	"0.05"	"1"	"92"	"max"	"0.1"	"-0.89347"	"-0.86859"	"-0.79487"	"-0.87513"	"-0.83242"	"-0.01664"	"0.59678"	"-27.88731"	NA
"stick"	"5"	"-0.3"	"0.05"	"1"	"93"	"max"	"0.1"	"-0.82743"	"-0.79638"	"-0.82514"	"-0.88176"	"-0.89026"	"-0.00658"	"0.59023"	"-27.53431"	NA
"stick"	"5"	"-0.3"	"0.05"	"1"	"94"	"max"	"0.1"	"-0.79299"	"-0.86936"	"-0.90346"	"-0.79077"	"-0.86335"	"-0.04946"	"0.59171"	"-27.61437"	NA
"stick"	"5"	"-0.3"	"0.05"	"1"	"95"	"max"	"0.1"	"-0.86799"	"-0.91014"	"-0.89125"	"-0.77899"	"-0.80464"	"0.04352"	"0.57152"	"-26.50369"	NA
"stick"	"5"	"-0.3"	"0.05"	"1"	"96"	"max"	"0.1"	"-0.90638"	"-0.92111"	"-0.78759"	"-0.88125"	"-0.85085"	"0.10882"	"0.55351"	"-25.4788"	NA
"stick"	"5"	"-0.3"	"0.05"	"1"	"97"	"max"	"0.1"	"-0.81669"	"-0.91003"	"-0.83214"	"-0.80014"	"-0.88892"	"0.04211"	"0.57231"	"-26.54749"	NA
"stick"	"5"	"-0.3"	"0.05"	"1"	"98"	"max"	"0.1"	"-0.8686"	"-0.8345"	"-0.84503"	"-0.83117"	"-0.79238"	"-0.07068"	"0.6005"	"-28.08612"	NA
"stick"	"5"	"-0.3"	"0.05"	"1"	"99"	"max"	"0.1"	"-0.79877"	"-0.9361"	"-0.84303"	"-0.83932"	"-0.80063"	"-0.00274"	"0.57985"	"-26.96658"	NA
"stick"	"5"	"-0.3"	"0.05"	"1"	"100"	"max"	"0.1"	"-0.90843"	"-0.87437"	"-0.85962"	"-0.86292"	"-0.80546"	"0.08372"	"0.56159"	"-25.94273"	NA
"stick"	"5"	"-0.3"	"0.08"	"1"	"1"	"max"	"0.1"	"-0.78314"	"-0.73073"	"-0.92496"	"-0.84642"	"-0.91616"	"-0.13966"	"0.62946"	"-29.5935"	NA
"stick"	"5"	"-0.3"	"0.08"	"1"	"2"	"max"	"0.1"	"-0.73462"	"-0.86728"	"-0.93156"	"-0.72652"	"-0.90948"	"-0.12383"	"0.60783"	"-28.47437"	NA
"stick"	"5"	"-0.3"	"0.08"	"1"	"3"	"max"	"0.1"	"-0.77833"	"-0.92668"	"-0.82602"	"-0.72848"	"-1.0669"	"0.00884"	"0.58654"	"-27.3335"	NA
"stick"	"5"	"-0.3"	"0.08"	"1"	"4"	"max"	"0.1"	"-0.82844"	"-0.8194"	"-0.80081"	"-0.98636"	"-0.81873"	"-0.06553"	"0.61336"	"-28.76422"	NA
"stick"	"5"	"-0.3"	"0.08"	"1"	"5"	"max"	"0.1"	"-0.93069"	"-0.86367"	"-0.87601"	"-0.83774"	"-0.8618"	"0.1204"	"0.57007"	"-26.42201"	NA
"stick"	"5"	"-0.3"	"0.08"	"1"	"6"	"max"	"0.1"	"-0.72942"	"-0.88456"	"-0.8067"	"-0.93776"	"-0.81482"	"-0.17265"	"0.63919"	"-30.08416"	NA
"stick"	"5"	"-0.3"	"0.08"	"1"	"7"	"max"	"0.1"	"-1.07103"	"-0.91581"	"-1.06861"	"-0.76067"	"-0.71266"	"0.19295"	"0.54132"	"-24.76637"	NA
"stick"	"5"	"-0.3"	"0.08"	"1"	"8"	"max"	"0.1"	"-0.97196"	"-0.81916"	"-0.81828"	"-0.90025"	"-0.90113"	"0.18881"	"0.56032"	"-25.87015"	NA
"stick"	"5"	"-0.3"	"0.08"	"1"	"9"	"max"	"0.1"	"-0.95254"	"-0.7771"	"-0.90491"	"-0.76315"	"-0.78355"	"-0.04322"	"0.60639"	"-28.39878"	NA
"stick"	"5"	"-0.3"	"0.08"	"1"	"10"	"max"	"0.1"	"-0.97017"	"-0.9275"	"-0.76196"	"-0.84612"	"-0.79579"	"0.11151"	"0.56291"	"-26.01798"	NA
"stick"	"5"	"-0.3"	"0.08"	"1"	"11"	"max"	"0.1"	"-0.78096"	"-0.74422"	"-0.80082"	"-0.90678"	"-0.95286"	"-0.0946"	"0.59914"	"-28.01395"	NA
"stick"	"5"	"-0.3"	"0.08"	"1"	"12"	"max"	"0.1"	"-0.75853"	"-0.8485"	"-0.84802"	"-0.85914"	"-1.01181"	"0.07566"	"0.57549"	"-26.72475"	NA
"stick"	"5"	"-0.3"	"0.08"	"1"	"13"	"max"	"0.1"	"-0.88507"	"-0.87545"	"-0.75235"	"-0.87048"	"-0.7973"	"-0.01494"	"0.58867"	"-27.44944"	NA
"stick"	"5"	"-0.3"	"0.08"	"1"	"14"	"max"	"0.1"	"-0.90162"	"-0.84395"	"-0.79296"	"-0.93391"	"-0.78364"	"0.08877"	"0.56055"	"-25.88334"	NA
"stick"	"5"	"-0.3"	"0.08"	"1"	"15"	"max"	"0.1"	"-0.89125"	"-0.99639"	"-0.89538"	"-0.79273"	"-0.97575"	"0.2356"	"0.55373"	"-25.49156"	NA
"stick"	"5"	"-0.3"	"0.08"	"1"	"16"	"max"	"0.1"	"-0.87443"	"-0.75534"	"-0.76535"	"-0.8246"	"-0.91975"	"-0.11977"	"0.61357"	"-28.77534"	NA
"stick"	"5"	"-0.3"	"0.08"	"1"	"17"	"max"	"0.1"	"-0.82013"	"-0.84962"	"-0.77218"	"-0.90408"	"-0.84893"	"-0.05834"	"0.59159"	"-27.60786"	NA
"stick"	"5"	"-0.3"	"0.08"	"1"	"18"	"max"	"0.1"	"-0.83066"	"-0.88759"	"-0.78095"	"-0.86985"	"-0.79556"	"-0.05694"	"0.59884"	"-27.99774"	NA
"stick"	"5"	"-0.3"	"0.08"	"1"	"19"	"max"	"0.1"	"-0.85549"	"-0.88266"	"-0.86574"	"-0.88009"	"-0.95171"	"0.1768"	"0.55762"	"-25.71561"	NA
"stick"	"5"	"-0.3"	"0.08"	"1"	"20"	"max"	"0.1"	"-0.79193"	"-0.77543"	"-0.94528"	"-0.87953"	"-0.9194"	"0.0359"	"0.58471"	"-27.23357"	NA
"stick"	"5"	"-0.3"	"0.08"	"1"	"21"	"max"	"0.1"	"-0.9178"	"-0.77965"	"-0.82723"	"-0.99682"	"-0.79523"	"0.17826"	"0.52772"	"-23.95175"	NA
"stick"	"5"	"-0.3"	"0.08"	"1"	"22"	"max"	"0.1"	"-0.83321"	"-0.79901"	"-0.85762"	"-1.007"	"-0.77883"	"0.05886"	"0.56832"	"-26.32395"	NA
"stick"	"5"	"-0.3"	"0.08"	"1"	"23"	"max"	"0.1"	"-0.81099"	"-1.01151"	"-0.82055"	"-0.84145"	"-0.85484"	"0.10279"	"0.57421"	"-26.65392"	NA
"stick"	"5"	"-0.3"	"0.08"	"1"	"24"	"max"	"0.1"	"-0.89931"	"-0.79141"	"-0.83052"	"-0.77989"	"-0.89741"	"-0.1019"	"0.61369"	"-28.78143"	NA
"stick"	"5"	"-0.3"	"0.08"	"1"	"25"	"max"	"0.1"	"-0.88097"	"-0.77909"	"-0.89671"	"-0.82757"	"-0.82053"	"-0.07677"	"0.6095"	"-28.56205"	NA
"stick"	"5"	"-0.3"	"0.08"	"1"	"26"	"max"	"0.1"	"-0.89796"	"-0.83923"	"-0.76796"	"-0.81765"	"-0.9261"	"-0.02411"	"0.60528"	"-28.33989"	NA
"stick"	"5"	"-0.3"	"0.08"	"1"	"27"	"max"	"0.1"	"-0.93443"	"-0.81479"	"-0.88212"	"-0.78958"	"-0.87912"	"-0.01606"	"0.59002"	"-27.52302"	NA
"stick"	"5"	"-0.3"	"0.08"	"1"	"28"	"max"	"0.1"	"-0.8401"	"-0.88667"	"-0.84451"	"-0.94699"	"-0.71916"	"-0.0312"	"0.60338"	"-28.23938"	NA
"stick"	"5"	"-0.3"	"0.08"	"1"	"29"	"max"	"0.1"	"-0.87454"	"-0.83533"	"-0.75939"	"-0.77224"	"-0.96606"	"-0.02832"	"0.59183"	"-27.62078"	NA
"stick"	"5"	"-0.3"	"0.08"	"1"	"30"	"max"	"0.1"	"-1.01882"	"-0.9045"	"-0.95734"	"-0.7222"	"-0.92833"	"0.31719"	"0.50511"	"-22.55054"	NA
"stick"	"5"	"-0.3"	"0.08"	"1"	"31"	"max"	"0.1"	"-0.95939"	"-0.8579"	"-0.79592"	"-0.82534"	"-0.96329"	"0.1775"	"0.5472"	"-25.11208"	NA
"stick"	"5"	"-0.3"	"0.08"	"1"	"32"	"max"	"0.1"	"-0.8316"	"-0.8133"	"-0.85739"	"-0.87808"	"-0.88007"	"0.07287"	"0.55448"	"-25.53477"	NA
"stick"	"5"	"-0.3"	"0.08"	"1"	"33"	"max"	"0.1"	"-0.7911"	"-0.91475"	"-0.88589"	"-0.77505"	"-0.77389"	"-0.1795"	"0.62627"	"-29.43104"	NA
"stick"	"5"	"-0.3"	"0.08"	"1"	"34"	"max"	"0.1"	"-0.92263"	"-0.91354"	"-0.85117"	"-0.81221"	"-0.95313"	"0.24199"	"0.53394"	"-24.32685"	NA
"stick"	"5"	"-0.3"	"0.08"	"1"	"35"	"max"	"0.1"	"-0.78191"	"-0.84565"	"-0.91813"	"-0.85264"	"-0.90863"	"0.14929"	"0.56165"	"-25.94573"	NA
"stick"	"5"	"-0.3"	"0.08"	"1"	"36"	"max"	"0.1"	"-0.87848"	"-0.83769"	"-0.7917"	"-0.85791"	"-0.8646"	"-0.09474"	"0.6267"	"-29.45303"	NA
"stick"	"5"	"-0.3"	"0.08"	"1"	"37"	"max"	"0.1"	"-0.77923"	"-0.84442"	"-0.86438"	"-0.82268"	"-0.97095"	"0.10522"	"0.56585"	"-26.18436"	NA
"stick"	"5"	"-0.3"	"0.08"	"1"	"38"	"max"	"0.1"	"-0.79739"	"-0.86144"	"-0.88123"	"-0.79115"	"-0.86839"	"-0.1022"	"0.61902"	"-29.05819"	NA
"stick"	"5"	"-0.3"	"0.08"	"1"	"39"	"max"	"0.1"	"-0.90536"	"-0.82407"	"-0.82214"	"-0.98153"	"-0.78597"	"0.06234"	"0.57268"	"-26.56859"	NA
"stick"	"5"	"-0.3"	"0.08"	"1"	"40"	"max"	"0.1"	"-0.7666"	"-0.80598"	"-0.94556"	"-0.89684"	"-0.86882"	"0.03657"	"0.58114"	"-27.03761"	NA
"stick"	"5"	"-0.3"	"0.08"	"1"	"41"	"max"	"0.1"	"-0.88504"	"-0.69297"	"-0.85616"	"-0.81925"	"-0.89301"	"-0.13034"	"0.61782"	"-28.99624"	NA
"stick"	"5"	"-0.3"	"0.08"	"1"	"42"	"max"	"0.1"	"-0.94287"	"-0.85318"	"-0.82356"	"-0.83457"	"-0.79779"	"0.05426"	"0.57858"	"-26.89658"	NA
"stick"	"5"	"-0.3"	"0.08"	"1"	"43"	"max"	"0.1"	"-0.84686"	"-0.86895"	"-0.8928"	"-0.86035"	"-0.67551"	"-0.21223"	"0.61787"	"-28.99875"	NA
"stick"	"5"	"-0.3"	"0.08"	"1"	"44"	"max"	"0.1"	"-0.81448"	"-1.00353"	"-0.85362"	"-0.81267"	"-0.94028"	"0.15585"	"0.55024"	"-25.28934"	NA
"stick"	"5"	"-0.3"	"0.08"	"1"	"45"	"max"	"0.1"	"-0.77889"	"-0.88821"	"-0.82209"	"-0.78784"	"-0.90675"	"-0.10726"	"0.59808"	"-27.95695"	NA
"stick"	"5"	"-0.3"	"0.08"	"1"	"46"	"max"	"0.1"	"-0.91964"	"-0.85135"	"-0.79067"	"-0.75171"	"-0.85815"	"-0.07027"	"0.60288"	"-28.21308"	NA
"stick"	"5"	"-0.3"	"0.08"	"1"	"47"	"max"	"0.1"	"-0.76186"	"-0.75573"	"-0.81076"	"-0.82117"	"-0.82174"	"-0.28275"	"0.62485"	"-29.35818"	NA
"stick"	"5"	"-0.3"	"0.08"	"1"	"48"	"max"	"0.1"	"-0.81266"	"-0.84276"	"-0.82852"	"-0.97689"	"-0.83544"	"0.07907"	"0.57845"	"-26.88916"	NA
"stick"	"5"	"-0.3"	"0.08"	"1"	"49"	"max"	"0.1"	"-0.7306"	"-1.03739"	"-0.94411"	"-0.79739"	"-0.8745"	"0.15788"	"0.54472"	"-24.96642"	NA
"stick"	"5"	"-0.3"	"0.08"	"1"	"50"	"max"	"0.1"	"-0.83638"	"-0.85169"	"-0.84089"	"-0.90935"	"-0.75472"	"-0.03224"	"0.582"	"-27.08498"	NA
"stick"	"5"	"-0.3"	"0.08"	"1"	"51"	"max"	"0.1"	"-0.84524"	"-0.78871"	"-0.83217"	"-0.88219"	"-0.77733"	"-0.14394"	"0.62005"	"-29.1113"	NA
"stick"	"5"	"-0.3"	"0.08"	"1"	"52"	"max"	"0.1"	"-0.81942"	"-0.88813"	"-0.85404"	"-0.94553"	"-0.85476"	"-0.02898"	"0.59117"	"-27.58531"	NA
"stick"	"5"	"-0.3"	"0.08"	"1"	"53"	"max"	"0.1"	"-0.82974"	"-0.86407"	"-0.76795"	"-0.77224"	"-1.01501"	"-0.05394"	"0.5993"	"-28.02213"	NA
"stick"	"5"	"-0.3"	"0.08"	"1"	"54"	"max"	"0.1"	"-0.9191"	"-0.93164"	"-0.78698"	"-0.73117"	"-0.87494"	"-0.01331"	"0.58618"	"-27.31391"	NA
"stick"	"5"	"-0.3"	"0.08"	"1"	"55"	"max"	"0.1"	"-0.87972"	"-0.76023"	"-0.92534"	"-0.91778"	"-0.86756"	"0.15271"	"0.5446"	"-24.95928"	NA
"stick"	"5"	"-0.3"	"0.08"	"1"	"56"	"max"	"0.1"	"-1.05568"	"-0.82528"	"-0.93018"	"-0.77177"	"-0.80502"	"0.17353"	"0.56838"	"-26.3271"	NA
"stick"	"5"	"-0.3"	"0.08"	"1"	"57"	"max"	"0.1"	"-0.86964"	"-0.89661"	"-0.94979"	"-0.91583"	"-0.83746"	"0.23584"	"0.53413"	"-24.33809"	NA
"stick"	"5"	"-0.3"	"0.08"	"1"	"58"	"max"	"0.1"	"-0.80395"	"-0.8354"	"-0.8703"	"-0.85734"	"-0.7573"	"-0.15596"	"0.61376"	"-28.78523"	NA
"stick"	"5"	"-0.3"	"0.08"	"1"	"59"	"max"	"0.1"	"-0.88034"	"-0.93722"	"-0.86155"	"-1.02609"	"-0.76047"	"0.21042"	"0.54678"	"-25.08748"	NA
"stick"	"5"	"-0.3"	"0.08"	"1"	"60"	"max"	"0.1"	"-0.95377"	"-0.82824"	"-0.9261"	"-0.73568"	"-0.85377"	"0.00591"	"0.59726"	"-27.91309"	NA
"stick"	"5"	"-0.3"	"0.08"	"1"	"61"	"max"	"0.1"	"-0.83923"	"-0.87538"	"-0.86638"	"-0.87064"	"-0.96556"	"0.23719"	"0.54181"	"-24.79487"	NA
"stick"	"5"	"-0.3"	"0.08"	"1"	"62"	"max"	"0.1"	"-0.84675"	"-0.77119"	"-0.93077"	"-0.82521"	"-0.78942"	"-0.1134"	"0.61483"	"-28.84074"	NA
"stick"	"5"	"-0.3"	"0.08"	"1"	"63"	"max"	"0.1"	"-0.99214"	"-0.86403"	"-0.96868"	"-0.74082"	"-0.85748"	"0.17815"	"0.52954"	"-24.06227"	NA
"stick"	"5"	"-0.3"	"0.08"	"1"	"64"	"max"	"0.1"	"-0.89292"	"-0.97765"	"-0.79759"	"-0.61017"	"-0.88907"	"-0.24458"	"0.62788"	"-29.51287"	NA
