"model"	"n.muts"	"coes"	"sigma"	"d.true"	"rep"	"method"	"d.hat"	"u.hats.1"	"u.hats.2"	"u.hats.3"	"u.hats.4"	"R2"	"sig.hat"	"logLike"	"P"
"stick"	"4"	"0.3"	"0.02"	"1"	"19"	"MLE"	"1.00219"	"0.26695"	"0.30222"	"0.29758"	"0.29119"	"0.99519"	"0.01047"	"51.24783"	NA
"stick"	"4"	"0.3"	"0.02"	"1"	"20"	"MLE"	"0.99302"	"0.29943"	"0.28995"	"0.28778"	"0.34185"	"0.9911"	"0.01481"	"45.69123"	NA
"stick"	"4"	"0.3"	"0.02"	"1"	"21"	"MLE"	"0.94941"	"0.30645"	"0.34609"	"0.31173"	"0.31744"	"0.9868"	"0.01752"	"43.00562"	NA
"stick"	"4"	"0.3"	"0.02"	"1"	"22"	"MLE"	"1.02114"	"0.29353"	"0.2895"	"0.30423"	"0.3081"	"0.97869"	"0.02276"	"38.82276"	NA
"stick"	"4"	"0.3"	"0.02"	"1"	"23"	"MLE"	"1.02957"	"0.29893"	"0.29186"	"0.27987"	"0.27515"	"0.97921"	"0.02178"	"39.52796"	NA
"stick"	"4"	"0.3"	"0.02"	"1"	"24"	"MLE"	"0.94553"	"0.31753"	"0.30741"	"0.3238"	"0.33459"	"0.99492"	"0.01067"	"50.9459"	NA
"stick"	"4"	"0.3"	"0.02"	"1"	"25"	"MLE"	"1.04091"	"0.27124"	"0.3167"	"0.2769"	"0.2743"	"0.98453"	"0.01968"	"41.15141"	NA
"stick"	"4"	"0.3"	"0.02"	"1"	"26"	"MLE"	"0.99302"	"0.29509"	"0.31853"	"0.3232"	"0.28709"	"0.97159"	"0.02653"	"36.36674"	NA
"stick"	"4"	"0.3"	"0.02"	"1"	"27"	"MLE"	"0.98515"	"0.30697"	"0.30969"	"0.31882"	"0.30952"	"0.98582"	"0.01818"	"42.41769"	NA
"stick"	"4"	"0.3"	"0.02"	"1"	"28"	"MLE"	"1.07108"	"0.27254"	"0.2689"	"0.26007"	"0.28674"	"0.9825"	"0.02052"	"40.48206"	NA
"stick"	"4"	"0.3"	"0.02"	"1"	"29"	"MLE"	"0.98218"	"0.31845"	"0.29494"	"0.30718"	"0.29102"	"0.99529"	"0.0102"	"51.66882"	NA
"stick"	"4"	"0.3"	"0.02"	"1"	"30"	"MLE"	"0.98815"	"0.30025"	"0.297"	"0.3044"	"0.32561"	"0.98523"	"0.0186"	"42.04837"	NA
"stick"	"4"	"0.3"	"0.02"	"1"	"31"	"MLE"	"1.08861"	"0.28495"	"0.2474"	"0.26847"	"0.28455"	"0.99328"	"0.01293"	"47.86506"	NA
"stick"	"4"	"0.3"	"0.02"	"1"	"32"	"MLE"	"1.16304"	"0.23964"	"0.2509"	"0.25054"	"0.24875"	"0.98125"	"0.02313"	"38.56149"	NA
"stick"	"4"	"0.3"	"0.02"	"1"	"33"	"MLE"	"0.87925"	"0.37884"	"0.36596"	"0.31229"	"0.36056"	"0.99348"	"0.01159"	"49.61431"	NA
"stick"	"4"	"0.3"	"0.02"	"1"	"34"	"MLE"	"0.96152"	"0.30519"	"0.3209"	"0.30875"	"0.32111"	"0.98348"	"0.0192"	"41.544"	NA
"stick"	"4"	"0.3"	"0.02"	"1"	"35"	"MLE"	"0.98492"	"0.32119"	"0.32931"	"0.28172"	"0.29019"	"0.98627"	"0.01695"	"43.53311"	NA
"stick"	"4"	"0.3"	"0.02"	"1"	"36"	"MLE"	"0.95929"	"0.32883"	"0.30781"	"0.29246"	"0.34617"	"0.98544"	"0.01899"	"41.71707"	NA
"stick"	"4"	"0.3"	"0.02"	"1"	"37"	"MLE"	"0.99423"	"0.27921"	"0.30416"	"0.30915"	"0.28852"	"0.9938"	"0.01198"	"49.08275"	NA
"stick"	"4"	"0.3"	"0.02"	"1"	"38"	"MLE"	"0.85229"	"0.37135"	"0.358"	"0.38844"	"0.36694"	"0.98768"	"0.01546"	"45.01125"	NA
"stick"	"4"	"0.3"	"0.02"	"1"	"39"	"MLE"	"0.94102"	"0.33295"	"0.30876"	"0.31471"	"0.32657"	"0.98717"	"0.01681"	"43.66966"	NA
"stick"	"4"	"0.3"	"0.02"	"1"	"40"	"MLE"	"0.92523"	"0.31899"	"0.33714"	"0.33832"	"0.32537"	"0.98286"	"0.01949"	"41.30191"	NA
"stick"	"4"	"0.3"	"0.02"	"1"	"41"	"MLE"	"0.96081"	"0.33265"	"0.32595"	"0.32726"	"0.29793"	"0.99426"	"0.01158"	"49.63291"	NA
"stick"	"4"	"0.3"	"0.02"	"1"	"42"	"MLE"	"1.02839"	"0.29666"	"0.28896"	"0.26895"	"0.29122"	"0.99172"	"0.01379"	"46.83992"	NA
"stick"	"4"	"0.3"	"0.02"	"1"	"43"	"MLE"	"0.9687"	"0.30703"	"0.35058"	"0.31015"	"0.29426"	"0.97806"	"0.02239"	"39.08663"	NA
"stick"	"4"	"0.3"	"0.02"	"1"	"44"	"MLE"	"1.05738"	"0.29349"	"0.2709"	"0.26836"	"0.2822"	"0.98408"	"0.01963"	"41.18908"	NA
"stick"	"4"	"0.3"	"0.02"	"1"	"45"	"MLE"	"1.02597"	"0.30816"	"0.2836"	"0.29153"	"0.28462"	"0.99235"	"0.01332"	"47.39198"	NA
"stick"	"4"	"0.3"	"0.02"	"1"	"46"	"MLE"	"1.05808"	"0.27726"	"0.28316"	"0.28916"	"0.27318"	"0.98827"	"0.01708"	"43.41023"	NA
"stick"	"4"	"0.3"	"0.02"	"1"	"47"	"MLE"	"1.0238"	"0.29404"	"0.29409"	"0.26659"	"0.30583"	"0.9863"	"0.01772"	"42.82921"	NA
"stick"	"4"	"0.3"	"0.02"	"1"	"48"	"MLE"	"1.08109"	"0.27343"	"0.27186"	"0.2731"	"0.26868"	"0.98236"	"0.02086"	"40.21937"	NA
"stick"	"4"	"0.3"	"0.02"	"1"	"49"	"MLE"	"0.94508"	"0.32687"	"0.30103"	"0.32811"	"0.30877"	"0.98407"	"0.01814"	"42.45032"	NA
"stick"	"4"	"0.3"	"0.02"	"1"	"50"	"MLE"	"0.99927"	"0.28582"	"0.30456"	"0.30613"	"0.30864"	"0.9857"	"0.01812"	"42.47249"	NA
"stick"	"4"	"0.3"	"0.02"	"1"	"51"	"MLE"	"0.96351"	"0.33938"	"0.32914"	"0.31329"	"0.28574"	"0.97535"	"0.02418"	"37.85537"	NA
"stick"	"4"	"0.3"	"0.02"	"1"	"52"	"MLE"	"1.04654"	"0.29773"	"0.28875"	"0.29901"	"0.26157"	"0.98852"	"0.01688"	"43.6074"	NA
"stick"	"4"	"0.3"	"0.02"	"1"	"53"	"MLE"	"0.97873"	"0.30676"	"0.3134"	"0.28907"	"0.30026"	"0.98471"	"0.01863"	"42.02476"	NA
"stick"	"4"	"0.3"	"0.02"	"1"	"54"	"MLE"	"0.98532"	"0.3162"	"0.31249"	"0.29715"	"0.31833"	"0.98409"	"0.01894"	"41.75837"	NA
"stick"	"4"	"0.3"	"0.02"	"1"	"55"	"MLE"	"1.01713"	"0.3003"	"0.30509"	"0.30397"	"0.27275"	"0.98736"	"0.01701"	"43.4778"	NA
"stick"	"4"	"0.3"	"0.02"	"1"	"56"	"MLE"	"1.00323"	"0.30766"	"0.29346"	"0.27517"	"0.31199"	"0.97876"	"0.02266"	"38.89135"	NA
"stick"	"4"	"0.3"	"0.02"	"1"	"57"	"MLE"	"0.97225"	"0.30899"	"0.32887"	"0.28983"	"0.30723"	"0.98092"	"0.02119"	"39.96304"	NA
"stick"	"4"	"0.3"	"0.02"	"1"	"58"	"MLE"	"1.03674"	"0.31602"	"0.29194"	"0.26429"	"0.27533"	"0.97713"	"0.02343"	"38.35452"	NA
"stick"	"4"	"0.3"	"0.02"	"1"	"59"	"MLE"	"1.07162"	"0.29247"	"0.27112"	"0.26987"	"0.29109"	"0.99088"	"0.01527"	"45.20862"	NA
"stick"	"4"	"0.3"	"0.02"	"1"	"60"	"MLE"	"0.99158"	"0.31087"	"0.29333"	"0.29412"	"0.31015"	"0.98649"	"0.018"	"42.57514"	NA
"stick"	"4"	"0.3"	"0.02"	"1"	"61"	"MLE"	"1.02888"	"0.29818"	"0.27713"	"0.27989"	"0.29348"	"0.99134"	"0.01456"	"45.96387"	NA
"stick"	"4"	"0.3"	"0.02"	"1"	"62"	"MLE"	"1.06255"	"0.28889"	"0.28447"	"0.26737"	"0.27559"	"0.99044"	"0.01529"	"45.18357"	NA
"stick"	"4"	"0.3"	"0.02"	"1"	"63"	"MLE"	"1.01337"	"0.30423"	"0.30622"	"0.29341"	"0.29184"	"0.98092"	"0.02186"	"39.46484"	NA
"stick"	"4"	"0.3"	"0.02"	"1"	"64"	"MLE"	"1.07814"	"0.29343"	"0.25724"	"0.26982"	"0.26688"	"0.98185"	"0.02106"	"40.06424"	NA
"stick"	"4"	"0.3"	"0.02"	"1"	"65"	"MLE"	"1.04347"	"0.3044"	"0.27366"	"0.28003"	"0.2863"	"0.98595"	"0.01831"	"42.30555"	NA
"stick"	"4"	"0.3"	"0.02"	"1"	"66"	"MLE"	"1.13422"	"0.26428"	"0.24016"	"0.24781"	"0.25931"	"0.98953"	"0.01647"	"43.99575"	NA
"stick"	"4"	"0.3"	"0.02"	"1"	"67"	"MLE"	"0.99013"	"0.30032"	"0.30465"	"0.3276"	"0.29919"	"0.98186"	"0.0211"	"40.03404"	NA
"stick"	"4"	"0.3"	"0.02"	"1"	"68"	"MLE"	"0.99437"	"0.31978"	"0.31574"	"0.30236"	"0.29402"	"0.9922"	"0.01397"	"46.63131"	NA
"stick"	"4"	"0.3"	"0.02"	"1"	"69"	"MLE"	"1.04735"	"0.2761"	"0.297"	"0.28283"	"0.26519"	"0.98404"	"0.01926"	"41.49333"	NA
"stick"	"4"	"0.3"	"0.02"	"1"	"70"	"MLE"	"1.00896"	"0.31659"	"0.27027"	"0.27448"	"0.31325"	"0.98665"	"0.01769"	"42.8535"	NA
"stick"	"4"	"0.3"	"0.02"	"1"	"71"	"MLE"	"1.01756"	"0.29019"	"0.29941"	"0.28804"	"0.28788"	"0.98469"	"0.01897"	"41.73684"	NA
"stick"	"4"	"0.3"	"0.02"	"1"	"72"	"MLE"	"1.03703"	"0.30539"	"0.29152"	"0.27323"	"0.27417"	"0.98763"	"0.01748"	"43.04829"	NA
"stick"	"4"	"0.3"	"0.02"	"1"	"73"	"MLE"	"1.04324"	"0.27205"	"0.28655"	"0.30185"	"0.27844"	"0.98517"	"0.01883"	"41.85212"	NA
"stick"	"4"	"0.3"	"0.02"	"1"	"74"	"MLE"	"1.01792"	"0.28806"	"0.26639"	"0.2918"	"0.29025"	"0.97919"	"0.02162"	"39.63947"	NA
"stick"	"4"	"0.3"	"0.02"	"1"	"75"	"MLE"	"1.01185"	"0.30879"	"0.30612"	"0.30076"	"0.27953"	"0.99214"	"0.01336"	"47.35059"	NA
"stick"	"4"	"0.3"	"0.02"	"1"	"76"	"MLE"	"0.98782"	"0.28785"	"0.30256"	"0.30685"	"0.31641"	"0.99192"	"0.01382"	"46.80142"	NA
"stick"	"4"	"0.3"	"0.02"	"1"	"77"	"MLE"	"1.02971"	"0.28545"	"0.2746"	"0.27872"	"0.30763"	"0.98152"	"0.02094"	"40.15595"	NA
"stick"	"4"	"0.3"	"0.02"	"1"	"78"	"MLE"	"0.98778"	"0.30934"	"0.30833"	"0.3151"	"0.2967"	"0.97106"	"0.02668"	"36.27633"	NA
"stick"	"4"	"0.3"	"0.02"	"1"	"79"	"MLE"	"1.02395"	"0.29256"	"0.29286"	"0.28149"	"0.27126"	"0.97877"	"0.02201"	"39.35518"	NA
"stick"	"4"	"0.3"	"0.02"	"1"	"80"	"MLE"	"0.95895"	"0.29968"	"0.32941"	"0.30084"	"0.33329"	"0.97165"	"0.02438"	"37.71788"	NA
"stick"	"4"	"0.3"	"0.02"	"1"	"81"	"MLE"	"1.04966"	"0.28451"	"0.30863"	"0.26284"	"0.26132"	"0.9961"	"0.00969"	"52.48329"	NA
"stick"	"4"	"0.3"	"0.02"	"1"	"82"	"MLE"	"0.96073"	"0.31173"	"0.30624"	"0.31302"	"0.30808"	"0.99011"	"0.01492"	"45.58308"	NA
"stick"	"4"	"0.3"	"0.02"	"1"	"83"	"MLE"	"1.04136"	"0.29992"	"0.27676"	"0.2694"	"0.2906"	"0.99277"	"0.0132"	"47.54029"	NA
"stick"	"4"	"0.3"	"0.02"	"1"	"84"	"MLE"	"0.96491"	"0.29607"	"0.31157"	"0.32309"	"0.33914"	"0.97932"	"0.02255"	"38.97222"	NA
"stick"	"4"	"0.3"	"0.02"	"1"	"85"	"MLE"	"0.99455"	"0.29658"	"0.31116"	"0.30347"	"0.31601"	"0.99198"	"0.01343"	"47.26426"	NA
"stick"	"4"	"0.3"	"0.02"	"1"	"86"	"MLE"	"0.99348"	"0.29798"	"0.2962"	"0.30703"	"0.29724"	"0.99044"	"0.01483"	"45.67077"	NA
"stick"	"4"	"0.3"	"0.02"	"1"	"87"	"MLE"	"1.08265"	"0.26949"	"0.27128"	"0.27593"	"0.28821"	"0.99425"	"0.01219"	"48.81708"	NA
"stick"	"4"	"0.3"	"0.02"	"1"	"88"	"MLE"	"0.95933"	"0.305"	"0.32963"	"0.32175"	"0.2966"	"0.99336"	"0.01226"	"48.71523"	NA
"stick"	"4"	"0.3"	"0.02"	"1"	"89"	"MLE"	"0.97589"	"0.29431"	"0.29333"	"0.32687"	"0.32321"	"0.9886"	"0.01625"	"44.21396"	NA
"stick"	"4"	"0.3"	"0.02"	"1"	"90"	"MLE"	"1.08181"	"0.26063"	"0.25477"	"0.26908"	"0.28397"	"0.99466"	"0.01148"	"49.77289"	NA
"stick"	"4"	"0.3"	"0.02"	"1"	"91"	"MLE"	"0.96711"	"0.30319"	"0.29756"	"0.30488"	"0.31736"	"0.98357"	"0.0192"	"41.53908"	NA
"stick"	"4"	"0.3"	"0.02"	"1"	"92"	"MLE"	"0.96666"	"0.29394"	"0.33937"	"0.31274"	"0.3126"	"0.98354"	"0.01917"	"41.56487"	NA
"stick"	"4"	"0.3"	"0.02"	"1"	"93"	"MLE"	"1.01971"	"0.27634"	"0.29601"	"0.30981"	"0.30846"	"0.98378"	"0.01971"	"41.12253"	NA
"stick"	"4"	"0.3"	"0.02"	"1"	"94"	"MLE"	"1.01534"	"0.30438"	"0.29854"	"0.29535"	"0.2978"	"0.989"	"0.01642"	"44.04404"	NA
"stick"	"4"	"0.3"	"0.02"	"1"	"95"	"MLE"	"0.97432"	"0.28998"	"0.31914"	"0.32097"	"0.29961"	"0.98324"	"0.02029"	"40.65857"	NA
"stick"	"4"	"0.3"	"0.02"	"1"	"96"	"MLE"	"1.10523"	"0.28015"	"0.26809"	"0.27111"	"0.24618"	"0.98622"	"0.01889"	"41.80608"	NA
"stick"	"4"	"0.3"	"0.02"	"1"	"97"	"MLE"	"1.0549"	"0.27889"	"0.2946"	"0.29121"	"0.27112"	"0.99051"	"0.0154"	"45.06991"	NA
"stick"	"4"	"0.3"	"0.02"	"1"	"98"	"MLE"	"0.97036"	"0.29257"	"0.33283"	"0.33442"	"0.27519"	"0.97778"	"0.02252"	"38.98896"	NA
"stick"	"4"	"0.3"	"0.02"	"1"	"99"	"MLE"	"0.97332"	"0.30087"	"0.30135"	"0.30062"	"0.32459"	"0.98557"	"0.01788"	"42.68223"	NA
"stick"	"4"	"0.3"	"0.02"	"1"	"100"	"MLE"	"1.01901"	"0.29744"	"0.31117"	"0.29471"	"0.28233"	"0.98095"	"0.0207"	"40.33764"	NA
"stick"	"4"	"0.3"	"0.05"	"1"	"1"	"MLE"	"1.0177"	"0.30085"	"0.31216"	"0.29874"	"0.2909"	"0.88629"	"0.05209"	"25.57342"	NA
"stick"	"4"	"0.3"	"0.05"	"1"	"2"	"MLE"	"1.00042"	"0.27008"	"0.34124"	"0.29446"	"0.30233"	"0.94947"	"0.03664"	"31.20087"	NA
"stick"	"4"	"0.3"	"0.05"	"1"	"3"	"MLE"	"0.99155"	"0.31791"	"0.29865"	"0.2843"	"0.29195"	"0.94715"	"0.03851"	"30.40695"	NA
"stick"	"4"	"0.3"	"0.05"	"1"	"4"	"MLE"	"1.00561"	"0.29597"	"0.26417"	"0.33478"	"0.29676"	"0.91923"	"0.04462"	"28.04995"	NA
"stick"	"4"	"0.3"	"0.05"	"1"	"5"	"MLE"	"1.07061"	"0.22372"	"0.28445"	"0.27525"	"0.3394"	"0.9802"	"0.02332"	"38.43521"	NA
"stick"	"4"	"0.3"	"0.05"	"1"	"6"	"MLE"	"0.82998"	"0.44979"	"0.40587"	"0.32961"	"0.4421"	"0.90437"	"0.04585"	"27.61619"	NA
"stick"	"4"	"0.3"	"0.05"	"1"	"7"	"MLE"	"1.0689"	"0.31877"	"0.23676"	"0.30299"	"0.29989"	"0.96502"	"0.03133"	"33.70698"	NA
"stick"	"4"	"0.3"	"0.05"	"1"	"8"	"MLE"	"1.02284"	"0.30372"	"0.28271"	"0.30584"	"0.27513"	"0.89564"	"0.05146"	"25.76775"	NA
"stick"	"4"	"0.3"	"0.05"	"1"	"9"	"MLE"	"1.08257"	"0.26198"	"0.26218"	"0.29426"	"0.27853"	"0.92796"	"0.04211"	"28.97775"	NA
"stick"	"4"	"0.3"	"0.05"	"1"	"10"	"MLE"	"1.33488"	"0.20237"	"0.19374"	"0.20621"	"0.21072"	"0.95364"	"0.03865"	"30.34697"	NA
"stick"	"4"	"0.3"	"0.05"	"1"	"11"	"MLE"	"1.1978"	"0.22484"	"0.25025"	"0.21291"	"0.26446"	"0.9743"	"0.02749"	"35.80234"	NA
"stick"	"4"	"0.3"	"0.05"	"1"	"12"	"MLE"	"1.04823"	"0.26984"	"0.26348"	"0.32432"	"0.27314"	"0.95522"	"0.0339"	"32.44444"	NA
"stick"	"4"	"0.3"	"0.05"	"1"	"13"	"MLE"	"0.93965"	"0.37101"	"0.29109"	"0.34833"	"0.39369"	"0.91997"	"0.04508"	"27.88454"	NA
"stick"	"4"	"0.3"	"0.05"	"1"	"14"	"MLE"	"1.28699"	"0.19816"	"0.21145"	"0.28007"	"0.19723"	"0.96048"	"0.03633"	"31.33847"	NA
"stick"	"4"	"0.3"	"0.05"	"1"	"15"	"MLE"	"1.00265"	"0.31012"	"0.26547"	"0.3454"	"0.32864"	"0.92893"	"0.04394"	"28.29515"	NA
"stick"	"4"	"0.3"	"0.05"	"1"	"16"	"MLE"	"1.1024"	"0.25826"	"0.25833"	"0.29202"	"0.2452"	"0.90822"	"0.04826"	"26.79563"	NA
"stick"	"4"	"0.3"	"0.05"	"1"	"17"	"MLE"	"1.05835"	"0.31808"	"0.24693"	"0.25615"	"0.31113"	"0.93779"	"0.04297"	"28.65144"	NA
"stick"	"4"	"0.3"	"0.05"	"1"	"18"	"MLE"	"1.12822"	"0.26026"	"0.21942"	"0.24907"	"0.26163"	"0.95112"	"0.03629"	"31.35779"	NA
"stick"	"4"	"0.3"	"0.05"	"1"	"19"	"MLE"	"1.20961"	"0.25161"	"0.26096"	"0.23206"	"0.23832"	"0.92589"	"0.0469"	"27.25395"	NA
"stick"	"4"	"0.3"	"0.05"	"1"	"20"	"MLE"	"0.85775"	"0.3234"	"0.38932"	"0.32209"	"0.39737"	"0.95329"	"0.03203"	"33.35197"	NA
"stick"	"4"	"0.3"	"0.05"	"1"	"21"	"MLE"	"0.90698"	"0.27978"	"0.32914"	"0.34378"	"0.35265"	"0.90969"	"0.04275"	"28.73407"	NA
"stick"	"4"	"0.3"	"0.05"	"1"	"22"	"MLE"	"1.26638"	"0.18531"	"0.23684"	"0.24709"	"0.22973"	"0.95001"	"0.0375"	"30.83164"	NA
"stick"	"4"	"0.3"	"0.05"	"1"	"23"	"MLE"	"1.06443"	"0.24689"	"0.27362"	"0.33101"	"0.27794"	"0.94052"	"0.04217"	"28.95552"	NA
"stick"	"4"	"0.3"	"0.05"	"1"	"24"	"MLE"	"1.04272"	"0.20061"	"0.36055"	"0.23006"	"0.32888"	"0.87482"	"0.06173"	"22.85573"	NA
"stick"	"4"	"0.3"	"0.05"	"1"	"25"	"MLE"	"0.88205"	"0.42502"	"0.34"	"0.36479"	"0.27426"	"0.87095"	"0.06013"	"23.27567"	NA
"stick"	"4"	"0.3"	"0.05"	"1"	"26"	"MLE"	"1.02263"	"0.33133"	"0.21675"	"0.35601"	"0.25822"	"0.89681"	"0.05342"	"25.16871"	NA
"stick"	"4"	"0.3"	"0.05"	"1"	"27"	"MLE"	"0.94702"	"0.31908"	"0.43338"	"0.29956"	"0.26643"	"0.93354"	"0.04051"	"29.59438"	NA
"stick"	"4"	"0.3"	"0.05"	"1"	"28"	"MLE"	"0.89383"	"0.40605"	"0.30261"	"0.42042"	"0.29478"	"0.97415"	"0.02446"	"37.66932"	NA
"stick"	"4"	"0.3"	"0.05"	"1"	"29"	"MLE"	"1.0244"	"0.34902"	"0.26425"	"0.24888"	"0.32684"	"0.96924"	"0.02898"	"34.9547"	NA
"stick"	"4"	"0.3"	"0.05"	"1"	"30"	"MLE"	"1.01582"	"0.28502"	"0.32042"	"0.28157"	"0.28417"	"0.95644"	"0.03365"	"32.56648"	NA
"stick"	"4"	"0.3"	"0.05"	"1"	"31"	"MLE"	"1.12572"	"0.24362"	"0.26405"	"0.25439"	"0.26333"	"0.92383"	"0.04175"	"29.11212"	NA
"stick"	"4"	"0.3"	"0.05"	"1"	"32"	"MLE"	"1.11287"	"0.26356"	"0.24949"	"0.24402"	"0.2896"	"0.94466"	"0.03917"	"30.13498"	NA
"stick"	"4"	"0.3"	"0.05"	"1"	"33"	"MLE"	"0.87499"	"0.41435"	"0.33897"	"0.33522"	"0.37531"	"0.92729"	"0.04267"	"28.76382"	NA
"stick"	"4"	"0.3"	"0.05"	"1"	"34"	"MLE"	"1.00451"	"0.32971"	"0.29928"	"0.31212"	"0.30057"	"0.88821"	"0.04657"	"27.36514"	NA
"stick"	"4"	"0.3"	"0.05"	"1"	"35"	"MLE"	"1.12775"	"0.26266"	"0.22494"	"0.26315"	"0.30645"	"0.96532"	"0.03285"	"32.9505"	NA
"stick"	"4"	"0.3"	"0.05"	"1"	"36"	"MLE"	"1.04719"	"0.28219"	"0.27176"	"0.28103"	"0.28654"	"0.90313"	"0.05223"	"25.52916"	NA
"stick"	"4"	"0.3"	"0.05"	"1"	"37"	"MLE"	"1.01593"	"0.27055"	"0.33045"	"0.27922"	"0.28204"	"0.91741"	"0.04112"	"29.35833"	NA
"stick"	"4"	"0.3"	"0.05"	"1"	"38"	"MLE"	"0.91237"	"0.30156"	"0.38355"	"0.38662"	"0.34239"	"0.91"	"0.04629"	"27.46345"	NA
"stick"	"4"	"0.3"	"0.05"	"1"	"39"	"MLE"	"0.98766"	"0.29502"	"0.28522"	"0.24649"	"0.30137"	"0.94494"	"0.03756"	"30.80709"	NA
"stick"	"4"	"0.3"	"0.05"	"1"	"40"	"MLE"	"0.90223"	"0.3707"	"0.35754"	"0.36384"	"0.35402"	"0.96029"	"0.02924"	"34.81371"	NA
"stick"	"4"	"0.3"	"0.05"	"1"	"41"	"MLE"	"1.05799"	"0.27511"	"0.25377"	"0.31098"	"0.27279"	"0.90514"	"0.0533"	"25.20674"	NA
"stick"	"4"	"0.3"	"0.05"	"1"	"42"	"MLE"	"1.44154"	"0.20786"	"0.20978"	"0.1883"	"0.15715"	"0.95277"	"0.03805"	"30.598"	NA
"stick"	"4"	"0.3"	"0.05"	"1"	"43"	"MLE"	"1.00321"	"0.29783"	"0.29409"	"0.27902"	"0.24246"	"0.9578"	"0.03201"	"33.36561"	NA
"stick"	"4"	"0.3"	"0.05"	"1"	"44"	"MLE"	"1.07281"	"0.33405"	"0.24989"	"0.29924"	"0.29155"	"0.866"	"0.06114"	"23.01148"	NA
"stick"	"4"	"0.3"	"0.05"	"1"	"45"	"MLE"	"0.93818"	"0.30408"	"0.3767"	"0.35511"	"0.33382"	"0.90647"	"0.04787"	"26.92461"	NA
"stick"	"4"	"0.3"	"0.05"	"1"	"46"	"MLE"	"1.03696"	"0.23892"	"0.29236"	"0.29517"	"0.26097"	"0.95638"	"0.0352"	"31.84217"	NA
"stick"	"4"	"0.3"	"0.05"	"1"	"47"	"MLE"	"1.03218"	"0.24558"	"0.27539"	"0.24829"	"0.32704"	"0.92292"	"0.04452"	"28.08665"	NA
"stick"	"4"	"0.3"	"0.05"	"1"	"48"	"MLE"	"0.86796"	"0.37275"	"0.33113"	"0.31853"	"0.39722"	"0.91891"	"0.04223"	"28.93227"	NA
"stick"	"4"	"0.3"	"0.05"	"1"	"49"	"MLE"	"0.8146"	"0.30189"	"0.35385"	"0.41042"	"0.4257"	"0.89482"	"0.0473"	"27.11566"	NA
"stick"	"4"	"0.3"	"0.05"	"1"	"50"	"MLE"	"0.95928"	"0.28717"	"0.31924"	"0.30173"	"0.30511"	"0.96786"	"0.0267"	"36.26592"	NA
"stick"	"4"	"0.3"	"0.05"	"1"	"51"	"MLE"	"0.95851"	"0.28862"	"0.23903"	"0.33015"	"0.38783"	"0.89385"	"0.05513"	"24.66619"	NA
"stick"	"4"	"0.3"	"0.05"	"1"	"52"	"MLE"	"1.0773"	"0.26182"	"0.26174"	"0.22288"	"0.22387"	"0.93423"	"0.04026"	"29.6973"	NA
"stick"	"4"	"0.3"	"0.05"	"1"	"53"	"MLE"	"0.98286"	"0.30384"	"0.2928"	"0.33043"	"0.27029"	"0.95252"	"0.03487"	"31.99466"	NA
"stick"	"4"	"0.3"	"0.05"	"1"	"54"	"MLE"	"0.76655"	"0.34376"	"0.45327"	"0.51749"	"0.4383"	"0.83717"	"0.05515"	"24.65991"	NA
"stick"	"4"	"0.3"	"0.05"	"1"	"55"	"MLE"	"1.03134"	"0.30384"	"0.31637"	"0.27803"	"0.27383"	"0.8934"	"0.05475"	"24.77706"	NA
"stick"	"4"	"0.3"	"0.05"	"1"	"56"	"MLE"	"1.10036"	"0.18359"	"0.26617"	"0.29982"	"0.22983"	"0.92395"	"0.04435"	"28.1464"	NA
"stick"	"4"	"0.3"	"0.05"	"1"	"57"	"MLE"	"1.09738"	"0.27992"	"0.26623"	"0.2239"	"0.24527"	"0.94719"	"0.03616"	"31.41495"	NA
"stick"	"4"	"0.3"	"0.05"	"1"	"58"	"MLE"	"0.86244"	"0.36062"	"0.36883"	"0.3018"	"0.4239"	"0.94225"	"0.035"	"31.93417"	NA
"stick"	"4"	"0.3"	"0.05"	"1"	"59"	"MLE"	"0.92044"	"0.23503"	"0.4165"	"0.33521"	"0.34264"	"0.98852"	"0.01633"	"44.13228"	NA
"stick"	"4"	"0.3"	"0.05"	"1"	"60"	"MLE"	"0.782"	"0.43746"	"0.43903"	"0.38059"	"0.40882"	"0.86281"	"0.04872"	"26.64221"	NA
"stick"	"4"	"0.3"	"0.05"	"1"	"61"	"MLE"	"1.00948"	"0.29217"	"0.31995"	"0.25208"	"0.29259"	"0.96174"	"0.0296"	"34.61926"	NA
"stick"	"4"	"0.3"	"0.05"	"1"	"62"	"MLE"	"1.11148"	"0.26125"	"0.27241"	"0.29531"	"0.28663"	"0.94635"	"0.04019"	"29.72215"	NA
"stick"	"4"	"0.3"	"0.05"	"1"	"63"	"MLE"	"0.91625"	"0.30112"	"0.31291"	"0.31774"	"0.44182"	"0.85583"	"0.05436"	"24.88999"	NA
"stick"	"4"	"0.3"	"0.05"	"1"	"64"	"MLE"	"0.96892"	"0.32193"	"0.31622"	"0.29552"	"0.34724"	"0.92821"	"0.04458"	"28.06312"	NA
"stick"	"4"	"0.3"	"0.05"	"1"	"65"	"MLE"	"1.02054"	"0.25529"	"0.32318"	"0.31435"	"0.26925"	"0.93036"	"0.04315"	"28.58761"	NA
