"model"	"n.muts"	"coes"	"sigma"	"d.true"	"rep"	"method"	"d.hat"	"u.hats.1"	"u.hats.2"	"u.hats.3"	"R2"	"sig.hat"	"logLike"	"P"
"stick"	"3"	"-0.2"	"0.05"	"1"	"47"	"RDB.all"	"0.82429"	"-0.22171"	"-0.23261"	"-0.24243"	"0.8978"	"0.05912"	"12.27372"	NA
"stick"	"3"	"-0.2"	"0.05"	"1"	"48"	"RDB.all"	"0.39937"	"-0.42486"	"-0.46504"	"-0.39661"	"0.80073"	"0.09717"	"8.2992"	NA
"stick"	"3"	"-0.2"	"0.05"	"1"	"49"	"RDB.all"	"0.6306"	"-0.3114"	"-0.27855"	"-0.30629"	"0.9718"	"0.03711"	"15.99841"	NA
"stick"	"3"	"-0.2"	"0.05"	"1"	"50"	"RDB.all"	"0.64536"	"-0.24501"	"-0.22463"	"-0.41513"	"0.94754"	"0.04767"	"13.99606"	NA
"stick"	"3"	"-0.2"	"0.05"	"1"	"51"	"RDB.all"	"0.18441"	"-1.04414"	"-0.87988"	"-0.39077"	"0.78215"	"0.09796"	"8.2337"	NA
"stick"	"3"	"-0.2"	"0.05"	"1"	"52"	"RDB.all"	"0.96869"	"-0.1941"	"-0.2168"	"-0.23569"	"0.97089"	"0.03652"	"16.1277"	NA
"stick"	"3"	"-0.2"	"0.05"	"1"	"53"	"RDB.all"	"2.30701"	"-0.09914"	"-0.09119"	"-0.09222"	"0.98522"	"0.02375"	"19.5707"	NA
"stick"	"3"	"-0.2"	"0.05"	"1"	"54"	"RDB.all"	"0.75712"	"-0.24858"	"-0.25385"	"-0.23562"	"0.961"	"0.03971"	"15.45685"	NA
"stick"	"3"	"-0.2"	"0.05"	"1"	"55"	"RDB.all"	"1.49875"	"-0.17415"	"-0.12584"	"-0.14513"	"0.93288"	"0.05506"	"12.84248"	NA
"stick"	"3"	"-0.2"	"0.05"	"1"	"56"	"RDB.all"	"1.19607"	"-0.1879"	"-0.20211"	"-0.12359"	"0.9749"	"0.02942"	"17.85805"	NA
"stick"	"3"	"-0.2"	"0.05"	"1"	"57"	"RDB.all"	"0.75668"	"-0.30784"	"-0.26601"	"-0.23047"	"0.98081"	"0.02992"	"17.72271"	NA
"stick"	"3"	"-0.2"	"0.05"	"1"	"58"	"RDB.all"	"-1.5936"	"0.1766"	"0.175"	"0.17557"	"0.85288"	"0.0735"	"10.53221"	NA
"stick"	"3"	"-0.2"	"0.05"	"1"	"59"	"RDB.all"	"0.1236"	"-1.13347"	"-0.65246"	"-1.14145"	"0.6895"	"0.11227"	"7.14335"	NA
"stick"	"3"	"-0.2"	"0.05"	"1"	"60"	"RDB.all"	"1.16666"	"-0.19576"	"-0.17815"	"-0.19712"	"0.98656"	"0.0242"	"19.41895"	NA
"stick"	"3"	"-0.2"	"0.05"	"1"	"61"	"RDB.all"	"0.57163"	"-0.31761"	"-0.33178"	"-0.29778"	"0.95662"	"0.04158"	"15.08909"	NA
"stick"	"3"	"-0.2"	"0.05"	"1"	"62"	"RDB.all"	"-4.81838"	"0.05185"	"0.04491"	"0.05508"	"0.93118"	"0.05415"	"12.97649"	NA
"stick"	"3"	"-0.2"	"0.05"	"1"	"63"	"RDB.all"	"0.30525"	"-0.51329"	"-0.3696"	"-0.64682"	"0.94211"	"0.04998"	"13.61777"	NA
"stick"	"3"	"-0.2"	"0.05"	"1"	"64"	"RDB.all"	"2.27522"	"-0.09275"	"-0.11136"	"-0.08429"	"0.99773"	"0.00911"	"27.23893"	NA
"stick"	"3"	"-0.2"	"0.05"	"1"	"65"	"RDB.all"	"-1.69182"	"0.13878"	"0.1655"	"0.15963"	"0.94435"	"0.04429"	"14.58426"	NA
"stick"	"3"	"-0.2"	"0.05"	"1"	"66"	"RDB.all"	"1.441"	"-0.09609"	"-0.17179"	"-0.15472"	"0.94685"	"0.04485"	"14.48423"	NA
"stick"	"3"	"-0.2"	"0.05"	"1"	"67"	"RDB.all"	"2.30104"	"-0.11901"	"-0.07347"	"-0.07437"	"0.97163"	"0.03328"	"16.87103"	NA
"stick"	"3"	"-0.2"	"0.05"	"1"	"68"	"RDB.all"	"0.46372"	"-0.46922"	"-0.29758"	"-0.35806"	"0.96618"	"0.04108"	"15.18557"	NA
"stick"	"3"	"-0.2"	"0.05"	"1"	"69"	"RDB.all"	"0.39848"	"-0.44679"	"-0.41142"	"-0.47522"	"0.98903"	"0.02352"	"19.64782"	NA
"stick"	"3"	"-0.2"	"0.05"	"1"	"70"	"RDB.all"	"0.36327"	"-0.47465"	"-0.34592"	"-0.59172"	"0.89062"	"0.07184"	"10.71547"	NA
"stick"	"3"	"-0.2"	"0.05"	"1"	"71"	"RDB.all"	"4.15325"	"-0.05413"	"-0.05387"	"-0.03803"	"0.94145"	"0.04161"	"15.08291"	NA
"stick"	"3"	"-0.2"	"0.05"	"1"	"72"	"RDB.all"	"0.77264"	"-0.24782"	"-0.29386"	"-0.21995"	"0.96088"	"0.03878"	"15.64704"	NA
"stick"	"3"	"-0.2"	"0.05"	"1"	"73"	"RDB.all"	"0.4282"	"-0.39371"	"-0.36438"	"-0.45"	"0.92067"	"0.05698"	"12.56954"	NA
"stick"	"3"	"-0.2"	"0.05"	"1"	"74"	"RDB.all"	"0.60659"	"-0.29959"	"-0.40133"	"-0.27296"	"0.95559"	"0.04384"	"14.66556"	NA
"stick"	"3"	"-0.2"	"0.05"	"1"	"75"	"RDB.all"	"0.32517"	"-0.56157"	"-0.52526"	"-0.47021"	"0.98137"	"0.033"	"16.93964"	NA
"stick"	"3"	"-0.2"	"0.05"	"1"	"76"	"RDB.all"	"1.76549"	"-0.12598"	"-0.1212"	"-0.10292"	"0.91304"	"0.0512"	"13.42499"	NA
"stick"	"3"	"-0.2"	"0.05"	"1"	"77"	"RDB.all"	"0.32812"	"-0.72274"	"-0.42199"	"-0.46593"	"0.97532"	"0.04011"	"15.37782"	NA
"stick"	"3"	"-0.2"	"0.05"	"1"	"78"	"RDB.all"	"2.41639"	"-0.07344"	"-0.08337"	"-0.08374"	"0.97168"	"0.02649"	"18.69676"	NA
"stick"	"3"	"-0.2"	"0.05"	"1"	"79"	"RDB.all"	"0.46565"	"-0.37039"	"-0.39169"	"-0.37722"	"0.93351"	"0.06086"	"12.04171"	NA
"stick"	"3"	"-0.2"	"0.05"	"1"	"80"	"RDB.all"	"0.55601"	"-0.23897"	"-0.38168"	"-0.30056"	"0.92243"	"0.04668"	"14.16438"	NA
"stick"	"3"	"-0.2"	"0.05"	"1"	"81"	"RDB.all"	"-2.49254"	"0.09379"	"0.12794"	"0.06259"	"0.98141"	"0.02289"	"19.86509"	NA
"stick"	"3"	"-0.2"	"0.05"	"1"	"82"	"RDB.all"	"1.99541"	"-0.08537"	"-0.11488"	"-0.11337"	"0.96871"	"0.03522"	"16.4182"	NA
"stick"	"3"	"-0.2"	"0.05"	"1"	"83"	"RDB.all"	"0.55644"	"-0.33428"	"-0.37005"	"-0.25608"	"0.94712"	"0.04416"	"14.60761"	NA
"stick"	"3"	"-0.2"	"0.05"	"1"	"84"	"RDB.all"	"-3.04916"	"0.05772"	"0.07589"	"0.09358"	"0.99078"	"0.01633"	"22.56573"	NA
"stick"	"3"	"-0.2"	"0.05"	"1"	"85"	"RDB.all"	"0.38436"	"-0.57064"	"-0.31012"	"-0.44211"	"0.94037"	"0.05087"	"13.47583"	NA
"stick"	"3"	"-0.2"	"0.05"	"1"	"86"	"RDB.all"	"0.41462"	"-0.39731"	"-0.30365"	"-0.50625"	"0.92698"	"0.0527"	"13.19338"	NA
"stick"	"3"	"-0.2"	"0.05"	"1"	"87"	"RDB.all"	"2.82279"	"-0.08924"	"-0.08325"	"-0.06035"	"0.98788"	"0.02168"	"20.30091"	NA
"stick"	"3"	"-0.2"	"0.05"	"1"	"88"	"RDB.all"	"1.52357"	"-0.12213"	"-0.16187"	"-0.10682"	"0.97179"	"0.02815"	"18.21142"	NA
"stick"	"3"	"-0.2"	"0.05"	"1"	"89"	"RDB.all"	"1.0623"	"-0.15276"	"-0.20187"	"-0.24671"	"0.96113"	"0.04464"	"14.52084"	NA
"stick"	"3"	"-0.2"	"0.05"	"1"	"90"	"RDB.all"	"0.90618"	"-0.23228"	"-0.19021"	"-0.20788"	"0.97087"	"0.03229"	"17.11232"	NA
"stick"	"3"	"-0.2"	"0.05"	"1"	"91"	"RDB.all"	"0.92741"	"-0.20345"	"-0.24423"	"-0.2535"	"0.95777"	"0.04394"	"14.64827"	NA
"stick"	"3"	"-0.2"	"0.05"	"1"	"92"	"RDB.all"	"0.61343"	"-0.3188"	"-0.30416"	"-0.29226"	"0.97723"	"0.03328"	"16.87198"	NA
"stick"	"3"	"-0.2"	"0.05"	"1"	"93"	"RDB.all"	"0.28765"	"-0.60553"	"-0.48192"	"-0.4733"	"0.96313"	"0.03838"	"15.73127"	NA
"stick"	"3"	"-0.2"	"0.05"	"1"	"94"	"RDB.all"	"0.27413"	"-0.55964"	"-0.67066"	"-0.48451"	"0.95095"	"0.04852"	"13.85474"	NA
"stick"	"3"	"-0.2"	"0.05"	"1"	"95"	"RDB.all"	"0.64874"	"-0.28954"	"-0.33543"	"-0.26819"	"0.96625"	"0.03764"	"15.88573"	NA
"stick"	"3"	"-0.2"	"0.05"	"1"	"96"	"RDB.all"	"2.15551"	"-0.11671"	"-0.09304"	"-0.09159"	"0.95375"	"0.03847"	"15.71151"	NA
"stick"	"3"	"-0.2"	"0.05"	"1"	"97"	"RDB.all"	"0.54314"	"-0.36619"	"-0.27871"	"-0.40916"	"0.97992"	"0.03015"	"17.66039"	NA
"stick"	"3"	"-0.2"	"0.05"	"1"	"98"	"RDB.all"	"1.36008"	"-0.14634"	"-0.17454"	"-0.13448"	"0.96405"	"0.03491"	"16.48939"	NA
"stick"	"3"	"-0.2"	"0.05"	"1"	"99"	"RDB.all"	"1.4618"	"-0.16395"	"-0.15845"	"-0.13017"	"0.98004"	"0.02925"	"17.90225"	NA
"stick"	"3"	"-0.2"	"0.05"	"1"	"100"	"RDB.all"	"-1.62542"	"0.175"	"0.11223"	"0.16567"	"0.91569"	"0.0425"	"14.91376"	NA
"stick"	"3"	"-0.2"	"0.08"	"1"	"1"	"RDB.all"	"0.03159"	"-3.18166"	"-3.20418"	"-0.7612"	"-0.1468"	"0.22246"	"1.67272"	NA
"stick"	"3"	"-0.2"	"0.08"	"1"	"2"	"RDB.all"	"-1.91855"	"0.07889"	"0.18274"	"0.16818"	"0.90876"	"0.06172"	"11.92942"	NA
"stick"	"3"	"-0.2"	"0.08"	"1"	"3"	"RDB.all"	"15.39536"	"-0.02128"	"-0.0109"	"-0.00874"	"0.96363"	"0.03336"	"16.85231"	NA
"stick"	"3"	"-0.2"	"0.08"	"1"	"4"	"RDB.all"	"0.97797"	"-0.15733"	"-0.28642"	"-0.20011"	"0.96891"	"0.03923"	"15.55532"	NA
"stick"	"3"	"-0.2"	"0.08"	"1"	"5"	"RDB.all"	"0.4088"	"-0.36737"	"-0.29432"	"-0.72509"	"0.9422"	"0.05731"	"12.52337"	NA
"stick"	"3"	"-0.2"	"0.08"	"1"	"6"	"RDB.all"	"2.69574"	"-0.07178"	"-0.06245"	"-0.11331"	"0.86155"	"0.07808"	"10.04906"	NA
"stick"	"3"	"-0.2"	"0.08"	"1"	"7"	"RDB.all"	"0.35222"	"-0.46298"	"-0.42759"	"-0.41824"	"0.90377"	"0.05883"	"12.31266"	NA
"stick"	"3"	"-0.2"	"0.08"	"1"	"8"	"RDB.all"	"-1.10427"	"0.16077"	"0.3258"	"0.25312"	"0.75434"	"0.1003"	"8.04544"	NA
"stick"	"3"	"-0.2"	"0.08"	"1"	"9"	"RDB.all"	"-2.64321"	"0.08771"	"0.0976"	"0.08595"	"0.96295"	"0.03474"	"16.52713"	NA
"stick"	"3"	"-0.2"	"0.08"	"1"	"10"	"RDB.all"	"0.15768"	"-1.23257"	"-1.12075"	"-0.36772"	"0.86387"	"0.09587"	"8.40664"	NA
"stick"	"3"	"-0.2"	"0.08"	"1"	"11"	"RDB.all"	"0.58899"	"-0.30914"	"-0.48005"	"-0.19586"	"0.92702"	"0.05844"	"12.36639"	NA
"stick"	"3"	"-0.2"	"0.08"	"1"	"12"	"RDB.all"	"0.26225"	"-0.73244"	"-0.57341"	"-0.41089"	"0.95501"	"0.04667"	"14.16509"	NA
"stick"	"3"	"-0.2"	"0.08"	"1"	"13"	"RDB.all"	"0.04057"	"-2.29047"	"-0.88245"	"-3.18671"	"0.24497"	"0.20742"	"2.2325"	NA
"stick"	"3"	"-0.2"	"0.08"	"1"	"14"	"RDB.all"	"0.6648"	"-0.26447"	"-0.27162"	"-0.31253"	"0.98624"	"0.02381"	"19.54801"	NA
"stick"	"3"	"-0.2"	"0.08"	"1"	"15"	"RDB.all"	"0.45806"	"-0.33095"	"-0.46244"	"-0.26417"	"0.84793"	"0.07002"	"10.92006"	NA
"stick"	"3"	"-0.2"	"0.08"	"1"	"16"	"RDB.all"	"0.53607"	"-0.24031"	"-0.46758"	"-0.42674"	"0.90017"	"0.08718"	"9.16689"	NA
"stick"	"3"	"-0.2"	"0.08"	"1"	"17"	"RDB.all"	"-1.14434"	"0.19231"	"0.19714"	"0.29869"	"0.91877"	"0.04899"	"13.77809"	NA
"stick"	"3"	"-0.2"	"0.08"	"1"	"18"	"RDB.all"	"0.62947"	"-0.35536"	"-0.29821"	"-0.22362"	"0.96476"	"0.04037"	"15.32547"	NA
"stick"	"3"	"-0.2"	"0.08"	"1"	"19"	"RDB.all"	"-1.32786"	"0.13656"	"0.2541"	"0.19057"	"0.89092"	"0.06368"	"11.67934"	NA
"stick"	"3"	"-0.2"	"0.08"	"1"	"20"	"RDB.all"	"0.47731"	"-0.34012"	"-0.27197"	"-0.43977"	"0.80289"	"0.07867"	"9.98841"	NA
"stick"	"3"	"-0.2"	"0.08"	"1"	"21"	"RDB.all"	"-0.80776"	"0.46069"	"0.37489"	"0.38447"	"0.70545"	"0.09769"	"8.25648"	NA
"stick"	"3"	"-0.2"	"0.08"	"1"	"22"	"RDB.all"	"0.39706"	"-0.36553"	"-0.61295"	"-0.29227"	"0.93506"	"0.05259"	"13.21018"	NA
"stick"	"3"	"-0.2"	"0.08"	"1"	"23"	"RDB.all"	"0.39187"	"-0.34893"	"-0.38749"	"-0.64095"	"0.93783"	"0.0649"	"11.52803"	NA
"stick"	"3"	"-0.2"	"0.08"	"1"	"24"	"RDB.all"	"0.24707"	"-0.36097"	"-0.6933"	"-0.72683"	"0.87791"	"0.07404"	"10.47339"	NA
"stick"	"3"	"-0.2"	"0.08"	"1"	"25"	"RDB.all"	"0.14157"	"-0.73204"	"-1.19573"	"-1.05861"	"0.74378"	"0.12376"	"6.36374"	NA
"stick"	"3"	"-0.2"	"0.08"	"1"	"26"	"RDB.all"	"0.63953"	"-0.28602"	"-0.27505"	"-0.35025"	"0.97914"	"0.0307"	"17.5169"	NA
"stick"	"3"	"-0.2"	"0.08"	"1"	"27"	"RDB.all"	"0.52189"	"-0.31815"	"-0.31424"	"-0.42141"	"0.93988"	"0.05077"	"13.49241"	NA
"stick"	"3"	"-0.2"	"0.08"	"1"	"28"	"RDB.all"	"0.30792"	"-0.54066"	"-0.62522"	"-0.40961"	"0.80072"	"0.08916"	"8.98745"	NA
"stick"	"3"	"-0.2"	"0.08"	"1"	"29"	"RDB.all"	"0.41303"	"-0.29531"	"-0.57819"	"-0.38584"	"0.935"	"0.05622"	"12.67682"	NA
"stick"	"3"	"-0.2"	"0.08"	"1"	"30"	"RDB.all"	"1.06466"	"-0.19084"	"-0.2149"	"-0.16356"	"0.97399"	"0.02987"	"17.73513"	NA
"stick"	"3"	"-0.2"	"0.08"	"1"	"31"	"RDB.all"	"0.78346"	"-0.27719"	"-0.29037"	"-0.1859"	"0.70686"	"0.10018"	"8.0544"	NA
"stick"	"3"	"-0.2"	"0.08"	"1"	"32"	"RDB.all"	"0.85734"	"-0.25962"	"-0.1947"	"-0.17019"	"0.7989"	"0.08003"	"9.85095"	NA
"stick"	"3"	"-0.2"	"0.08"	"1"	"33"	"RDB.all"	"0.42976"	"-0.2654"	"-0.40735"	"-0.47328"	"0.90228"	"0.07144"	"10.75992"	NA
"stick"	"3"	"-0.2"	"0.08"	"1"	"34"	"RDB.all"	"2.23229"	"-0.13122"	"-0.12638"	"-0.04121"	"0.9817"	"0.03074"	"17.50663"	NA
"stick"	"3"	"-0.2"	"0.08"	"1"	"35"	"RDB.all"	"0.32002"	"-0.58379"	"-0.41984"	"-0.59979"	"0.98986"	"0.0245"	"19.32125"	NA
"stick"	"3"	"-0.2"	"0.08"	"1"	"36"	"RDB.all"	"0.96637"	"-0.12428"	"-0.20283"	"-0.28757"	"0.98739"	"0.02216"	"20.12301"	NA
"stick"	"3"	"-0.2"	"0.08"	"1"	"37"	"RDB.all"	"0.30981"	"-0.42456"	"-0.5121"	"-0.69773"	"0.90137"	"0.07247"	"10.64563"	NA
"stick"	"3"	"-0.2"	"0.08"	"1"	"38"	"RDB.all"	"0.85273"	"-0.14434"	"-0.32946"	"-0.2051"	"0.9631"	"0.04064"	"15.27157"	NA
"stick"	"3"	"-0.2"	"0.08"	"1"	"39"	"RDB.all"	"11.95189"	"-0.03037"	"-0.01432"	"-0.01659"	"0.99106"	"0.01909"	"21.317"	NA
"stick"	"3"	"-0.2"	"0.08"	"1"	"40"	"RDB.all"	"0.14348"	"-0.83406"	"-1.21563"	"-0.87059"	"0.90077"	"0.08908"	"8.99386"	NA
"stick"	"3"	"-0.2"	"0.08"	"1"	"41"	"RDB.all"	"-0.6259"	"0.25089"	"0.61744"	"0.475"	"0.8378"	"0.06539"	"11.46773"	NA
"stick"	"3"	"-0.2"	"0.08"	"1"	"42"	"RDB.all"	"-0.49211"	"0.326"	"0.56031"	"0.49969"	"0.38745"	"0.16492"	"4.0669"	NA
"stick"	"3"	"-0.2"	"0.08"	"1"	"43"	"RDB.all"	"0.43982"	"-0.36473"	"-0.4631"	"-0.50319"	"0.90918"	"0.07079"	"10.83332"	NA
"stick"	"3"	"-0.2"	"0.08"	"1"	"44"	"RDB.all"	"0.3955"	"-0.36607"	"-0.44698"	"-0.47248"	"0.93258"	"0.05908"	"12.27921"	NA
"stick"	"3"	"-0.2"	"0.08"	"1"	"45"	"RDB.all"	"0.35891"	"-0.55917"	"-0.39355"	"-0.42699"	"0.94182"	"0.05622"	"12.67611"	NA
"stick"	"3"	"-0.2"	"0.08"	"1"	"46"	"RDB.all"	"0.55209"	"-0.44621"	"-0.28009"	"-0.2615"	"0.90445"	"0.07399"	"10.47897"	NA
"stick"	"3"	"-0.2"	"0.08"	"1"	"47"	"RDB.all"	"0.15712"	"-0.60095"	"-1.562"	"-0.48298"	"0.738"	"0.11357"	"7.05116"	NA
"stick"	"3"	"-0.2"	"0.08"	"1"	"48"	"RDB.all"	"0.30502"	"-0.30294"	"-0.49084"	"-0.94719"	"0.92897"	"0.06947"	"10.98332"	NA
"stick"	"3"	"-0.2"	"0.08"	"1"	"49"	"RDB.all"	"0.06935"	"-1.06734"	"-1.19597"	"-2.3123"	"0.59303"	"0.16318"	"4.15159"	NA
"stick"	"3"	"-0.2"	"0.08"	"1"	"50"	"RDB.all"	"-1.64564"	"0.16102"	"0.13456"	"0.19126"	"0.90304"	"0.05887"	"12.30843"	NA
"stick"	"3"	"-0.2"	"0.08"	"1"	"51"	"RDB.all"	"0.73461"	"-0.3287"	"-0.15332"	"-0.26218"	"0.95852"	"0.03661"	"16.10708"	NA
"stick"	"3"	"-0.2"	"0.08"	"1"	"52"	"RDB.all"	"0.31101"	"-0.54942"	"-0.74144"	"-0.36311"	"0.98532"	"0.03007"	"17.68161"	NA
"stick"	"3"	"-0.2"	"0.08"	"1"	"53"	"RDB.all"	"0.57113"	"-0.26034"	"-0.23302"	"-0.50607"	"0.98902"	"0.0233"	"19.72232"	NA
"stick"	"3"	"-0.2"	"0.08"	"1"	"54"	"RDB.all"	"-0.00396"	"0"	"-0.15552"	"0"	"-2.37186"	"0.49188"	"-4.67539"	NA
"stick"	"3"	"-0.2"	"0.08"	"1"	"55"	"RDB.all"	"1.05801"	"-0.19786"	"-0.26917"	"-0.15399"	"0.97604"	"0.03561"	"16.33033"	NA
"stick"	"3"	"-0.2"	"0.08"	"1"	"56"	"RDB.all"	"1.43245"	"-0.11256"	"-0.15846"	"-0.18339"	"0.98716"	"0.02222"	"20.10162"	NA
"stick"	"3"	"-0.2"	"0.08"	"1"	"57"	"RDB.all"	"0.10059"	"-1.68254"	"-1.22113"	"-0.81142"	"0.68102"	"0.14108"	"5.3157"	NA
"stick"	"3"	"-0.2"	"0.08"	"1"	"58"	"RDB.all"	"0.17828"	"-0.42796"	"-0.73292"	"-1.15723"	"0.97828"	"0.03421"	"16.64984"	NA
"stick"	"3"	"-0.2"	"0.08"	"1"	"59"	"RDB.all"	"-1.49921"	"0.21348"	"0.16294"	"0.19536"	"0.84628"	"0.08724"	"9.16157"	NA
"stick"	"3"	"-0.2"	"0.08"	"1"	"60"	"RDB.all"	"0.26592"	"-0.77349"	"-0.53527"	"-0.45168"	"0.9493"	"0.0563"	"12.66542"	NA
"stick"	"3"	"-0.2"	"0.08"	"1"	"61"	"RDB.all"	"0.32807"	"-0.38908"	"-0.693"	"-0.57149"	"0.93306"	"0.0645"	"11.57748"	NA
"stick"	"3"	"-0.2"	"0.08"	"1"	"62"	"RDB.all"	"0.1158"	"-1.33653"	"-0.99528"	"-0.7152"	"0.52536"	"0.13397"	"5.72982"	NA
"stick"	"3"	"-0.2"	"0.08"	"1"	"63"	"RDB.all"	"0.74279"	"-0.29066"	"-0.22266"	"-0.29723"	"0.89671"	"0.07747"	"10.11192"	NA
"stick"	"3"	"-0.2"	"0.08"	"1"	"64"	"RDB.all"	"0.72062"	"-0.29884"	"-0.32353"	"-0.25343"	"0.99326"	"0.01857"	"21.5371"	NA
"stick"	"3"	"-0.2"	"0.08"	"1"	"65"	"RDB.all"	"1.30713"	"-0.20005"	"-0.12541"	"-0.1707"	"0.97469"	"0.03358"	"16.7985"	NA
"stick"	"3"	"-0.2"	"0.08"	"1"	"66"	"RDB.all"	"-0.90023"	"0.35271"	"0.31707"	"0.3767"	"0.84198"	"0.07661"	"10.20062"	NA
"stick"	"3"	"-0.2"	"0.08"	"1"	"67"	"RDB.all"	"-2.58837"	"0.06176"	"0.141"	"0.07665"	"0.87592"	"0.05822"	"12.39635"	NA
"stick"	"3"	"-0.2"	"0.08"	"1"	"68"	"RDB.all"	"0.58979"	"-0.28561"	"-0.44049"	"-0.24361"	"0.95767"	"0.04496"	"14.46422"	NA
"stick"	"3"	"-0.2"	"0.08"	"1"	"69"	"RDB.all"	"0.56609"	"-0.19672"	"-0.4101"	"-0.37978"	"0.96918"	"0.03918"	"15.56526"	NA
"stick"	"3"	"-0.2"	"0.08"	"1"	"70"	"RDB.all"	"0.52586"	"-0.51531"	"-0.32846"	"-0.23798"	"0.86035"	"0.07297"	"10.59043"	NA
"stick"	"3"	"-0.2"	"0.08"	"1"	"71"	"RDB.all"	"0.37766"	"-0.21586"	"-0.56527"	"-0.67324"	"0.91948"	"0.06831"	"11.11816"	NA
"stick"	"3"	"-0.2"	"0.08"	"1"	"72"	"RDB.all"	"1.12588"	"-0.21866"	"-0.16474"	"-0.22133"	"0.93578"	"0.05916"	"12.26918"	NA
"stick"	"3"	"-0.2"	"0.08"	"1"	"73"	"RDB.all"	"-2.8832"	"0.07801"	"0.09003"	"0.09256"	"0.91319"	"0.06018"	"12.13227"	NA
"stick"	"3"	"-0.2"	"0.08"	"1"	"74"	"RDB.all"	"0.53348"	"-0.50809"	"-0.21121"	"-0.31686"	"0.91843"	"0.05765"	"12.47478"	NA
"stick"	"3"	"-0.2"	"0.08"	"1"	"75"	"RDB.all"	"-2.15649"	"0.16833"	"0.10801"	"0.09814"	"0.92568"	"0.05169"	"13.34844"	NA
"stick"	"3"	"-0.2"	"0.08"	"1"	"76"	"RDB.all"	"0.82711"	"-0.14123"	"-0.32496"	"-0.25729"	"0.87516"	"0.07177"	"10.72305"	NA
"stick"	"3"	"-0.2"	"0.08"	"1"	"77"	"RDB.all"	"0.48648"	"-0.22721"	"-0.41462"	"-0.42669"	"0.9197"	"0.05291"	"13.16125"	NA
"stick"	"3"	"-0.2"	"0.08"	"1"	"78"	"RDB.all"	"0.91888"	"-0.16046"	"-0.27207"	"-0.21901"	"0.97398"	"0.03274"	"17.00206"	NA
"stick"	"3"	"-0.2"	"0.08"	"1"	"79"	"RDB.all"	"1.45254"	"-0.15409"	"-0.14673"	"-0.12064"	"0.93738"	"0.05153"	"13.37368"	NA
"stick"	"3"	"-0.2"	"0.08"	"1"	"80"	"RDB.all"	"0.64995"	"-0.30545"	"-0.25169"	"-0.32342"	"0.88215"	"0.06291"	"11.77745"	NA
"stick"	"3"	"-0.2"	"0.08"	"1"	"81"	"RDB.all"	"0.85675"	"-0.26911"	"-0.16188"	"-0.2844"	"0.98296"	"0.02847"	"18.11888"	NA
"stick"	"3"	"-0.2"	"0.08"	"1"	"82"	"RDB.all"	"0.66358"	"-0.28547"	"-0.37088"	"-0.33331"	"0.97699"	"0.0365"	"16.13105"	NA
"stick"	"3"	"-0.2"	"0.08"	"1"	"83"	"RDB.all"	"0.40479"	"-0.47374"	"-0.31654"	"-0.36844"	"0.88963"	"0.06323"	"11.7364"	NA
"stick"	"3"	"-0.2"	"0.08"	"1"	"84"	"RDB.all"	"1.01475"	"-0.11104"	"-0.22733"	"-0.18901"	"0.93402"	"0.0422"	"14.97071"	NA
"stick"	"3"	"-0.2"	"0.08"	"1"	"85"	"RDB.all"	"2.6123"	"-0.09867"	"-0.09458"	"-0.06964"	"0.97524"	"0.02929"	"17.89344"	NA
"stick"	"3"	"-0.2"	"0.08"	"1"	"86"	"RDB.all"	"-1.09378"	"0.29919"	"0.24985"	"0.20176"	"0.75946"	"0.09804"	"8.2276"	NA
"stick"	"3"	"-0.2"	"0.08"	"1"	"87"	"RDB.all"	"2.42973"	"-0.07037"	"-0.08663"	"-0.09261"	"0.85372"	"0.07196"	"10.70206"	NA
"stick"	"3"	"-0.2"	"0.08"	"1"	"88"	"RDB.all"	"0.56038"	"-0.38155"	"-0.31871"	"-0.33712"	"0.98386"	"0.02969"	"17.78448"	NA
"stick"	"3"	"-0.2"	"0.08"	"1"	"89"	"RDB.all"	"0.31324"	"-0.49176"	"-0.3881"	"-0.60357"	"0.86689"	"0.06668"	"11.31157"	NA
"stick"	"3"	"-0.2"	"0.08"	"1"	"90"	"RDB.all"	"0.39439"	"-0.43775"	"-0.38906"	"-0.46764"	"0.87093"	"0.0667"	"11.30857"	NA
"stick"	"3"	"-0.2"	"0.08"	"1"	"91"	"RDB.all"	"0.65075"	"-0.31429"	"-0.32165"	"-0.21542"	"0.92285"	"0.04892"	"13.78926"	NA
"stick"	"3"	"-0.2"	"0.08"	"1"	"92"	"RDB.all"	"1.22847"	"-0.18219"	"-0.13702"	"-0.17129"	"0.88112"	"0.06963"	"10.96517"	NA
"stick"	"3"	"-0.2"	"0.08"	"1"	"93"	"RDB.all"	"0.42398"	"-0.29633"	"-0.53174"	"-0.55055"	"0.87113"	"0.09851"	"8.18956"	NA
"stick"	"3"	"-0.2"	"0.08"	"1"	"94"	"RDB.all"	"0.27692"	"-0.34981"	"-0.54885"	"-0.79142"	"0.92372"	"0.07157"	"10.74467"	NA
"stick"	"3"	"-0.2"	"0.08"	"1"	"95"	"RDB.all"	"0.53269"	"-0.30667"	"-0.37156"	"-0.41725"	"0.88792"	"0.0724"	"10.65254"	NA
"stick"	"3"	"-0.2"	"0.08"	"1"	"96"	"RDB.all"	"0.24346"	"-0.83384"	"-0.54426"	"-0.40101"	"0.86829"	"0.07261"	"10.62986"	NA
