"model"	"n.muts"	"coes"	"sigma"	"d.true"	"rep"	"method"	"d.hat"	"u.hats.1"	"u.hats.2"	"u.hats.3"	"R2"	"sig.hat"	"logLike"	"P"
"stick"	"3"	"0.1"	"0.08"	"1"	"77"	"RDB"	"0.24958"	"0.21157"	"0.41346"	"-0.00971"	"0.01866"	"0.09933"	"8.12255"	NA
"stick"	"3"	"0.1"	"0.08"	"1"	"78"	"RDB"	"1.09645"	"0.04592"	"0.07062"	"0.15996"	"0.58138"	"0.06176"	"11.92434"	NA
"stick"	"3"	"0.1"	"0.08"	"1"	"79"	"RDB"	"1.46629"	"0.05373"	"0.06716"	"0.0826"	"0.5334"	"0.08422"	"9.4428"	NA
"stick"	"3"	"0.1"	"0.08"	"1"	"80"	"RDB"	"0.06345"	"0"	"0.55492"	"0"	"-2.70794"	"0.13244"	"5.82133"	NA
"stick"	"3"	"0.1"	"0.08"	"1"	"81"	"RDB"	"2.13994"	"0.05141"	"6e-04"	"0.0825"	"0.81694"	"0.04883"	"13.80364"	NA
"stick"	"3"	"0.1"	"0.08"	"1"	"82"	"RDB"	"0.07507"	"0"	"0.3587"	"0.12863"	"-1.72817"	"0.17864"	"3.42737"	NA
"stick"	"3"	"0.1"	"0.08"	"1"	"83"	"RDB"	"0.22329"	"0.22384"	"0.48343"	"0.02551"	"-1.37697"	"0.1253"	"6.26499"	NA
"stick"	"3"	"0.1"	"0.08"	"1"	"84"	"RDB"	"0.20067"	"0.0727"	"0.52956"	"0.3223"	"0.27175"	"0.1214"	"6.51804"	NA
"stick"	"3"	"0.1"	"0.08"	"1"	"85"	"RDB"	"0.15606"	"0.20524"	"0.22962"	"0.43531"	"0.01065"	"0.08353"	"9.50861"	NA
"stick"	"3"	"0.1"	"0.08"	"1"	"86"	"RDB"	"0.31739"	"0.26979"	"0.71235"	"0.47718"	"0.54273"	"0.05462"	"12.90801"	NA
"stick"	"3"	"0.1"	"0.08"	"1"	"87"	"RDB"	"-100"	"-0.00065"	"-0.00107"	"-0.00121"	"0.73788"	"0.05092"	"13.46804"	NA
"stick"	"3"	"0.1"	"0.08"	"1"	"88"	"RDB"	"1.23729"	"0.09307"	"0.11487"	"0.13085"	"0.7731"	"0.06183"	"11.91586"	NA
"stick"	"3"	"0.1"	"0.08"	"1"	"89"	"RDB"	"0.29976"	"0.21203"	"0.40509"	"-0.00231"	"-0.43485"	"0.12221"	"6.46491"	NA
"stick"	"3"	"0.1"	"0.08"	"1"	"90"	"RDB"	"0.24473"	"0.81829"	"0.9053"	"0.18879"	"-0.16369"	"0.06202"	"11.89087"	NA
"stick"	"3"	"0.1"	"0.08"	"1"	"91"	"RDB"	"0.20579"	"0.597"	"0.47902"	"0.55669"	"0.27738"	"0.06147"	"11.96182"	NA
"stick"	"3"	"0.1"	"0.08"	"1"	"92"	"RDB"	"0.73571"	"0.13689"	"0.14689"	"0.09244"	"0.57424"	"0.06165"	"11.93874"	NA
"stick"	"3"	"0.1"	"0.08"	"1"	"93"	"RDB"	"-100"	"-0.00011"	"-0.00072"	"-0.00181"	"0.7605"	"0.06291"	"11.77683"	NA
"stick"	"3"	"0.1"	"0.08"	"1"	"94"	"RDB"	"0.15754"	"0.61767"	"-0.09476"	"0.50978"	"-0.21691"	"0.12111"	"6.53688"	NA
"stick"	"3"	"0.1"	"0.08"	"1"	"95"	"RDB"	"1.76102"	"0.0781"	"0.06896"	"0.08509"	"0.62475"	"0.08169"	"9.68679"	NA
"stick"	"3"	"0.1"	"0.08"	"1"	"96"	"RDB"	"0.40867"	"0.38236"	"0.36233"	"0.07116"	"-0.9099"	"0.10201"	"7.9101"	NA
"stick"	"3"	"0.1"	"0.08"	"1"	"97"	"RDB"	"0.51332"	"0.2512"	"0.28094"	"0.02474"	"0.44895"	"0.08478"	"9.39021"	NA
"stick"	"3"	"0.1"	"0.08"	"1"	"98"	"RDB"	"0.46855"	"0.36613"	"0.30344"	"0.34008"	"0.53312"	"0.08802"	"9.08974"	NA
"stick"	"3"	"0.1"	"0.08"	"1"	"99"	"RDB"	"-100"	"-0.00141"	"-0.00069"	"-0.00019"	"0.92442"	"0.02379"	"19.55629"	NA
"stick"	"3"	"0.1"	"0.08"	"1"	"100"	"RDB"	"0.77715"	"0.21338"	"0.21936"	"0.14247"	"0.70666"	"0.05057"	"13.52341"	NA
"stick"	"3"	"0.3"	"0.02"	"1"	"1"	"RDB"	"0.97909"	"0.31681"	"0.32439"	"0.2935"	"0.98677"	"0.01768"	"21.93081"	NA
"stick"	"3"	"0.3"	"0.02"	"1"	"2"	"RDB"	"1.40583"	"0.20633"	"0.20734"	"0.19781"	"0.99647"	"0.00929"	"27.0814"	NA
"stick"	"3"	"0.3"	"0.02"	"1"	"3"	"RDB"	"0.84029"	"0.39118"	"0.37731"	"0.39962"	"0.9827"	"0.01854"	"21.55062"	NA
"stick"	"3"	"0.3"	"0.02"	"1"	"4"	"RDB"	"1.02542"	"0.26178"	"0.28126"	"0.3175"	"0.98553"	"0.01891"	"21.39447"	NA
"stick"	"3"	"0.3"	"0.02"	"1"	"5"	"RDB"	"1.07858"	"0.28789"	"0.26223"	"0.27475"	"0.98287"	"0.0194"	"21.18906"	NA
"stick"	"3"	"0.3"	"0.02"	"1"	"6"	"RDB"	"0.86203"	"0.36082"	"0.36937"	"0.36158"	"0.99092"	"0.01264"	"24.61392"	NA
"stick"	"3"	"0.3"	"0.02"	"1"	"7"	"RDB"	"0.949"	"0.30395"	"0.30824"	"0.33805"	"0.98739"	"0.01494"	"23.27998"	NA
"stick"	"3"	"0.3"	"0.02"	"1"	"8"	"RDB"	"1.17494"	"0.25986"	"0.22232"	"0.27557"	"0.99545"	"0.0104"	"26.17627"	NA
"stick"	"3"	"0.3"	"0.02"	"1"	"9"	"RDB"	"0.79507"	"0.4079"	"0.3947"	"0.38798"	"0.99843"	"0.00494"	"32.1259"	NA
"stick"	"3"	"0.3"	"0.02"	"1"	"10"	"RDB"	"0.99514"	"0.28793"	"0.32743"	"0.29616"	"0.99546"	"0.00992"	"26.55457"	NA
"stick"	"3"	"0.3"	"0.02"	"1"	"11"	"RDB"	"0.9713"	"0.30272"	"0.3156"	"0.32774"	"0.99338"	"0.01175"	"25.19735"	NA
"stick"	"3"	"0.3"	"0.02"	"1"	"12"	"RDB"	"0.79408"	"0.44758"	"0.38389"	"0.38948"	"0.96803"	"0.02525"	"19.07886"	NA
"stick"	"3"	"0.3"	"0.02"	"1"	"13"	"RDB"	"1.00095"	"0.28891"	"0.32444"	"0.331"	"0.99142"	"0.01439"	"23.57642"	NA
"stick"	"3"	"0.3"	"0.02"	"1"	"14"	"RDB"	"1.06488"	"0.29202"	"0.2747"	"0.26546"	"0.99228"	"0.01307"	"24.34728"	NA
"stick"	"3"	"0.3"	"0.02"	"1"	"15"	"RDB"	"1.16042"	"0.24327"	"0.24368"	"0.25316"	"0.95965"	"0.02662"	"18.65688"	NA
"stick"	"3"	"0.3"	"0.02"	"1"	"16"	"RDB"	"1.18492"	"0.2427"	"0.2307"	"0.2306"	"0.98055"	"0.02031"	"20.8199"	NA
"stick"	"3"	"0.3"	"0.02"	"1"	"17"	"RDB"	"1.13953"	"0.23501"	"0.24085"	"0.27863"	"0.97839"	"0.02119"	"20.48139"	NA
"stick"	"3"	"0.3"	"0.02"	"1"	"18"	"RDB"	"1.32083"	"0.23771"	"0.21527"	"0.20178"	"0.99898"	"0.005"	"32.03774"	NA
"stick"	"3"	"0.3"	"0.02"	"1"	"19"	"RDB"	"1.40516"	"0.18328"	"0.1965"	"0.21328"	"0.96625"	"0.02714"	"18.50336"	NA
"stick"	"3"	"0.3"	"0.02"	"1"	"20"	"RDB"	"0.85276"	"0.37174"	"0.3791"	"0.35325"	"0.98282"	"0.01889"	"21.40331"	NA
"stick"	"3"	"0.3"	"0.02"	"1"	"21"	"RDB"	"0.81973"	"0.40448"	"0.42133"	"0.35986"	"0.99032"	"0.01253"	"24.6841"	NA
"stick"	"3"	"0.3"	"0.02"	"1"	"22"	"RDB"	"0.96031"	"0.31652"	"0.31634"	"0.3125"	"0.98737"	"0.01661"	"22.42916"	NA
"stick"	"3"	"0.3"	"0.02"	"1"	"23"	"RDB"	"1.05486"	"0.2668"	"0.31764"	"0.25708"	"0.99219"	"0.01339"	"24.1555"	NA
"stick"	"3"	"0.3"	"0.02"	"1"	"24"	"RDB"	"0.87547"	"0.36856"	"0.33108"	"0.33995"	"0.98062"	"0.01942"	"21.18099"	NA
"stick"	"3"	"0.3"	"0.02"	"1"	"25"	"RDB"	"0.92015"	"0.34138"	"0.33267"	"0.3248"	"0.98127"	"0.01915"	"21.29252"	NA
"stick"	"3"	"0.3"	"0.02"	"1"	"26"	"RDB"	"1.06751"	"0.28077"	"0.25244"	"0.29821"	"0.99241"	"0.01284"	"24.48729"	NA
"stick"	"3"	"0.3"	"0.02"	"1"	"27"	"RDB"	"0.84227"	"0.37312"	"0.35921"	"0.38504"	"0.99606"	"0.00835"	"27.92981"	NA
"stick"	"3"	"0.3"	"0.02"	"1"	"28"	"RDB"	"1.01126"	"0.27775"	"0.28278"	"0.30941"	"0.99012"	"0.01375"	"23.94185"	NA
"stick"	"3"	"0.3"	"0.02"	"1"	"29"	"RDB"	"0.96908"	"0.33912"	"0.31106"	"0.30818"	"0.99285"	"0.01253"	"24.68497"	NA
"stick"	"3"	"0.3"	"0.02"	"1"	"30"	"RDB"	"1.06984"	"0.28188"	"0.28188"	"0.26808"	"0.99871"	"0.00528"	"31.59491"	NA
"stick"	"3"	"0.3"	"0.02"	"1"	"31"	"RDB"	"1.52681"	"0.17381"	"0.18399"	"0.17788"	"0.99809"	"0.00682"	"29.54784"	NA
"stick"	"3"	"0.3"	"0.02"	"1"	"32"	"RDB"	"0.88804"	"0.31301"	"0.353"	"0.34996"	"0.98646"	"0.01654"	"22.46357"	NA
"stick"	"3"	"0.3"	"0.02"	"1"	"33"	"RDB"	"1.16151"	"0.2592"	"0.24931"	"0.24793"	"0.99038"	"0.01486"	"23.322"	NA
"stick"	"3"	"0.3"	"0.02"	"1"	"34"	"RDB"	"1.59424"	"0.16573"	"0.18296"	"0.1706"	"0.9863"	"0.01782"	"21.86989"	NA
"stick"	"3"	"0.3"	"0.02"	"1"	"35"	"RDB"	"1.09812"	"0.263"	"0.2522"	"0.28879"	"0.98613"	"0.01629"	"22.58577"	NA
"stick"	"3"	"0.3"	"0.02"	"1"	"36"	"RDB"	"1.28091"	"0.21555"	"0.22889"	"0.22022"	"0.98925"	"0.01533"	"23.07129"	NA
"stick"	"3"	"0.3"	"0.02"	"1"	"37"	"RDB"	"1.15333"	"0.26837"	"0.26058"	"0.25512"	"0.99374"	"0.01184"	"25.13936"	NA
"stick"	"3"	"0.3"	"0.02"	"1"	"38"	"RDB"	"0.88965"	"0.33116"	"0.36987"	"0.34963"	"0.96671"	"0.023"	"19.82782"	NA
"stick"	"3"	"0.3"	"0.02"	"1"	"39"	"RDB"	"0.91578"	"0.33539"	"0.30616"	"0.33911"	"0.98159"	"0.01864"	"21.50948"	NA
"stick"	"3"	"0.3"	"0.02"	"1"	"40"	"RDB"	"0.88729"	"0.35549"	"0.33292"	"0.31716"	"0.97484"	"0.01966"	"21.08166"	NA
"stick"	"3"	"0.3"	"0.02"	"1"	"41"	"RDB"	"1.30491"	"0.21548"	"0.21987"	"0.2227"	"0.99836"	"0.00638"	"30.09118"	NA
"stick"	"3"	"0.3"	"0.02"	"1"	"42"	"RDB"	"1.11388"	"0.27081"	"0.26716"	"0.24893"	"0.98836"	"0.0153"	"23.08806"	NA
"stick"	"3"	"0.3"	"0.02"	"1"	"43"	"RDB"	"1.16085"	"0.2589"	"0.2389"	"0.23698"	"0.97311"	"0.02265"	"19.9487"	NA
"stick"	"3"	"0.3"	"0.02"	"1"	"44"	"RDB"	"1.44815"	"0.19488"	"0.18674"	"0.20409"	"0.9943"	"0.01197"	"25.0502"	NA
"stick"	"3"	"0.3"	"0.02"	"1"	"45"	"RDB"	"0.86971"	"0.37434"	"0.34161"	"0.3727"	"0.99217"	"0.01216"	"24.92512"	NA
"stick"	"3"	"0.3"	"0.02"	"1"	"46"	"RDB"	"0.8117"	"0.399"	"0.42113"	"0.3973"	"0.9882"	"0.01496"	"23.26767"	NA
"stick"	"3"	"0.3"	"0.02"	"1"	"47"	"RDB"	"1.04029"	"0.28752"	"0.29575"	"0.28282"	"0.99355"	"0.01168"	"25.24948"	NA
"stick"	"3"	"0.3"	"0.02"	"1"	"48"	"RDB"	"0.91273"	"0.34106"	"0.35553"	"0.3128"	"0.97383"	"0.02486"	"19.20487"	NA
"stick"	"3"	"0.3"	"0.02"	"1"	"49"	"RDB"	"1.28193"	"0.19767"	"0.24079"	"0.2279"	"0.97966"	"0.02105"	"20.53518"	NA
"stick"	"3"	"0.3"	"0.02"	"1"	"50"	"RDB"	"0.79086"	"0.41999"	"0.39068"	"0.41809"	"0.99547"	"0.00877"	"27.54254"	NA
"stick"	"3"	"0.3"	"0.02"	"1"	"51"	"RDB"	"0.94882"	"0.31372"	"0.33905"	"0.32044"	"0.99529"	"0.0099"	"26.5703"	NA
"stick"	"3"	"0.3"	"0.02"	"1"	"52"	"RDB"	"0.75438"	"0.4323"	"0.43867"	"0.40155"	"0.97464"	"0.02085"	"20.61035"	NA
"stick"	"3"	"0.3"	"0.02"	"1"	"53"	"RDB"	"0.90071"	"0.35899"	"0.34955"	"0.34568"	"0.96961"	"0.02679"	"18.6054"	NA
"stick"	"3"	"0.3"	"0.02"	"1"	"54"	"RDB"	"0.87755"	"0.36599"	"0.35186"	"0.35191"	"0.97754"	"0.02208"	"20.15301"	NA
"stick"	"3"	"0.3"	"0.02"	"1"	"55"	"RDB"	"1.04906"	"0.27145"	"0.28179"	"0.28252"	"0.99204"	"0.01217"	"24.92031"	NA
"stick"	"3"	"0.3"	"0.02"	"1"	"56"	"RDB"	"0.91754"	"0.32449"	"0.35212"	"0.35004"	"0.9842"	"0.01876"	"21.45501"	NA
"stick"	"3"	"0.3"	"0.02"	"1"	"57"	"RDB"	"1.05344"	"0.30321"	"0.26454"	"0.28212"	"0.9949"	"0.01077"	"25.8945"	NA
"stick"	"3"	"0.3"	"0.02"	"1"	"58"	"RDB"	"1.13595"	"0.26728"	"0.22715"	"0.2511"	"0.99268"	"0.01302"	"24.3789"	NA
"stick"	"3"	"0.3"	"0.02"	"1"	"59"	"RDB"	"1.13914"	"0.24415"	"0.25409"	"0.25256"	"0.99474"	"0.01031"	"26.24251"	NA
"stick"	"3"	"0.3"	"0.02"	"1"	"60"	"RDB"	"0.96887"	"0.27513"	"0.29588"	"0.32188"	"0.95604"	"0.0274"	"18.4267"	NA
"stick"	"3"	"0.3"	"0.02"	"1"	"61"	"RDB"	"1.26946"	"0.20073"	"0.24812"	"0.22286"	"0.98562"	"0.01783"	"21.86305"	NA
"stick"	"3"	"0.3"	"0.02"	"1"	"62"	"RDB"	"0.98828"	"0.32031"	"0.29605"	"0.31832"	"0.99889"	"0.00469"	"32.55023"	NA
"stick"	"3"	"0.3"	"0.02"	"1"	"63"	"RDB"	"1.06906"	"0.26737"	"0.29189"	"0.26845"	"0.98648"	"0.01629"	"22.58803"	NA
"stick"	"3"	"0.3"	"0.02"	"1"	"64"	"RDB"	"0.91739"	"0.34146"	"0.35"	"0.33185"	"0.99888"	"0.00457"	"32.75711"	NA
"stick"	"3"	"0.3"	"0.02"	"1"	"65"	"RDB"	"1.0979"	"0.26295"	"0.26635"	"0.27137"	"0.98756"	"0.01562"	"22.92109"	NA
"stick"	"3"	"0.3"	"0.02"	"1"	"66"	"RDB"	"0.9673"	"0.31316"	"0.30283"	"0.29269"	"0.99001"	"0.01432"	"23.61644"	NA
"stick"	"3"	"0.3"	"0.02"	"1"	"67"	"RDB"	"0.84368"	"0.38174"	"0.3373"	"0.40234"	"0.99918"	"0.00375"	"34.33314"	NA
"stick"	"3"	"0.3"	"0.02"	"1"	"68"	"RDB"	"1.18148"	"0.23691"	"0.25045"	"0.23562"	"0.98765"	"0.01671"	"22.38261"	NA
"stick"	"3"	"0.3"	"0.02"	"1"	"69"	"RDB"	"0.9369"	"0.32976"	"0.34594"	"0.32464"	"0.99802"	"0.00634"	"30.13004"	NA
"stick"	"3"	"0.3"	"0.02"	"1"	"70"	"RDB"	"0.85448"	"0.39839"	"0.35734"	"0.35636"	"0.98298"	"0.01796"	"21.80323"	NA
"stick"	"3"	"0.3"	"0.02"	"1"	"71"	"RDB"	"0.71709"	"0.47655"	"0.4902"	"0.44399"	"0.95464"	"0.02796"	"18.26524"	NA
"stick"	"3"	"0.3"	"0.02"	"1"	"72"	"RDB"	"1.97012"	"0.13209"	"0.14231"	"0.13618"	"0.97156"	"0.02607"	"18.82504"	NA
"stick"	"3"	"0.3"	"0.02"	"1"	"73"	"RDB"	"1.00683"	"0.29156"	"0.28779"	"0.33218"	"0.99823"	"0.0061"	"30.44966"	NA
"stick"	"3"	"0.3"	"0.02"	"1"	"74"	"RDB"	"0.99656"	"0.28739"	"0.30901"	"0.31364"	"0.9986"	"0.00544"	"31.35973"	NA
"stick"	"3"	"0.3"	"0.02"	"1"	"75"	"RDB"	"1.2057"	"0.23931"	"0.24495"	"0.24299"	"0.98862"	"0.01638"	"22.54431"	NA
"stick"	"3"	"0.3"	"0.02"	"1"	"76"	"RDB"	"0.84935"	"0.37699"	"0.40765"	"0.35827"	"0.98245"	"0.01911"	"21.30852"	NA
"stick"	"3"	"0.3"	"0.02"	"1"	"77"	"RDB"	"0.89796"	"0.35849"	"0.33216"	"0.34511"	"0.9884"	"0.01512"	"23.18261"	NA
"stick"	"3"	"0.3"	"0.02"	"1"	"78"	"RDB"	"0.99152"	"0.29986"	"0.31779"	"0.2936"	"0.99324"	"0.01129"	"25.51761"	NA
"stick"	"3"	"0.3"	"0.02"	"1"	"79"	"RDB"	"1.40773"	"0.2114"	"0.18369"	"0.19642"	"0.99781"	"0.00723"	"29.08102"	NA
"stick"	"3"	"0.3"	"0.02"	"1"	"80"	"RDB"	"0.92258"	"0.34317"	"0.33244"	"0.31797"	"0.99675"	"0.00789"	"28.38627"	NA
"stick"	"3"	"0.3"	"0.02"	"1"	"81"	"RDB"	"1.11874"	"0.25108"	"0.27635"	"0.27378"	"0.99704"	"0.00822"	"28.0538"	NA
"stick"	"3"	"0.3"	"0.02"	"1"	"82"	"RDB"	"1.10234"	"0.26368"	"0.2558"	"0.26673"	"0.98618"	"0.01598"	"22.74137"	NA
"stick"	"3"	"0.3"	"0.02"	"1"	"83"	"RDB"	"0.90442"	"0.33216"	"0.32345"	"0.33871"	"0.99561"	"0.00877"	"27.5428"	NA
"stick"	"3"	"0.3"	"0.02"	"1"	"84"	"RDB"	"1.11418"	"0.26567"	"0.26772"	"0.25908"	"0.99527"	"0.00999"	"26.49532"	NA
"stick"	"3"	"0.3"	"0.02"	"1"	"85"	"RDB"	"0.77499"	"0.40393"	"0.42661"	"0.38853"	"0.99331"	"0.01016"	"26.36601"	NA
"stick"	"3"	"0.3"	"0.02"	"1"	"86"	"RDB"	"1.0261"	"0.29895"	"0.29617"	"0.29701"	"0.98447"	"0.01827"	"21.67013"	NA
"stick"	"3"	"0.3"	"0.02"	"1"	"87"	"RDB"	"1.21945"	"0.25385"	"0.22765"	"0.21619"	"0.99747"	"0.0076"	"28.68445"	NA
"stick"	"3"	"0.3"	"0.02"	"1"	"88"	"RDB"	"1.0658"	"0.27298"	"0.27614"	"0.27877"	"0.98496"	"0.0188"	"21.44113"	NA
"stick"	"3"	"0.3"	"0.02"	"1"	"89"	"RDB"	"0.9135"	"0.35128"	"0.33811"	"0.33685"	"0.99853"	"0.00533"	"31.52231"	NA
"stick"	"3"	"0.3"	"0.02"	"1"	"90"	"RDB"	"1.56176"	"0.19096"	"0.17852"	"0.17949"	"0.9841"	"0.01934"	"21.2112"	NA
"stick"	"3"	"0.3"	"0.02"	"1"	"91"	"RDB"	"0.9573"	"0.32454"	"0.34324"	"0.30892"	"0.98534"	"0.01692"	"22.28164"	NA
"stick"	"3"	"0.3"	"0.02"	"1"	"92"	"RDB"	"1.18707"	"0.23454"	"0.23938"	"0.2405"	"0.97404"	"0.02221"	"20.10753"	NA
"stick"	"3"	"0.3"	"0.02"	"1"	"93"	"RDB"	"0.77057"	"0.40822"	"0.4096"	"0.43934"	"0.97299"	"0.0225"	"20.00309"	NA
"stick"	"3"	"0.3"	"0.02"	"1"	"94"	"RDB"	"0.92815"	"0.32162"	"0.31523"	"0.33642"	"0.99462"	"0.01014"	"26.38052"	NA
"stick"	"3"	"0.3"	"0.02"	"1"	"95"	"RDB"	"1.29582"	"0.20484"	"0.22413"	"0.23289"	"0.99326"	"0.01232"	"24.82373"	NA
"stick"	"3"	"0.3"	"0.02"	"1"	"96"	"RDB"	"0.99461"	"0.311"	"0.2886"	"0.30352"	"0.98393"	"0.01836"	"21.62968"	NA
"stick"	"3"	"0.3"	"0.02"	"1"	"97"	"RDB"	"0.75139"	"0.46881"	"0.44748"	"0.43521"	"0.94582"	"0.03086"	"17.47491"	NA
"stick"	"3"	"0.3"	"0.02"	"1"	"98"	"RDB"	"1.10939"	"0.27905"	"0.26988"	"0.2625"	"0.99814"	"0.0064"	"30.05575"	NA
"stick"	"3"	"0.3"	"0.02"	"1"	"99"	"RDB"	"0.92934"	"0.33956"	"0.3472"	"0.32646"	"0.98585"	"0.01733"	"22.0925"	NA
"stick"	"3"	"0.3"	"0.02"	"1"	"100"	"RDB"	"0.8485"	"0.38677"	"0.34096"	"0.39549"	"0.99515"	"0.00953"	"26.87653"	NA
"stick"	"3"	"0.3"	"0.05"	"1"	"1"	"RDB"	"0.95618"	"0.301"	"0.32091"	"0.24335"	"0.95946"	"0.0261"	"18.81515"	NA
"stick"	"3"	"0.3"	"0.05"	"1"	"2"	"RDB"	"0.78972"	"0.46367"	"0.40751"	"0.35475"	"0.9648"	"0.02357"	"19.63225"	NA
"stick"	"3"	"0.3"	"0.05"	"1"	"3"	"RDB"	"0.9956"	"0.2878"	"0.35864"	"0.32158"	"0.94057"	"0.03289"	"16.96411"	NA
"stick"	"3"	"0.3"	"0.05"	"1"	"4"	"RDB"	"0.82365"	"0.31477"	"0.40035"	"0.42374"	"0.89892"	"0.04614"	"14.25649"	NA
"stick"	"3"	"0.3"	"0.05"	"1"	"5"	"RDB"	"0.92587"	"0.34853"	"0.22393"	"0.34294"	"0.93767"	"0.03078"	"17.49676"	NA
"stick"	"3"	"0.3"	"0.05"	"1"	"6"	"RDB"	"1.06455"	"0.26117"	"0.30528"	"0.30228"	"0.97602"	"0.02331"	"19.71989"	NA
"stick"	"3"	"0.3"	"0.05"	"1"	"7"	"RDB"	"0.81694"	"0.43979"	"0.35451"	"0.41946"	"0.87466"	"0.05318"	"13.121"	NA
"stick"	"3"	"0.3"	"0.05"	"1"	"8"	"RDB"	"1.00794"	"0.24549"	"0.3549"	"0.29648"	"0.99584"	"0.00937"	"27.00813"	NA
"stick"	"3"	"0.3"	"0.05"	"1"	"9"	"RDB"	"0.91437"	"0.25607"	"0.41471"	"0.37855"	"0.84635"	"0.06425"	"11.60817"	NA
"stick"	"3"	"0.3"	"0.05"	"1"	"10"	"RDB"	"2.01447"	"0.12036"	"0.13777"	"0.14249"	"0.99067"	"0.0167"	"22.38729"	NA
"stick"	"3"	"0.3"	"0.05"	"1"	"11"	"RDB"	"0.66907"	"0.51126"	"0.51541"	"0.61925"	"0.85064"	"0.04198"	"15.01207"	NA
"stick"	"3"	"0.3"	"0.05"	"1"	"12"	"RDB"	"1.03936"	"0.2889"	"0.26381"	"0.2951"	"0.95069"	"0.03126"	"17.37281"	NA
"stick"	"3"	"0.3"	"0.05"	"1"	"13"	"RDB"	"1.24214"	"0.24299"	"0.20992"	"0.25107"	"0.91489"	"0.04197"	"15.01525"	NA
"stick"	"3"	"0.3"	"0.05"	"1"	"14"	"RDB"	"0.85983"	"0.34448"	"0.3136"	"0.3795"	"0.8974"	"0.04367"	"14.69783"	NA
"stick"	"3"	"0.3"	"0.05"	"1"	"15"	"RDB"	"0.51338"	"0.68983"	"0.85061"	"0.77953"	"0.46359"	"0.0737"	"10.51101"	NA
"stick"	"3"	"0.3"	"0.05"	"1"	"16"	"RDB"	"0.97276"	"0.35504"	"0.29056"	"0.29859"	"0.86208"	"0.04775"	"13.98295"	NA
"stick"	"3"	"0.3"	"0.05"	"1"	"17"	"RDB"	"3.55788"	"0.07283"	"0.09745"	"0.06281"	"0.97027"	"0.03194"	"17.20077"	NA
"stick"	"3"	"0.3"	"0.05"	"1"	"18"	"RDB"	"3.14088"	"0.06716"	"0.0936"	"0.07027"	"0.99185"	"0.01548"	"22.99523"	NA
"stick"	"3"	"0.3"	"0.05"	"1"	"19"	"RDB"	"1.91945"	"0.15387"	"0.13808"	"0.13364"	"0.98198"	"0.02101"	"20.55075"	NA
"stick"	"3"	"0.3"	"0.05"	"1"	"20"	"RDB"	"0.75329"	"0.48462"	"0.41515"	"0.42875"	"0.87892"	"0.05635"	"12.6573"	NA
"stick"	"3"	"0.3"	"0.05"	"1"	"21"	"RDB"	"2.08885"	"0.11"	"0.12443"	"0.13969"	"0.97496"	"0.02901"	"17.96965"	NA
"stick"	"3"	"0.3"	"0.05"	"1"	"22"	"RDB"	"0.81289"	"0.36355"	"0.37444"	"0.39632"	"0.9949"	"0.00902"	"27.31668"	NA
"stick"	"3"	"0.3"	"0.05"	"1"	"23"	"RDB"	"0.88543"	"0.29485"	"0.36375"	"0.41321"	"0.86564"	"0.0443"	"14.58178"	NA
"stick"	"3"	"0.3"	"0.05"	"1"	"24"	"RDB"	"0.84272"	"0.43842"	"0.34847"	"0.2844"	"0.86581"	"0.04225"	"14.96261"	NA
"stick"	"3"	"0.3"	"0.05"	"1"	"25"	"RDB"	"0.75722"	"0.49458"	"0.50817"	"0.39271"	"0.96617"	"0.02266"	"19.94509"	NA
"stick"	"3"	"0.3"	"0.05"	"1"	"26"	"RDB"	"1.2994"	"0.21017"	"0.19997"	"0.20134"	"0.93151"	"0.03927"	"15.54681"	NA
"stick"	"3"	"0.3"	"0.05"	"1"	"27"	"RDB"	"1.07709"	"0.29899"	"0.24693"	"0.3228"	"0.88121"	"0.05325"	"13.11118"	NA
"stick"	"3"	"0.3"	"0.05"	"1"	"28"	"RDB"	"1.02861"	"0.26673"	"0.31542"	"0.26386"	"0.92786"	"0.03563"	"16.32505"	NA
"stick"	"3"	"0.3"	"0.05"	"1"	"29"	"RDB"	"1.17078"	"0.26008"	"0.28917"	"0.24042"	"0.99165"	"0.01356"	"24.05576"	NA
"stick"	"3"	"0.3"	"0.05"	"1"	"30"	"RDB"	"0.91486"	"0.28279"	"0.32865"	"0.38306"	"0.85647"	"0.05939"	"12.23728"	NA
"stick"	"3"	"0.3"	"0.05"	"1"	"31"	"RDB"	"2.55933"	"0.12679"	"0.07832"	"0.09784"	"0.95587"	"0.03679"	"16.06779"	NA
"stick"	"3"	"0.3"	"0.05"	"1"	"32"	"RDB"	"0.7123"	"0.41806"	"0.54361"	"0.47375"	"0.75858"	"0.06629"	"11.35856"	NA
"stick"	"3"	"0.3"	"0.05"	"1"	"33"	"RDB"	"1.12358"	"0.28109"	"0.28496"	"0.24261"	"0.98114"	"0.02207"	"20.15679"	NA
"stick"	"3"	"0.3"	"0.05"	"1"	"34"	"RDB"	"1.17137"	"0.27585"	"0.23316"	"0.28075"	"0.96893"	"0.02773"	"18.3298"	NA
"stick"	"3"	"0.3"	"0.05"	"1"	"35"	"RDB"	"1.0308"	"0.29797"	"0.33553"	"0.24286"	"0.90367"	"0.04663"	"14.17185"	NA
