"model"	"n.muts"	"coes"	"sigma"	"d.true"	"rep"	"method"	"d.hat"	"u.hats.1"	"u.hats.2"	"u.hats.3"	"R2"	"sig.hat"	"logLike"	"P"
"stick"	"3"	"0.5"	"0.08"	"1"	"79"	"RDB.all"	"0.92895"	"0.61127"	"0.50935"	"0.47194"	"0.91039"	"0.05414"	"12.97725"	NA
"stick"	"3"	"0.5"	"0.08"	"1"	"80"	"RDB.all"	"0.85162"	"0.69489"	"0.59462"	"0.61884"	"0.61319"	"0.11679"	"6.82777"	NA
"stick"	"3"	"0.5"	"0.08"	"1"	"81"	"RDB.all"	"0.91479"	"0.54259"	"0.57934"	"0.47271"	"0.93659"	"0.03331"	"16.86264"	NA
"stick"	"3"	"0.5"	"0.08"	"1"	"82"	"RDB.all"	"0.65726"	"0.43513"	"0.79243"	"0.74417"	"-0.01626"	"0.14041"	"5.35386"	NA
"stick"	"3"	"0.5"	"0.08"	"1"	"83"	"RDB.all"	"0.81444"	"0.54157"	"0.7406"	"0.52313"	"0.7033"	"0.10776"	"7.47132"	NA
"stick"	"3"	"0.5"	"0.08"	"1"	"84"	"RDB.all"	"1.03209"	"0.43261"	"0.50761"	"0.46155"	"0.9914"	"0.01439"	"23.5808"	NA
"stick"	"3"	"0.5"	"0.08"	"1"	"85"	"RDB.all"	"0.8449"	"0.72185"	"0.78152"	"0.2482"	"0.38986"	"0.09832"	"8.20488"	NA
"stick"	"3"	"0.5"	"0.08"	"1"	"86"	"RDB.all"	"0.92983"	"0.41046"	"0.57839"	"0.61202"	"0.75144"	"0.07567"	"10.29924"	NA
"stick"	"3"	"0.5"	"0.08"	"1"	"87"	"RDB.all"	"0.99633"	"0.35296"	"0.59897"	"0.77068"	"0.48942"	"0.12508"	"6.27896"	NA
"stick"	"3"	"0.5"	"0.08"	"1"	"88"	"RDB.all"	"0.9604"	"0.42019"	"0.42102"	"0.53708"	"0.96813"	"0.02894"	"17.98808"	NA
"stick"	"3"	"0.5"	"0.08"	"1"	"89"	"RDB.all"	"0.87713"	"0.74034"	"0.66012"	"0.56077"	"0.78176"	"0.08259"	"9.59939"	NA
"stick"	"3"	"0.5"	"0.08"	"1"	"90"	"RDB.all"	"1.10049"	"0.45819"	"0.46267"	"0.42587"	"0.90625"	"0.05945"	"12.22906"	NA
"stick"	"3"	"0.5"	"0.08"	"1"	"91"	"RDB.all"	"0.96226"	"0.4168"	"0.52723"	"0.53053"	"0.99141"	"0.01452"	"23.50527"	NA
"stick"	"3"	"0.5"	"0.08"	"1"	"92"	"RDB.all"	"1.36014"	"0.3578"	"0.28773"	"0.32849"	"0.69584"	"0.08784"	"9.10625"	NA
"stick"	"3"	"0.5"	"0.08"	"1"	"93"	"RDB.all"	"1.03891"	"0.52728"	"0.55309"	"0.53448"	"0.87058"	"0.06582"	"11.41503"	NA
"stick"	"3"	"0.5"	"0.08"	"1"	"94"	"RDB.all"	"0.77125"	"0.46959"	"0.39681"	"0.30398"	"-2.27622"	"0.34164"	"-1.75959"	NA
"stick"	"3"	"0.5"	"0.08"	"1"	"95"	"RDB.all"	"1.01445"	"0.49614"	"0.3645"	"0.46288"	"0.97415"	"0.02647"	"18.70343"	NA
"stick"	"3"	"0.5"	"0.08"	"1"	"96"	"RDB.all"	"0.90134"	"0.71337"	"0.56839"	"0.46005"	"0.62321"	"0.13931"	"5.41681"	NA
"stick"	"3"	"0.5"	"0.08"	"1"	"97"	"RDB.all"	"1.23015"	"0.30163"	"0.4717"	"0.49769"	"0.90632"	"0.07424"	"10.45174"	NA
"stick"	"3"	"0.5"	"0.08"	"1"	"98"	"RDB.all"	"0.68538"	"0.46906"	"0.41789"	"0.31605"	"-2.65237"	"0.29145"	"-0.48843"	NA
"stick"	"3"	"0.5"	"0.08"	"1"	"99"	"RDB.all"	"0.91777"	"0.53548"	"0.66401"	"0.75175"	"0.63617"	"0.13429"	"5.71036"	NA
"stick"	"3"	"0.5"	"0.08"	"1"	"100"	"RDB.all"	"0.78838"	"0.44681"	"0.40983"	"0.541"	"-1.37425"	"0.23389"	"1.27173"	NA
