"model"	"n.muts"	"coes"	"sigma"	"d.true"	"rep"	"method"	"d.hat"	"u.hats.1"	"u.hats.2"	"u.hats.3"	"u.hats.4"	"R2"	"sig.hat"	"logLike"	"P"
"stick"	"4"	"-0.2"	"0.08"	"1"	"11"	"max"	"0.1"	"-0.75498"	"-1.06747"	"-0.81703"	"-1.28337"	"0.8144"	"0.13885"	"9.88689"	NA
"stick"	"4"	"-0.2"	"0.08"	"1"	"12"	"max"	"0.1"	"-0.8661"	"-0.86684"	"-0.67245"	"-0.83924"	"0.22195"	"0.20988"	"3.27646"	NA
"stick"	"4"	"-0.2"	"0.08"	"1"	"13"	"max"	"0.1"	"-0.53592"	"-1.08589"	"-1.06397"	"-0.93062"	"0.54401"	"0.18592"	"5.21566"	NA
"stick"	"4"	"-0.2"	"0.08"	"1"	"14"	"max"	"0.1"	"-0.69924"	"-1.06421"	"-1.07682"	"-0.5716"	"0.41804"	"0.19291"	"4.62571"	NA
"stick"	"4"	"-0.2"	"0.08"	"1"	"15"	"max"	"0.1"	"-0.63856"	"-0.99284"	"-1.05812"	"-0.78983"	"0.39024"	"0.19867"	"4.15449"	NA
"stick"	"4"	"-0.2"	"0.08"	"1"	"16"	"max"	"0.1"	"-1.01715"	"-0.88148"	"-0.68674"	"-0.8566"	"0.67244"	"0.1546"	"8.16755"	NA
"stick"	"4"	"-0.2"	"0.08"	"1"	"17"	"max"	"0.13125"	"-0.49556"	"-1.11569"	"-0.70419"	"-1.24186"	"0.6999"	"0.17139"	"6.51829"	NA
"stick"	"4"	"-0.2"	"0.08"	"1"	"18"	"max"	"0.1"	"-0.75646"	"-0.80088"	"-0.80577"	"-0.94984"	"0.52844"	"0.17922"	"5.80295"	NA
"stick"	"4"	"-0.2"	"0.08"	"1"	"19"	"max"	"0.1"	"-0.93562"	"-1.18188"	"-0.84882"	"-0.88469"	"0.74771"	"0.15192"	"8.44764"	NA
"stick"	"4"	"-0.2"	"0.08"	"1"	"20"	"max"	"0.1"	"-0.97009"	"-0.89521"	"-0.93164"	"-0.69175"	"0.36972"	"0.20812"	"3.41144"	NA
"stick"	"4"	"-0.2"	"0.08"	"1"	"21"	"max"	"0.1"	"-0.88355"	"-0.73746"	"-1.0652"	"-0.96751"	"0.72199"	"0.16225"	"7.39448"	NA
"stick"	"4"	"-0.2"	"0.08"	"1"	"22"	"max"	"0.1"	"-0.54972"	"-1.09527"	"-1.02123"	"-0.97624"	"0.59798"	"0.17514"	"6.17139"	NA
"stick"	"4"	"-0.2"	"0.08"	"1"	"23"	"max"	"0.1"	"-1.1523"	"-0.69022"	"-1.01648"	"-0.90648"	"0.63813"	"0.17201"	"6.45978"	NA
"stick"	"4"	"-0.2"	"0.08"	"1"	"24"	"max"	"0.1"	"-1.11244"	"-0.76872"	"-0.81045"	"-0.81858"	"0.3433"	"0.21764"	"2.69551"	NA
"stick"	"4"	"-0.2"	"0.08"	"1"	"25"	"max"	"0.1"	"-1.00166"	"-1.15653"	"-0.74456"	"-0.59115"	"0.32334"	"0.20668"	"3.52233"	NA
"stick"	"4"	"-0.2"	"0.08"	"1"	"26"	"max"	"0.1"	"-0.65232"	"-0.8396"	"-0.78231"	"-1.07581"	"0.36171"	"0.21447"	"2.93038"	NA
"stick"	"4"	"-0.2"	"0.08"	"1"	"27"	"max"	"0.1"	"-0.31859"	"-0.93244"	"-1.09454"	"-1.06297"	"0.07896"	"0.22759"	"1.98032"	NA
"stick"	"4"	"-0.2"	"0.08"	"1"	"28"	"max"	"0.1"	"-0.83133"	"-0.69784"	"-1.10906"	"-0.96083"	"0.69089"	"0.16357"	"7.26486"	NA
"stick"	"4"	"-0.2"	"0.08"	"1"	"29"	"max"	"0.1"	"-0.82352"	"-1.24"	"-0.9665"	"-0.69665"	"0.70323"	"0.15902"	"7.71663"	NA
"stick"	"4"	"-0.2"	"0.08"	"1"	"30"	"max"	"0.1"	"-0.7225"	"-1.02972"	"-0.8765"	"-0.693"	"0.5345"	"0.17276"	"6.39052"	NA
"stick"	"4"	"-0.2"	"0.08"	"1"	"31"	"max"	"0.1"	"-0.78148"	"-1.33502"	"-0.4963"	"-1.16073"	"0.56578"	"0.19236"	"4.67084"	NA
"stick"	"4"	"-0.2"	"0.08"	"1"	"32"	"max"	"0.1"	"-0.81507"	"-0.77809"	"-0.80481"	"-1.0313"	"0.49688"	"0.18267"	"5.49817"	NA
"stick"	"4"	"-0.2"	"0.08"	"1"	"33"	"max"	"0.1"	"-1.1497"	"-0.84625"	"-0.71365"	"-0.82139"	"0.3261"	"0.21839"	"2.64062"	NA
"stick"	"4"	"-0.2"	"0.08"	"1"	"34"	"max"	"0.1"	"-0.72143"	"-0.69532"	"-1.0155"	"-0.98505"	"0.33636"	"0.21005"	"3.26357"	NA
"stick"	"4"	"-0.2"	"0.08"	"1"	"35"	"max"	"0.1"	"-1.0685"	"-0.87666"	"-0.824"	"-0.91464"	"0.71313"	"0.15807"	"7.81203"	NA
"stick"	"4"	"-0.2"	"0.08"	"1"	"36"	"max"	"0.1"	"-0.99504"	"-0.63759"	"-1.28844"	"-0.73572"	"0.49697"	"0.20328"	"3.78753"	NA
"stick"	"4"	"-0.2"	"0.08"	"1"	"37"	"max"	"0.1"	"-0.75171"	"-0.78474"	"-0.82611"	"-0.8781"	"0.15848"	"0.21538"	"2.86255"	NA
"stick"	"4"	"-0.2"	"0.08"	"1"	"38"	"max"	"0.1"	"-0.58768"	"-0.97141"	"-1.29137"	"-0.81556"	"0.56065"	"0.17743"	"5.96416"	NA
"stick"	"4"	"-0.2"	"0.08"	"1"	"39"	"max"	"0.1"	"-0.85827"	"-0.96521"	"-0.96392"	"-0.62746"	"0.37551"	"0.20351"	"3.76934"	NA
"stick"	"4"	"-0.2"	"0.08"	"1"	"40"	"max"	"0.1"	"-0.88987"	"-1.12346"	"-0.61674"	"-0.95469"	"0.46958"	"0.19288"	"4.62835"	NA
"stick"	"4"	"-0.2"	"0.08"	"1"	"41"	"max"	"0.1"	"-0.73698"	"-1.05623"	"-0.92066"	"-0.80986"	"0.66482"	"0.16636"	"6.99504"	NA
"stick"	"4"	"-0.2"	"0.08"	"1"	"42"	"max"	"0.1"	"-0.78854"	"-0.97922"	"-0.89135"	"-0.89555"	"0.7588"	"0.13377"	"10.48365"	NA
"stick"	"4"	"-0.2"	"0.08"	"1"	"43"	"max"	"0.1"	"-1.00909"	"-0.7865"	"-0.82589"	"-0.91477"	"0.40646"	"0.22343"	"2.27551"	NA
"stick"	"4"	"-0.2"	"0.08"	"1"	"44"	"max"	"0.1"	"-0.77299"	"-1.09398"	"-0.97541"	"-0.77688"	"0.72175"	"0.15034"	"8.615"	NA
"stick"	"4"	"-0.2"	"0.08"	"1"	"45"	"max"	"0.1"	"-0.88231"	"-0.7014"	"-0.87497"	"-1.0348"	"0.64199"	"0.15971"	"7.64757"	NA
"stick"	"4"	"-0.2"	"0.08"	"1"	"46"	"max"	"0.1"	"-1.1671"	"-0.79643"	"-0.75651"	"-0.82812"	"0.21553"	"0.23619"	"1.387"	NA
"stick"	"4"	"-0.2"	"0.08"	"1"	"47"	"max"	"0.11811"	"-0.98026"	"-0.99853"	"-0.47638"	"-1.03518"	"0.56314"	"0.18822"	"5.01923"	NA
"stick"	"4"	"-0.2"	"0.08"	"1"	"48"	"max"	"0.1"	"-0.75514"	"-1.19077"	"-0.73846"	"-0.84114"	"0.53261"	"0.18405"	"5.37751"	NA
"stick"	"4"	"-0.2"	"0.08"	"1"	"49"	"max"	"0.1"	"-0.98577"	"-0.64389"	"-0.69583"	"-1.00657"	"0.31857"	"0.20409"	"3.72422"	NA
"stick"	"4"	"-0.2"	"0.08"	"1"	"50"	"max"	"0.1"	"-0.93625"	"-0.73025"	"-1.00174"	"-1.02038"	"0.59568"	"0.1805"	"5.68978"	NA
"stick"	"4"	"-0.2"	"0.08"	"1"	"51"	"max"	"0.1"	"-0.88207"	"-0.73778"	"-0.84366"	"-0.74853"	"-0.20104"	"0.2419"	"1.0049"	NA
"stick"	"4"	"-0.2"	"0.08"	"1"	"52"	"max"	"0.11715"	"-0.92494"	"-1.20582"	"-0.97328"	"-0.31312"	"0.43955"	"0.20572"	"3.59702"	NA
"stick"	"4"	"-0.2"	"0.08"	"1"	"53"	"max"	"0.1"	"-0.94012"	"-0.97683"	"-0.73592"	"-1.02364"	"0.76271"	"0.15083"	"8.56253"	NA
"stick"	"4"	"-0.2"	"0.08"	"1"	"54"	"max"	"0.1"	"-0.46205"	"-1.26835"	"-0.93128"	"-0.93075"	"0.57671"	"0.17594"	"6.09922"	NA
"stick"	"4"	"-0.2"	"0.08"	"1"	"55"	"max"	"0.1"	"-0.8958"	"-0.96863"	"-1.0437"	"-0.68272"	"0.54966"	"0.18533"	"5.26644"	NA
"stick"	"4"	"-0.2"	"0.08"	"1"	"56"	"max"	"0.1"	"-1.22857"	"-1.08047"	"-0.83547"	"-0.40852"	"0.55125"	"0.18129"	"5.6191"	NA
"stick"	"4"	"-0.2"	"0.08"	"1"	"57"	"max"	"0.1"	"-0.6845"	"-0.9948"	"-1.08996"	"-0.58684"	"0.35323"	"0.20264"	"3.83815"	NA
"stick"	"4"	"-0.2"	"0.08"	"1"	"58"	"max"	"0.1"	"-0.90012"	"-0.83144"	"-1.00592"	"-0.65598"	"0.26775"	"0.22241"	"2.34854"	NA
"stick"	"4"	"-0.2"	"0.08"	"1"	"59"	"max"	"0.1"	"-0.75979"	"-1.22189"	"-0.59733"	"-1.27993"	"0.73368"	"0.15886"	"7.73261"	NA
"stick"	"4"	"-0.2"	"0.08"	"1"	"60"	"max"	"0.1"	"-0.92033"	"-0.81013"	"-0.95931"	"-0.88732"	"0.78255"	"0.13482"	"10.35789"	NA
"stick"	"4"	"-0.2"	"0.08"	"1"	"61"	"max"	"0.1"	"-0.85954"	"-0.74211"	"-0.83893"	"-0.85848"	"0.5893"	"0.16575"	"7.05384"	NA
"stick"	"4"	"-0.2"	"0.08"	"1"	"62"	"max"	"0.1"	"-0.72027"	"-0.91655"	"-0.88936"	"-0.98445"	"0.57273"	"0.18951"	"4.90959"	NA
"stick"	"4"	"-0.2"	"0.08"	"1"	"63"	"max"	"0.1"	"-0.54855"	"-0.83555"	"-0.89752"	"-1.20478"	"0.29836"	"0.22153"	"2.4121"	NA
"stick"	"4"	"-0.2"	"0.08"	"1"	"64"	"max"	"0.1"	"-1.25197"	"-1.0184"	"-0.77973"	"-0.97262"	"0.76668"	"0.15925"	"7.6933"	NA
"stick"	"4"	"-0.2"	"0.08"	"1"	"65"	"max"	"0.1"	"-1.15731"	"-1.13987"	"-0.4503"	"-0.94483"	"0.76905"	"0.13603"	"10.21453"	NA
"stick"	"4"	"-0.2"	"0.08"	"1"	"66"	"max"	"0.1"	"-0.3399"	"-1.07877"	"-1.13149"	"-1.12865"	"0.72992"	"0.15489"	"8.13715"	NA
"stick"	"4"	"-0.2"	"0.08"	"1"	"67"	"max"	"0.1"	"-1.03124"	"-0.94059"	"-1.18746"	"-0.54187"	"0.71136"	"0.15938"	"7.68069"	NA
"stick"	"4"	"-0.2"	"0.08"	"1"	"68"	"max"	"0.1"	"-0.74009"	"-0.73969"	"-0.7726"	"-1.35076"	"0.55481"	"0.18515"	"5.28199"	NA
"stick"	"4"	"-0.2"	"0.08"	"1"	"69"	"max"	"0.1"	"-0.91163"	"-0.77406"	"-0.56178"	"-1.13458"	"0.25849"	"0.20961"	"3.29684"	NA
"stick"	"4"	"-0.2"	"0.08"	"1"	"70"	"max"	"0.1"	"-0.99141"	"-0.78002"	"-0.91693"	"-0.65813"	"0.38281"	"0.19591"	"4.37842"	NA
"stick"	"4"	"-0.2"	"0.08"	"1"	"71"	"max"	"0.1"	"-1.01981"	"-0.72018"	"-0.75246"	"-1.16496"	"0.58427"	"0.18334"	"5.43955"	NA
"stick"	"4"	"-0.2"	"0.08"	"1"	"72"	"max"	"0.1"	"-1.05246"	"-0.79345"	"-0.77758"	"-0.80223"	"0.55016"	"0.17613"	"6.08158"	NA
"stick"	"4"	"-0.2"	"0.08"	"1"	"73"	"max"	"0.1211"	"-0.44478"	"-0.87082"	"-1.17511"	"-1.11082"	"0.72731"	"0.154"	"8.22966"	NA
"stick"	"4"	"-0.2"	"0.08"	"1"	"74"	"max"	"0.1"	"-0.97719"	"-0.70262"	"-0.94668"	"-1.03131"	"0.6717"	"0.17052"	"6.59974"	NA
"stick"	"4"	"-0.2"	"0.08"	"1"	"75"	"max"	"0.1"	"-0.85033"	"-0.9545"	"-0.66852"	"-0.97129"	"0.49416"	"0.18078"	"5.66414"	NA
"stick"	"4"	"-0.2"	"0.08"	"1"	"76"	"max"	"0.1"	"-1.03911"	"-0.90377"	"-0.74947"	"-0.71905"	"0.59315"	"0.17175"	"6.48435"	NA
"stick"	"4"	"-0.2"	"0.08"	"1"	"77"	"max"	"0.1"	"-0.99424"	"-0.86148"	"-1.01588"	"-0.7865"	"0.56342"	"0.18333"	"5.44053"	NA
"stick"	"4"	"-0.2"	"0.08"	"1"	"78"	"max"	"0.1"	"-0.80129"	"-1.05557"	"-1.17964"	"-0.69349"	"0.74773"	"0.15163"	"8.47832"	NA
"stick"	"4"	"-0.2"	"0.08"	"1"	"79"	"max"	"0.1"	"-0.87215"	"-0.70433"	"-0.8766"	"-1.0346"	"0.40457"	"0.19693"	"4.29529"	NA
"stick"	"4"	"-0.2"	"0.08"	"1"	"80"	"max"	"0.1"	"-0.6589"	"-1.11933"	"-0.80807"	"-1.0099"	"0.49834"	"0.19285"	"4.63053"	NA
"stick"	"4"	"-0.2"	"0.08"	"1"	"81"	"max"	"0.1"	"-0.89821"	"-0.92059"	"-0.86125"	"-0.84376"	"0.475"	"0.2064"	"3.54379"	NA
"stick"	"4"	"-0.2"	"0.08"	"1"	"82"	"max"	"0.1"	"-0.96645"	"-0.70539"	"-0.79398"	"-1.16416"	"0.4423"	"0.20608"	"3.56872"	NA
"stick"	"4"	"-0.2"	"0.08"	"1"	"83"	"max"	"0.1"	"-0.76261"	"-0.98865"	"-0.56138"	"-0.89475"	"0.11322"	"0.21128"	"3.17012"	NA
"stick"	"4"	"-0.2"	"0.08"	"1"	"84"	"max"	"0.1"	"-0.81125"	"-1.06424"	"-0.76223"	"-0.92926"	"0.63084"	"0.17498"	"6.18646"	NA
"stick"	"4"	"-0.2"	"0.08"	"1"	"85"	"max"	"0.1"	"-0.63646"	"-0.90904"	"-1.08781"	"-0.67278"	"0.11585"	"0.23664"	"1.35618"	NA
"stick"	"4"	"-0.2"	"0.08"	"1"	"86"	"max"	"0.1"	"-1.21771"	"-0.64467"	"-0.61856"	"-1.17225"	"0.71215"	"0.15636"	"7.98604"	NA
"stick"	"4"	"-0.2"	"0.08"	"1"	"87"	"max"	"0.1"	"-1.11224"	"-1.39913"	"-0.41304"	"-0.73826"	"0.27354"	"0.23808"	"1.25959"	NA
"stick"	"4"	"-0.2"	"0.08"	"1"	"88"	"max"	"0.1"	"-0.82714"	"-1.09248"	"-1.0923"	"-0.70004"	"0.85345"	"0.11663"	"12.67686"	NA
"stick"	"4"	"-0.2"	"0.08"	"1"	"89"	"max"	"0.1"	"-0.94842"	"-0.90577"	"-0.95741"	"-0.74095"	"0.43323"	"0.20444"	"3.69698"	NA
"stick"	"4"	"-0.2"	"0.08"	"1"	"90"	"max"	"0.1"	"-1.02497"	"-0.85263"	"-0.73318"	"-0.85844"	"0.62425"	"0.16547"	"7.08088"	NA
"stick"	"4"	"-0.2"	"0.08"	"1"	"91"	"max"	"0.1"	"-0.72955"	"-0.70101"	"-1.07391"	"-0.79373"	"0.31018"	"0.1937"	"4.56041"	NA
"stick"	"4"	"-0.2"	"0.08"	"1"	"92"	"max"	"0.1"	"-0.97876"	"-1.0262"	"-1.16977"	"-0.61889"	"0.64401"	"0.18367"	"5.41062"	NA
"stick"	"4"	"-0.2"	"0.08"	"1"	"93"	"max"	"0.1"	"-1.04621"	"-0.65242"	"-0.70422"	"-0.9564"	"0.57991"	"0.16252"	"7.36825"	NA
"stick"	"4"	"-0.2"	"0.08"	"1"	"94"	"max"	"0.1"	"-0.97965"	"-0.97077"	"-0.98006"	"-0.57458"	"0.6369"	"0.15848"	"7.77089"	NA
"stick"	"4"	"-0.2"	"0.08"	"1"	"95"	"max"	"0.1"	"-0.60917"	"-1.08698"	"-0.87099"	"-0.8335"	"0.56688"	"0.17117"	"6.53832"	NA
"stick"	"4"	"-0.2"	"0.08"	"1"	"96"	"max"	"0.1"	"-0.98571"	"-0.87568"	"-0.89476"	"-0.51298"	"0.223"	"0.21008"	"3.26094"	NA
"stick"	"4"	"-0.2"	"0.08"	"1"	"97"	"max"	"0.1"	"-0.76456"	"-0.90074"	"-0.91996"	"-0.84007"	"0.36103"	"0.21937"	"2.56888"	NA
"stick"	"4"	"-0.2"	"0.08"	"1"	"98"	"max"	"0.1"	"-1.08499"	"-0.95118"	"-0.73768"	"-0.8917"	"0.55365"	"0.18584"	"5.22321"	NA
"stick"	"4"	"-0.2"	"0.08"	"1"	"99"	"max"	"0.1"	"-0.90021"	"-0.98594"	"-0.57428"	"-0.90979"	"0.06286"	"0.24748"	"0.63952"	NA
"stick"	"4"	"-0.2"	"0.08"	"1"	"100"	"max"	"0.1"	"-0.79269"	"-1.03048"	"-0.98019"	"-0.66439"	"0.60478"	"0.16837"	"6.80214"	NA
"stick"	"4"	"-0.3"	"0.02"	"1"	"1"	"max"	"0.1"	"-1.12975"	"-1.09618"	"-1.06821"	"-1.1334"	"0.49983"	"0.31627"	"-3.28459"	NA
"stick"	"4"	"-0.3"	"0.02"	"1"	"2"	"max"	"0.1"	"-1.11541"	"-1.12491"	"-1.12408"	"-1.09161"	"0.53832"	"0.31267"	"-3.10148"	NA
"stick"	"4"	"-0.3"	"0.02"	"1"	"3"	"max"	"0.1"	"-1.09215"	"-1.17199"	"-1.13108"	"-1.084"	"0.52071"	"0.31526"	"-3.2333"	NA
"stick"	"4"	"-0.3"	"0.02"	"1"	"4"	"max"	"0.1"	"-1.13562"	"-1.11502"	"-1.10619"	"-1.05804"	"0.49031"	"0.31735"	"-3.33927"	NA
"stick"	"4"	"-0.3"	"0.02"	"1"	"5"	"max"	"0.1"	"-1.16997"	"-1.1291"	"-1.15369"	"-1.05554"	"0.56826"	"0.30227"	"-2.56021"	NA
"stick"	"4"	"-0.3"	"0.02"	"1"	"6"	"max"	"0.1"	"-1.13418"	"-1.03868"	"-1.1223"	"-1.15493"	"0.50224"	"0.3188"	"-3.412"	NA
"stick"	"4"	"-0.3"	"0.02"	"1"	"7"	"max"	"0.1"	"-1.1239"	"-1.19808"	"-1.01896"	"-1.12584"	"0.5339"	"0.30755"	"-2.83727"	NA
"stick"	"4"	"-0.3"	"0.02"	"1"	"8"	"max"	"0.1"	"-1.18363"	"-1.04496"	"-1.13728"	"-1.07328"	"0.50695"	"0.31782"	"-3.36287"	NA
"stick"	"4"	"-0.3"	"0.02"	"1"	"9"	"max"	"0.1"	"-1.15716"	"-1.0526"	"-1.07588"	"-1.15922"	"0.48046"	"0.324"	"-3.67078"	NA
"stick"	"4"	"-0.3"	"0.02"	"1"	"10"	"max"	"0.1"	"-1.14707"	"-1.09748"	"-1.1177"	"-1.11184"	"0.55995"	"0.30605"	"-2.75901"	NA
"stick"	"4"	"-0.3"	"0.02"	"1"	"11"	"max"	"0.1"	"-1.08546"	"-1.08046"	"-1.11793"	"-1.17643"	"0.50019"	"0.31846"	"-3.39487"	NA
"stick"	"4"	"-0.3"	"0.02"	"1"	"12"	"max"	"0.1"	"-1.10427"	"-1.06746"	"-1.18276"	"-1.05251"	"0.49039"	"0.31455"	"-3.19726"	NA
"stick"	"4"	"-0.3"	"0.02"	"1"	"13"	"max"	"0.1"	"-1.07978"	"-1.12807"	"-1.16296"	"-1.04385"	"0.49801"	"0.31577"	"-3.25902"	NA
"stick"	"4"	"-0.3"	"0.02"	"1"	"14"	"max"	"0.1"	"-1.16718"	"-1.09905"	"-1.03462"	"-1.1566"	"0.52764"	"0.31212"	"-3.07297"	NA
"stick"	"4"	"-0.3"	"0.02"	"1"	"15"	"max"	"0.1"	"-1.10219"	"-1.13027"	"-1.08299"	"-1.07006"	"0.4338"	"0.33231"	"-4.07606"	NA
"stick"	"4"	"-0.3"	"0.02"	"1"	"16"	"max"	"0.1"	"-1.11022"	"-1.09798"	"-1.12587"	"-1.08102"	"0.48294"	"0.31881"	"-3.41226"	NA
"stick"	"4"	"-0.3"	"0.02"	"1"	"17"	"max"	"0.1"	"-1.12461"	"-1.04443"	"-1.137"	"-1.07931"	"0.43363"	"0.33156"	"-4.03966"	NA
"stick"	"4"	"-0.3"	"0.02"	"1"	"18"	"max"	"0.1"	"-1.12126"	"-1.07212"	"-1.03546"	"-1.14748"	"0.46459"	"0.32271"	"-3.60692"	NA
"stick"	"4"	"-0.3"	"0.02"	"1"	"19"	"max"	"0.1"	"-1.1193"	"-1.1285"	"-1.09132"	"-1.12276"	"0.54683"	"0.30664"	"-2.78951"	NA
"stick"	"4"	"-0.3"	"0.02"	"1"	"20"	"max"	"0.1"	"-1.09066"	"-1.08358"	"-1.1217"	"-1.13068"	"0.50716"	"0.31575"	"-3.25812"	NA
"stick"	"4"	"-0.3"	"0.02"	"1"	"21"	"max"	"0.1"	"-1.07744"	"-1.12326"	"-1.13748"	"-1.1069"	"0.51019"	"0.31584"	"-3.2629"	NA
"stick"	"4"	"-0.3"	"0.02"	"1"	"22"	"max"	"0.1"	"-1.11873"	"-1.13363"	"-1.11524"	"-1.07468"	"0.52693"	"0.31125"	"-3.02853"	NA
"stick"	"4"	"-0.3"	"0.02"	"1"	"23"	"max"	"0.1"	"-1.1189"	"-1.14903"	"-1.09391"	"-1.08625"	"0.51287"	"0.3152"	"-3.23017"	NA
"stick"	"4"	"-0.3"	"0.02"	"1"	"24"	"max"	"0.1"	"-1.13283"	"-1.07021"	"-1.13705"	"-1.08533"	"0.50308"	"0.31468"	"-3.20381"	NA
"stick"	"4"	"-0.3"	"0.02"	"1"	"25"	"max"	"0.1"	"-1.12724"	"-1.11739"	"-1.09186"	"-1.12665"	"0.53755"	"0.30755"	"-2.83737"	NA
"stick"	"4"	"-0.3"	"0.02"	"1"	"26"	"max"	"0.1"	"-1.08566"	"-1.11637"	"-1.14835"	"-1.08954"	"0.52736"	"0.30921"	"-2.92323"	NA
"stick"	"4"	"-0.3"	"0.02"	"1"	"27"	"max"	"0.1"	"-1.127"	"-1.14773"	"-1.14126"	"-1.04869"	"0.52361"	"0.31299"	"-3.11787"	NA
"stick"	"4"	"-0.3"	"0.02"	"1"	"28"	"max"	"0.1"	"-1.10871"	"-1.11772"	"-1.09514"	"-1.10732"	"0.5389"	"0.30567"	"-2.73889"	NA
"stick"	"4"	"-0.3"	"0.02"	"1"	"29"	"max"	"0.1"	"-1.12965"	"-1.11263"	"-1.08422"	"-1.08383"	"0.48021"	"0.32141"	"-3.54261"	NA
"stick"	"4"	"-0.3"	"0.02"	"1"	"30"	"max"	"0.1"	"-1.13671"	"-1.13059"	"-1.13003"	"-1.07061"	"0.55267"	"0.3024"	"-2.56693"	NA
"stick"	"4"	"-0.3"	"0.02"	"1"	"31"	"max"	"0.1"	"-1.11984"	"-1.09781"	"-1.12088"	"-1.11658"	"0.50115"	"0.31622"	"-3.28172"	NA
"stick"	"4"	"-0.3"	"0.02"	"1"	"32"	"max"	"0.1"	"-1.11294"	"-1.05688"	"-1.20455"	"-1.11123"	"0.55062"	"0.30643"	"-2.77858"	NA
"stick"	"4"	"-0.3"	"0.02"	"1"	"33"	"max"	"0.1"	"-1.19221"	"-1.05523"	"-1.10885"	"-1.08636"	"0.50889"	"0.3156"	"-3.25045"	NA
"stick"	"4"	"-0.3"	"0.02"	"1"	"34"	"max"	"0.1"	"-1.06982"	"-1.09599"	"-1.11164"	"-1.11351"	"0.48181"	"0.31738"	"-3.34034"	NA
"stick"	"4"	"-0.3"	"0.02"	"1"	"35"	"max"	"0.1"	"-1.10476"	"-1.12254"	"-1.07427"	"-1.15389"	"0.5074"	"0.31649"	"-3.29543"	NA
"stick"	"4"	"-0.3"	"0.02"	"1"	"36"	"max"	"0.1"	"-1.08431"	"-1.02548"	"-1.12004"	"-1.16656"	"0.48166"	"0.31778"	"-3.36057"	NA
"stick"	"4"	"-0.3"	"0.02"	"1"	"37"	"max"	"0.1"	"-1.06121"	"-1.16884"	"-1.07044"	"-1.11337"	"0.46991"	"0.32541"	"-3.74028"	NA
"stick"	"4"	"-0.3"	"0.02"	"1"	"38"	"max"	"0.1"	"-1.09511"	"-1.08415"	"-1.19972"	"-1.06921"	"0.54645"	"0.30696"	"-2.80646"	NA
"stick"	"4"	"-0.3"	"0.02"	"1"	"39"	"max"	"0.1"	"-1.11401"	"-1.09434"	"-1.09693"	"-1.11669"	"0.48123"	"0.32256"	"-3.59959"	NA
"stick"	"4"	"-0.3"	"0.02"	"1"	"40"	"max"	"0.1"	"-1.06346"	"-1.1534"	"-1.13574"	"-1.08398"	"0.53724"	"0.30629"	"-2.7713"	NA
"stick"	"4"	"-0.3"	"0.02"	"1"	"41"	"max"	"0.1"	"-1.11505"	"-1.12786"	"-1.05968"	"-1.12078"	"0.52791"	"0.30785"	"-2.85296"	NA
"stick"	"4"	"-0.3"	"0.02"	"1"	"42"	"max"	"0.1"	"-1.07681"	"-1.12756"	"-1.12643"	"-1.08724"	"0.46765"	"0.32492"	"-3.71631"	NA
"stick"	"4"	"-0.3"	"0.02"	"1"	"43"	"max"	"0.1"	"-1.11388"	"-1.1124"	"-1.13284"	"-1.04225"	"0.47474"	"0.32126"	"-3.53502"	NA
"stick"	"4"	"-0.3"	"0.02"	"1"	"44"	"max"	"0.1"	"-1.09023"	"-1.0552"	"-1.17245"	"-1.13201"	"0.49207"	"0.32288"	"-3.61528"	NA
"stick"	"4"	"-0.3"	"0.02"	"1"	"45"	"max"	"0.1"	"-1.09545"	"-1.09988"	"-1.07983"	"-1.1422"	"0.49981"	"0.31558"	"-3.24937"	NA
"stick"	"4"	"-0.3"	"0.02"	"1"	"46"	"max"	"0.1"	"-1.16429"	"-1.04938"	"-1.09528"	"-1.12538"	"0.51781"	"0.31233"	"-3.08386"	NA
"stick"	"4"	"-0.3"	"0.02"	"1"	"47"	"max"	"0.1"	"-1.10712"	"-1.07647"	"-1.12206"	"-1.12563"	"0.475"	"0.32208"	"-3.57574"	NA
"stick"	"4"	"-0.3"	"0.02"	"1"	"48"	"max"	"0.1"	"-1.07618"	"-1.0887"	"-1.14646"	"-1.10253"	"0.51702"	"0.31083"	"-3.00699"	NA
"stick"	"4"	"-0.3"	"0.02"	"1"	"49"	"max"	"0.1"	"-1.0758"	"-1.15106"	"-1.11936"	"-1.11024"	"0.57278"	"0.29475"	"-2.15719"	NA
"stick"	"4"	"-0.3"	"0.02"	"1"	"50"	"max"	"0.1"	"-1.11766"	"-1.11038"	"-1.13206"	"-1.12542"	"0.54427"	"0.30828"	"-2.87503"	NA
"stick"	"4"	"-0.3"	"0.02"	"1"	"51"	"max"	"0.1"	"-1.16538"	"-1.10895"	"-1.07514"	"-1.11645"	"0.52623"	"0.31211"	"-3.07278"	NA
"stick"	"4"	"-0.3"	"0.02"	"1"	"52"	"max"	"0.1"	"-1.18612"	"-1.07306"	"-1.08193"	"-1.09911"	"0.53049"	"0.30997"	"-2.96269"	NA
"stick"	"4"	"-0.3"	"0.02"	"1"	"53"	"max"	"0.1"	"-1.05266"	"-1.14575"	"-1.12146"	"-1.07215"	"0.45023"	"0.32527"	"-3.73354"	NA
"stick"	"4"	"-0.3"	"0.02"	"1"	"54"	"max"	"0.1"	"-1.15233"	"-1.08345"	"-1.14198"	"-1.10294"	"0.52899"	"0.3139"	"-3.1643"	NA
