"model"	"n.muts"	"coes"	"sigma"	"u.mean"	"d.hat.max"	"u.hats.A"	"u.hats.B"	"u.hats.C"	"u.hats.D"	"R2.stick"	"sig.stick"	"lnL.stick"	"P.stick"	"s.mean"	"s.hats.A"	"s.hats.B"	"s.hats.C"	"s.hats.D"	"R2.mult"	"sig.mult"	"lnL.mult"	"P.mult"	"w.mean"	"w.hats.A"	"w.hats.B"	"w.hats.C"	"w.hats.D"	"R2.add"	"sig.add"	"lnL.add"	"P.add"
"stick"	4	-1.10646376672667	0.127199922630098	-0.828052169799941	2.04355837644946	-0.90781	-0.91088	-0.71616	-0.77736	0.88229	1.85037	-19.34324	-3.41227	-0.522522853458667	-0.66052	-0.66099	-0.3831	-0.38549	-2.41006	9.95944	-36.17459	-10.56791	-5.71092093674778	-7.44475	-7.46142	-3.92278	-4.01474	-1.17095	7.94655	-33.91677	-14.25629
"stick"	4	-1.27668047929183	0.121839391242247	-0.97021755722098	2.04355837644946	-1.09393	-1.10893	-0.8655	-0.81251	0.8935	2.47901	-22.26797	-2.57827	-0.295395160180129	-0.40288	-0.40854	-0.18623	-0.18393	0.49166	5.41601	-30.08299	-8.88123	-8.0418728766936	-10.67561	-10.76732	-5.3845	-5.34006	-1.49144	11.99025	-38.03032	-13.89836
"stick"	4	-0.107486966205761	0.134762831090484	-0.0387392032682142	2.04355837644946	-0.05199	-0.04601	-0.02252	-0.03444	0.01245	0.13736	6.66202	-3.09928	-0.00420806255576336	-0.00582	-0.00513	-0.00238	-0.0035	0.14514	0.1278	7.38346	-2.72201	-0.085305807584975	-0.11767	-0.10378	-0.04838	-0.0714	0.13264	0.12873	7.31084	-2.7599
"stick"	4	-1.54830646412447	0.125495825719554	-1.23306938249982	2.04355837644946	-1.40238	-1.39772	-1.08974	-1.04244	0.85198	4.7023	-28.6699	-4.16488	-0.501858162332817	-0.68806	-0.68576	-0.31564	-0.31797	0.37828	9.63716	-35.84565	-7.15614	-13.2113502111462	-17.88907	-17.85457	-8.56225	-8.53952	-2.06353	21.39259	-43.81983	-19.08167
"stick"	4	-1.54051972521702	0.233908342022914	-1.23262530424376	2.04355837644946	-1.42268	-1.43049	-1.09618	-0.98116	0.83923	4.87825	-29.03725	-3.7978	-0.478149434213268	-0.6425	-0.64613	-0.32661	-0.29736	0.38396	9.54916	-35.75392	-7.16032	-13.1489742536781	-17.83153	-17.88652	-8.64024	-8.23761	-2.11168	21.46137	-43.85193	-21.6318
"stick"	4	-1.98625431582332	0.137617792002857	-1.59328979968364	2.04355837644946	-1.82161	-1.8111	-1.36769	-1.37276	0.90368	7.32444	-33.10155	-2.2495	-0.0901582300356424	0	0	-0.1796	-0.18103	-0.54936	29.37546	-46.99098	-5.06507	-25.6517081024925	-35.26035	-35.15748	-16.1263	-16.06271	-2.67918	45.26722	-51.31522	-16.96694
"stick"	4	-1.09183502547676	0.0625636798213236	-0.833055469824566	2.04355837644946	-0.95225	-0.9556	-0.69563	-0.72875	0.83035	2.18961	-21.02661	-4.42521	-0.497168626698101	-0.63402	-0.63454	-0.35901	-0.36111	-2.34683	9.72525	-35.93665	-10.20265	-5.63299636960596	-7.43818	-7.45565	-3.78804	-3.85011	-1.23896	7.9544	-33.92664	-17.84181
"stick"	4	-1.29895318294875	0.00275379221420735	-1.00749100847594	2.04355837644946	-1.13939	-1.13907	-0.875	-0.8765	0.85444	3.02416	-24.25572	-4.17516	-0.3088001835465	-0.42526	-0.42514	-0.19232	-0.19247	0.47572	5.73937	-30.66288	-8.58292	-8.48411395114492	-11.3223	-11.32027	-5.64554	-5.64835	-1.63252	12.86077	-38.7312	-31.67198
"stick"	4	-0.776995778142009	0.112999390345067	-0.553115440505492	2.04355837644946	-0.64569	-0.607	-0.48187	-0.4779	0.86631	0.94909	-12.6669	-4.36184	-0.161680283647741	-0.21265	-0.20474	-0.11534	-0.11399	-0.94001	3.61544	-26.04153	-10.61285	-2.67183107645899	-3.50274	-3.34461	-1.93173	-1.90825	-0.50018	3.1793	-24.75599	-11.87024
"stick"	4	-0.0827693938626908	0.0046611365978606	-0.0434989429163123	2.04355837644946	-0.04713	-0.04428	-0.04151	-0.04108	0.98713	0.01103	31.88093	-4.27387	-0.00474221800869862	-0.00526	-0.00495	-0.0044	-0.00436	0.951	0.02152	25.19749	-6.47795	-0.0961008382568743	-0.10642	-0.10014	-0.08933	-0.08851	0.95557	0.02049	25.68638	-6.34115
"stick"	4	-0.65175454946002	0.0271490137092769	-0.446234174517641	2.04355837644946	-0.50551	-0.48916	-0.39386	-0.39641	0.89875	0.58053	-7.75118	-5.53002	-0.105720495238115	-0.13557	-0.13247	-0.07716	-0.07767	-0.43829	2.18803	-21.01939	-10.57428	-1.86501396694409	-2.37003	-2.30939	-1.38557	-1.39506	-0.13687	1.9453	-19.84354	-11.77063
"stick"	4	-1.62725150631741	0.116647135117091	-1.30525383603421	2.04355837644946	-1.48887	-1.49243	-1.0773	-1.16242	0.84747	5.4269	-30.10306	-3.81543	-0.576765835152381	-0.77074	-0.77262	-0.37644	-0.38726	0.3313	11.36299	-37.493	-6.7814	-15.0562271202135	-20.44131	-20.4687	-9.566	-9.7489	-2.21642	24.92079	-45.34641	-21.42456
"stick"	4	-0.811129305232316	0.194574597233441	-0.566922727480917	2.04355837644946	-0.57439	-0.62547	-0.59379	-0.47403	0.91406	0.8319	-11.34891	-1.64098	-0.17943781442208	-0.22148	-0.23241	-0.13738	-0.12648	-1.01708	4.03024	-27.12764	-10.56532	-2.88543405536541	-3.48494	-3.70519	-2.29411	-2.0575	-0.48997	3.46384	-25.61316	-8.18217
"stick"	4	-0.859101990086492	0.0190819280105643	-0.624705983122747	2.04355837644946	-0.69336	-0.69695	-0.55694	-0.55158	0.86673	1.15692	-14.64697	-4.87357	-0.212485081194094	-0.27407	-0.27483	-0.1511	-0.14995	-1.25989	4.76401	-28.80029	-11.4756	-3.31095478247212	-4.24092	-4.25671	-2.3836	-2.36259	-0.69706	4.12836	-27.36818	-17.23863
"stick"	4	-1.55028407066129	0.210258591629099	-1.19902113712691	2.04355837644946	-1.32375	-1.31323	-1.07963	-1.07947	0.91431	3.57865	-25.93924	-2.87741	-0.489146524116726	-0.66451	-0.65897	-0.31515	-0.31795	0.38099	9.61818	-35.82593	-6.98707	-13.1558870870277	-17.69986	-17.62001	-8.63744	-8.66624	-2.02174	21.25069	-43.75328	-14.1387
"stick"	4	-0.232758125232067	0.222897104686126	-0.126344312299545	2.11040385890837	-0.10958	-0.16825	-0.21933	-0.00821	0.93283	0.11393	8.53231	-0.74265	-0.0168024279209624	-0.01617	-0.02347	-0.02618	-0.00139	0.7708	0.21045	2.39548	-1.5199	-0.33363991806004	-0.31744	-0.46413	-0.52597	-0.02702	0.79738	0.19787	3.01189	-1.44199
"stick"	4	-1.39654540898046	0.196000258263666	-1.07529963666348	2.04355837644946	-1.20612	-1.1869	-1.01532	-0.89286	0.9017	3.00084	-24.1783	-2.38645	-0.36614794018548	-0.50223	-0.49381	-0.23939	-0.22917	0.44795	7.11142	-32.80641	-7.92877	-10.2193885209117	-13.70982	-13.58051	-6.89617	-6.69106	-1.78565	15.97461	-40.89939	-13.88894
"stick"	4	-1.14873572596116	0.153830686991569	-0.880516417110634	2.04355837644946	-0.97478	-0.9746	-0.7296	-0.84308	0.83839	2.41319	-21.9989	-3.11032	-0.228487658577457	-0.30816	-0.3081	-0.14233	-0.15537	0.51351	4.18699	-27.5092	-10.64514	-6.37759382220163	-8.3658	-8.36484	-4.26569	-4.51404	-1.39677	9.29344	-35.48248	-13.47306
"stick"	4	-1.82778563864995	0.156784678052645	-1.47879916116754	2.04355837644946	-1.69893	-1.7224	-1.31246	-1.1814	0.85972	7.06	-32.73383	-3.02994	-0.0756272849064287	0	0	-0.15966	-0.14285	-0.58836	23.75636	-44.86789	-5.81134	-20.4669857479368	-27.94822	-28.15333	-12.98483	-12.78157	-2.49859	35.25754	-48.81618	-19.60834
"stick"	4	-1.87108546001837	0.0133320617605932	-1.51510075652889	2.04355837644946	-1.72567	-1.72404	-1.29971	-1.31099	0.86528	7.35575	-33.14422	-3.25087	-0.0816604899481476	0	0	-0.16262	-0.16402	-0.57187	25.12547	-45.42821	-5.62905	-21.8123619962466	-29.85907	-29.84432	-13.76181	-13.78425	-2.55997	37.81194	-49.51564	-25.86186
"stick"	4	-1.37400648493785	0.165408810018562	-1.07914101197224	2.04355837644946	-1.2188	-1.24182	-0.95574	-0.9002	0.8494	3.57463	-25.92801	-3.80972	-0.350297834435245	-0.47564	-0.48496	-0.22678	-0.21381	0.453	6.81267	-32.37723	-8.04482	-9.88987515052612	-13.20624	-13.35352	-6.6117	-6.38804	-1.83659	15.51387	-40.60673	-17.58744
"stick"	4	-1.82370896439534	0.245087574701756	-1.46802270784773	2.04355837644946	-1.67302	-1.67961	-1.17648	-1.34298	0.86969	6.8103	-32.37375	-2.78892	-0.077581258573154	0	0	-0.14587	-0.16446	-0.55847	23.55195	-44.78147	-5.95083	-20.4849554244322	-27.96358	-28.02094	-12.78149	-13.17382	-2.55175	35.55488	-48.90016	-16.99238
"stick"	4	-1.89174307375215	0.194561880547553	-1.53425673523673	2.04355837644946	-1.75258	-1.73245	-1.28213	-1.36987	0.85932	7.72077	-33.62853	-3.34147	-0.0831255022889242	0	0	-0.16074	-0.17177	-0.56577	25.75747	-45.67663	-5.61685	-22.4191203957976	-30.77547	-30.58975	-14.07473	-14.23653	-2.59673	39.03849	-49.83487	-21.34656
"stick"	4	-0.449000869365409	0.213397323910613	-0.276256067682217	2.04355837644946	-0.30983	-0.24111	-0.17159	-0.38249	0.96786	0.17624	4.16948	-1.35789	-0.0481128541981187	-0.06108	-0.04967	-0.02984	-0.05185	0.49437	0.69902	-9.60857	-3.28682	-0.910920034088631	-1.14383	-0.92201	-0.56454	-1.01329	0.60282	0.61953	-8.40147	-2.69926
"stick"	4	-0.982196976582054	0.00923887907993048	-0.729959433005872	2.04355837644946	-0.8183	-0.81659	-0.6435	-0.64145	0.86053	1.56747	-17.68404	-4.61432	-0.320095283801043	-0.41493	-0.41457	-0.22535	-0.22553	-1.74423	6.95291	-32.58098	-10.72971	-4.41842862462387	-5.75283	-5.74452	-3.08755	-3.08882	-0.97115	5.89272	-30.92655	-20.06572
"stick"	4	-1.99344732991885	0.127075541764498	-1.61573305467131	2.04355837644946	-1.83645	-1.83796	-1.41907	-1.36945	0.88152	8.17802	-34.20389	-3.22125	-0.0912936435420121	0	0	-0.18651	-0.17866	-0.55583	29.63549	-47.07911	-4.99663	-25.9072347328995	-35.57146	-35.58632	-16.21363	-16.25753	-2.69933	45.69755	-51.40983	-20.61993
"stick"	4	-0.726979396911338	0.100396055320743	-0.503855803934995	2.04355837644946	-0.53992	-0.56867	-0.41813	-0.4887	0.91115	0.6665	-9.13217	-4.68379	-0.13537732186358	-0.16945	-0.17525	-0.09412	-0.10268	-0.66936	2.88905	-23.79867	-10.65028	-2.30063848619892	-2.83896	-2.95327	-1.61894	-1.79139	-0.27994	2.52973	-22.47052	-12.4431
"stick"	4	-0.473056965344586	0.18523574329447	-0.310390792500473	2.04355837644946	-0.26037	-0.38168	-0.30246	-0.29706	0.90065	0.2869	-0.70326	-0.53917	-0.0541867304570048	-0.05399	-0.07413	-0.04429	-0.04434	0.19931	0.81449	-11.1375	-2.41149	-1.02434580956935	-0.99898	-1.39095	-0.8544	-0.85306	0.33944	0.7398	-10.17559	-1.97143
"stick"	4	-0.129842596116941	0.189759094326291	-0.0242434005028091	2.33497443558431	0.01313	-0.04395	-0.06982	0.00366	-0.04824	0.27751	-0.37034	-1.45374	-0.00321813433238985	0.00193	-0.00607	-0.00821	-0.00052	0.0889	0.25872	0.33071	-1.29481	-0.0647048249566442	0.0383	-0.12146	-0.16705	-0.00862	0.07462	0.26074	0.25296	-1.31309
"stick"	4	-0.244050254870672	0.14813412190415	-0.15830584540205	2.04355837644946	-0.11111	-0.26454	-0.05112	-0.20646	0.51802	0.26741	0.00048	-0.89782	-0.0203401324797469	-0.01561	-0.03473	-0.00739	-0.02363	0.17643	0.34955	-2.67825	-0.77583	-0.40421752955251	-0.30707	-0.68984	-0.14457	-0.4754	0.2196	0.34026	-2.40905	-0.71958
"stick"	4	-1.71948757003993	0.168200148385949	-1.40316055798187	2.04355837644946	-1.58828	-1.60661	-1.19338	-1.22437	0.81093	6.97228	-32.60881	-3.86265	-0.694523481580639	-0.88254	-0.89292	-0.50116	-0.50146	0.24931	13.89302	-39.50325	-6.47951	-17.4788487183129	-23.73435	-23.88169	-11.12505	-11.17429	-2.42389	29.67068	-47.09098	-16.00899
"stick"	4	-1.59814155208878	0.159111205488443	-1.27874060438901	2.04355837644946	-1.44161	-1.45588	-1.08272	-1.13476	0.84412	5.24206	-29.75653	-3.6175	-0.539163920908642	-0.7234	-0.73073	-0.35508	-0.34745	0.34885	10.71376	-36.90467	-7.05908	-14.3788017393783	-19.41671	-19.52436	-9.29115	-9.28298	-2.19644	23.7374	-44.85991	-21.36532
"stick"	4	-1.17296622364083	0.0256888487492688	-0.894484488917167	2.04355837644946	-1.00886	-1.00618	-0.78282	-0.78008	0.85909	2.33863	-21.68505	-4.27851	-0.241811383813247	-0.33157	-0.33067	-0.15306	-0.15195	0.51338	4.3459	-27.8817	-9.34813	-6.62459675010176	-8.76844	-8.75331	-4.50023	-4.4764	-1.37344	9.59787	-35.8048	-22.36316
"stick"	4	-0.619179038831499	0.0727074758615345	-0.419145258576783	2.04355837644946	-0.45017	-0.45884	-0.39841	-0.36915	0.91129	0.48379	-5.92833	-7.84227	-0.0938443674225854	-0.11624	-0.11784	-0.07248	-0.06882	-0.30939	1.85873	-19.38832	-12.24817	-1.67962652710683	-2.05275	-2.08406	-1.32733	-1.25437	-0.03663	1.65384	-18.22037	-15.74249
"stick"	4	-1.3262466427288	0.119392468594015	-1.02648745351995	2.04355837644946	-1.16204	-1.17007	-0.85838	-0.91546	0.86974	3.02025	-24.24277	-3.69462	-0.32416147705639	-0.44516	-0.44832	-0.2003	-0.20287	0.47158	6.08302	-31.2444	-8.23518	-8.94323178865208	-11.94297	-11.99353	-5.89096	-5.94546	-1.66884	13.67069	-39.34193	-17.86754
"stick"	4	-0.559647998050787	0.0858368645422161	-0.367514780465901	2.04355837644946	-0.39071	-0.40743	-0.34767	-0.32424	0.92435	0.37722	-3.44017	-2.2375	-0.0750388785525162	-0.0911	-0.09399	-0.05836	-0.0567	-0.06391	1.41465	-16.65823	-9.26547	-1.37468186754026	-1.64692	-1.70343	-1.09279	-1.05559	0.14686	1.2668	-15.55429	-7.68333
"stick"	4	-1.84902245764388	0.054578501265496	-1.4924726527009	2.04355837644946	-1.69303	-1.70391	-1.29561	-1.27734	0.87071	6.98542	-32.62763	-2.98149	-0.0801061336448342	0	0	-0.16146	-0.15897	-0.57462	24.37821	-45.12628	-5.74106	-21.1170000158219	-28.82524	-28.92263	-13.36963	-13.3505	-2.52073	36.45272	-49.14955	-21.27757
"stick"	4	-0.619263279926963	0.0405398589209653	-0.430188797978222	2.04355837644946	-0.46817	-0.47746	-0.40486	-0.37027	0.87188	0.59564	-8.00813	-7.7114	-0.096646051280417	-0.12041	-0.12214	-0.07388	-0.07016	-0.40581	1.97303	-19.98511	-11.20979	-1.72777573230954	-2.12632	-2.16001	-1.35069	-1.27408	-0.13177	1.77031	-18.90095	-12.69466
"stick"	4	-0.924673013668507	0.140987767837942	-0.686377421631281	2.04355837644946	-0.7267	-0.74657	-0.63602	-0.63622	0.84831	1.4318	-16.77871	-4.34336	-0.265366355901958	-0.33833	-0.34267	-0.18907	-0.19139	-1.57513	5.89938	-30.93787	-11.89758	-3.89680894580196	-4.91363	-5.00751	-2.81533	-2.85077	-0.89031	5.05444	-29.39206	-13.06942
"stick"	4	-1.42462032120675	0.0876586944214068	-1.11729808199837	2.04355837644946	-1.27217	-1.26736	-0.96361	-0.96606	0.85993	3.72795	-26.34798	-3.42433	-0.392062247045462	-0.54138	-0.53929	-0.24262	-0.24495	0.43213	7.50615	-33.34662	-7.95667	-10.6891764265711	-14.38802	-14.35555	-6.98942	-7.02372	-1.86067	16.84719	-41.43122	-19.41947
"stick"	4	-0.484666486573406	0.227652101835702	-0.335663262261627	2.04355837644946	-0.41988	-0.34496	-0.23041	-0.3474	0.85885	0.47926	-5.83417	-0.78366	-0.0631000887271529	-0.08476	-0.07253	-0.04319	-0.05192	0.07168	1.22908	-15.25201	-3.2321	-1.17815210429042	-1.57654	-1.33689	-0.80475	-0.99443	0.21888	1.12743	-14.38875	-2.67367
"stick"	4	-1.85651467575226	0.0386618853081018	-1.50158392539955	2.04355837644946	-1.70797	-1.70743	-1.29221	-1.29873	0.86745	7.15571	-32.86848	-3.20858	-0.0808739414859695	0	0	-0.16129	-0.16221	-0.57324	24.65284	-45.23831	-5.70138	-21.3801109059753	-29.24338	-29.23853	-13.51667	-13.52188	-2.53766	36.96817	-49.28996	-27.09071
"stick"	4	-1.98033922159811	0.189598045137245	-1.60872306065662	2.04355837644946	-1.84754	-1.83186	-1.37625	-1.37924	0.87293	8.3256	-34.38274	-2.80259	-0.0883491755366241	0	0	-0.17644	-0.17695	-0.55912	29.16288	-46.91835	-5.14003	-25.4427979759058	-35.02138	-34.86928	-15.94347	-15.93706	-2.68991	44.8641	-51.22577	-21.17727
"stick"	4	-0.364353827119339	0.209569666709285	-0.204930913833813	2.04355837644946	-0.23458	-0.17322	-0.21428	-0.19764	0.94448	0.14591	6.05795	-4.35934	-0.0313784615340222	-0.04009	-0.0306	-0.02748	-0.02734	0.88461	0.21037	2.3996	-6.35325	-0.607722128882092	-0.76866	-0.58337	-0.54354	-0.53532	0.9225	0.1724	4.39022	-8.93162
"stick"	4	-1.61591134502087	0.0668325902661309	-1.28557734715813	2.04355837644946	-1.4474	-1.45367	-1.11099	-1.13025	0.86464	5.01101	-29.30577	-3.48822	-0.566014708719614	-0.76149	-0.76485	-0.37031	-0.36741	0.33943	11.06992	-37.2317	-6.9084	-14.7295721932164	-19.91862	-19.96729	-9.51635	-9.51603	-2.1748	24.26852	-45.08118	-23.33063
"stick"	4	-1.68357186195208	0.116220860916656	-1.34510264114432	2.04355837644946	-1.50682	-1.52863	-1.20483	-1.14013	0.86536	5.54541	-30.31909	-3.72449	-0.645749638566873	-0.84022	-0.85266	-0.45092	-0.43919	0.28863	12.74637	-38.64185	-6.50029	-16.3929055853074	-22.17182	-22.34777	-10.60213	-10.4499	-2.28948	27.40966	-46.29834	-20.92631
"stick"	4	-1.01331420027418	0.122663808811922	-0.767730216373368	2.04355837644946	-0.83016	-0.83133	-0.69686	-0.71257	0.83884	1.79923	-19.06295	-4.21091	-0.366523865341047	-0.47085	-0.47108	-0.26074	-0.26343	-2.0017	7.76496	-33.6856	-10.44679	-4.80429024682362	-6.19344	-6.19929	-3.38551	-3.43892	-1.11159	6.51268	-31.9269	-12.0332
"stick"	4	-0.211131166608538	0.124943374714348	-0.140766985245161	2.04355837644946	-0.22859	-0.11832	-0.07584	-0.14032	0.36231	0.28301	-0.56664	-2.54475	-0.0176419628597821	-0.0288	-0.01569	-0.01012	-0.01596	0.00518	0.35348	-2.79018	-3.28601	-0.351834343270431	-0.57471	-0.31098	-0.20031	-0.32134	0.04629	0.3461	-2.57917	-3.21935
"stick"	4	-0.932141685404349	0.203248638950754	-0.706635841299561	2.04355837644946	-0.77771	-0.79016	-0.601	-0.65768	0.75234	1.86358	-19.41437	-5.24379	-0.272600233378386	-0.35098	-0.35355	-0.19173	-0.19415	-1.74854	6.20824	-31.44815	-10.84725	-3.99748202014486	-5.12485	-5.18171	-2.8041	-2.87927	-1.09005	5.41371	-30.07874	-13.38291
"stick"	4	-0.920964114484377	0.0591357087832876	-0.681306447925446	2.04355837644946	-0.75773	-0.77491	-0.5913	-0.60129	0.84343	1.43717	-16.81611	-6.52877	-0.258641945432631	-0.33398	-0.33764	-0.1811	-0.18185	-1.50426	5.74759	-30.67719	-10.37592	-3.833197389308	-4.93132	-5.01031	-2.68647	-2.70469	-0.86222	4.95634	-29.19607	-15.68428
"stick"	4	-0.270006026711781	0.193246142647695	-0.174586793816044	2.04355837644946	-0.14845	-0.25978	-0.16136	-0.12875	0.61513	0.29279	-0.90635	-3.16322	-0.0230845041478353	-0.02117	-0.03508	-0.01835	-0.01773	0.30237	0.39419	-3.88028	-2.25572	-0.45713316546517	-0.4157	-0.69428	-0.36944	-0.34911	0.34302	0.38254	-3.58011	-2.39184
"stick"	4	-0.260710216034204	0.18693931074813	-0.104383336505377	2.29129338704769	-0.06051	-0.13943	0.00902	-0.22661	0.83933	0.17058	4.49616	-4.28804	-0.0146659221660163	-0.00948	-0.02132	-0.00075	-0.02711	0.90936	0.12812	7.35811	-4.14117	-0.29154158055851	-0.18619	-0.42013	-0.01057	-0.54927	0.90869	0.1286	7.32144	-4.16115
"stick"	4	-0.31845735553652	0.0488236358505674	-0.195493222943572	2.04355837644946	-0.19586	-0.19837	-0.196	-0.19174	0.93667	0.13613	6.75191	-2.14426	-0.0284473183916785	-0.03162	-0.03197	-0.02534	-0.02485	0.52335	0.37347	-3.34033	-6.71137	-0.555577547001533	-0.61113	-0.61809	-0.5015	-0.4916	0.59358	0.34487	-2.54341	-6.19219
"stick"	4	-1.7687161797774	0.239046117814723	-1.40551261158304	2.04355837644946	-1.54316	-1.53575	-1.33477	-1.20837	0.89526	5.55111	-30.32936	-3.82759	-0.840142609934211	-0.99162	-0.98669	-0.74514	-0.63712	0.14816	15.83094	-40.80905	-6.04272	-18.6503412094642	-25.29703	-25.2319	-12.1959	-11.87653	-2.38328	31.5498	-47.70506	-17.66498
"stick"	4	-0.470156102371402	0.104802232468501	-0.320751022205762	2.04355837644946	-0.39063	-0.33685	-0.30426	-0.25127	0.84269	0.41279	-4.34129	-3.91366	-0.0574451069138978	-0.07597	-0.06732	-0.04633	-0.04016	-0.00476	1.04325	-13.61284	-7.50347	-1.08162133827725	-1.42263	-1.25319	-0.88745	-0.76322	0.14684	0.96134	-12.79508	-7.45464
"stick"	4	-1.94550894353306	0.223249872564338	-1.56771779606299	2.04355837644946	-1.7749	-1.77125	-1.41661	-1.30811	0.88806	7.46432	-33.29073	-3.98088	-0.0896588673618554	0	0	-0.185	-0.17364	-0.54937	27.76942	-46.42874	-5.19399	-24.3221464243961	-33.35675	-33.3216	-15.48543	-15.1248	-2.66986	42.73804	-50.74028	-14.00973
"stick"	4	-0.655324618029408	0.200448067625985	-0.535660191342219	2.04355837644946	-0.66673	-0.66397	-0.29856	-0.51338	0.09898	1.85522	-19.36944	-2.68434	-0.123856086901341	-0.1642	-0.16378	-0.07286	-0.09458	-1.54914	3.12051	-24.56935	-5.35405	-2.18459194269159	-2.89733	-2.88853	-1.24731	-1.7052	-1.27747	2.94954	-24.00589	-5.22771
"stick"	4	-1.21733314716257	0.126804834813811	-0.938040514957278	2.04355837644946	-1.04885	-1.07401	-0.86053	-0.76877	0.84828	2.62744	-22.84948	-5.96676	-0.265636027886339	-0.36137	-0.37019	-0.16923	-0.16176	0.5026	4.75729	-28.78616	-8.59483	-7.2261895926023	-9.53457	-9.68069	-4.91076	-4.77873	-1.45968	10.57902	-36.77812	-14.34376
"stick"	4	-1.96223688008031	0.114848546741996	-1.5975522074545	2.04355837644946	-1.84911	-1.8124	-1.36274	-1.36596	0.86575	8.35026	-34.41231	-3.50144	-0.0872602741657301	0	0	-0.17398	-0.17507	-0.56285	28.49114	-46.68532	-5.13989	-24.8589920592018	-34.33253	-33.98342	-15.5832	-15.53681	-2.68446	43.74593	-50.97337	-20.69813
"stick"	4	-0.623370604601223	0.165414005867206	-0.452512310364491	2.04355837644946	-0.54263	-0.48689	-0.4282	-0.35232	0.83218	0.73427	-10.10065	-6.18952	-0.104123803138897	-0.13804	-0.12782	-0.08238	-0.06826	-0.5046	2.19863	-21.06771	-11.7715	-1.84940981493141	-2.44102	-2.24043	-1.49019	-1.226	-0.22576	1.98446	-20.04286	-12.85738
"stick"	4	-0.289542675204575	0.062571837566793	-0.163781085467492	2.04355837644946	-0.16833	-0.18845	-0.1582	-0.14014	0.97324	0.08136	11.89886	-0.8017	-0.023336418458874	-0.02604	-0.02878	-0.02035	-0.01817	0.72735	0.25971	0.29249	-2.50415	-0.457494279383697	-0.50638	-0.56068	-0.40323	-0.35969	0.77452	0.23618	1.24216	-2.31527
"stick"	4	-0.391616438073106	0.198814084928017	-0.251716697387285	2.04355837644946	-0.33941	-0.2712	-0.24488	-0.15138	0.81191	0.34848	-2.64758	-1.678	-0.0397602472607121	-0.05543	-0.04618	-0.03309	-0.02434	0.21564	0.71162	-9.78726	-5.07403	-0.766688379723661	-1.06801	-0.88347	-0.64824	-0.46704	0.30919	0.66784	-9.15227	-4.56464
"stick"	4	-1.41243077021791	0.0665648530120961	-1.10315301831693	2.04355837644946	-1.23544	-1.24662	-0.97946	-0.95109	0.86537	3.54863	-25.855	-4.32702	-0.382282741866355	-0.5235	-0.52836	-0.23994	-0.23733	0.43952	7.24041	-32.98616	-7.81615	-10.403067322349	-13.91397	-13.9894	-6.88028	-6.82862	-1.82407	16.25257	-41.0719	-19.50071
"stick"	4	-0.140925619693007	0.0757297527743503	-0.0781194927182995	2.04355837644946	-0.06429	-0.09531	-0.07332	-0.07956	0.83708	0.06637	13.93621	-0.35699	-0.00911392285864224	-0.00798	-0.01154	-0.00818	-0.00876	0.65912	0.096	10.245	-0.68642	-0.183330355042339	-0.15956	-0.23128	-0.16529	-0.17719	0.68158	0.09278	10.5857	-0.64479
"stick"	4	-1.16856619106838	0.123490204452537	-0.888755905544077	2.04355837644946	-0.99719	-1.01119	-0.7639	-0.78275	0.85936	2.34019	-21.69169	-3.53433	-0.238489628947054	-0.32674	-0.33147	-0.14626	-0.14949	0.50535	4.3888	-27.97995	-9.14127	-6.60575460470892	-8.69565	-8.77444	-4.44355	-4.50938	-1.40097	9.66919	-35.87883	-13.83416
"stick"	4	-1.18154698407743	0.0471717353793792	-0.902339622535328	2.04355837644946	-1.02206	-1.0154	-0.79171	-0.78019	0.86061	2.37339	-21.83259	-3.97388	-0.245947396026659	-0.33781	-0.33555	-0.1557	-0.15473	0.51241	4.4389	-28.09346	-9.37269	-6.75535745002	-8.96366	-8.92596	-4.57449	-4.55732	-1.39074	9.82914	-36.0429	-19.39119
"stick"	4	-1.13405426439131	0.143529986438807	-0.85928507658144	2.04355837644946	-0.95745	-0.9591	-0.74543	-0.77516	0.86646	2.10873	-20.65024	-2.88344	-0.630479462185724	-0.77934	-0.77951	-0.47989	-0.48318	-2.76617	11.19858	-37.34725	-11.21145	-6.09493470922402	-8.0014	-8.01058	-4.13945	-4.22831	-1.24236	8.64103	-34.7546	-12.34406
"stick"	4	-1.4662209527567	0.116644613386597	-1.16812665853317	2.04355837644946	-1.34439	-1.33407	-1.00424	-0.98981	0.81349	4.5752	-28.39589	-4.24606	-0.420564474183157	-0.58342	-0.5789	-0.26195	-0.25798	0.41419	8.10832	-34.11829	-7.78269	-11.4441795056898	-15.48662	-15.41625	-7.4675	-7.40634	-1.9854	18.30438	-42.26079	-16.78778
"stick"	4	-1.70001013798174	0.242695252236445	-1.36849798576812	2.04355837644946	-1.59896	-1.56204	-1.17653	-1.13646	0.84785	6.07769	-31.23563	-3.36855	-0.671377499185115	-0.89524	-0.87447	-0.4539	-0.4619	0.27797	13.23977	-39.02164	-6.48676	-16.8727576835794	-23.17074	-22.87278	-10.73271	-10.7148	-2.32958	28.43139	-46.66432	-23.68147
