"model"	"n.muts"	"coes"	"sigma"	"d.true"	"rep"	"method"	"d.hat"	"u.hats.1"	"u.hats.2"	"u.hats.3"	"u.hats.4"	"R2"	"sig.hat"	"logLike"	"P"
"stick"	"4"	"-0.2"	"0.02"	"1"	"6"	"MLE"	"0.94493"	"-0.21049"	"-0.21114"	"-0.20499"	"-0.2068"	"0.99373"	"0.02027"	"40.67701"	NA
"stick"	"4"	"-0.2"	"0.02"	"1"	"7"	"MLE"	"1.2398"	"-0.15116"	"-0.16419"	"-0.17051"	"-0.18263"	"0.99682"	"0.01419"	"46.37614"	NA
"stick"	"4"	"-0.2"	"0.02"	"1"	"8"	"MLE"	"0.89138"	"-0.21201"	"-0.22311"	"-0.22263"	"-0.22177"	"0.99674"	"0.01478"	"45.72562"	NA
"stick"	"4"	"-0.2"	"0.02"	"1"	"9"	"MLE"	"0.78983"	"-0.22995"	"-0.2507"	"-0.25856"	"-0.23939"	"0.99842"	"0.01055"	"51.12903"	NA
"stick"	"4"	"-0.2"	"0.02"	"1"	"10"	"MLE"	"0.98735"	"-0.19838"	"-0.20851"	"-0.21801"	"-0.19094"	"0.98879"	"0.0277"	"35.67986"	NA
"stick"	"4"	"-0.2"	"0.02"	"1"	"11"	"MLE"	"0.91591"	"-0.22287"	"-0.19619"	"-0.23541"	"-0.21315"	"0.99267"	"0.02245"	"39.03916"	NA
"stick"	"4"	"-0.2"	"0.02"	"1"	"12"	"MLE"	"0.85508"	"-0.22848"	"-0.23834"	"-0.2234"	"-0.21304"	"0.99637"	"0.01557"	"44.89685"	NA
"stick"	"4"	"-0.2"	"0.02"	"1"	"13"	"MLE"	"1.06331"	"-0.19733"	"-0.19356"	"-0.19352"	"-0.18112"	"0.99055"	"0.02522"	"37.1803"	NA
"stick"	"4"	"-0.2"	"0.02"	"1"	"14"	"MLE"	"1.08209"	"-0.18166"	"-0.1903"	"-0.19182"	"-0.19349"	"0.9988"	"0.00892"	"53.80549"	NA
"stick"	"4"	"-0.2"	"0.02"	"1"	"15"	"MLE"	"1.04569"	"-0.19221"	"-0.19552"	"-0.19633"	"-0.19577"	"0.99312"	"0.02154"	"39.69912"	NA
"stick"	"4"	"-0.2"	"0.02"	"1"	"16"	"MLE"	"0.88231"	"-0.23881"	"-0.21325"	"-0.2301"	"-0.22082"	"0.99502"	"0.01875"	"41.91902"	NA
"stick"	"4"	"-0.2"	"0.02"	"1"	"17"	"MLE"	"0.92278"	"-0.21467"	"-0.22246"	"-0.19897"	"-0.21636"	"0.99571"	"0.01696"	"43.52763"	NA
"stick"	"4"	"-0.2"	"0.02"	"1"	"18"	"MLE"	"0.93795"	"-0.21231"	"-0.2198"	"-0.20247"	"-0.21713"	"0.99727"	"0.01365"	"47.00705"	NA
"stick"	"4"	"-0.2"	"0.02"	"1"	"19"	"MLE"	"1.03283"	"-0.19748"	"-0.19365"	"-0.20347"	"-0.18965"	"0.99514"	"0.01797"	"42.59983"	NA
"stick"	"4"	"-0.2"	"0.02"	"1"	"20"	"MLE"	"0.86336"	"-0.25665"	"-0.20607"	"-0.23159"	"-0.21139"	"0.99717"	"0.01393"	"46.67371"	NA
"stick"	"4"	"-0.2"	"0.02"	"1"	"21"	"MLE"	"0.9429"	"-0.19566"	"-0.21021"	"-0.20445"	"-0.21382"	"0.99358"	"0.0202"	"40.7266"	NA
"stick"	"4"	"-0.2"	"0.02"	"1"	"22"	"MLE"	"0.92644"	"-0.21707"	"-0.21751"	"-0.20226"	"-0.22894"	"0.99798"	"0.01185"	"49.26498"	NA
"stick"	"4"	"-0.2"	"0.02"	"1"	"23"	"MLE"	"1.0198"	"-0.21353"	"-0.2011"	"-0.19604"	"-0.18814"	"0.99586"	"0.01681"	"43.67417"	NA
"stick"	"4"	"-0.2"	"0.02"	"1"	"24"	"MLE"	"0.93446"	"-0.21054"	"-0.21527"	"-0.21697"	"-0.20437"	"0.99595"	"0.01653"	"43.9412"	NA
"stick"	"4"	"-0.2"	"0.02"	"1"	"25"	"MLE"	"1.20585"	"-0.16589"	"-0.166"	"-0.17078"	"-0.17939"	"0.99532"	"0.01724"	"43.26394"	NA
"stick"	"4"	"-0.2"	"0.02"	"1"	"26"	"MLE"	"0.95183"	"-0.20741"	"-0.20709"	"-0.20937"	"-0.21546"	"0.99874"	"0.00922"	"53.27653"	NA
"stick"	"4"	"-0.2"	"0.02"	"1"	"27"	"MLE"	"0.99215"	"-0.20709"	"-0.19709"	"-0.19785"	"-0.19603"	"0.99783"	"0.01183"	"49.28941"	NA
"stick"	"4"	"-0.2"	"0.02"	"1"	"28"	"MLE"	"0.93621"	"-0.20735"	"-0.20913"	"-0.22399"	"-0.21469"	"0.99509"	"0.01838"	"42.23956"	NA
"stick"	"4"	"-0.2"	"0.02"	"1"	"29"	"MLE"	"1.15399"	"-0.17015"	"-0.17409"	"-0.1868"	"-0.17066"	"0.99393"	"0.01958"	"41.23025"	NA
"stick"	"4"	"-0.2"	"0.02"	"1"	"30"	"MLE"	"1.0361"	"-0.1857"	"-0.18861"	"-0.20028"	"-0.19721"	"0.9926"	"0.02193"	"39.41585"	NA
"stick"	"4"	"-0.2"	"0.02"	"1"	"31"	"MLE"	"1.1402"	"-0.19248"	"-0.15974"	"-0.17978"	"-0.18508"	"0.99266"	"0.02188"	"39.44894"	NA
"stick"	"4"	"-0.2"	"0.02"	"1"	"32"	"MLE"	"0.94548"	"-0.21112"	"-0.20755"	"-0.20318"	"-0.20896"	"0.99448"	"0.01897"	"41.73827"	NA
"stick"	"4"	"-0.2"	"0.02"	"1"	"33"	"MLE"	"1.08555"	"-0.19206"	"-0.18764"	"-0.18636"	"-0.18595"	"0.99731"	"0.0133"	"47.41707"	NA
"stick"	"4"	"-0.2"	"0.02"	"1"	"34"	"MLE"	"0.94966"	"-0.20909"	"-0.21076"	"-0.19826"	"-0.2178"	"0.99726"	"0.01352"	"47.14846"	NA
"stick"	"4"	"-0.2"	"0.02"	"1"	"35"	"MLE"	"0.86543"	"-0.24115"	"-0.20829"	"-0.21843"	"-0.23569"	"0.9976"	"0.01283"	"47.98857"	NA
"stick"	"4"	"-0.2"	"0.02"	"1"	"36"	"MLE"	"1.2096"	"-0.16995"	"-0.17224"	"-0.16385"	"-0.17014"	"0.99572"	"0.01637"	"44.09406"	NA
"stick"	"4"	"-0.2"	"0.02"	"1"	"37"	"MLE"	"0.92264"	"-0.19912"	"-0.21126"	"-0.21921"	"-0.22397"	"0.9965"	"0.01523"	"45.24881"	NA
"stick"	"4"	"-0.2"	"0.02"	"1"	"38"	"MLE"	"0.91256"	"-0.22241"	"-0.22439"	"-0.20952"	"-0.21335"	"0.99832"	"0.01071"	"50.88462"	NA
"stick"	"4"	"-0.2"	"0.02"	"1"	"39"	"MLE"	"1.14746"	"-0.1873"	"-0.18211"	"-0.17355"	"-0.17103"	"0.99818"	"0.01079"	"50.75979"	NA
"stick"	"4"	"-0.2"	"0.02"	"1"	"40"	"MLE"	"0.89467"	"-0.22371"	"-0.21262"	"-0.21797"	"-0.22414"	"0.99767"	"0.01255"	"48.33959"	NA
"stick"	"4"	"-0.2"	"0.02"	"1"	"41"	"MLE"	"0.89564"	"-0.19583"	"-0.23433"	"-0.22359"	"-0.23161"	"0.99724"	"0.01383"	"46.79645"	NA
"stick"	"4"	"-0.2"	"0.02"	"1"	"42"	"MLE"	"0.9343"	"-0.20439"	"-0.19932"	"-0.21119"	"-0.23037"	"0.99019"	"0.02557"	"36.95642"	NA
"stick"	"4"	"-0.2"	"0.02"	"1"	"43"	"MLE"	"0.79463"	"-0.23062"	"-0.25214"	"-0.25693"	"-0.23095"	"0.99332"	"0.0216"	"39.66144"	NA
"stick"	"4"	"-0.2"	"0.02"	"1"	"44"	"MLE"	"0.79154"	"-0.23585"	"-0.26308"	"-0.23023"	"-0.24209"	"0.99435"	"0.01987"	"40.99395"	NA
"stick"	"4"	"-0.2"	"0.02"	"1"	"45"	"MLE"	"0.7579"	"-0.23652"	"-0.25721"	"-0.25315"	"-0.25476"	"0.9969"	"0.01464"	"45.8783"	NA
"stick"	"4"	"-0.2"	"0.02"	"1"	"46"	"MLE"	"1.14579"	"-0.18301"	"-0.18567"	"-0.17079"	"-0.16745"	"0.99565"	"0.01653"	"43.93737"	NA
"stick"	"4"	"-0.2"	"0.02"	"1"	"47"	"MLE"	"0.75417"	"-0.25877"	"-0.25691"	"-0.24178"	"-0.24193"	"0.99693"	"0.01444"	"46.10066"	NA
"stick"	"4"	"-0.2"	"0.02"	"1"	"48"	"MLE"	"1.2514"	"-0.17127"	"-0.16795"	"-0.16788"	"-0.15404"	"0.99623"	"0.01544"	"45.02844"	NA
"stick"	"4"	"-0.2"	"0.02"	"1"	"49"	"MLE"	"1.09054"	"-0.18158"	"-0.19359"	"-0.19135"	"-0.18694"	"0.99437"	"0.01944"	"41.34524"	NA
"stick"	"4"	"-0.2"	"0.02"	"1"	"50"	"MLE"	"1.1943"	"-0.17853"	"-0.16457"	"-0.17618"	"-0.17242"	"0.99617"	"0.01574"	"44.7227"	NA
"stick"	"4"	"-0.2"	"0.02"	"1"	"51"	"MLE"	"1.05704"	"-0.19232"	"-0.19219"	"-0.18317"	"-0.19276"	"0.99578"	"0.01646"	"44.00373"	NA
"stick"	"4"	"-0.2"	"0.02"	"1"	"52"	"MLE"	"1.16632"	"-0.16215"	"-0.17468"	"-0.18659"	"-0.17929"	"0.99406"	"0.0195"	"41.29377"	NA
"stick"	"4"	"-0.2"	"0.02"	"1"	"53"	"MLE"	"0.98716"	"-0.20519"	"-0.1779"	"-0.20955"	"-0.21223"	"0.99451"	"0.01898"	"41.72509"	NA
"stick"	"4"	"-0.2"	"0.02"	"1"	"54"	"MLE"	"0.96701"	"-0.21222"	"-0.19372"	"-0.21504"	"-0.19179"	"0.99537"	"0.0172"	"43.30293"	NA
"stick"	"4"	"-0.2"	"0.02"	"1"	"55"	"MLE"	"1.07462"	"-0.19523"	"-0.1767"	"-0.20106"	"-0.17811"	"0.99273"	"0.02164"	"39.63158"	NA
"stick"	"4"	"-0.2"	"0.02"	"1"	"56"	"MLE"	"0.83631"	"-0.2504"	"-0.24778"	"-0.21681"	"-0.22696"	"0.99134"	"0.02492"	"37.3725"	NA
"stick"	"4"	"-0.2"	"0.02"	"1"	"57"	"MLE"	"1.07494"	"-0.19146"	"-0.18459"	"-0.19517"	"-0.18"	"0.99274"	"0.02169"	"39.59218"	NA
"stick"	"4"	"-0.2"	"0.02"	"1"	"58"	"MLE"	"0.81793"	"-0.225"	"-0.24142"	"-0.23667"	"-0.24795"	"0.99742"	"0.01343"	"47.26145"	NA
"stick"	"4"	"-0.2"	"0.02"	"1"	"59"	"MLE"	"1.0824"	"-0.18809"	"-0.19959"	"-0.18297"	"-0.17866"	"0.99537"	"0.01734"	"43.16863"	NA
"stick"	"4"	"-0.2"	"0.02"	"1"	"60"	"MLE"	"0.84637"	"-0.23758"	"-0.23941"	"-0.21921"	"-0.23248"	"0.99625"	"0.01627"	"44.19389"	NA
"stick"	"4"	"-0.2"	"0.02"	"1"	"61"	"MLE"	"0.66634"	"-0.27096"	"-0.30679"	"-0.27614"	"-0.28036"	"0.99591"	"0.01762"	"42.91695"	NA
"stick"	"4"	"-0.2"	"0.02"	"1"	"62"	"MLE"	"1.28979"	"-0.15521"	"-0.15567"	"-0.16233"	"-0.16283"	"0.99543"	"0.01663"	"43.83915"	NA
"stick"	"4"	"-0.2"	"0.02"	"1"	"63"	"MLE"	"0.8783"	"-0.21413"	"-0.2217"	"-0.23054"	"-0.22614"	"0.99455"	"0.01927"	"41.48797"	NA
"stick"	"4"	"-0.2"	"0.02"	"1"	"64"	"MLE"	"1.01747"	"-0.20827"	"-0.18307"	"-0.20046"	"-0.19234"	"0.99818"	"0.01082"	"50.71992"	NA
"stick"	"4"	"-0.2"	"0.02"	"1"	"65"	"MLE"	"0.80351"	"-0.24189"	"-0.23946"	"-0.2437"	"-0.23519"	"0.99936"	"0.00667"	"58.46047"	NA
"stick"	"4"	"-0.2"	"0.02"	"1"	"66"	"MLE"	"1.19119"	"-0.17107"	"-0.17187"	"-0.1673"	"-0.16815"	"0.99492"	"0.01763"	"42.91076"	NA
"stick"	"4"	"-0.2"	"0.02"	"1"	"67"	"MLE"	"0.74636"	"-0.25456"	"-0.25409"	"-0.2428"	"-0.26492"	"0.99281"	"0.02251"	"38.99704"	NA
"stick"	"4"	"-0.2"	"0.02"	"1"	"68"	"MLE"	"1.04928"	"-0.18627"	"-0.20094"	"-0.19849"	"-0.18189"	"0.99081"	"0.02454"	"37.61828"	NA
"stick"	"4"	"-0.2"	"0.02"	"1"	"69"	"MLE"	"0.88633"	"-0.22688"	"-0.20991"	"-0.2167"	"-0.21658"	"0.99636"	"0.01537"	"45.10397"	NA
"stick"	"4"	"-0.2"	"0.02"	"1"	"70"	"MLE"	"1.00872"	"-0.1926"	"-0.21141"	"-0.1962"	"-0.20441"	"0.99531"	"0.01789"	"42.67686"	NA
"stick"	"4"	"-0.2"	"0.02"	"1"	"71"	"MLE"	"0.97692"	"-0.19593"	"-0.20728"	"-0.21003"	"-0.20045"	"0.9948"	"0.01856"	"42.08619"	NA
"stick"	"4"	"-0.2"	"0.02"	"1"	"72"	"MLE"	"0.95371"	"-0.20265"	"-0.20726"	"-0.21418"	"-0.21181"	"0.99719"	"0.01375"	"46.88033"	NA
"stick"	"4"	"-0.2"	"0.02"	"1"	"73"	"MLE"	"1.19658"	"-0.17624"	"-0.17437"	"-0.17135"	"-0.16488"	"0.99516"	"0.01748"	"43.04855"	NA
"stick"	"4"	"-0.2"	"0.02"	"1"	"74"	"MLE"	"1.08706"	"-0.18103"	"-0.18961"	"-0.19026"	"-0.19154"	"0.9978"	"0.0121"	"48.93374"	NA
"stick"	"4"	"-0.2"	"0.02"	"1"	"75"	"MLE"	"1.02837"	"-0.19564"	"-0.18552"	"-0.19582"	"-0.19856"	"0.995"	"0.01789"	"42.67587"	NA
"stick"	"4"	"-0.2"	"0.02"	"1"	"76"	"MLE"	"0.97451"	"-0.1999"	"-0.19865"	"-0.2148"	"-0.19537"	"0.99723"	"0.01333"	"47.38068"	NA
"stick"	"4"	"-0.2"	"0.02"	"1"	"77"	"MLE"	"0.86236"	"-0.21875"	"-0.22798"	"-0.24035"	"-0.20631"	"0.9949"	"0.0183"	"42.31253"	NA
"stick"	"4"	"-0.2"	"0.02"	"1"	"78"	"MLE"	"1.21187"	"-0.18289"	"-0.16601"	"-0.17166"	"-0.15606"	"0.99076"	"0.024"	"37.9716"	NA
"stick"	"4"	"-0.2"	"0.02"	"1"	"79"	"MLE"	"0.84557"	"-0.22621"	"-0.22519"	"-0.2271"	"-0.23383"	"0.99658"	"0.01515"	"45.3283"	NA
"stick"	"4"	"-0.2"	"0.02"	"1"	"80"	"MLE"	"0.96644"	"-0.20954"	"-0.21009"	"-0.19227"	"-0.21836"	"0.99382"	"0.02053"	"40.47179"	NA
"stick"	"4"	"-0.2"	"0.02"	"1"	"81"	"MLE"	"1.22428"	"-0.17069"	"-0.16583"	"-0.17024"	"-0.16853"	"0.99478"	"0.01825"	"42.35645"	NA
"stick"	"4"	"-0.2"	"0.02"	"1"	"82"	"MLE"	"1.02103"	"-0.19734"	"-0.19513"	"-0.19715"	"-0.19207"	"0.99487"	"0.01816"	"42.43145"	NA
"stick"	"4"	"-0.2"	"0.02"	"1"	"83"	"MLE"	"0.99763"	"-0.20281"	"-0.21381"	"-0.19292"	"-0.1976"	"0.99344"	"0.02098"	"40.1258"	NA
"stick"	"4"	"-0.2"	"0.02"	"1"	"84"	"MLE"	"1.01884"	"-0.19832"	"-0.20101"	"-0.20282"	"-0.19131"	"0.99463"	"0.01892"	"41.7735"	NA
"stick"	"4"	"-0.2"	"0.02"	"1"	"85"	"MLE"	"0.83598"	"-0.24374"	"-0.23227"	"-0.24367"	"-0.22818"	"0.99182"	"0.02443"	"37.69061"	NA
"stick"	"4"	"-0.2"	"0.02"	"1"	"86"	"MLE"	"1.3077"	"-0.15861"	"-0.15933"	"-0.15371"	"-0.1545"	"0.99382"	"0.01919"	"41.54886"	NA
"stick"	"4"	"-0.2"	"0.02"	"1"	"87"	"MLE"	"0.87829"	"-0.21895"	"-0.22954"	"-0.22473"	"-0.21467"	"0.99799"	"0.01158"	"49.62974"	NA
"stick"	"4"	"-0.2"	"0.02"	"1"	"88"	"MLE"	"1.02449"	"-0.19731"	"-0.19353"	"-0.20207"	"-0.18415"	"0.9967"	"0.01453"	"45.99681"	NA
"stick"	"4"	"-0.2"	"0.02"	"1"	"89"	"MLE"	"0.86048"	"-0.21798"	"-0.22819"	"-0.2368"	"-0.22062"	"0.99522"	"0.01794"	"42.62511"	NA
"stick"	"4"	"-0.2"	"0.02"	"1"	"90"	"MLE"	"0.98861"	"-0.20666"	"-0.19629"	"-0.20756"	"-0.20918"	"0.99792"	"0.01193"	"49.14963"	NA
"stick"	"4"	"-0.2"	"0.02"	"1"	"91"	"MLE"	"1.16071"	"-0.15869"	"-0.1749"	"-0.18576"	"-0.18691"	"0.99866"	"0.00926"	"53.21752"	NA
"stick"	"4"	"-0.2"	"0.02"	"1"	"92"	"MLE"	"0.85247"	"-0.22571"	"-0.22615"	"-0.22548"	"-0.24408"	"0.99676"	"0.01506"	"45.42818"	NA
"stick"	"4"	"-0.2"	"0.02"	"1"	"93"	"MLE"	"1.00767"	"-0.18364"	"-0.19804"	"-0.21055"	"-0.21329"	"0.99108"	"0.02463"	"37.55684"	NA
"stick"	"4"	"-0.2"	"0.02"	"1"	"94"	"MLE"	"1.23115"	"-0.16844"	"-0.17033"	"-0.17366"	"-0.15815"	"0.99744"	"0.01274"	"48.10652"	NA
"stick"	"4"	"-0.2"	"0.02"	"1"	"95"	"MLE"	"0.95644"	"-0.20871"	"-0.23047"	"-0.19743"	"-0.2035"	"0.99358"	"0.02101"	"40.10117"	NA
"stick"	"4"	"-0.2"	"0.02"	"1"	"96"	"MLE"	"1.01957"	"-0.19387"	"-0.2056"	"-0.19305"	"-0.19438"	"0.99466"	"0.01864"	"42.01827"	NA
"stick"	"4"	"-0.2"	"0.02"	"1"	"97"	"MLE"	"1.11821"	"-0.18664"	"-0.18789"	"-0.18282"	"-0.17284"	"0.99547"	"0.01713"	"43.36687"	NA
"stick"	"4"	"-0.2"	"0.02"	"1"	"98"	"MLE"	"1.0302"	"-0.17791"	"-0.19337"	"-0.2141"	"-0.2034"	"0.99477"	"0.01886"	"41.82761"	NA
"stick"	"4"	"-0.2"	"0.02"	"1"	"99"	"MLE"	"0.93933"	"-0.22284"	"-0.21412"	"-0.22503"	"-0.19301"	"0.98798"	"0.02899"	"34.94759"	NA
"stick"	"4"	"-0.2"	"0.02"	"1"	"100"	"MLE"	"0.73839"	"-0.26687"	"-0.254"	"-0.26625"	"-0.2487"	"0.99484"	"0.01932"	"41.44682"	NA
"stick"	"4"	"-0.2"	"0.05"	"1"	"1"	"MLE"	"1.05855"	"-0.18686"	"-0.22835"	"-0.17586"	"-0.19698"	"0.93537"	"0.07066"	"20.69609"	NA
"stick"	"4"	"-0.2"	"0.05"	"1"	"2"	"MLE"	"0.9777"	"-0.23333"	"-0.20596"	"-0.18994"	"-0.21774"	"0.98263"	"0.03579"	"31.57823"	NA
"stick"	"4"	"-0.2"	"0.05"	"1"	"3"	"MLE"	"2.76473"	"-0.08546"	"-0.0837"	"-0.07791"	"-0.05946"	"0.98365"	"0.02869"	"35.11583"	NA
"stick"	"4"	"-0.2"	"0.05"	"1"	"4"	"MLE"	"1.11622"	"-0.15372"	"-0.19852"	"-0.16235"	"-0.19681"	"0.96183"	"0.04899"	"26.55646"	NA
"stick"	"4"	"-0.2"	"0.05"	"1"	"5"	"MLE"	"0.63614"	"-0.2586"	"-0.37697"	"-0.28377"	"-0.27405"	"0.97236"	"0.04732"	"27.11118"	NA
"stick"	"4"	"-0.2"	"0.05"	"1"	"6"	"MLE"	"0.98296"	"-0.23481"	"-0.18083"	"-0.15513"	"-0.20201"	"0.96949"	"0.04327"	"28.54"	NA
"stick"	"4"	"-0.2"	"0.05"	"1"	"7"	"MLE"	"0.80281"	"-0.17852"	"-0.29256"	"-0.27491"	"-0.23717"	"0.99"	"0.02752"	"35.78068"	NA
"stick"	"4"	"-0.2"	"0.05"	"1"	"8"	"MLE"	"0.61703"	"-0.30314"	"-0.24463"	"-0.3134"	"-0.33826"	"0.9796"	"0.03968"	"29.92761"	NA
"stick"	"4"	"-0.2"	"0.05"	"1"	"9"	"MLE"	"0.91697"	"-0.24231"	"-0.22146"	"-0.17108"	"-0.2105"	"0.98742"	"0.02876"	"35.07937"	NA
"stick"	"4"	"-0.2"	"0.05"	"1"	"10"	"MLE"	"0.6749"	"-0.29058"	"-0.32536"	"-0.27886"	"-0.23718"	"0.95405"	"0.06075"	"23.11233"	NA
"stick"	"4"	"-0.2"	"0.05"	"1"	"11"	"MLE"	"1.35469"	"-0.15992"	"-0.16004"	"-0.14146"	"-0.16366"	"0.97701"	"0.03907"	"30.1735"	NA
"stick"	"4"	"-0.2"	"0.05"	"1"	"12"	"MLE"	"1.37657"	"-0.11027"	"-0.16333"	"-0.1591"	"-0.1819"	"0.97542"	"0.04046"	"29.61619"	NA
"stick"	"4"	"-0.2"	"0.05"	"1"	"13"	"MLE"	"1.04844"	"-0.14766"	"-0.21384"	"-0.2136"	"-0.19379"	"0.96829"	"0.04637"	"27.43387"	NA
"stick"	"4"	"-0.2"	"0.05"	"1"	"14"	"MLE"	"1.43106"	"-0.16083"	"-0.1509"	"-0.13809"	"-0.12761"	"0.97068"	"0.04177"	"29.10444"	NA
"stick"	"4"	"-0.2"	"0.05"	"1"	"15"	"MLE"	"1.05042"	"-0.16343"	"-0.23241"	"-0.1939"	"-0.17113"	"0.98922"	"0.02653"	"36.36567"	NA
"stick"	"4"	"-0.2"	"0.05"	"1"	"16"	"MLE"	"0.6745"	"-0.29981"	"-0.2491"	"-0.31494"	"-0.22516"	"0.97409"	"0.04296"	"28.65628"	NA
"stick"	"4"	"-0.2"	"0.05"	"1"	"17"	"MLE"	"0.96408"	"-0.1996"	"-0.20047"	"-0.21475"	"-0.199"	"0.96832"	"0.04569"	"27.67041"	NA
"stick"	"4"	"-0.2"	"0.05"	"1"	"18"	"MLE"	"0.79197"	"-0.21785"	"-0.22814"	"-0.22411"	"-0.29078"	"0.98907"	"0.0275"	"35.79191"	NA
"stick"	"4"	"-0.2"	"0.05"	"1"	"19"	"MLE"	"1.0996"	"-0.15587"	"-0.19771"	"-0.18464"	"-0.19329"	"0.95697"	"0.05283"	"25.34916"	NA
"stick"	"4"	"-0.2"	"0.05"	"1"	"20"	"MLE"	"0.93119"	"-0.21648"	"-0.19729"	"-0.20615"	"-0.22192"	"0.96988"	"0.04483"	"27.97413"	NA
"stick"	"4"	"-0.2"	"0.05"	"1"	"21"	"MLE"	"1.41882"	"-0.16936"	"-0.1407"	"-0.13678"	"-0.13276"	"0.97053"	"0.04247"	"28.84022"	NA
"stick"	"4"	"-0.2"	"0.05"	"1"	"22"	"MLE"	"1.91445"	"-0.11777"	"-0.12218"	"-0.10135"	"-0.11082"	"0.96895"	"0.0431"	"28.60409"	NA
"stick"	"4"	"-0.2"	"0.05"	"1"	"23"	"MLE"	"0.93609"	"-0.22829"	"-0.22632"	"-0.20095"	"-0.19969"	"0.98261"	"0.03464"	"32.09962"	NA
"stick"	"4"	"-0.2"	"0.05"	"1"	"24"	"MLE"	"1.84156"	"-0.14022"	"-0.11368"	"-0.09833"	"-0.1262"	"0.96997"	"0.04432"	"28.15928"	NA
"stick"	"4"	"-0.2"	"0.05"	"1"	"25"	"MLE"	"0.75411"	"-0.2467"	"-0.2506"	"-0.25922"	"-0.24761"	"0.9836"	"0.03372"	"32.52949"	NA
"stick"	"4"	"-0.2"	"0.05"	"1"	"26"	"MLE"	"0.77971"	"-0.24233"	"-0.27974"	"-0.21533"	"-0.24113"	"0.97261"	"0.04473"	"28.01208"	NA
"stick"	"4"	"-0.2"	"0.05"	"1"	"27"	"MLE"	"0.98465"	"-0.1853"	"-0.20955"	"-0.21457"	"-0.22253"	"0.96443"	"0.05088"	"25.95033"	NA
"stick"	"4"	"-0.2"	"0.05"	"1"	"28"	"MLE"	"1.01799"	"-0.22192"	"-0.19717"	"-0.21846"	"-0.14748"	"0.95612"	"0.05511"	"24.67319"	NA
"stick"	"4"	"-0.2"	"0.05"	"1"	"29"	"MLE"	"0.54885"	"-0.31094"	"-0.32816"	"-0.33414"	"-0.33175"	"0.96974"	"0.04855"	"26.6994"	NA
"stick"	"4"	"-0.2"	"0.05"	"1"	"30"	"MLE"	"1.06082"	"-0.19039"	"-0.14791"	"-0.20679"	"-0.22086"	"0.97294"	"0.04303"	"28.62952"	NA
"stick"	"4"	"-0.2"	"0.05"	"1"	"31"	"MLE"	"0.6851"	"-0.26784"	"-0.29102"	"-0.31442"	"-0.24792"	"0.98087"	"0.03873"	"30.31336"	NA
"stick"	"4"	"-0.2"	"0.05"	"1"	"32"	"MLE"	"0.6924"	"-0.20958"	"-0.28331"	"-0.31947"	"-0.28465"	"0.98254"	"0.03632"	"31.34477"	NA
"stick"	"4"	"-0.2"	"0.05"	"1"	"33"	"MLE"	"1.1992"	"-0.16517"	"-0.17573"	"-0.1787"	"-0.16856"	"0.96338"	"0.04921"	"26.48425"	NA
"stick"	"4"	"-0.2"	"0.05"	"1"	"34"	"MLE"	"1.05583"	"-0.15749"	"-0.21378"	"-0.18059"	"-0.19334"	"0.98143"	"0.03403"	"32.38562"	NA
"stick"	"4"	"-0.2"	"0.05"	"1"	"35"	"MLE"	"0.98962"	"-0.17846"	"-0.22711"	"-0.18085"	"-0.22164"	"0.9847"	"0.032"	"33.3684"	NA
"stick"	"4"	"-0.2"	"0.05"	"1"	"36"	"MLE"	"0.59026"	"-0.26402"	"-0.26785"	"-0.35572"	"-0.38052"	"0.98011"	"0.04119"	"29.33012"	NA
"stick"	"4"	"-0.2"	"0.05"	"1"	"37"	"MLE"	"1.43553"	"-0.15042"	"-0.16803"	"-0.14106"	"-0.12647"	"0.96154"	"0.04978"	"26.29853"	NA
"stick"	"4"	"-0.2"	"0.05"	"1"	"38"	"MLE"	"0.73164"	"-0.23091"	"-0.29624"	"-0.25646"	"-0.27101"	"0.97617"	"0.04249"	"28.83406"	NA
"stick"	"4"	"-0.2"	"0.05"	"1"	"39"	"MLE"	"1.3118"	"-0.14928"	"-0.1769"	"-0.1617"	"-0.15081"	"0.97391"	"0.04134"	"29.27005"	NA
"stick"	"4"	"-0.2"	"0.05"	"1"	"40"	"MLE"	"0.93527"	"-0.20534"	"-0.19358"	"-0.24287"	"-0.22202"	"0.96591"	"0.04953"	"26.37918"	NA
"stick"	"4"	"-0.2"	"0.05"	"1"	"41"	"MLE"	"0.88414"	"-0.21932"	"-0.23573"	"-0.22939"	"-0.22671"	"0.97489"	"0.04316"	"28.58371"	NA
"stick"	"4"	"-0.2"	"0.05"	"1"	"42"	"MLE"	"0.44377"	"-0.44778"	"-0.3553"	"-0.38292"	"-0.34988"	"0.98207"	"0.03894"	"30.22691"	NA
"stick"	"4"	"-0.2"	"0.05"	"1"	"43"	"MLE"	"1.04744"	"-0.20784"	"-0.16521"	"-0.22035"	"-0.18645"	"0.97749"	"0.03966"	"29.93487"	NA
"stick"	"4"	"-0.2"	"0.05"	"1"	"44"	"MLE"	"1.593"	"-0.11367"	"-0.11493"	"-0.15124"	"-0.12979"	"0.97242"	"0.03864"	"30.35184"	NA
"stick"	"4"	"-0.2"	"0.05"	"1"	"45"	"MLE"	"1.15013"	"-0.15205"	"-0.17317"	"-0.16808"	"-0.18455"	"0.97828"	"0.03531"	"31.79591"	NA
