"model"	"n.muts"	"coes"	"sigma"	"d.true"	"rep"	"method"	"d.hat"	"u.hats.1"	"u.hats.2"	"u.hats.3"	"u.hats.4"	"u.hats.5"	"R2"	"sig.hat"	"logLike"	"P"
"stick"	"5"	"0.3"	"0.02"	"1"	"76"	"max"	"0.8132"	"0.51581"	"0.48926"	"0.50894"	"0.51345"	"0.50623"	"0.67572"	"0.09164"	"32.07162"	NA
"stick"	"5"	"0.3"	"0.02"	"1"	"77"	"max"	"0.80537"	"0.5123"	"0.54173"	"0.51602"	"0.49304"	"0.52306"	"0.71348"	"0.08111"	"35.97665"	NA
"stick"	"5"	"0.3"	"0.02"	"1"	"78"	"max"	"0.83718"	"0.48042"	"0.4506"	"0.4263"	"0.46805"	"0.46305"	"0.81478"	"0.06905"	"41.12967"	NA
"stick"	"5"	"0.3"	"0.02"	"1"	"79"	"max"	"0.8348"	"0.46457"	"0.46996"	"0.43738"	"0.45209"	"0.45269"	"0.82732"	"0.06668"	"42.24372"	NA
"stick"	"5"	"0.3"	"0.02"	"1"	"80"	"max"	"0.83239"	"0.40851"	"0.40278"	"0.41107"	"0.40858"	"0.41312"	"0.96377"	"0.02845"	"69.50084"	NA
"stick"	"5"	"0.3"	"0.02"	"1"	"81"	"max"	"0.81922"	"0.49669"	"0.47617"	"0.50891"	"0.46736"	"0.50867"	"0.75784"	"0.07661"	"37.80097"	NA
"stick"	"5"	"0.3"	"0.02"	"1"	"82"	"max"	"0.79678"	"0.55262"	"0.55"	"0.54528"	"0.50081"	"0.55065"	"0.67602"	"0.08843"	"33.20988"	NA
"stick"	"5"	"0.3"	"0.02"	"1"	"83"	"max"	"0.83591"	"0.43589"	"0.41911"	"0.4382"	"0.42318"	"0.41873"	"0.90084"	"0.04863"	"52.34757"	NA
"stick"	"5"	"0.3"	"0.02"	"1"	"84"	"max"	"0.8469"	"0.39831"	"0.3986"	"0.41908"	"0.42411"	"0.43754"	"0.92734"	"0.04139"	"57.5023"	NA
"stick"	"5"	"0.3"	"0.02"	"1"	"85"	"max"	"0.85907"	"0.44319"	"0.4248"	"0.44103"	"0.41082"	"0.47338"	"0.81688"	"0.07033"	"40.54197"	NA
"stick"	"5"	"0.3"	"0.02"	"1"	"86"	"max"	"0.81073"	"0.5037"	"0.56045"	"0.5862"	"0.54811"	"0.55725"	"0.51152"	"0.10799"	"26.81655"	NA
"stick"	"5"	"0.3"	"0.02"	"1"	"87"	"max"	"0.81874"	"0.42935"	"0.47635"	"0.46889"	"0.46453"	"0.47339"	"0.86234"	"0.05788"	"46.77576"	NA
"stick"	"5"	"0.3"	"0.02"	"1"	"88"	"max"	"0.84374"	"0.4225"	"0.47188"	"0.46012"	"0.46034"	"0.44955"	"0.83085"	"0.06605"	"42.55096"	NA
"stick"	"5"	"0.3"	"0.02"	"1"	"89"	"max"	"0.85815"	"0.43606"	"0.40922"	"0.43236"	"0.42568"	"0.43679"	"0.89232"	"0.05252"	"49.88365"	NA
"stick"	"5"	"0.3"	"0.02"	"1"	"90"	"max"	"0.80632"	"0.44524"	"0.56385"	"0.52772"	"0.5575"	"0.55045"	"0.58815"	"0.09779"	"29.99272"	NA
"stick"	"5"	"0.3"	"0.02"	"1"	"91"	"max"	"0.82461"	"0.45957"	"0.4607"	"0.45563"	"0.47485"	"0.47865"	"0.8451"	"0.05992"	"45.66553"	NA
"stick"	"5"	"0.3"	"0.02"	"1"	"92"	"max"	"0.84551"	"0.42329"	"0.44799"	"0.43665"	"0.42676"	"0.45213"	"0.88245"	"0.05415"	"48.90445"	NA
"stick"	"5"	"0.3"	"0.02"	"1"	"93"	"max"	"0.80442"	"0.51276"	"0.52532"	"0.5497"	"0.51183"	"0.5015"	"0.68292"	"0.08688"	"33.77744"	NA
"stick"	"5"	"0.3"	"0.02"	"1"	"94"	"max"	"0.83842"	"0.46966"	"0.42317"	"0.43455"	"0.44094"	"0.42567"	"0.89044"	"0.05228"	"50.02831"	NA
"stick"	"5"	"0.3"	"0.02"	"1"	"95"	"max"	"0.82795"	"0.49526"	"0.43511"	"0.45856"	"0.44126"	"0.43842"	"0.87362"	"0.05258"	"49.84553"	NA
"stick"	"5"	"0.3"	"0.02"	"1"	"96"	"max"	"0.82252"	"0.4836"	"0.48774"	"0.48165"	"0.46347"	"0.415"	"0.84736"	"0.06151"	"44.82996"	NA
"stick"	"5"	"0.3"	"0.02"	"1"	"97"	"max"	"0.78"	"0.60548"	"0.57065"	"0.6023"	"0.60452"	"0.61238"	"0.42361"	"0.11685"	"24.29401"	NA
"stick"	"5"	"0.3"	"0.02"	"1"	"98"	"max"	"0.82587"	"0.51285"	"0.45337"	"0.48869"	"0.47354"	"0.47944"	"0.72568"	"0.085"	"34.47666"	NA
"stick"	"5"	"0.3"	"0.02"	"1"	"99"	"max"	"0.83543"	"0.45883"	"0.42935"	"0.44734"	"0.44649"	"0.42812"	"0.89194"	"0.05078"	"50.96041"	NA
"stick"	"5"	"0.3"	"0.02"	"1"	"100"	"max"	"0.78553"	"0.57684"	"0.5972"	"0.60644"	"0.58449"	"0.59406"	"0.43242"	"0.11978"	"23.50081"	NA
"stick"	"5"	"0.3"	"0.05"	"1"	"1"	"max"	"0.9105"	"0.33409"	"0.3944"	"0.40085"	"0.35237"	"0.40648"	"0.8945"	"0.05103"	"50.80633"	NA
"stick"	"5"	"0.3"	"0.05"	"1"	"2"	"max"	"0.79813"	"0.44278"	"0.56004"	"0.47671"	"0.28743"	"0.55234"	"0.79661"	"0.07117"	"40.16197"	NA
"stick"	"5"	"0.3"	"0.05"	"1"	"3"	"max"	"0.84008"	"0.35489"	"0.52042"	"0.36993"	"0.43461"	"0.453"	"0.81019"	"0.06688"	"42.14815"	NA
"stick"	"5"	"0.3"	"0.05"	"1"	"4"	"max"	"0.87775"	"0.35419"	"0.41777"	"0.40971"	"0.40186"	"0.3956"	"0.86692"	"0.05891"	"46.20858"	NA
"stick"	"5"	"0.3"	"0.05"	"1"	"5"	"max"	"0.89886"	"0.35337"	"0.37628"	"0.35968"	"0.34363"	"0.34975"	"0.89526"	"0.05756"	"46.95193"	NA
"stick"	"5"	"0.3"	"0.05"	"1"	"6"	"max"	"0.89231"	"0.41293"	"0.42599"	"0.36525"	"0.41274"	"0.3255"	"0.87941"	"0.06023"	"45.50315"	NA
"stick"	"5"	"0.3"	"0.05"	"1"	"7"	"max"	"0.85807"	"0.39388"	"0.24585"	"0.50568"	"0.40649"	"0.4739"	"0.8661"	"0.059"	"46.16106"	NA
"stick"	"5"	"0.3"	"0.05"	"1"	"8"	"max"	"0.9062"	"0.37258"	"0.40145"	"0.46129"	"0.38027"	"0.34755"	"0.84455"	"0.07044"	"40.49114"	NA
"stick"	"5"	"0.3"	"0.05"	"1"	"9"	"max"	"0.85085"	"0.46468"	"0.37084"	"0.44962"	"0.40528"	"0.42187"	"0.85504"	"0.06173"	"44.71164"	NA
"stick"	"5"	"0.3"	"0.05"	"1"	"10"	"max"	"0.8123"	"0.55054"	"0.13557"	"0.63098"	"0.49117"	"0.57554"	"0.53468"	"0.10167"	"28.74702"	NA
"stick"	"5"	"0.3"	"0.05"	"1"	"11"	"max"	"0.8921"	"0.35245"	"0.35995"	"0.43373"	"0.39773"	"0.38679"	"0.80709"	"0.07126"	"40.12008"	NA
"stick"	"5"	"0.3"	"0.05"	"1"	"12"	"max"	"0.82006"	"0.4841"	"0.49936"	"0.48103"	"0.47521"	"0.47663"	"0.7285"	"0.08877"	"33.0882"	NA
"stick"	"5"	"0.3"	"0.05"	"1"	"13"	"max"	"0.95437"	"0.31672"	"0.29227"	"0.33068"	"0.35492"	"0.28675"	"0.92185"	"0.04632"	"53.90599"	NA
"stick"	"5"	"0.3"	"0.05"	"1"	"14"	"max"	"0.80772"	"0.64624"	"0.64209"	"0.40629"	"0.58276"	"0.59107"	"0.42565"	"0.12734"	"21.54246"	NA
"stick"	"5"	"0.3"	"0.05"	"1"	"15"	"max"	"0.82342"	"0.50326"	"0.52609"	"0.41962"	"0.53458"	"0.48279"	"0.57523"	"0.11004"	"26.215"	NA
"stick"	"5"	"0.3"	"0.05"	"1"	"16"	"max"	"0.85008"	"0.43569"	"0.4341"	"0.36456"	"0.49553"	"0.42032"	"0.82024"	"0.07238"	"39.6203"	NA
"stick"	"5"	"0.3"	"0.05"	"1"	"17"	"max"	"0.88532"	"0.33671"	"0.35177"	"0.42361"	"0.38153"	"0.44436"	"0.86638"	"0.06154"	"44.81427"	NA
"stick"	"5"	"0.3"	"0.05"	"1"	"18"	"max"	"0.81219"	"0.49012"	"0.49215"	"0.4755"	"0.44643"	"0.49091"	"0.75957"	"0.07733"	"37.50304"	NA
"stick"	"5"	"0.3"	"0.05"	"1"	"19"	"max"	"0.86633"	"0.43336"	"0.48486"	"0.29567"	"0.38109"	"0.36216"	"0.87078"	"0.0604"	"45.40992"	NA
"stick"	"5"	"0.3"	"0.05"	"1"	"20"	"max"	"0.81263"	"0.36602"	"0.47834"	"0.52802"	"0.46508"	"0.51284"	"0.72696"	"0.09097"	"32.30691"	NA
"stick"	"5"	"0.3"	"0.05"	"1"	"21"	"max"	"0.84667"	"0.31565"	"0.56597"	"0.49374"	"0.53644"	"0.5898"	"0.45747"	"0.11565"	"24.62279"	NA
"stick"	"5"	"0.3"	"0.05"	"1"	"22"	"max"	"0.88048"	"0.39492"	"0.37774"	"0.35973"	"0.33843"	"0.38901"	"0.87228"	"0.05634"	"47.63566"	NA
"stick"	"5"	"0.3"	"0.05"	"1"	"23"	"max"	"0.84562"	"0.3678"	"0.47736"	"0.53092"	"0.42206"	"0.47357"	"0.75225"	"0.07771"	"37.34552"	NA
"stick"	"5"	"0.3"	"0.05"	"1"	"24"	"max"	"0.85206"	"0.50274"	"0.51681"	"0.38224"	"0.47819"	"0.5093"	"0.55835"	"0.10529"	"27.62797"	NA
"stick"	"5"	"0.3"	"0.05"	"1"	"25"	"max"	"0.87481"	"0.40524"	"0.34588"	"0.41624"	"0.39061"	"0.41675"	"0.89439"	"0.05185"	"50.29294"	NA
"stick"	"5"	"0.3"	"0.05"	"1"	"26"	"max"	"0.88663"	"0.35202"	"0.50271"	"0.36917"	"0.39683"	"0.40036"	"0.84302"	"0.06831"	"41.47137"	NA
"stick"	"5"	"0.3"	"0.05"	"1"	"27"	"max"	"0.83402"	"0.49831"	"0.36575"	"0.42748"	"0.51642"	"0.46666"	"0.80373"	"0.07081"	"40.32026"	NA
"stick"	"5"	"0.3"	"0.05"	"1"	"28"	"max"	"0.86664"	"0.2819"	"0.39623"	"0.27796"	"0.40016"	"0.3976"	"0.88571"	"0.05349"	"49.29768"	NA
"stick"	"5"	"0.3"	"0.05"	"1"	"29"	"max"	"0.83377"	"0.49008"	"0.43672"	"0.34491"	"0.48328"	"0.44682"	"0.82763"	"0.07031"	"40.54901"	NA
"stick"	"5"	"0.3"	"0.05"	"1"	"30"	"max"	"0.8769"	"0.41862"	"0.35788"	"0.34384"	"0.3687"	"0.45098"	"0.81616"	"0.0673"	"41.94745"	NA
"stick"	"5"	"0.3"	"0.05"	"1"	"31"	"max"	"0.87602"	"0.35737"	"0.40792"	"0.40351"	"0.42716"	"0.42988"	"0.88059"	"0.05838"	"46.50043"	NA
"stick"	"5"	"0.3"	"0.05"	"1"	"32"	"max"	"0.85482"	"0.36309"	"0.35598"	"0.38731"	"0.37227"	"0.44783"	"0.89165"	"0.04872"	"52.28474"	NA
"stick"	"5"	"0.3"	"0.05"	"1"	"33"	"max"	"0.85414"	"0.36749"	"0.47491"	"0.45981"	"0.3838"	"0.42929"	"0.83715"	"0.07068"	"40.37874"	NA
"stick"	"5"	"0.3"	"0.05"	"1"	"34"	"max"	"0.83457"	"0.47009"	"0.41453"	"0.46472"	"0.44657"	"0.39274"	"0.88418"	"0.05172"	"50.37377"	NA
"stick"	"5"	"0.3"	"0.05"	"1"	"35"	"max"	"0.81541"	"0.46914"	"0.43872"	"0.46184"	"0.46748"	"0.48937"	"0.81687"	"0.06419"	"43.46528"	NA
"stick"	"5"	"0.3"	"0.05"	"1"	"36"	"max"	"0.86979"	"0.40169"	"0.54166"	"0.48963"	"0.40332"	"0.552"	"0.57835"	"0.12742"	"21.52341"	NA
"stick"	"5"	"0.3"	"0.05"	"1"	"37"	"max"	"0.84436"	"0.47721"	"0.40621"	"0.30848"	"0.43578"	"0.31937"	"0.8389"	"0.06375"	"43.68096"	NA
"stick"	"5"	"0.3"	"0.05"	"1"	"38"	"max"	"0.83964"	"0.39694"	"0.49112"	"0.50642"	"0.4396"	"0.247"	"0.8327"	"0.06542"	"42.85632"	NA
"stick"	"5"	"0.3"	"0.05"	"1"	"39"	"max"	"0.91866"	"0.35126"	"0.34912"	"0.36721"	"0.29513"	"0.28367"	"0.91344"	"0.05042"	"51.19204"	NA
"stick"	"5"	"0.3"	"0.05"	"1"	"40"	"max"	"0.85356"	"0.51328"	"0.50728"	"0.47817"	"0.36956"	"0.49047"	"0.6227"	"0.10408"	"27.99647"	NA
"stick"	"5"	"0.3"	"0.05"	"1"	"41"	"max"	"0.79568"	"0.54963"	"0.47527"	"0.5193"	"0.4523"	"0.52927"	"0.7269"	"0.08262"	"35.38519"	NA
"stick"	"5"	"0.3"	"0.05"	"1"	"42"	"max"	"0.82446"	"0.47943"	"0.33906"	"0.46175"	"0.45415"	"0.44634"	"0.80794"	"0.07281"	"39.42967"	NA
"stick"	"5"	"0.3"	"0.05"	"1"	"43"	"max"	"0.84445"	"0.40307"	"0.49894"	"0.46474"	"0.4596"	"0.38322"	"0.77682"	"0.07998"	"36.42725"	NA
"stick"	"5"	"0.3"	"0.05"	"1"	"44"	"max"	"0.84349"	"0.50327"	"0.26708"	"0.46203"	"0.41801"	"0.41985"	"0.8112"	"0.06715"	"42.02183"	NA
"stick"	"5"	"0.3"	"0.05"	"1"	"45"	"max"	"0.88446"	"0.36935"	"0.39441"	"0.36289"	"0.38786"	"0.27162"	"0.90004"	"0.05074"	"50.98576"	NA
"stick"	"5"	"0.3"	"0.05"	"1"	"46"	"max"	"0.82096"	"0.50684"	"0.46322"	"0.49262"	"0.41927"	"0.49997"	"0.69763"	"0.09054"	"32.45831"	NA
"stick"	"5"	"0.3"	"0.05"	"1"	"47"	"max"	"0.85028"	"0.39452"	"0.42973"	"0.4173"	"0.4761"	"0.34818"	"0.84035"	"0.06804"	"41.59775"	NA
"stick"	"5"	"0.3"	"0.05"	"1"	"48"	"max"	"0.8939"	"0.37846"	"0.34765"	"0.29942"	"0.40172"	"0.40872"	"0.89619"	"0.05538"	"48.18836"	NA
"stick"	"5"	"0.3"	"0.05"	"1"	"49"	"max"	"0.86424"	"0.393"	"0.44914"	"0.45604"	"0.47174"	"0.49651"	"0.67152"	"0.10185"	"28.69108"	NA
"stick"	"5"	"0.3"	"0.05"	"1"	"50"	"max"	"0.88958"	"0.41306"	"0.41985"	"0.43868"	"0.35293"	"0.4181"	"0.79827"	"0.07816"	"37.16107"	NA
"stick"	"5"	"0.3"	"0.05"	"1"	"51"	"max"	"0.87315"	"0.38022"	"0.39274"	"0.38191"	"0.40485"	"0.35941"	"0.88728"	"0.05785"	"46.7931"	NA
"stick"	"5"	"0.3"	"0.05"	"1"	"52"	"max"	"0.89836"	"0.41282"	"0.47588"	"0.41719"	"0.38001"	"0.42971"	"0.75821"	"0.0851"	"34.44028"	NA
"stick"	"5"	"0.3"	"0.05"	"1"	"53"	"max"	"0.85939"	"0.38352"	"0.39931"	"0.45336"	"0.30395"	"0.44919"	"0.86644"	"0.05836"	"46.51075"	NA
"stick"	"5"	"0.3"	"0.05"	"1"	"54"	"max"	"0.86505"	"0.37895"	"0.38568"	"0.34785"	"0.42657"	"0.40879"	"0.90847"	"0.04904"	"52.07701"	NA
"stick"	"5"	"0.3"	"0.05"	"1"	"55"	"max"	"0.81958"	"0.55385"	"0.61566"	"0.61444"	"0.47616"	"0.46452"	"0.4034"	"0.12403"	"22.38585"	NA
"stick"	"5"	"0.3"	"0.05"	"1"	"56"	"max"	"0.78598"	"0.44847"	"0.55832"	"0.59819"	"0.60218"	"0.52448"	"0.57591"	"0.10091"	"28.9877"	NA
"stick"	"5"	"0.3"	"0.05"	"1"	"57"	"max"	"0.83445"	"0.44184"	"0.35886"	"0.34915"	"0.44641"	"0.49656"	"0.81345"	"0.07516"	"38.41289"	NA
"stick"	"5"	"0.3"	"0.05"	"1"	"58"	"max"	"0.82214"	"0.46151"	"0.42092"	"0.5527"	"0.44518"	"0.50036"	"0.7553"	"0.08316"	"35.17711"	NA
"stick"	"5"	"0.3"	"0.05"	"1"	"59"	"max"	"0.91106"	"0.39658"	"0.43676"	"0.38284"	"0.42496"	"0.44313"	"0.77789"	"0.08671"	"33.8412"	NA
"stick"	"5"	"0.3"	"0.05"	"1"	"60"	"max"	"0.83565"	"0.51988"	"0.41427"	"0.4346"	"0.43231"	"0.33821"	"0.80913"	"0.07457"	"38.66593"	NA
"stick"	"5"	"0.3"	"0.05"	"1"	"61"	"max"	"0.81495"	"0.52174"	"0.51862"	"0.48022"	"0.42429"	"0.43775"	"0.75574"	"0.07621"	"37.97204"	NA
"stick"	"5"	"0.3"	"0.05"	"1"	"62"	"max"	"0.8239"	"0.56014"	"0.53509"	"0.56434"	"0.43522"	"0.51736"	"0.55894"	"0.10351"	"28.17371"	NA
"stick"	"5"	"0.3"	"0.05"	"1"	"63"	"max"	"0.87737"	"0.3007"	"0.31453"	"0.36992"	"0.39746"	"0.42213"	"0.88007"	"0.05926"	"46.02244"	NA
"stick"	"5"	"0.3"	"0.05"	"1"	"64"	"max"	"0.83781"	"0.38339"	"0.35849"	"0.50666"	"0.4357"	"0.45832"	"0.81862"	"0.065"	"43.0625"	NA
"stick"	"5"	"0.3"	"0.05"	"1"	"65"	"max"	"0.9126"	"0.40493"	"0.33957"	"0.25701"	"0.28931"	"0.35749"	"0.90558"	"0.05351"	"49.28344"	NA
"stick"	"5"	"0.3"	"0.05"	"1"	"66"	"max"	"0.83872"	"0.54778"	"0.54535"	"0.53607"	"0.53032"	"0.50698"	"0.68391"	"0.09279"	"31.67214"	NA
"stick"	"5"	"0.3"	"0.05"	"1"	"67"	"max"	"0.80371"	"0.44321"	"0.47747"	"0.40827"	"0.47625"	"0.5034"	"0.83918"	"0.06426"	"43.42718"	NA
"stick"	"5"	"0.3"	"0.05"	"1"	"68"	"max"	"0.83676"	"0.37923"	"0.39657"	"0.55411"	"0.47768"	"0.52297"	"0.70115"	"0.08857"	"33.16142"	NA
"stick"	"5"	"0.3"	"0.05"	"1"	"69"	"max"	"0.82296"	"0.61398"	"0.37916"	"0.50544"	"0.59633"	"0.62402"	"0.45734"	"0.12551"	"22.00526"	NA
"stick"	"5"	"0.3"	"0.05"	"1"	"70"	"max"	"0.86169"	"0.32106"	"0.48394"	"0.37681"	"0.44524"	"0.36738"	"0.85533"	"0.06171"	"44.72242"	NA
"stick"	"5"	"0.3"	"0.05"	"1"	"71"	"max"	"0.8482"	"0.39719"	"0.47104"	"0.40667"	"0.4523"	"0.43683"	"0.80413"	"0.07052"	"40.45135"	NA
"stick"	"5"	"0.3"	"0.05"	"1"	"72"	"max"	"0.80517"	"0.63257"	"0.57312"	"0.56689"	"0.58778"	"0.58656"	"0.26963"	"0.13533"	"19.595"	NA
"stick"	"5"	"0.3"	"0.05"	"1"	"73"	"max"	"0.84699"	"0.39767"	"0.37061"	"0.4048"	"0.41203"	"0.38703"	"0.86049"	"0.0589"	"46.21362"	NA
"stick"	"5"	"0.3"	"0.05"	"1"	"74"	"max"	"0.77708"	"0.57425"	"0.56058"	"0.5835"	"0.56419"	"0.58336"	"0.50279"	"0.10638"	"27.29872"	NA
"stick"	"5"	"0.3"	"0.05"	"1"	"75"	"max"	"0.93873"	"0.2982"	"0.32826"	"0.26998"	"0.3019"	"0.30916"	"0.84339"	"0.06216"	"44.49185"	NA
"stick"	"5"	"0.3"	"0.05"	"1"	"76"	"max"	"0.80327"	"0.43778"	"0.41095"	"0.56478"	"0.44518"	"0.47274"	"0.81398"	"0.06575"	"42.69265"	NA
"stick"	"5"	"0.3"	"0.05"	"1"	"77"	"max"	"0.80283"	"0.51669"	"0.62034"	"0.58505"	"0.44012"	"0.55601"	"0.50426"	"0.10832"	"26.7199"	NA
"stick"	"5"	"0.3"	"0.05"	"1"	"78"	"max"	"0.78116"	"0.6446"	"0.47577"	"0.63875"	"0.62145"	"0.57538"	"0.51046"	"0.11785"	"24.0217"	NA
"stick"	"5"	"0.3"	"0.05"	"1"	"79"	"max"	"0.84118"	"0.44406"	"0.46948"	"0.36305"	"0.45063"	"0.45255"	"0.7753"	"0.07788"	"37.27608"	NA
"stick"	"5"	"0.3"	"0.05"	"1"	"80"	"max"	"0.84071"	"0.54524"	"0.4642"	"0.49362"	"0.45008"	"0.53253"	"0.62641"	"0.10595"	"27.42861"	NA
"stick"	"5"	"0.3"	"0.05"	"1"	"81"	"max"	"0.82919"	"0.3461"	"0.54097"	"0.52944"	"0.52465"	"0.59488"	"0.51364"	"0.10148"	"28.80516"	NA
"stick"	"5"	"0.3"	"0.05"	"1"	"82"	"max"	"0.85343"	"0.52604"	"0.37143"	"0.5549"	"0.48749"	"0.48013"	"0.54124"	"0.11365"	"25.18194"	NA
"stick"	"5"	"0.3"	"0.05"	"1"	"83"	"max"	"0.8137"	"0.55591"	"0.49676"	"0.48869"	"0.60127"	"0.53533"	"0.57565"	"0.1087"	"26.60854"	NA
"stick"	"5"	"0.3"	"0.05"	"1"	"84"	"max"	"0.78679"	"0.63614"	"0.54932"	"0.54647"	"0.6041"	"0.54097"	"0.53473"	"0.09814"	"29.87661"	NA
"stick"	"5"	"0.3"	"0.05"	"1"	"85"	"max"	"0.87503"	"0.3897"	"0.38758"	"0.47211"	"0.37587"	"0.36099"	"0.88608"	"0.05406"	"48.95909"	NA
"stick"	"5"	"0.3"	"0.05"	"1"	"86"	"max"	"0.85189"	"0.405"	"0.44218"	"0.45163"	"0.39497"	"0.41865"	"0.85459"	"0.06029"	"45.46851"	NA
"stick"	"5"	"0.3"	"0.05"	"1"	"87"	"max"	"0.88364"	"0.50072"	"0.51781"	"0.38762"	"0.47576"	"0.44187"	"0.64228"	"0.1124"	"25.53499"	NA
"stick"	"5"	"0.3"	"0.05"	"1"	"88"	"max"	"0.88196"	"0.40838"	"0.39079"	"0.3605"	"0.40105"	"0.41156"	"0.79062"	"0.07283"	"39.41988"	NA
"stick"	"5"	"0.3"	"0.05"	"1"	"89"	"max"	"0.79221"	"0.57248"	"0.64853"	"0.59419"	"0.58985"	"0.57271"	"0.34142"	"0.13648"	"19.32497"	NA
"stick"	"5"	"0.3"	"0.05"	"1"	"90"	"max"	"0.86812"	"0.47912"	"0.31006"	"0.4845"	"0.49417"	"0.47956"	"0.56504"	"0.11123"	"25.87208"	NA
"stick"	"5"	"0.3"	"0.05"	"1"	"91"	"max"	"0.93231"	"0.3714"	"0.30296"	"0.33937"	"0.40034"	"0.39439"	"0.88663"	"0.06066"	"45.27452"	NA
"stick"	"5"	"0.3"	"0.05"	"1"	"92"	"max"	"0.85128"	"0.48068"	"0.52058"	"0.48565"	"0.48723"	"0.4666"	"0.56477"	"0.11913"	"23.67638"	NA
"stick"	"5"	"0.3"	"0.05"	"1"	"93"	"max"	"0.80769"	"0.48773"	"0.46844"	"0.48186"	"0.51378"	"0.47135"	"0.68724"	"0.0826"	"35.39314"	NA
"stick"	"5"	"0.3"	"0.05"	"1"	"94"	"max"	"0.86454"	"0.41677"	"0.44981"	"0.53292"	"0.4601"	"0.47323"	"0.66228"	"0.09806"	"29.90226"	NA
"stick"	"5"	"0.3"	"0.05"	"1"	"95"	"max"	"0.84646"	"0.40303"	"0.47989"	"0.48818"	"0.49996"	"0.47978"	"0.68035"	"0.09282"	"31.65954"	NA
"stick"	"5"	"0.3"	"0.05"	"1"	"96"	"max"	"0.79398"	"0.57143"	"0.4887"	"0.53221"	"0.45309"	"0.42818"	"0.74528"	"0.08057"	"36.1901"	NA
"stick"	"5"	"0.3"	"0.05"	"1"	"97"	"max"	"0.82039"	"0.44301"	"0.46763"	"0.53061"	"0.48076"	"0.53745"	"0.71863"	"0.08375"	"34.95083"	NA
"stick"	"5"	"0.3"	"0.05"	"1"	"98"	"max"	"0.8277"	"0.5338"	"0.5181"	"0.4498"	"0.47233"	"0.43185"	"0.75496"	"0.07803"	"37.21547"	NA
"stick"	"5"	"0.3"	"0.05"	"1"	"99"	"max"	"0.88936"	"0.39027"	"0.39896"	"0.30494"	"0.29466"	"0.38827"	"0.89746"	"0.05651"	"47.53826"	NA
"stick"	"5"	"0.3"	"0.05"	"1"	"100"	"max"	"0.85678"	"0.42468"	"0.37943"	"0.39942"	"0.33996"	"0.43551"	"0.87317"	"0.05405"	"48.96521"	NA
"stick"	"5"	"0.3"	"0.08"	"1"	"1"	"max"	"0.84271"	"0.35157"	"0.30335"	"0.3614"	"0.35122"	"0.41102"	"0.79754"	"0.07278"	"39.44455"	NA
"stick"	"5"	"0.3"	"0.08"	"1"	"2"	"max"	"0.86799"	"0.35067"	"0.48811"	"0.28886"	"0.42954"	"0.37407"	"0.72047"	"0.08812"	"33.32397"	NA
"stick"	"5"	"0.3"	"0.08"	"1"	"3"	"max"	"0.86845"	"0.39813"	"0.35222"	"0.2611"	"0.35491"	"0.38244"	"0.84534"	"0.06363"	"43.74119"	NA
"stick"	"5"	"0.3"	"0.08"	"1"	"4"	"max"	"0.96337"	"0.17056"	"0.40891"	"0.30506"	"0.31929"	"0.35942"	"0.73636"	"0.10103"	"28.9496"	NA
"stick"	"5"	"0.3"	"0.08"	"1"	"5"	"max"	"0.83413"	"0.47656"	"0.48398"	"0.48036"	"0.16339"	"0.45997"	"0.78508"	"0.07925"	"36.71929"	NA
"stick"	"5"	"0.3"	"0.08"	"1"	"6"	"max"	"0.96626"	"0.28417"	"0.33846"	"0.31318"	"0.31503"	"0.24287"	"0.80963"	"0.07794"	"37.25029"	NA
"stick"	"5"	"0.3"	"0.08"	"1"	"7"	"max"	"0.8949"	"0.45993"	"0.43185"	"0.4286"	"0.376"	"0.36236"	"0.73923"	"0.0937"	"31.35983"	NA
"stick"	"5"	"0.3"	"0.08"	"1"	"8"	"max"	"0.811"	"0.3773"	"0.64459"	"0.55375"	"0.52873"	"0.38855"	"0.58175"	"0.10668"	"27.20819"	NA
"stick"	"5"	"0.3"	"0.08"	"1"	"9"	"max"	"0.90068"	"0.4097"	"0.51468"	"0.36837"	"0.51239"	"0.47543"	"0.52387"	"0.11758"	"24.09469"	NA
"stick"	"5"	"0.3"	"0.08"	"1"	"10"	"max"	"0.77652"	"0.39715"	"0.4819"	"0.39617"	"0.48133"	"0.49286"	"0.73835"	"0.07326"	"39.23313"	NA
"stick"	"5"	"0.3"	"0.08"	"1"	"11"	"max"	"0.93009"	"0.33633"	"0.32548"	"0.26749"	"0.30371"	"0.24308"	"0.79132"	"0.07493"	"38.5107"	NA
"stick"	"5"	"0.3"	"0.08"	"1"	"12"	"max"	"0.87521"	"0.42308"	"0.41401"	"0.29209"	"0.5409"	"0.37626"	"0.79475"	"0.08778"	"33.4457"	NA
"stick"	"5"	"0.3"	"0.08"	"1"	"13"	"max"	"0.82928"	"0.4945"	"0.4089"	"0.5117"	"0.07679"	"0.44106"	"0.52188"	"0.10345"	"28.19075"	NA
"stick"	"5"	"0.3"	"0.08"	"1"	"14"	"max"	"0.90582"	"0.30863"	"0.39732"	"0.43977"	"0.43072"	"0.40425"	"0.76043"	"0.09062"	"32.42691"	NA
"stick"	"5"	"0.3"	"0.08"	"1"	"15"	"max"	"0.86165"	"0.36384"	"0.487"	"0.46821"	"0.33593"	"0.52416"	"0.7225"	"0.09121"	"32.21925"	NA
