"model"	"n.muts"	"coes"	"sigma"	"d.true"	"rep"	"method"	"d.hat"	"u.hats.1"	"u.hats.2"	"u.hats.3"	"u.hats.4"	"R2"	"sig.hat"	"logLike"	"P"
"stick"	"4"	"0.5"	"0.08"	"1"	"90"	"RDB"	"0.83712"	"0.42026"	"0.47304"	"0.39622"	"0.54516"	"-0.40658"	"0.20321"	"3.79355"	NA
"stick"	"4"	"0.5"	"0.08"	"1"	"91"	"RDB"	"0.97114"	"0.4638"	"0.60355"	"0.65516"	"0.4569"	"0.8775"	"0.06303"	"22.52328"	NA
"stick"	"4"	"0.5"	"0.08"	"1"	"92"	"RDB"	"1.16251"	"0.26474"	"0.42344"	"0.44286"	"0.40954"	"0.84448"	"0.07329"	"20.11038"	NA
"stick"	"4"	"0.5"	"0.08"	"1"	"93"	"RDB"	"0.91184"	"0.52516"	"0.58104"	"0.45302"	"0.55128"	"0.63578"	"0.1012"	"14.94777"	NA
"stick"	"4"	"0.5"	"0.08"	"1"	"94"	"RDB"	"1.17881"	"0.34244"	"0.30741"	"0.38526"	"0.39949"	"0.71073"	"0.09685"	"15.6502"	NA
"stick"	"4"	"0.5"	"0.08"	"1"	"95"	"RDB"	"2.07497"	"0.16054"	"0.1673"	"0.1879"	"0.11961"	"0.54131"	"0.1265"	"11.37723"	NA
"stick"	"4"	"0.5"	"0.08"	"1"	"96"	"RDB"	"0.8337"	"0.45821"	"0.61048"	"0.37969"	"0.68957"	"0.43604"	"0.13697"	"10.1044"	NA
"stick"	"4"	"0.5"	"0.08"	"1"	"97"	"RDB"	"0.8812"	"0.51419"	"0.60634"	"0.17142"	"0.47869"	"-0.15693"	"0.17693"	"6.00861"	NA
"stick"	"4"	"0.5"	"0.08"	"1"	"98"	"RDB"	"1.19389"	"0.3315"	"0.34377"	"0.30768"	"0.27029"	"0.37714"	"0.13708"	"10.09229"	NA
"stick"	"4"	"0.5"	"0.08"	"1"	"99"	"RDB"	"1.473"	"0.26641"	"0.26879"	"0.23049"	"0.29777"	"0.75597"	"0.10611"	"14.18933"	NA
"stick"	"4"	"0.5"	"0.08"	"1"	"100"	"RDB"	"1.07321"	"0.36266"	"0.34614"	"0.49934"	"0.46733"	"0.65984"	"0.09448"	"16.04677"	NA
