"model"	"n.muts"	"coes"	"sigma"	"d.true"	"rep"	"method"	"d.hat"	"u.hats.1"	"u.hats.2"	"u.hats.3"	"u.hats.4"	"u.hats.5"	"R2"	"sig.hat"	"logLike"	"P"
"stick"	"5"	"0.3"	"0.08"	"1"	"50"	"MLE"	"1.02975"	"0.30949"	"0.22643"	"0.31508"	"0.37187"	"0.27086"	"0.8043"	"0.08027"	"36.31"	NA
"stick"	"5"	"0.3"	"0.08"	"1"	"51"	"MLE"	"0.8576"	"0.34158"	"0.26351"	"0.37725"	"0.51496"	"0.35926"	"0.78651"	"0.0819"	"35.6645"	NA
"stick"	"5"	"0.3"	"0.08"	"1"	"52"	"MLE"	"0.9296"	"0.38513"	"0.26161"	"0.30256"	"0.34263"	"0.28777"	"0.72112"	"0.08594"	"34.12673"	NA
"stick"	"5"	"0.3"	"0.08"	"1"	"53"	"MLE"	"0.99377"	"0.39924"	"0.27835"	"0.25144"	"0.33414"	"0.35359"	"0.85539"	"0.06318"	"43.96904"	NA
"stick"	"5"	"0.3"	"0.08"	"1"	"54"	"MLE"	"1.47517"	"0.1865"	"0.20609"	"0.1875"	"0.1845"	"0.16939"	"0.88613"	"0.06936"	"40.98354"	NA
"stick"	"5"	"0.3"	"0.08"	"1"	"55"	"MLE"	"1.08958"	"0.24219"	"0.31841"	"0.22179"	"0.29043"	"0.21805"	"0.86506"	"0.06569"	"42.72506"	NA
"stick"	"5"	"0.3"	"0.08"	"1"	"56"	"MLE"	"1.09248"	"0.29093"	"0.27391"	"0.26448"	"0.2782"	"0.26144"	"0.78298"	"0.09066"	"32.41417"	NA
"stick"	"5"	"0.3"	"0.08"	"1"	"57"	"MLE"	"1.14419"	"0.22193"	"0.3113"	"0.27832"	"0.19278"	"0.23799"	"0.82798"	"0.07069"	"40.3774"	NA
"stick"	"5"	"0.3"	"0.08"	"1"	"58"	"MLE"	"1.06641"	"0.30327"	"0.24494"	"0.305"	"0.25853"	"0.23375"	"0.85802"	"0.06286"	"44.13456"	NA
"stick"	"5"	"0.3"	"0.08"	"1"	"59"	"MLE"	"0.93615"	"0.33926"	"0.35782"	"0.35036"	"0.2589"	"0.28813"	"0.79932"	"0.07357"	"39.09655"	NA
"stick"	"5"	"0.3"	"0.08"	"1"	"60"	"MLE"	"0.96432"	"0.31554"	"0.31908"	"0.24722"	"0.34728"	"0.27522"	"0.80543"	"0.07504"	"38.46535"	NA
"stick"	"5"	"0.3"	"0.08"	"1"	"61"	"MLE"	"0.88774"	"0.41239"	"0.29024"	"0.43941"	"0.3611"	"0.3097"	"0.81951"	"0.06294"	"44.09341"	NA
"stick"	"5"	"0.3"	"0.08"	"1"	"62"	"MLE"	"1.25062"	"0.26293"	"0.19833"	"0.14593"	"0.20932"	"0.23014"	"0.79163"	"0.08085"	"36.07784"	NA
"stick"	"5"	"0.3"	"0.08"	"1"	"63"	"MLE"	"0.83632"	"0.48941"	"0.42695"	"0.36996"	"0.44309"	"0.27476"	"0.75842"	"0.08221"	"35.54443"	NA
"stick"	"5"	"0.3"	"0.08"	"1"	"64"	"MLE"	"0.98886"	"0.27118"	"0.38784"	"0.22649"	"0.28285"	"0.38128"	"0.8445"	"0.06556"	"42.78611"	NA
"stick"	"5"	"0.3"	"0.08"	"1"	"65"	"MLE"	"1.32286"	"0.14441"	"0.20103"	"0.26008"	"0.18918"	"0.19298"	"0.86171"	"0.07499"	"38.48702"	NA
"stick"	"5"	"0.3"	"0.08"	"1"	"66"	"MLE"	"1.02964"	"0.25929"	"0.3141"	"0.31058"	"0.26808"	"0.32332"	"0.88023"	"0.06109"	"45.04613"	NA
"stick"	"5"	"0.3"	"0.08"	"1"	"67"	"MLE"	"0.99827"	"0.24462"	"0.32951"	"0.27804"	"0.26685"	"0.34255"	"0.8484"	"0.06046"	"45.3802"	NA
"stick"	"5"	"0.3"	"0.08"	"1"	"68"	"MLE"	"1.02865"	"0.30735"	"0.27685"	"0.2948"	"0.3027"	"0.24522"	"0.79625"	"0.0769"	"37.68348"	NA
"stick"	"5"	"0.3"	"0.08"	"1"	"69"	"MLE"	"1.09008"	"0.34684"	"0.323"	"0.22638"	"0.24283"	"0.20766"	"0.83927"	"0.07523"	"38.38543"	NA
"stick"	"5"	"0.3"	"0.08"	"1"	"70"	"MLE"	"0.93724"	"0.32594"	"0.30889"	"0.28959"	"0.35146"	"0.3673"	"0.79799"	"0.07491"	"38.51938"	NA
"stick"	"5"	"0.3"	"0.08"	"1"	"71"	"MLE"	"1.13162"	"0.2926"	"0.2221"	"0.21494"	"0.26277"	"0.27093"	"0.63216"	"0.11201"	"25.64658"	NA
"stick"	"5"	"0.3"	"0.08"	"1"	"72"	"MLE"	"0.99707"	"0.29652"	"0.30065"	"0.25826"	"0.30631"	"0.30126"	"0.73108"	"0.09044"	"32.49338"	NA
"stick"	"5"	"0.3"	"0.08"	"1"	"73"	"MLE"	"1.22384"	"0.252"	"0.19807"	"0.21564"	"0.22619"	"0.21754"	"0.8453"	"0.0714"	"40.05573"	NA
"stick"	"5"	"0.3"	"0.08"	"1"	"74"	"MLE"	"1.03395"	"0.30304"	"0.26055"	"0.17213"	"0.24655"	"0.40299"	"0.90115"	"0.06029"	"45.46752"	NA
"stick"	"5"	"0.3"	"0.08"	"1"	"75"	"MLE"	"1.02186"	"0.30813"	"0.29566"	"0.2194"	"0.38869"	"0.30059"	"0.84534"	"0.07156"	"39.98542"	NA
"stick"	"5"	"0.3"	"0.08"	"1"	"76"	"MLE"	"1.3024"	"0.25121"	"0.214"	"0.12426"	"0.24834"	"0.21077"	"0.8613"	"0.07221"	"39.69611"	NA
"stick"	"5"	"0.3"	"0.08"	"1"	"77"	"MLE"	"1.14509"	"0.29275"	"0.28207"	"0.17851"	"0.20908"	"0.2829"	"0.88607"	"0.05913"	"46.09006"	NA
"stick"	"5"	"0.3"	"0.08"	"1"	"78"	"MLE"	"1.10955"	"0.34075"	"0.26006"	"0.227"	"0.25028"	"0.25682"	"0.83926"	"0.07513"	"38.42531"	NA
"stick"	"5"	"0.3"	"0.08"	"1"	"79"	"MLE"	"0.92287"	"0.38247"	"0.26719"	"0.42204"	"0.30001"	"0.30214"	"0.7946"	"0.0751"	"38.44152"	NA
"stick"	"5"	"0.3"	"0.08"	"1"	"80"	"MLE"	"1.39401"	"0.16991"	"0.19408"	"0.24118"	"0.15288"	"0.21077"	"0.84072"	"0.07741"	"37.47063"	NA
"stick"	"5"	"0.3"	"0.08"	"1"	"81"	"MLE"	"0.94591"	"0.42529"	"0.28247"	"0.26367"	"0.31123"	"0.28255"	"0.83028"	"0.07063"	"40.40217"	NA
"stick"	"5"	"0.3"	"0.08"	"1"	"82"	"MLE"	"0.74369"	"0.40365"	"0.49506"	"0.37376"	"0.36838"	"0.59414"	"0.79618"	"0.05668"	"47.44603"	NA
"stick"	"5"	"0.3"	"0.08"	"1"	"83"	"MLE"	"0.96992"	"0.2521"	"0.29674"	"0.26596"	"0.26813"	"0.36662"	"0.76984"	"0.07888"	"36.86974"	NA
"stick"	"5"	"0.3"	"0.08"	"1"	"84"	"MLE"	"1.04477"	"0.22603"	"0.30238"	"0.24367"	"0.24404"	"0.36449"	"0.79964"	"0.07908"	"36.78803"	NA
"stick"	"5"	"0.3"	"0.08"	"1"	"85"	"MLE"	"1.19394"	"0.24929"	"0.17862"	"0.20594"	"0.2066"	"0.28826"	"0.77659"	"0.10313"	"28.29018"	NA
"stick"	"5"	"0.3"	"0.08"	"1"	"86"	"MLE"	"1.1177"	"0.27369"	"0.3094"	"0.23472"	"0.23202"	"0.25464"	"0.85668"	"0.06393"	"43.5937"	NA
"stick"	"5"	"0.3"	"0.08"	"1"	"87"	"MLE"	"1.22274"	"0.20141"	"0.24538"	"0.23313"	"0.23803"	"0.19403"	"0.84648"	"0.06799"	"41.62052"	NA
"stick"	"5"	"0.3"	"0.08"	"1"	"88"	"MLE"	"1.07101"	"0.27572"	"0.25185"	"0.30885"	"0.20653"	"0.28466"	"0.82561"	"0.07271"	"39.47526"	NA
"stick"	"5"	"0.3"	"0.08"	"1"	"89"	"MLE"	"0.88392"	"0.21018"	"0.3773"	"0.35931"	"0.33614"	"0.3738"	"0.6813"	"0.08388"	"34.90089"	NA
"stick"	"5"	"0.3"	"0.08"	"1"	"90"	"MLE"	"0.81624"	"0.45374"	"0.28997"	"0.25748"	"0.43601"	"0.41297"	"0.68432"	"0.09337"	"31.47299"	NA
"stick"	"5"	"0.3"	"0.08"	"1"	"91"	"MLE"	"1.20293"	"0.19735"	"0.25578"	"0.13987"	"0.23014"	"0.25224"	"0.82028"	"0.07771"	"37.34579"	NA
"stick"	"5"	"0.3"	"0.08"	"1"	"92"	"MLE"	"1.14761"	"0.26437"	"0.25945"	"0.20364"	"0.24917"	"0.26579"	"0.88675"	"0.06027"	"45.47702"	NA
"stick"	"5"	"0.3"	"0.08"	"1"	"93"	"MLE"	"1.23508"	"0.2912"	"0.20509"	"0.19163"	"0.22493"	"0.19761"	"0.85051"	"0.07408"	"38.87666"	NA
"stick"	"5"	"0.3"	"0.08"	"1"	"94"	"MLE"	"1.1983"	"0.23333"	"0.20184"	"0.23605"	"0.23638"	"0.2012"	"0.80925"	"0.08097"	"36.03251"	NA
"stick"	"5"	"0.3"	"0.08"	"1"	"95"	"MLE"	"1.15609"	"0.22649"	"0.29989"	"0.30255"	"0.19017"	"0.21773"	"0.8581"	"0.07151"	"40.00607"	NA
"stick"	"5"	"0.3"	"0.08"	"1"	"96"	"MLE"	"1.04407"	"0.24625"	"0.27218"	"0.2237"	"0.31792"	"0.33678"	"0.7809"	"0.07728"	"37.52492"	NA
"stick"	"5"	"0.3"	"0.08"	"1"	"97"	"MLE"	"0.96442"	"0.29165"	"0.37844"	"0.27366"	"0.29111"	"0.34647"	"0.84431"	"0.06981"	"40.77637"	NA
"stick"	"5"	"0.3"	"0.08"	"1"	"98"	"MLE"	"0.86469"	"0.49148"	"0.38675"	"0.50445"	"0.35362"	"0.23372"	"0.73634"	"0.0865"	"33.91775"	NA
"stick"	"5"	"0.3"	"0.08"	"1"	"99"	"MLE"	"1.0875"	"0.28459"	"0.27956"	"0.24003"	"0.22468"	"0.27897"	"0.76139"	"0.09585"	"30.63311"	NA
"stick"	"5"	"0.3"	"0.08"	"1"	"100"	"MLE"	"1.03445"	"0.31217"	"0.2945"	"0.29855"	"0.29247"	"0.28111"	"0.81669"	"0.07427"	"38.79645"	NA
"stick"	"5"	"0.5"	"0.02"	"1"	"1"	"MLE"	"1.00133"	"0.47153"	"0.4728"	"0.53418"	"0.51322"	"0.52062"	"0.97411"	"0.02323"	"75.98886"	NA
"stick"	"5"	"0.5"	"0.02"	"1"	"2"	"MLE"	"0.99693"	"0.5134"	"0.51563"	"0.49548"	"0.44975"	"0.53099"	"0.97821"	"0.02217"	"77.47695"	NA
"stick"	"5"	"0.5"	"0.02"	"1"	"3"	"MLE"	"1.02368"	"0.50616"	"0.45832"	"0.50841"	"0.43562"	"0.48782"	"0.97439"	"0.0245"	"74.27944"	NA
"stick"	"5"	"0.5"	"0.02"	"1"	"4"	"MLE"	"0.94293"	"0.58283"	"0.55426"	"0.51577"	"0.548"	"0.56355"	"0.96108"	"0.02872"	"69.19995"	NA
"stick"	"5"	"0.5"	"0.02"	"1"	"5"	"MLE"	"0.99386"	"0.51944"	"0.48008"	"0.50362"	"0.49514"	"0.48699"	"0.98468"	"0.01851"	"83.25323"	NA
"stick"	"5"	"0.5"	"0.02"	"1"	"6"	"MLE"	"0.99452"	"0.51371"	"0.49286"	"0.52478"	"0.50785"	"0.51516"	"0.98186"	"0.0191"	"82.24843"	NA
"stick"	"5"	"0.5"	"0.02"	"1"	"7"	"MLE"	"1.01831"	"0.47074"	"0.49523"	"0.50422"	"0.46033"	"0.4708"	"0.98645"	"0.0182"	"83.79221"	NA
"stick"	"5"	"0.5"	"0.02"	"1"	"8"	"MLE"	"0.99413"	"0.48453"	"0.48992"	"0.54646"	"0.53582"	"0.47484"	"0.96979"	"0.02689"	"71.30291"	NA
"stick"	"5"	"0.5"	"0.02"	"1"	"9"	"MLE"	"0.9998"	"0.47959"	"0.5013"	"0.47199"	"0.52071"	"0.50883"	"0.98328"	"0.0197"	"81.25705"	NA
"stick"	"5"	"0.5"	"0.02"	"1"	"10"	"MLE"	"1.01154"	"0.47393"	"0.47822"	"0.4736"	"0.48042"	"0.51451"	"0.99056"	"0.01454"	"90.97276"	NA
"stick"	"5"	"0.5"	"0.02"	"1"	"11"	"MLE"	"0.97152"	"0.5022"	"0.53024"	"0.52515"	"0.50581"	"0.52372"	"0.97759"	"0.02206"	"77.64786"	NA
"stick"	"5"	"0.5"	"0.02"	"1"	"12"	"MLE"	"0.99268"	"0.50766"	"0.53698"	"0.48428"	"0.51773"	"0.47892"	"0.97425"	"0.02344"	"75.69868"	NA
"stick"	"5"	"0.5"	"0.02"	"1"	"13"	"MLE"	"0.98603"	"0.49997"	"0.529"	"0.533"	"0.49921"	"0.5149"	"0.98601"	"0.01676"	"86.43941"	NA
"stick"	"5"	"0.5"	"0.02"	"1"	"14"	"MLE"	"1.00492"	"0.45283"	"0.52525"	"0.5259"	"0.5005"	"0.50023"	"0.97774"	"0.02218"	"77.46244"	NA
"stick"	"5"	"0.5"	"0.02"	"1"	"15"	"MLE"	"1.00465"	"0.49003"	"0.52312"	"0.51154"	"0.49821"	"0.46938"	"0.97763"	"0.02136"	"78.67241"	NA
"stick"	"5"	"0.5"	"0.02"	"1"	"16"	"MLE"	"1.02178"	"0.48699"	"0.452"	"0.49851"	"0.47924"	"0.49186"	"0.9789"	"0.02166"	"78.22622"	NA
"stick"	"5"	"0.5"	"0.02"	"1"	"17"	"MLE"	"1.00986"	"0.48293"	"0.48106"	"0.4453"	"0.5413"	"0.50264"	"0.96487"	"0.02788"	"70.14753"	NA
"stick"	"5"	"0.5"	"0.02"	"1"	"18"	"MLE"	"0.95929"	"0.57296"	"0.50478"	"0.54501"	"0.53722"	"0.50288"	"0.97661"	"0.02208"	"77.60624"	NA
"stick"	"5"	"0.5"	"0.02"	"1"	"19"	"MLE"	"0.98863"	"0.46179"	"0.52976"	"0.51674"	"0.51932"	"0.49219"	"0.95765"	"0.03083"	"66.92735"	NA
"stick"	"5"	"0.5"	"0.02"	"1"	"20"	"MLE"	"1.00988"	"0.52775"	"0.47389"	"0.47811"	"0.50036"	"0.47877"	"0.97679"	"0.02268"	"76.75317"	NA
"stick"	"5"	"0.5"	"0.02"	"1"	"21"	"MLE"	"0.99759"	"0.50204"	"0.49495"	"0.52403"	"0.46482"	"0.5338"	"0.97974"	"0.02078"	"79.55282"	NA
"stick"	"5"	"0.5"	"0.02"	"1"	"22"	"MLE"	"0.99817"	"0.49623"	"0.5016"	"0.51949"	"0.52088"	"0.46562"	"0.98763"	"0.01604"	"87.84803"	NA
"stick"	"5"	"0.5"	"0.02"	"1"	"23"	"MLE"	"0.99648"	"0.49738"	"0.50943"	"0.49558"	"0.47206"	"0.5332"	"0.98182"	"0.01949"	"81.61177"	NA
"stick"	"5"	"0.5"	"0.02"	"1"	"24"	"MLE"	"1.00486"	"0.45169"	"0.5084"	"0.52381"	"0.47311"	"0.51773"	"0.97882"	"0.02133"	"78.71583"	NA
"stick"	"5"	"0.5"	"0.02"	"1"	"25"	"MLE"	"1.02844"	"0.44532"	"0.48662"	"0.47697"	"0.49607"	"0.47391"	"0.97465"	"0.02331"	"75.87271"	NA
"stick"	"5"	"0.5"	"0.02"	"1"	"26"	"MLE"	"0.9981"	"0.48284"	"0.5088"	"0.49749"	"0.51103"	"0.51017"	"0.98532"	"0.01823"	"83.7409"	NA
"stick"	"5"	"0.5"	"0.02"	"1"	"27"	"MLE"	"1.0047"	"0.48161"	"0.52081"	"0.50103"	"0.542"	"0.49134"	"0.96886"	"0.02605"	"72.31673"	NA
"stick"	"5"	"0.5"	"0.02"	"1"	"28"	"MLE"	"0.92472"	"0.57716"	"0.52617"	"0.50607"	"0.60995"	"0.64487"	"0.92711"	"0.04087"	"57.91171"	NA
"stick"	"5"	"0.5"	"0.02"	"1"	"29"	"MLE"	"0.99555"	"0.51159"	"0.54962"	"0.47138"	"0.48"	"0.48742"	"0.97966"	"0.02036"	"80.20896"	NA
"stick"	"5"	"0.5"	"0.02"	"1"	"30"	"MLE"	"1.00389"	"0.47029"	"0.48763"	"0.47816"	"0.48901"	"0.5353"	"0.98031"	"0.02093"	"79.31988"	NA
"stick"	"5"	"0.5"	"0.02"	"1"	"31"	"MLE"	"1.01603"	"0.49832"	"0.49602"	"0.41934"	"0.45579"	"0.49925"	"0.96827"	"0.02762"	"70.44842"	NA
"stick"	"5"	"0.5"	"0.02"	"1"	"32"	"MLE"	"1.00919"	"0.46742"	"0.48772"	"0.49398"	"0.48707"	"0.47759"	"0.98498"	"0.01895"	"82.51038"	NA
"stick"	"5"	"0.5"	"0.02"	"1"	"33"	"MLE"	"0.96576"	"0.55351"	"0.57562"	"0.50265"	"0.49476"	"0.52533"	"0.96322"	"0.0296"	"68.23372"	NA
"stick"	"5"	"0.5"	"0.02"	"1"	"34"	"MLE"	"0.99713"	"0.51191"	"0.48805"	"0.46492"	"0.55849"	"0.50028"	"0.97484"	"0.02375"	"75.27765"	NA
"stick"	"5"	"0.5"	"0.02"	"1"	"35"	"MLE"	"1.01679"	"0.50524"	"0.45663"	"0.48789"	"0.50298"	"0.51697"	"0.96893"	"0.02652"	"71.74838"	NA
"stick"	"5"	"0.5"	"0.02"	"1"	"36"	"MLE"	"1.00405"	"0.45189"	"0.48863"	"0.50979"	"0.49496"	"0.49789"	"0.97778"	"0.02239"	"77.16819"	NA
"stick"	"5"	"0.5"	"0.02"	"1"	"37"	"MLE"	"0.94509"	"0.5705"	"0.5426"	"0.52722"	"0.53384"	"0.5474"	"0.95898"	"0.03088"	"66.88104"	NA
"stick"	"5"	"0.5"	"0.02"	"1"	"38"	"MLE"	"1.01303"	"0.48667"	"0.50584"	"0.51016"	"0.48219"	"0.47846"	"0.98707"	"0.01727"	"85.46805"	NA
"stick"	"5"	"0.5"	"0.02"	"1"	"39"	"MLE"	"0.996"	"0.51088"	"0.45827"	"0.52531"	"0.5044"	"0.52803"	"0.98438"	"0.01825"	"83.71618"	NA
"stick"	"5"	"0.5"	"0.02"	"1"	"40"	"MLE"	"0.99695"	"0.53041"	"0.4702"	"0.51061"	"0.49792"	"0.47513"	"0.97822"	"0.02196"	"77.79221"	NA
"stick"	"5"	"0.5"	"0.02"	"1"	"41"	"MLE"	"0.99561"	"0.56366"	"0.50491"	"0.50458"	"0.5066"	"0.44879"	"0.96245"	"0.02782"	"70.2236"	NA
"stick"	"5"	"0.5"	"0.02"	"1"	"42"	"MLE"	"1.0114"	"0.49059"	"0.45547"	"0.47992"	"0.53378"	"0.49196"	"0.98151"	"0.02091"	"79.36198"	NA
"stick"	"5"	"0.5"	"0.02"	"1"	"43"	"MLE"	"0.99679"	"0.4987"	"0.4863"	"0.50633"	"0.52774"	"0.47625"	"0.98005"	"0.02154"	"78.41134"	NA
"stick"	"5"	"0.5"	"0.02"	"1"	"44"	"MLE"	"1.02602"	"0.47454"	"0.496"	"0.50102"	"0.43427"	"0.50648"	"0.96727"	"0.0282"	"69.78321"	NA
"stick"	"5"	"0.5"	"0.02"	"1"	"45"	"MLE"	"1.03241"	"0.49145"	"0.47397"	"0.43807"	"0.48759"	"0.48884"	"0.97236"	"0.02527"	"73.29205"	NA
"stick"	"5"	"0.5"	"0.02"	"1"	"46"	"MLE"	"0.96033"	"0.52431"	"0.51321"	"0.54278"	"0.57668"	"0.53667"	"0.97276"	"0.02401"	"74.92503"	NA
"stick"	"5"	"0.5"	"0.02"	"1"	"47"	"MLE"	"1.00936"	"0.47582"	"0.48544"	"0.51396"	"0.50075"	"0.48147"	"0.98461"	"0.01818"	"83.82823"	NA
"stick"	"5"	"0.5"	"0.02"	"1"	"48"	"MLE"	"0.98224"	"0.52133"	"0.53013"	"0.47124"	"0.49242"	"0.55617"	"0.98496"	"0.0179"	"84.33227"	NA
"stick"	"5"	"0.5"	"0.02"	"1"	"49"	"MLE"	"1.01876"	"0.49238"	"0.43256"	"0.51178"	"0.48305"	"0.48106"	"0.96117"	"0.02914"	"68.72983"	NA
"stick"	"5"	"0.5"	"0.02"	"1"	"50"	"MLE"	"0.99183"	"0.50221"	"0.54373"	"0.4702"	"0.53346"	"0.49977"	"0.98344"	"0.01858"	"83.12971"	NA
"stick"	"5"	"0.5"	"0.02"	"1"	"51"	"MLE"	"0.98779"	"0.51181"	"0.51075"	"0.49532"	"0.50372"	"0.52063"	"0.98493"	"0.01749"	"85.07659"	NA
"stick"	"5"	"0.5"	"0.02"	"1"	"52"	"MLE"	"0.99332"	"0.47503"	"0.5257"	"0.52263"	"0.51467"	"0.52677"	"0.97808"	"0.02089"	"79.39225"	NA
"stick"	"5"	"0.5"	"0.02"	"1"	"53"	"MLE"	"0.97355"	"0.47694"	"0.55805"	"0.55992"	"0.48621"	"0.50934"	"0.97413"	"0.02321"	"76.02189"	NA
"stick"	"5"	"0.5"	"0.02"	"1"	"54"	"MLE"	"0.99234"	"0.51063"	"0.49789"	"0.48564"	"0.53897"	"0.52507"	"0.98858"	"0.01519"	"89.58217"	NA
"stick"	"5"	"0.5"	"0.02"	"1"	"55"	"MLE"	"1.03545"	"0.43867"	"0.48681"	"0.4833"	"0.50682"	"0.43302"	"0.96909"	"0.02799"	"70.02723"	NA
"stick"	"5"	"0.5"	"0.02"	"1"	"56"	"MLE"	"0.99393"	"0.48142"	"0.49539"	"0.50501"	"0.4777"	"0.52167"	"0.97799"	"0.02314"	"76.11092"	NA
"stick"	"5"	"0.5"	"0.02"	"1"	"57"	"MLE"	"0.99777"	"0.49416"	"0.46671"	"0.53029"	"0.50236"	"0.47825"	"0.98169"	"0.02023"	"80.40958"	NA
"stick"	"5"	"0.5"	"0.02"	"1"	"58"	"MLE"	"0.98378"	"0.46432"	"0.53987"	"0.53635"	"0.48272"	"0.54271"	"0.97463"	"0.02342"	"75.73146"	NA
"stick"	"5"	"0.5"	"0.02"	"1"	"59"	"MLE"	"1.0045"	"0.49457"	"0.47091"	"0.52165"	"0.48715"	"0.49238"	"0.98416"	"0.01961"	"81.41339"	NA
"stick"	"5"	"0.5"	"0.02"	"1"	"60"	"MLE"	"1.00447"	"0.46502"	"0.50609"	"0.46499"	"0.48504"	"0.51574"	"0.98277"	"0.01908"	"82.28218"	NA
"stick"	"5"	"0.5"	"0.02"	"1"	"61"	"MLE"	"1.01866"	"0.4458"	"0.47798"	"0.47474"	"0.50895"	"0.50362"	"0.98577"	"0.01774"	"84.62301"	NA
"stick"	"5"	"0.5"	"0.02"	"1"	"62"	"MLE"	"0.98877"	"0.52708"	"0.48647"	"0.47167"	"0.54105"	"0.50388"	"0.98764"	"0.01654"	"86.86495"	NA
"stick"	"5"	"0.5"	"0.02"	"1"	"63"	"MLE"	"1.00889"	"0.52262"	"0.4873"	"0.49099"	"0.48858"	"0.49083"	"0.98492"	"0.01804"	"84.08333"	NA
"stick"	"5"	"0.5"	"0.02"	"1"	"64"	"MLE"	"1.00234"	"0.4728"	"0.55556"	"0.52774"	"0.44809"	"0.4877"	"0.98408"	"0.01867"	"82.97573"	NA
"stick"	"5"	"0.5"	"0.02"	"1"	"65"	"MLE"	"1.00511"	"0.47667"	"0.51703"	"0.49843"	"0.51771"	"0.48405"	"0.98903"	"0.01534"	"89.25992"	NA
"stick"	"5"	"0.5"	"0.02"	"1"	"66"	"MLE"	"1.0518"	"0.44042"	"0.45359"	"0.46936"	"0.44437"	"0.44013"	"0.98562"	"0.019"	"82.42718"	NA
"stick"	"5"	"0.5"	"0.02"	"1"	"67"	"MLE"	"0.98548"	"0.55325"	"0.52567"	"0.5098"	"0.50014"	"0.44854"	"0.96589"	"0.02692"	"71.27282"	NA
"stick"	"5"	"0.5"	"0.02"	"1"	"68"	"MLE"	"1.02256"	"0.45746"	"0.46922"	"0.50483"	"0.48875"	"0.51298"	"0.98618"	"0.01794"	"84.25927"	NA
"stick"	"5"	"0.5"	"0.02"	"1"	"69"	"MLE"	"0.97531"	"0.54124"	"0.48371"	"0.53866"	"0.53705"	"0.51569"	"0.97948"	"0.0212"	"78.91038"	NA
"stick"	"5"	"0.5"	"0.02"	"1"	"70"	"MLE"	"0.99927"	"0.51562"	"0.5175"	"0.5238"	"0.46091"	"0.50557"	"0.97868"	"0.02183"	"77.97724"	NA
"stick"	"5"	"0.5"	"0.02"	"1"	"71"	"MLE"	"0.98509"	"0.53811"	"0.47138"	"0.51291"	"0.50877"	"0.51636"	"0.97832"	"0.0215"	"78.45997"	NA
"stick"	"5"	"0.5"	"0.02"	"1"	"72"	"MLE"	"1.00872"	"0.50641"	"0.48364"	"0.47259"	"0.48282"	"0.47965"	"0.98442"	"0.0186"	"83.10029"	NA
"stick"	"5"	"0.5"	"0.02"	"1"	"73"	"MLE"	"0.99009"	"0.51744"	"0.48777"	"0.43272"	"0.53958"	"0.50522"	"0.96633"	"0.02742"	"70.686"	NA
"stick"	"5"	"0.5"	"0.02"	"1"	"74"	"MLE"	"0.99748"	"0.51121"	"0.49021"	"0.48288"	"0.45271"	"0.53499"	"0.96773"	"0.02613"	"72.21821"	NA
"stick"	"5"	"0.5"	"0.02"	"1"	"75"	"MLE"	"0.99226"	"0.52898"	"0.50142"	"0.5385"	"0.52281"	"0.49263"	"0.98767"	"0.01599"	"87.9311"	NA
"stick"	"5"	"0.5"	"0.02"	"1"	"76"	"MLE"	"0.99437"	"0.49851"	"0.55277"	"0.48051"	"0.51779"	"0.46669"	"0.9659"	"0.0272"	"70.93338"	NA
"stick"	"5"	"0.5"	"0.02"	"1"	"77"	"MLE"	"0.99491"	"0.53241"	"0.50877"	"0.52446"	"0.48096"	"0.52785"	"0.98082"	"0.02079"	"79.54318"	NA
"stick"	"5"	"0.5"	"0.02"	"1"	"78"	"MLE"	"1.02047"	"0.51679"	"0.48913"	"0.44717"	"0.49466"	"0.48667"	"0.98025"	"0.02071"	"79.65803"	NA
"stick"	"5"	"0.5"	"0.02"	"1"	"79"	"MLE"	"1.00743"	"0.43487"	"0.51842"	"0.49767"	"0.47886"	"0.52951"	"0.96954"	"0.02598"	"72.41132"	NA
"stick"	"5"	"0.5"	"0.02"	"1"	"80"	"MLE"	"1.01299"	"0.44298"	"0.47593"	"0.47245"	"0.51721"	"0.51901"	"0.98149"	"0.02053"	"79.93521"	NA
"stick"	"5"	"0.5"	"0.02"	"1"	"81"	"MLE"	"1.00184"	"0.49729"	"0.49145"	"0.51572"	"0.4856"	"0.4924"	"0.98376"	"0.0191"	"82.24938"	NA
"stick"	"5"	"0.5"	"0.02"	"1"	"82"	"MLE"	"0.99324"	"0.47488"	"0.54826"	"0.48685"	"0.52914"	"0.46601"	"0.9704"	"0.02524"	"73.32895"	NA
"stick"	"5"	"0.5"	"0.02"	"1"	"83"	"MLE"	"1.0104"	"0.49978"	"0.47112"	"0.50628"	"0.48641"	"0.48183"	"0.98422"	"0.01894"	"82.52916"	NA
"stick"	"5"	"0.5"	"0.02"	"1"	"84"	"MLE"	"1.01404"	"0.49991"	"0.45611"	"0.46348"	"0.51141"	"0.50622"	"0.98087"	"0.02085"	"79.45418"	NA
"stick"	"5"	"0.5"	"0.02"	"1"	"85"	"MLE"	"0.99671"	"0.45227"	"0.51786"	"0.52075"	"0.52716"	"0.50286"	"0.97955"	"0.02087"	"79.41886"	NA
"stick"	"5"	"0.5"	"0.02"	"1"	"86"	"MLE"	"0.99437"	"0.52676"	"0.50858"	"0.51127"	"0.50234"	"0.45071"	"0.96613"	"0.02633"	"71.97419"	NA
