"model"	"n.muts"	"coes"	"sigma"	"d.true"	"rep"	"method"	"d.hat"	"u.hats.1"	"u.hats.2"	"u.hats.3"	"u.hats.4"	"u.hats.5"	"R2"	"sig.hat"	"logLike"	"P"
"stick"	"5"	"0.1"	"0.08"	"1"	"23"	"RDB"	"0.29372"	"-0.28517"	"0.3897"	"0.38356"	"0.51166"	"0.40392"	"-0.25057"	"0.12538"	"22.03839"	NA
"stick"	"5"	"0.1"	"0.08"	"1"	"24"	"RDB"	"0.77396"	"0.11003"	"0.02149"	"0.10609"	"0.08614"	"0.1353"	"-0.14432"	"0.09794"	"29.94134"	NA
"stick"	"5"	"0.1"	"0.08"	"1"	"25"	"RDB"	"0.71573"	"0.13614"	"0.06536"	"0.2202"	"0.18066"	"0.26005"	"0.4555"	"0.09572"	"30.67689"	NA
"stick"	"5"	"0.1"	"0.08"	"1"	"26"	"RDB"	"0.59781"	"0.1505"	"0.23603"	"0.27682"	"0.17635"	"0.27066"	"0.42806"	"0.09047"	"32.48153"	NA
"stick"	"5"	"0.1"	"0.08"	"1"	"27"	"RDB"	"0.86469"	"0.09184"	"0.14101"	"0.15151"	"0.1568"	"0.09197"	"0.73242"	"0.05628"	"47.67069"	NA
"stick"	"5"	"0.1"	"0.08"	"1"	"28"	"RDB"	"0.63685"	"0.19315"	"0.05584"	"0.20904"	"0.26897"	"0.17077"	"0.53468"	"0.07879"	"36.90466"	NA
"stick"	"5"	"0.1"	"0.08"	"1"	"29"	"RDB"	"1.42507"	"0.05116"	"0.07831"	"0.07969"	"0.06653"	"0.07427"	"0.53471"	"0.08431"	"34.73638"	NA
"stick"	"5"	"0.1"	"0.08"	"1"	"30"	"RDB"	"0.59262"	"0.19703"	"0.41024"	"0.21813"	"0.26695"	"-0.07223"	"0.18381"	"0.11147"	"25.80293"	NA
"stick"	"5"	"0.1"	"0.08"	"1"	"31"	"RDB"	"0.30156"	"0.31541"	"0.23882"	"0.40315"	"0.31116"	"0.52401"	"0.40883"	"0.10143"	"28.82301"	NA
"stick"	"5"	"0.1"	"0.08"	"1"	"32"	"RDB"	"0.82618"	"0.20681"	"0.12316"	"0.08094"	"0.11088"	"0.06633"	"0.67557"	"0.05278"	"49.72786"	NA
"stick"	"5"	"0.1"	"0.08"	"1"	"33"	"RDB"	"0.56335"	"0.25935"	"0.29881"	"0.28408"	"0.20707"	"0.29422"	"0.3289"	"0.10757"	"26.94136"	NA
"stick"	"5"	"0.1"	"0.08"	"1"	"34"	"RDB"	"0.2562"	"0.00057"	"0.18107"	"0.26777"	"0.05377"	"0.13289"	"-2.15178"	"0.19928"	"7.21168"	NA
"stick"	"5"	"0.1"	"0.08"	"1"	"35"	"RDB"	"0.56672"	"0.33998"	"0.19629"	"0.12809"	"0.34101"	"0.39977"	"0.37274"	"0.10314"	"28.28769"	NA
"stick"	"5"	"0.1"	"0.08"	"1"	"36"	"RDB"	"0.45543"	"0.21002"	"0.37105"	"0.47607"	"0.31229"	"0.31303"	"0.34156"	"0.09049"	"32.47276"	NA
"stick"	"5"	"0.1"	"0.08"	"1"	"37"	"RDB"	"0.79551"	"0.12484"	"0.03701"	"0.16764"	"0.09704"	"0.16286"	"0.65681"	"0.05403"	"48.97452"	NA
"stick"	"5"	"0.1"	"0.08"	"1"	"38"	"RDB"	"0.78158"	"0.20427"	"0.09607"	"0.14772"	"0.19105"	"0.15326"	"0.49828"	"0.08981"	"32.71686"	NA
"stick"	"5"	"0.1"	"0.08"	"1"	"39"	"RDB"	"0.44427"	"0.26047"	"0.45329"	"0.28188"	"0.32464"	"0.22597"	"0.39682"	"0.09134"	"32.17519"	NA
"stick"	"5"	"0.1"	"0.08"	"1"	"40"	"RDB"	"0.35605"	"0.53353"	"0.15178"	"0.09449"	"0.40927"	"0.44137"	"0.17063"	"0.09704"	"30.2389"	NA
"stick"	"5"	"0.1"	"0.08"	"1"	"41"	"RDB"	"0.77624"	"0.03352"	"0.18177"	"0.10381"	"0.19277"	"0.14495"	"0.50384"	"0.07558"	"38.23462"	NA
"stick"	"5"	"0.1"	"0.08"	"1"	"42"	"RDB"	"-100"	"-0.00117"	"-0.00088"	"-0.00085"	"-0.00098"	"-0.00064"	"0.6816"	"0.06655"	"42.30875"	NA
"stick"	"5"	"0.1"	"0.08"	"1"	"43"	"RDB"	"4.20256"	"0.01645"	"0.01648"	"0.00636"	"0.03976"	"0.02393"	"0.5448"	"0.09037"	"32.51798"	NA
"stick"	"5"	"0.1"	"0.08"	"1"	"44"	"RDB"	"0.81527"	"0.12906"	"0.05809"	"0.08811"	"0.09416"	"0.09842"	"0.17401"	"0.08781"	"33.43534"	NA
"stick"	"5"	"0.1"	"0.08"	"1"	"45"	"RDB"	"0.37028"	"0.15487"	"0.3963"	"0.40171"	"0.27036"	"0.32379"	"0.4968"	"0.08459"	"34.63252"	NA
"stick"	"5"	"0.1"	"0.08"	"1"	"46"	"RDB"	"1.14784"	"0.1037"	"0.15204"	"0.06268"	"0.08087"	"0.07933"	"0.55239"	"0.0914"	"32.15314"	NA
"stick"	"5"	"0.1"	"0.08"	"1"	"47"	"RDB"	"0.52407"	"0.22361"	"0.33878"	"0.13056"	"0.30718"	"0.17173"	"0.47688"	"0.08874"	"33.10088"	NA
"stick"	"5"	"0.1"	"0.08"	"1"	"48"	"RDB"	"0.53142"	"-0.01491"	"0.32045"	"0.36494"	"0.36369"	"0.44638"	"0.20639"	"0.11876"	"23.77547"	NA
"stick"	"5"	"0.1"	"0.08"	"1"	"49"	"RDB"	"0.2139"	"0.0167"	"0.35127"	"0.1242"	"0.14128"	"0.13582"	"-1.53866"	"0.1882"	"9.04206"	NA
"stick"	"5"	"0.1"	"0.08"	"1"	"50"	"RDB"	"0.66782"	"0.16564"	"0.19824"	"0.1562"	"0.23217"	"0.15558"	"0.7165"	"0.05348"	"49.30595"	NA
"stick"	"5"	"0.1"	"0.08"	"1"	"51"	"RDB"	"1.63166"	"0.06782"	"0.04986"	"0.04058"	"0.08469"	"0.10216"	"0.64426"	"0.0833"	"35.12469"	NA
"stick"	"5"	"0.1"	"0.08"	"1"	"52"	"RDB"	"0.36394"	"0.21922"	"0.41236"	"0.16954"	"0.33255"	"0.21336"	"0.3296"	"0.07513"	"38.4282"	NA
"stick"	"5"	"0.1"	"0.08"	"1"	"53"	"RDB"	"0.62068"	"0.18411"	"0.21408"	"0.26752"	"0.16403"	"0.1227"	"0.57267"	"0.07774"	"37.3338"	NA
"stick"	"5"	"0.1"	"0.08"	"1"	"54"	"RDB"	"0.36807"	"0.64892"	"0.55008"	"0.32089"	"0.62736"	"0.32396"	"0.20461"	"0.11875"	"23.77653"	NA
"stick"	"5"	"0.1"	"0.08"	"1"	"55"	"RDB"	"0.91617"	"0.20644"	"0.09721"	"0.08282"	"0.04957"	"0.15392"	"0.51606"	"0.09277"	"31.67865"	NA
"stick"	"5"	"0.1"	"0.08"	"1"	"56"	"RDB"	"0.49117"	"0.44972"	"0.41385"	"0.24835"	"0.274"	"0.48504"	"-0.0412"	"0.12325"	"22.58605"	NA
"stick"	"5"	"0.1"	"0.08"	"1"	"57"	"RDB"	"0.45399"	"0.18875"	"0.48037"	"0.43528"	"0.33072"	"0.31801"	"0.55302"	"0.07047"	"40.47635"	NA
"stick"	"5"	"0.1"	"0.08"	"1"	"58"	"RDB"	"1.13582"	"0.09936"	"0.07565"	"0.11343"	"0.07142"	"0.14076"	"0.6881"	"0.06409"	"43.51206"	NA
"stick"	"5"	"0.1"	"0.08"	"1"	"59"	"RDB"	"0.33892"	"0.40434"	"0.39979"	"0.23521"	"0.32241"	"0.23299"	"0.47521"	"0.09239"	"31.81054"	NA
"stick"	"5"	"0.1"	"0.08"	"1"	"60"	"RDB"	"0.6865"	"0.2469"	"0.27877"	"0.14272"	"0.33856"	"0.21644"	"0.26609"	"0.12981"	"20.92781"	NA
"stick"	"5"	"0.1"	"0.08"	"1"	"61"	"RDB"	"0.97176"	"0.16329"	"0.06078"	"0.10904"	"0.12525"	"0.11812"	"0.62153"	"0.07643"	"37.87932"	NA
"stick"	"5"	"0.1"	"0.08"	"1"	"62"	"RDB"	"0.32594"	"0.3763"	"0.20701"	"0.42703"	"0.3877"	"0.49261"	"0.48777"	"0.09043"	"32.49541"	NA
"stick"	"5"	"0.1"	"0.08"	"1"	"63"	"RDB"	"0.93731"	"0.07527"	"0.14124"	"0.10072"	"0.12181"	"0.14777"	"0.49272"	"0.094"	"31.25757"	NA
"stick"	"5"	"0.1"	"0.08"	"1"	"64"	"RDB"	"0.38142"	"0.36329"	"0.29573"	"0.48286"	"0.40815"	"0.27674"	"0.47807"	"0.09134"	"32.17367"	NA
"stick"	"5"	"0.1"	"0.08"	"1"	"65"	"RDB"	"0.62722"	"0.24663"	"0.29161"	"0.24109"	"0.15524"	"0.15937"	"0.34699"	"0.10059"	"29.08882"	NA
"stick"	"5"	"0.1"	"0.08"	"1"	"66"	"RDB"	"0.45393"	"0.36583"	"0.34965"	"0.27123"	"0.28008"	"0.25801"	"0.4933"	"0.08684"	"33.79087"	NA
"stick"	"5"	"0.1"	"0.08"	"1"	"67"	"RDB"	"0.52343"	"-0.02665"	"0.25489"	"0.34968"	"0.37232"	"0.27551"	"0.34762"	"0.09193"	"31.96892"	NA
"stick"	"5"	"0.1"	"0.08"	"1"	"68"	"RDB"	"0.55869"	"0.30351"	"0.14474"	"0.29948"	"0.3027"	"0.28255"	"0.41017"	"0.09401"	"31.25189"	NA
"stick"	"5"	"0.1"	"0.08"	"1"	"69"	"RDB"	"0.81344"	"0.15022"	"0.15875"	"0.17243"	"0.19382"	"0.07652"	"0.46822"	"0.08997"	"32.66062"	NA
"stick"	"5"	"0.1"	"0.08"	"1"	"70"	"RDB"	"0.5997"	"0.1107"	"0.24105"	"0.19668"	"0.20966"	"0.1981"	"0.4899"	"0.07259"	"39.5271"	NA
"stick"	"5"	"0.1"	"0.08"	"1"	"71"	"RDB"	"0.48764"	"0.18906"	"0.46888"	"0.16776"	"0.44082"	"0.25453"	"0.57667"	"0.0749"	"38.52441"	NA
"stick"	"5"	"0.1"	"0.08"	"1"	"72"	"RDB"	"0.65177"	"0.262"	"0.15819"	"0.03292"	"0.16841"	"0.17035"	"0.50998"	"0.06471"	"43.20527"	NA
"stick"	"5"	"0.1"	"0.08"	"1"	"73"	"RDB"	"0.91337"	"0.17462"	"0.1157"	"0.08239"	"0.20768"	"0.04988"	"0.74507"	"0.06079"	"45.20495"	NA
"stick"	"5"	"0.1"	"0.08"	"1"	"74"	"RDB"	"0.44323"	"0.45649"	"0.21754"	"0.21416"	"0.27733"	"0.27648"	"0.55508"	"0.0799"	"36.45575"	NA
"stick"	"5"	"0.1"	"0.08"	"1"	"75"	"RDB"	"0.36159"	"0.22032"	"0.22236"	"0.44199"	"0.48039"	"0.27568"	"0.50455"	"0.07313"	"39.29172"	NA
"stick"	"5"	"0.1"	"0.08"	"1"	"76"	"RDB"	"1.0475"	"0.10267"	"0.11746"	"0.11609"	"0.04469"	"0.11121"	"0.56123"	"0.07531"	"38.35026"	NA
"stick"	"5"	"0.1"	"0.08"	"1"	"77"	"RDB"	"0.29341"	"0.15018"	"-0.00638"	"0.39208"	"0.18811"	"0.18102"	"-1.02375"	"0.16055"	"14.12724"	NA
"stick"	"5"	"0.1"	"0.08"	"1"	"78"	"RDB"	"0.69899"	"0.0457"	"0.02442"	"0.13341"	"0.17658"	"0.27449"	"0.66511"	"0.07292"	"39.38299"	NA
"stick"	"5"	"0.1"	"0.08"	"1"	"79"	"RDB"	"0.52336"	"0.2219"	"0.40526"	"0.17899"	"0.2088"	"0.34304"	"0.37805"	"0.10881"	"26.57567"	NA
"stick"	"5"	"0.1"	"0.08"	"1"	"80"	"RDB"	"0.40315"	"0.32917"	"0.43033"	"0.14559"	"0.3336"	"0.21654"	"0.6448"	"0.06453"	"43.29293"	NA
"stick"	"5"	"0.1"	"0.08"	"1"	"81"	"RDB"	"0.98833"	"0.12043"	"0.08717"	"0.06497"	"0.07258"	"0.12941"	"0.67243"	"0.06347"	"43.82238"	NA
"stick"	"5"	"0.1"	"0.08"	"1"	"82"	"RDB"	"0.44074"	"0.38866"	"0.52022"	"0.15346"	"0.47673"	"0.48522"	"0.10572"	"0.11075"	"26.01072"	NA
"stick"	"5"	"0.1"	"0.08"	"1"	"83"	"RDB"	"0.24875"	"0.38767"	"0.30624"	"-0.06087"	"0.03893"	"0.15184"	"-1.07666"	"0.16574"	"13.10779"	NA
"stick"	"5"	"0.1"	"0.08"	"1"	"84"	"RDB"	"0.61249"	"0.13257"	"0.09159"	"0.28832"	"0.09424"	"0.21055"	"0.51969"	"0.0751"	"38.44045"	NA
"stick"	"5"	"0.1"	"0.08"	"1"	"85"	"RDB"	"0.84912"	"0.13509"	"0.1468"	"0.06997"	"0.16755"	"0.16969"	"0.51538"	"0.08819"	"33.29709"	NA
"stick"	"5"	"0.1"	"0.08"	"1"	"86"	"RDB"	"2.48904"	"0.03663"	"0.05736"	"0.05044"	"0.04621"	"0.04587"	"0.50008"	"0.10299"	"28.33516"	NA
"stick"	"5"	"0.1"	"0.08"	"1"	"87"	"RDB"	"0.56873"	"0.41165"	"0.21527"	"0.45458"	"0.11148"	"0.22916"	"0.30044"	"0.12239"	"22.81147"	NA
"stick"	"5"	"0.1"	"0.08"	"1"	"88"	"RDB"	"0.81976"	"0.18692"	"0.07899"	"0.09319"	"0.14701"	"0.14187"	"0.34308"	"0.0998"	"29.33999"	NA
"stick"	"5"	"0.1"	"0.08"	"1"	"89"	"RDB"	"0.47699"	"0.25841"	"0.25088"	"0.20966"	"0.25968"	"0.33433"	"0.52107"	"0.07616"	"37.99082"	NA
"stick"	"5"	"0.1"	"0.08"	"1"	"90"	"RDB"	"0.69868"	"0.2252"	"0.15589"	"0.17731"	"0.17074"	"0.18234"	"0.56664"	"0.0786"	"36.9827"	NA
"stick"	"5"	"0.1"	"0.08"	"1"	"91"	"RDB"	"5.22533"	"0.02234"	"0.01953"	"0.01612"	"0.01827"	"0.01468"	"0.66968"	"0.06549"	"42.81913"	NA
"stick"	"5"	"0.1"	"0.08"	"1"	"92"	"RDB"	"0.77464"	"0.14075"	"0.28888"	"0.19078"	"0.1172"	"0.15813"	"0.53889"	"0.09244"	"31.79092"	NA
"stick"	"5"	"0.1"	"0.08"	"1"	"93"	"RDB"	"0.61182"	"0.22475"	"0.20983"	"0.18717"	"0.11127"	"0.18811"	"0.67242"	"0.05137"	"50.59259"	NA
"stick"	"5"	"0.1"	"0.08"	"1"	"94"	"RDB"	"0.48198"	"0.28718"	"0.39319"	"0.29383"	"0.16929"	"0.44623"	"0.29454"	"0.10412"	"27.98464"	NA
"stick"	"5"	"0.1"	"0.08"	"1"	"95"	"RDB"	"0.45416"	"0.40921"	"0.40683"	"0.23554"	"0.33043"	"0.2949"	"0.42774"	"0.09785"	"29.97359"	NA
"stick"	"5"	"0.1"	"0.08"	"1"	"96"	"RDB"	"0.38511"	"0.43738"	"0.28242"	"0.48928"	"0.01232"	"0.27078"	"0.50055"	"0.0771"	"37.60003"	NA
"stick"	"5"	"0.1"	"0.08"	"1"	"97"	"RDB"	"2.4716"	"0.04305"	"0.03355"	"0.04527"	"0.03785"	"0.04465"	"0.5271"	"0.09364"	"31.37886"	NA
"stick"	"5"	"0.1"	"0.08"	"1"	"98"	"RDB"	"0.42043"	"0.26946"	"0.34139"	"0.28789"	"0.29416"	"0.19558"	"0.51897"	"0.07448"	"38.70662"	NA
"stick"	"5"	"0.1"	"0.08"	"1"	"99"	"RDB"	"0.64162"	"0.2061"	"0.27652"	"0.09035"	"0.21722"	"0.18216"	"0.37971"	"0.10504"	"27.70265"	NA
"stick"	"5"	"0.1"	"0.08"	"1"	"100"	"RDB"	"0.4588"	"0.31848"	"0.42008"	"0.00092"	"0.35295"	"0.03697"	"0.24154"	"0.10504"	"27.7029"	NA
"stick"	"5"	"0.3"	"0.02"	"1"	"1"	"RDB"	"0.95608"	"0.33882"	"0.29821"	"0.32019"	"0.33904"	"0.32476"	"0.98627"	"0.01803"	"84.10329"	NA
"stick"	"5"	"0.3"	"0.02"	"1"	"2"	"RDB"	"1.03424"	"0.29"	"0.28482"	"0.26398"	"0.30083"	"0.25379"	"0.97736"	"0.02357"	"75.52964"	NA
"stick"	"5"	"0.3"	"0.02"	"1"	"3"	"RDB"	"1.02918"	"0.29615"	"0.26659"	"0.30092"	"0.26761"	"0.28476"	"0.98578"	"0.01861"	"83.07552"	NA
"stick"	"5"	"0.3"	"0.02"	"1"	"4"	"RDB"	"1.06757"	"0.27628"	"0.25486"	"0.26024"	"0.27546"	"0.27501"	"0.99074"	"0.01543"	"89.08278"	NA
"stick"	"5"	"0.3"	"0.02"	"1"	"5"	"RDB"	"1.02257"	"0.30352"	"0.30334"	"0.27083"	"0.27176"	"0.29245"	"0.98592"	"0.01904"	"82.354"	NA
"stick"	"5"	"0.3"	"0.02"	"1"	"6"	"RDB"	"0.95314"	"0.3142"	"0.31087"	"0.33974"	"0.37021"	"0.34686"	"0.97063"	"0.02772"	"70.32847"	NA
"stick"	"5"	"0.3"	"0.02"	"1"	"7"	"RDB"	"1.01537"	"0.29013"	"0.30406"	"0.28832"	"0.28453"	"0.29781"	"0.99128"	"0.01484"	"90.31816"	NA
"stick"	"5"	"0.3"	"0.02"	"1"	"8"	"RDB"	"0.98754"	"0.30843"	"0.31663"	"0.30123"	"0.30519"	"0.29734"	"0.98929"	"0.01581"	"88.29583"	NA
"stick"	"5"	"0.3"	"0.02"	"1"	"9"	"RDB"	"0.95395"	"0.30537"	"0.30954"	"0.3357"	"0.32584"	"0.32587"	"0.98881"	"0.01629"	"87.33486"	NA
"stick"	"5"	"0.3"	"0.02"	"1"	"10"	"RDB"	"1.06126"	"0.27548"	"0.26575"	"0.25307"	"0.25271"	"0.27469"	"0.97406"	"0.02506"	"73.56777"	NA
"stick"	"5"	"0.3"	"0.02"	"1"	"11"	"RDB"	"0.98241"	"0.30528"	"0.31325"	"0.31845"	"0.3175"	"0.32221"	"0.98219"	"0.02044"	"80.08546"	NA
"stick"	"5"	"0.3"	"0.02"	"1"	"12"	"RDB"	"0.88567"	"0.3767"	"0.37976"	"0.38927"	"0.41088"	"0.40028"	"0.92881"	"0.04238"	"56.74523"	NA
"stick"	"5"	"0.3"	"0.02"	"1"	"13"	"RDB"	"1.05352"	"0.27504"	"0.26162"	"0.28808"	"0.26382"	"0.2978"	"0.98407"	"0.02001"	"80.76716"	NA
"stick"	"5"	"0.3"	"0.02"	"1"	"14"	"RDB"	"0.98059"	"0.31069"	"0.31814"	"0.27452"	"0.31237"	"0.31423"	"0.98723"	"0.01731"	"85.40886"	NA
"stick"	"5"	"0.3"	"0.02"	"1"	"15"	"RDB"	"0.94257"	"0.32942"	"0.35152"	"0.33636"	"0.35808"	"0.35724"	"0.96418"	"0.02989"	"67.92117"	NA
"stick"	"5"	"0.3"	"0.02"	"1"	"16"	"RDB"	"0.94379"	"0.3041"	"0.32836"	"0.34266"	"0.33576"	"0.31056"	"0.99272"	"0.01291"	"94.79799"	NA
"stick"	"5"	"0.3"	"0.02"	"1"	"17"	"RDB"	"1.03329"	"0.27511"	"0.28504"	"0.28689"	"0.2943"	"0.294"	"0.99107"	"0.0147"	"90.62211"	NA
"stick"	"5"	"0.3"	"0.02"	"1"	"18"	"RDB"	"1.05088"	"0.26664"	"0.28218"	"0.26759"	"0.25754"	"0.27276"	"0.98523"	"0.01898"	"82.44546"	NA
"stick"	"5"	"0.3"	"0.02"	"1"	"19"	"RDB"	"1.02809"	"0.28483"	"0.28138"	"0.29803"	"0.26538"	"0.29932"	"0.98387"	"0.0199"	"80.94255"	NA
"stick"	"5"	"0.3"	"0.02"	"1"	"20"	"RDB"	"0.9716"	"0.32618"	"0.31472"	"0.29421"	"0.32781"	"0.34972"	"0.96898"	"0.0274"	"70.71058"	NA
"stick"	"5"	"0.3"	"0.02"	"1"	"21"	"RDB"	"0.93041"	"0.3441"	"0.36698"	"0.33631"	"0.32024"	"0.34373"	"0.98018"	"0.02187"	"77.91851"	NA
"stick"	"5"	"0.3"	"0.02"	"1"	"22"	"RDB"	"1.03602"	"0.2781"	"0.26887"	"0.2974"	"0.30985"	"0.30242"	"0.98033"	"0.02274"	"76.6741"	NA
"stick"	"5"	"0.3"	"0.02"	"1"	"23"	"RDB"	"1.0265"	"0.28846"	"0.27585"	"0.28956"	"0.30539"	"0.26519"	"0.97941"	"0.02281"	"76.57578"	NA
"stick"	"5"	"0.3"	"0.02"	"1"	"24"	"RDB"	"0.99287"	"0.28956"	"0.31271"	"0.30921"	"0.30594"	"0.31557"	"0.98443"	"0.01974"	"81.20149"	NA
"stick"	"5"	"0.3"	"0.02"	"1"	"25"	"RDB"	"0.91415"	"0.33597"	"0.33932"	"0.36393"	"0.35957"	"0.33392"	"0.98263"	"0.01918"	"82.11654"	NA
"stick"	"5"	"0.3"	"0.02"	"1"	"26"	"RDB"	"1.16966"	"0.21857"	"0.22724"	"0.20946"	"0.21624"	"0.24589"	"0.94937"	"0.03546"	"62.4487"	NA
"stick"	"5"	"0.3"	"0.02"	"1"	"27"	"RDB"	"0.95548"	"0.31832"	"0.33236"	"0.30542"	"0.33816"	"0.33834"	"0.98787"	"0.01687"	"86.22479"	NA
"stick"	"5"	"0.3"	"0.02"	"1"	"28"	"RDB"	"1.03602"	"0.271"	"0.28885"	"0.27835"	"0.29067"	"0.26958"	"0.98752"	"0.01763"	"84.81197"	NA
"stick"	"5"	"0.3"	"0.02"	"1"	"29"	"RDB"	"0.95922"	"0.33467"	"0.31128"	"0.32606"	"0.29565"	"0.33077"	"0.97941"	"0.02255"	"76.93276"	NA
"stick"	"5"	"0.3"	"0.02"	"1"	"30"	"RDB"	"0.98537"	"0.31313"	"0.33565"	"0.32549"	"0.31353"	"0.31445"	"0.97205"	"0.02717"	"70.97166"	NA
"stick"	"5"	"0.3"	"0.02"	"1"	"31"	"RDB"	"0.98659"	"0.31025"	"0.30753"	"0.28097"	"0.30501"	"0.30403"	"0.97895"	"0.02197"	"77.77669"	NA
"stick"	"5"	"0.3"	"0.02"	"1"	"32"	"RDB"	"1.02012"	"0.28692"	"0.29534"	"0.25447"	"0.29535"	"0.29421"	"0.98081"	"0.02072"	"79.65121"	NA
"stick"	"5"	"0.3"	"0.02"	"1"	"33"	"RDB"	"0.93115"	"0.35618"	"0.34296"	"0.349"	"0.37208"	"0.36106"	"0.94722"	"0.03735"	"60.78779"	NA
"stick"	"5"	"0.3"	"0.02"	"1"	"34"	"RDB"	"1.1339"	"0.24236"	"0.26759"	"0.23787"	"0.22926"	"0.25074"	"0.97743"	"0.02477"	"73.92772"	NA
"stick"	"5"	"0.3"	"0.02"	"1"	"35"	"RDB"	"1.03615"	"0.27435"	"0.28494"	"0.29644"	"0.26396"	"0.28266"	"0.97464"	"0.02434"	"74.49924"	NA
"stick"	"5"	"0.3"	"0.02"	"1"	"36"	"RDB"	"1.02944"	"0.26568"	"0.29324"	"0.30955"	"0.2857"	"0.30517"	"0.97325"	"0.02657"	"71.68666"	NA
"stick"	"5"	"0.3"	"0.02"	"1"	"37"	"RDB"	"0.95067"	"0.33464"	"0.34602"	"0.32568"	"0.32511"	"0.35531"	"0.96362"	"0.03043"	"67.34704"	NA
"stick"	"5"	"0.3"	"0.02"	"1"	"38"	"RDB"	"0.91138"	"0.37904"	"0.36197"	"0.36133"	"0.39661"	"0.33247"	"0.96436"	"0.02948"	"68.35959"	NA
"stick"	"5"	"0.3"	"0.02"	"1"	"39"	"RDB"	"1.15574"	"0.23582"	"0.23242"	"0.23222"	"0.24031"	"0.23452"	"0.9674"	"0.02942"	"68.43186"	NA
"stick"	"5"	"0.3"	"0.02"	"1"	"40"	"RDB"	"1.08051"	"0.27435"	"0.26216"	"0.2732"	"0.27611"	"0.26045"	"0.98325"	"0.0205"	"79.99173"	NA
"stick"	"5"	"0.3"	"0.02"	"1"	"41"	"RDB"	"1.07369"	"0.26536"	"0.24952"	"0.26182"	"0.25047"	"0.27242"	"0.96407"	"0.02917"	"68.70484"	NA
"stick"	"5"	"0.3"	"0.02"	"1"	"42"	"RDB"	"1.06752"	"0.26409"	"0.26808"	"0.26654"	"0.2664"	"0.2658"	"0.97351"	"0.02582"	"72.60228"	NA
"stick"	"5"	"0.3"	"0.02"	"1"	"43"	"RDB"	"0.98547"	"0.32191"	"0.31913"	"0.3006"	"0.29224"	"0.29785"	"0.98026"	"0.02196"	"77.79083"	NA
"stick"	"5"	"0.3"	"0.02"	"1"	"44"	"RDB"	"0.91669"	"0.37363"	"0.34001"	"0.37641"	"0.34728"	"0.35826"	"0.96846"	"0.02752"	"70.5627"	NA
"stick"	"5"	"0.3"	"0.02"	"1"	"45"	"RDB"	"1.05551"	"0.26184"	"0.27474"	"0.27122"	"0.27503"	"0.27293"	"0.97485"	"0.02525"	"73.32073"	NA
"stick"	"5"	"0.3"	"0.02"	"1"	"46"	"RDB"	"1.03424"	"0.28671"	"0.27825"	"0.26747"	"0.26538"	"0.2689"	"0.97458"	"0.02471"	"74.01573"	NA
"stick"	"5"	"0.3"	"0.02"	"1"	"47"	"RDB"	"0.96523"	"0.33436"	"0.31629"	"0.34569"	"0.3175"	"0.34003"	"0.96888"	"0.0288"	"69.10513"	NA
"stick"	"5"	"0.3"	"0.02"	"1"	"48"	"RDB"	"0.94379"	"0.31094"	"0.32966"	"0.3289"	"0.31914"	"0.34985"	"0.98278"	"0.01978"	"81.13329"	NA
"stick"	"5"	"0.3"	"0.02"	"1"	"49"	"RDB"	"1.12501"	"0.24388"	"0.24329"	"0.22671"	"0.23364"	"0.24882"	"0.97419"	"0.02537"	"73.16896"	NA
"stick"	"5"	"0.3"	"0.02"	"1"	"50"	"RDB"	"0.9652"	"0.31549"	"0.33064"	"0.32634"	"0.28791"	"0.31906"	"0.9831"	"0.02015"	"80.5404"	NA
"stick"	"5"	"0.3"	"0.02"	"1"	"51"	"RDB"	"0.97639"	"0.32198"	"0.34144"	"0.29607"	"0.32181"	"0.30837"	"0.97845"	"0.023"	"76.30831"	NA
"stick"	"5"	"0.3"	"0.02"	"1"	"52"	"RDB"	"1.03234"	"0.2792"	"0.27793"	"0.27436"	"0.29274"	"0.2848"	"0.96836"	"0.02803"	"69.97936"	NA
"stick"	"5"	"0.3"	"0.02"	"1"	"53"	"RDB"	"1.12826"	"0.23974"	"0.24976"	"0.24169"	"0.24381"	"0.23799"	"0.96741"	"0.02849"	"69.45522"	NA
"stick"	"5"	"0.3"	"0.02"	"1"	"54"	"RDB"	"0.99816"	"0.31356"	"0.29352"	"0.30136"	"0.30121"	"0.32761"	"0.98074"	"0.02218"	"77.4627"	NA
"stick"	"5"	"0.3"	"0.02"	"1"	"55"	"RDB"	"1.0156"	"0.29785"	"0.30147"	"0.29155"	"0.2777"	"0.28116"	"0.9818"	"0.02117"	"78.95835"	NA
"stick"	"5"	"0.3"	"0.02"	"1"	"56"	"RDB"	"1.04163"	"0.29363"	"0.279"	"0.27115"	"0.29059"	"0.26019"	"0.98439"	"0.01954"	"81.52475"	NA
"stick"	"5"	"0.3"	"0.02"	"1"	"57"	"RDB"	"1.01395"	"0.2809"	"0.28403"	"0.30879"	"0.29969"	"0.29114"	"0.98386"	"0.0201"	"80.62686"	NA
"stick"	"5"	"0.3"	"0.02"	"1"	"58"	"RDB"	"0.94948"	"0.31985"	"0.34216"	"0.32824"	"0.30793"	"0.33101"	"0.98184"	"0.02076"	"79.58001"	NA
"stick"	"5"	"0.3"	"0.02"	"1"	"59"	"RDB"	"0.95584"	"0.33426"	"0.32255"	"0.32417"	"0.29824"	"0.33771"	"0.98475"	"0.01919"	"82.10135"	NA
