"model"	"n.muts"	"coes"	"sigma"	"d.true"	"rep"	"method"	"d.hat"	"u.hats.1"	"u.hats.2"	"u.hats.3"	"R2"	"sig.hat"	"logLike"	"P"
"stick"	"3"	"-0.3"	"0.02"	"1"	"98"	"max"	"0.1"	"-1.61942"	"-1.42683"	"-1.56206"	"0.64998"	"0.2014"	"2.46801"	NA
"stick"	"3"	"-0.3"	"0.02"	"1"	"99"	"max"	"0.1"	"-1.47298"	"-1.57141"	"-1.56067"	"0.62026"	"0.20439"	"2.35038"	NA
"stick"	"3"	"-0.3"	"0.02"	"1"	"100"	"max"	"0.1"	"-1.52548"	"-1.4534"	"-1.62199"	"0.68409"	"0.19058"	"2.91015"	NA
"stick"	"3"	"-0.3"	"0.05"	"1"	"1"	"max"	"0.1"	"-1.77173"	"-1.4779"	"-1.35337"	"0.54754"	"0.2124"	"2.04294"	NA
"stick"	"3"	"-0.3"	"0.05"	"1"	"2"	"max"	"0.1"	"-1.45437"	"-1.62758"	"-1.4693"	"0.67188"	"0.19252"	"2.82912"	NA
"stick"	"3"	"-0.3"	"0.05"	"1"	"3"	"max"	"0.1"	"-1.77858"	"-1.23075"	"-1.55235"	"0.76936"	"0.17136"	"3.76041"	NA
"stick"	"3"	"-0.3"	"0.05"	"1"	"4"	"max"	"0.1"	"-1.4243"	"-1.63972"	"-1.46671"	"0.63687"	"0.19569"	"2.69817"	NA
"stick"	"3"	"-0.3"	"0.05"	"1"	"5"	"max"	"0.1"	"-1.50074"	"-1.49323"	"-1.62951"	"0.69183"	"0.18851"	"2.9973"	NA
"stick"	"3"	"-0.3"	"0.05"	"1"	"6"	"max"	"0.1"	"-1.50004"	"-1.58317"	"-1.43637"	"0.73746"	"0.17116"	"3.76997"	NA
"stick"	"3"	"-0.3"	"0.05"	"1"	"7"	"max"	"0.1"	"-1.33635"	"-1.89294"	"-1.29001"	"0.67606"	"0.18606"	"3.10192"	NA
"stick"	"3"	"-0.3"	"0.05"	"1"	"8"	"max"	"0.1"	"-1.67642"	"-1.39349"	"-1.56967"	"0.74613"	"0.17802"	"3.45529"	NA
"stick"	"3"	"-0.3"	"0.05"	"1"	"9"	"max"	"0.1"	"-1.77433"	"-1.25858"	"-1.66445"	"0.66308"	"0.20025"	"2.51412"	NA
"stick"	"3"	"-0.3"	"0.05"	"1"	"10"	"max"	"0.1"	"-1.63465"	"-1.5395"	"-1.43089"	"0.59434"	"0.21535"	"1.93243"	NA
"stick"	"3"	"-0.3"	"0.05"	"1"	"11"	"max"	"0.1"	"-1.45146"	"-1.40401"	"-1.66693"	"0.41206"	"0.22832"	"1.46451"	NA
"stick"	"3"	"-0.3"	"0.05"	"1"	"12"	"max"	"0.1"	"-1.66292"	"-1.70563"	"-1.25012"	"0.53117"	"0.22467"	"1.59341"	NA
"stick"	"3"	"-0.3"	"0.05"	"1"	"13"	"max"	"0.1"	"-1.34729"	"-1.60279"	"-1.72477"	"0.60538"	"0.21202"	"2.05728"	NA
"stick"	"3"	"-0.3"	"0.05"	"1"	"14"	"max"	"0.1"	"-1.61748"	"-1.50022"	"-1.5018"	"0.43906"	"0.23253"	"1.31853"	NA
"stick"	"3"	"-0.3"	"0.05"	"1"	"15"	"max"	"0.1"	"-1.4631"	"-1.50858"	"-1.59553"	"0.80858"	"0.16088"	"4.26526"	NA
"stick"	"3"	"-0.3"	"0.05"	"1"	"16"	"max"	"0.1"	"-1.47668"	"-1.52139"	"-1.58243"	"0.69254"	"0.18777"	"3.0288"	NA
"stick"	"3"	"-0.3"	"0.05"	"1"	"17"	"max"	"0.1"	"-1.47202"	"-1.42765"	"-1.60653"	"0.55853"	"0.20523"	"2.31737"	NA
"stick"	"3"	"-0.3"	"0.05"	"1"	"18"	"max"	"0.1"	"-1.4764"	"-1.67105"	"-1.47906"	"0.71663"	"0.18358"	"3.20914"	NA
"stick"	"3"	"-0.3"	"0.05"	"1"	"19"	"max"	"0.1"	"-1.41936"	"-1.59836"	"-1.54199"	"0.67063"	"0.19926"	"2.55363"	NA
"stick"	"3"	"-0.3"	"0.05"	"1"	"20"	"max"	"0.1"	"-1.44815"	"-1.68563"	"-1.42303"	"0.79619"	"0.15808"	"4.40578"	NA
"stick"	"3"	"-0.3"	"0.05"	"1"	"21"	"max"	"0.1"	"-1.3679"	"-1.24213"	"-2.11481"	"0.74233"	"0.19176"	"2.86064"	NA
"stick"	"3"	"-0.3"	"0.05"	"1"	"22"	"max"	"0.1"	"-1.87652"	"-1.2316"	"-1.52472"	"0.65645"	"0.19525"	"2.71646"	NA
"stick"	"3"	"-0.3"	"0.05"	"1"	"23"	"max"	"0.1"	"-1.39583"	"-1.68094"	"-1.45686"	"0.64738"	"0.19178"	"2.85986"	NA
"stick"	"3"	"-0.3"	"0.05"	"1"	"24"	"max"	"0.1"	"-1.48151"	"-1.87081"	"-1.29121"	"0.81662"	"0.15967"	"4.32568"	NA
"stick"	"3"	"-0.3"	"0.05"	"1"	"25"	"max"	"0.1"	"-1.6004"	"-1.77002"	"-1.23539"	"0.54313"	"0.21861"	"1.81239"	NA
"stick"	"3"	"-0.3"	"0.05"	"1"	"26"	"max"	"0.1"	"-1.49733"	"-1.60079"	"-1.55308"	"0.81642"	"0.1586"	"4.37927"	NA
"stick"	"3"	"-0.3"	"0.05"	"1"	"27"	"max"	"0.1"	"-1.59166"	"-1.54695"	"-1.51055"	"0.70362"	"0.19732"	"2.63205"	NA
"stick"	"3"	"-0.3"	"0.05"	"1"	"28"	"max"	"0.1"	"-1.67276"	"-1.23588"	"-1.71355"	"0.59837"	"0.20888"	"2.1764"	NA
"stick"	"3"	"-0.3"	"0.05"	"1"	"29"	"max"	"0.1"	"-1.43462"	"-1.54972"	"-1.68056"	"0.58106"	"0.22022"	"1.7534"	NA
"stick"	"3"	"-0.3"	"0.05"	"1"	"30"	"max"	"0.1"	"-1.54994"	"-1.38481"	"-1.61481"	"0.65069"	"0.19348"	"2.78901"	NA
"stick"	"3"	"-0.3"	"0.05"	"1"	"31"	"max"	"0.1"	"-1.41404"	"-1.62615"	"-1.61634"	"0.56082"	"0.22691"	"1.51426"	NA
"stick"	"3"	"-0.3"	"0.05"	"1"	"32"	"max"	"0.1"	"-1.54624"	"-1.50484"	"-1.61754"	"0.5943"	"0.21733"	"1.85923"	NA
"stick"	"3"	"-0.3"	"0.05"	"1"	"33"	"max"	"0.1"	"-1.45619"	"-1.77283"	"-1.44726"	"0.59555"	"0.21575"	"1.91751"	NA
"stick"	"3"	"-0.3"	"0.05"	"1"	"34"	"max"	"0.1"	"-1.10781"	"-1.75107"	"-1.77155"	"0.71483"	"0.18347"	"3.21394"	NA
"stick"	"3"	"-0.3"	"0.05"	"1"	"35"	"max"	"0.1"	"-1.69879"	"-1.43533"	"-1.58711"	"0.67454"	"0.20209"	"2.44102"	NA
"stick"	"3"	"-0.3"	"0.05"	"1"	"36"	"max"	"0.1"	"-1.37288"	"-1.56048"	"-1.5879"	"0.7118"	"0.17993"	"3.36991"	NA
"stick"	"3"	"-0.3"	"0.05"	"1"	"37"	"max"	"0.1"	"-1.6061"	"-1.14192"	"-1.69201"	"0.61334"	"0.18944"	"2.95781"	NA
"stick"	"3"	"-0.3"	"0.05"	"1"	"38"	"max"	"0.1"	"-1.40024"	"-1.8275"	"-1.39525"	"0.65601"	"0.2046"	"2.34216"	NA
"stick"	"3"	"-0.3"	"0.05"	"1"	"39"	"max"	"0.1"	"-1.52469"	"-1.87244"	"-1.25875"	"0.69363"	"0.19267"	"2.8227"	NA
"stick"	"3"	"-0.3"	"0.05"	"1"	"40"	"max"	"0.1"	"-1.81808"	"-1.59636"	"-1.27045"	"0.46322"	"0.24035"	"1.0539"	NA
"stick"	"3"	"-0.3"	"0.05"	"1"	"41"	"max"	"0.1"	"-1.49818"	"-1.65248"	"-1.52944"	"0.63114"	"0.21447"	"1.96501"	NA
"stick"	"3"	"-0.3"	"0.05"	"1"	"42"	"max"	"0.1"	"-1.69383"	"-1.52964"	"-1.43476"	"0.72587"	"0.18587"	"3.10997"	NA
"stick"	"3"	"-0.3"	"0.05"	"1"	"43"	"max"	"0.1"	"-1.83699"	"-1.7852"	"-1.02163"	"0.71604"	"0.19961"	"2.53957"	NA
"stick"	"3"	"-0.3"	"0.05"	"1"	"44"	"max"	"0.1"	"-1.43553"	"-1.49105"	"-1.73964"	"0.71799"	"0.18933"	"2.96277"	NA
"stick"	"3"	"-0.3"	"0.05"	"1"	"45"	"max"	"0.1"	"-1.58728"	"-1.36779"	"-1.55164"	"0.85079"	"0.141"	"5.32049"	NA
"stick"	"3"	"-0.3"	"0.05"	"1"	"46"	"max"	"0.1"	"-1.52651"	"-1.59357"	"-1.51452"	"0.59393"	"0.21148"	"2.07736"	NA
"stick"	"3"	"-0.3"	"0.05"	"1"	"47"	"max"	"0.1"	"-1.38685"	"-1.48314"	"-1.68773"	"0.74128"	"0.17973"	"3.37896"	NA
"stick"	"3"	"-0.3"	"0.05"	"1"	"48"	"max"	"0.1"	"-1.53865"	"-1.24893"	"-1.80524"	"0.63054"	"0.19641"	"2.66904"	NA
"stick"	"3"	"-0.3"	"0.05"	"1"	"49"	"max"	"0.1"	"-1.7432"	"-1.33404"	"-1.46603"	"0.58525"	"0.20614"	"2.28204"	NA
"stick"	"3"	"-0.3"	"0.05"	"1"	"50"	"max"	"0.1"	"-1.43071"	"-1.46181"	"-1.81009"	"0.56012"	"0.22709"	"1.5078"	NA
"stick"	"3"	"-0.3"	"0.05"	"1"	"51"	"max"	"0.1"	"-1.93377"	"-1.31305"	"-1.3851"	"0.55061"	"0.21487"	"1.95023"	NA
"stick"	"3"	"-0.3"	"0.05"	"1"	"52"	"max"	"0.1"	"-1.72811"	"-1.47327"	"-1.38737"	"0.50222"	"0.22268"	"1.6647"	NA
"stick"	"3"	"-0.3"	"0.05"	"1"	"53"	"max"	"0.1"	"-1.25325"	"-1.37089"	"-2.03119"	"0.70248"	"0.18847"	"2.99916"	NA
"stick"	"3"	"-0.3"	"0.05"	"1"	"54"	"max"	"0.1"	"-1.75101"	"-1.38912"	"-1.40442"	"0.66689"	"0.18789"	"3.02354"	NA
"stick"	"3"	"-0.3"	"0.05"	"1"	"55"	"max"	"0.1"	"-1.38915"	"-1.47281"	"-1.76119"	"0.56548"	"0.21203"	"2.05682"	NA
"stick"	"3"	"-0.3"	"0.05"	"1"	"56"	"max"	"0.1"	"-1.43186"	"-1.65672"	"-1.43671"	"0.14438"	"0.25702"	"0.51738"	NA
"stick"	"3"	"-0.3"	"0.05"	"1"	"57"	"max"	"0.1"	"-1.47477"	"-1.48147"	"-1.46748"	"0.60424"	"0.19621"	"2.67687"	NA
"stick"	"3"	"-0.3"	"0.05"	"1"	"58"	"max"	"0.1"	"-1.47829"	"-1.59037"	"-1.42315"	"0.77587"	"0.15832"	"4.39375"	NA
"stick"	"3"	"-0.3"	"0.05"	"1"	"59"	"max"	"0.1"	"-1.52207"	"-1.38083"	"-1.64514"	"0.63648"	"0.19609"	"2.68174"	NA
"stick"	"3"	"-0.3"	"0.05"	"1"	"60"	"max"	"0.1"	"-1.8062"	"-1.43044"	"-1.34095"	"0.67445"	"0.19394"	"2.76994"	NA
"stick"	"3"	"-0.3"	"0.05"	"1"	"61"	"max"	"0.1"	"-1.42709"	"-1.61308"	"-1.47629"	"0.60039"	"0.19919"	"2.55659"	NA
"stick"	"3"	"-0.3"	"0.05"	"1"	"62"	"max"	"0.1"	"-1.4481"	"-1.55934"	"-1.43348"	"0.65615"	"0.18184"	"3.28545"	NA
"stick"	"3"	"-0.3"	"0.05"	"1"	"63"	"max"	"0.1"	"-1.53387"	"-1.40649"	"-1.6214"	"0.56675"	"0.21138"	"2.08113"	NA
"stick"	"3"	"-0.3"	"0.05"	"1"	"64"	"max"	"0.1"	"-1.21223"	"-1.87492"	"-1.50502"	"0.75168"	"0.17864"	"3.42756"	NA
"stick"	"3"	"-0.3"	"0.05"	"1"	"65"	"max"	"0.1"	"-1.65015"	"-1.54088"	"-1.47057"	"0.54587"	"0.22274"	"1.6625"	NA
"stick"	"3"	"-0.3"	"0.05"	"1"	"66"	"max"	"0.1"	"-1.57046"	"-1.47461"	"-1.50002"	"0.6199"	"0.20056"	"2.50163"	NA
"stick"	"3"	"-0.3"	"0.05"	"1"	"67"	"max"	"0.1"	"-1.51391"	"-1.73179"	"-1.2561"	"0.66012"	"0.18556"	"3.12338"	NA
"stick"	"3"	"-0.3"	"0.05"	"1"	"68"	"max"	"0.1"	"-1.73218"	"-1.31988"	"-1.56985"	"0.60336"	"0.21576"	"1.91711"	NA
"stick"	"3"	"-0.3"	"0.05"	"1"	"69"	"max"	"0.1"	"-1.25648"	"-1.47013"	"-1.8306"	"0.65285"	"0.19327"	"2.79797"	NA
"stick"	"3"	"-0.3"	"0.05"	"1"	"70"	"max"	"0.1"	"-1.69116"	"-1.59325"	"-1.42187"	"0.6622"	"0.21358"	"1.99843"	NA
"stick"	"3"	"-0.3"	"0.05"	"1"	"71"	"max"	"0.1"	"-1.51844"	"-1.43405"	"-1.65523"	"0.76108"	"0.17778"	"3.46602"	NA
"stick"	"3"	"-0.3"	"0.05"	"1"	"72"	"max"	"0.1"	"-1.89378"	"-1.19592"	"-1.64633"	"0.62118"	"0.21148"	"2.07747"	NA
"stick"	"3"	"-0.3"	"0.05"	"1"	"73"	"max"	"0.1"	"-1.51774"	"-1.2892"	"-1.69041"	"0.67026"	"0.1935"	"2.78848"	NA
"stick"	"3"	"-0.3"	"0.05"	"1"	"74"	"max"	"0.1"	"-1.38057"	"-1.60474"	"-1.47709"	"0.66966"	"0.18456"	"3.16669"	NA
"stick"	"3"	"-0.3"	"0.05"	"1"	"75"	"max"	"0.1"	"-1.55713"	"-1.2682"	"-1.77213"	"0.75781"	"0.17345"	"3.66322"	NA
"stick"	"3"	"-0.3"	"0.05"	"1"	"76"	"max"	"0.1"	"-1.68607"	"-1.27001"	"-1.57166"	"0.51797"	"0.21161"	"2.07276"	NA
"stick"	"3"	"-0.3"	"0.05"	"1"	"77"	"max"	"0.1"	"-1.52939"	"-1.39925"	"-1.65865"	"0.45469"	"0.22673"	"1.52051"	NA
"stick"	"3"	"-0.3"	"0.05"	"1"	"78"	"max"	"0.1"	"-1.5356"	"-1.77474"	"-1.3357"	"0.75382"	"0.17838"	"3.43906"	NA
"stick"	"3"	"-0.3"	"0.05"	"1"	"79"	"max"	"0.1"	"-1.4152"	"-1.64075"	"-1.5642"	"0.4381"	"0.23578"	"1.20721"	NA
"stick"	"3"	"-0.3"	"0.05"	"1"	"80"	"max"	"0.1"	"-1.6368"	"-1.54563"	"-1.37167"	"0.64065"	"0.19546"	"2.70754"	NA
"stick"	"3"	"-0.3"	"0.05"	"1"	"81"	"max"	"0.1"	"-1.58575"	"-1.53875"	"-1.46262"	"0.72887"	"0.18326"	"3.22344"	NA
"stick"	"3"	"-0.3"	"0.05"	"1"	"82"	"max"	"0.1"	"-1.69032"	"-1.54635"	"-1.41086"	"0.6643"	"0.19934"	"2.55046"	NA
"stick"	"3"	"-0.3"	"0.05"	"1"	"83"	"max"	"0.1"	"-1.37149"	"-1.87704"	"-1.3772"	"0.66232"	"0.20916"	"2.1656"	NA
"stick"	"3"	"-0.3"	"0.05"	"1"	"84"	"max"	"0.1"	"-1.72273"	"-1.44287"	"-1.52726"	"0.71296"	"0.1951"	"2.72229"	NA
"stick"	"3"	"-0.3"	"0.05"	"1"	"85"	"max"	"0.1"	"-1.51268"	"-1.6401"	"-1.4229"	"0.63775"	"0.19768"	"2.61727"	NA
"stick"	"3"	"-0.3"	"0.05"	"1"	"86"	"max"	"0.1"	"-1.31412"	"-1.65708"	"-1.59916"	"0.70519"	"0.18194"	"3.28113"	NA
"stick"	"3"	"-0.3"	"0.05"	"1"	"87"	"max"	"0.1"	"-1.62097"	"-1.2413"	"-1.71679"	"0.59743"	"0.21304"	"2.01872"	NA
"stick"	"3"	"-0.3"	"0.05"	"1"	"88"	"max"	"0.1"	"-1.51349"	"-1.35449"	"-1.59203"	"0.70193"	"0.17723"	"3.49102"	NA
"stick"	"3"	"-0.3"	"0.05"	"1"	"89"	"max"	"0.1"	"-1.5858"	"-1.55979"	"-1.31268"	"0.25498"	"0.24109"	"1.02915"	NA
"stick"	"3"	"-0.3"	"0.05"	"1"	"90"	"max"	"0.1"	"-1.97325"	"-1.24618"	"-1.38281"	"0.62591"	"0.20285"	"2.41077"	NA
"stick"	"3"	"-0.3"	"0.05"	"1"	"91"	"max"	"0.1"	"-1.4596"	"-1.55415"	"-1.53002"	"0.519"	"0.21179"	"2.06574"	NA
"stick"	"3"	"-0.3"	"0.05"	"1"	"92"	"max"	"0.1"	"-1.41387"	"-1.65353"	"-1.46598"	"0.60856"	"0.19961"	"2.5396"	NA
"stick"	"3"	"-0.3"	"0.05"	"1"	"93"	"max"	"0.1"	"-1.47015"	"-1.69302"	"-1.44195"	"0.75354"	"0.1802"	"3.35788"	NA
"stick"	"3"	"-0.3"	"0.05"	"1"	"94"	"max"	"0.1"	"-1.25913"	"-1.72553"	"-1.67733"	"0.68034"	"0.19639"	"2.66977"	NA
"stick"	"3"	"-0.3"	"0.05"	"1"	"95"	"max"	"0.1"	"-1.68407"	"-1.45973"	"-1.60083"	"0.54957"	"0.22702"	"1.51018"	NA
"stick"	"3"	"-0.3"	"0.05"	"1"	"96"	"max"	"0.1"	"-1.6284"	"-1.61865"	"-1.33413"	"0.59367"	"0.20256"	"2.42211"	NA
"stick"	"3"	"-0.3"	"0.05"	"1"	"97"	"max"	"0.1"	"-1.53814"	"-1.66191"	"-1.4369"	"0.67352"	"0.19876"	"2.57356"	NA
"stick"	"3"	"-0.3"	"0.05"	"1"	"98"	"max"	"0.1"	"-1.62818"	"-1.62571"	"-1.45302"	"0.67383"	"0.20233"	"2.43126"	NA
"stick"	"3"	"-0.3"	"0.05"	"1"	"99"	"max"	"0.1"	"-1.57646"	"-1.54966"	"-1.55417"	"0.63852"	"0.20689"	"2.25289"	NA
"stick"	"3"	"-0.3"	"0.05"	"1"	"100"	"max"	"0.1"	"-1.35336"	"-1.60399"	"-1.62796"	"0.59638"	"0.20463"	"2.3409"	NA
"stick"	"3"	"-0.3"	"0.08"	"1"	"1"	"max"	"0.1"	"-1.66127"	"-1.67724"	"-1.42257"	"0.69229"	"0.21283"	"2.02652"	NA
"stick"	"3"	"-0.3"	"0.08"	"1"	"2"	"max"	"0.1"	"-1.64975"	"-1.06459"	"-1.7834"	"0.36226"	"0.23478"	"1.24151"	NA
"stick"	"3"	"-0.3"	"0.08"	"1"	"3"	"max"	"0.1"	"-0.58565"	"-1.83164"	"-2.3472"	"0.75841"	"0.18661"	"3.07845"	NA
"stick"	"3"	"-0.3"	"0.08"	"1"	"4"	"max"	"0.1"	"-1.08602"	"-1.47936"	"-2.15092"	"0.75966"	"0.19163"	"2.86617"	NA
"stick"	"3"	"-0.3"	"0.08"	"1"	"5"	"max"	"0.1"	"-1.63135"	"-1.34139"	"-1.42878"	"0.81456"	"0.14479"	"5.10847"	NA
"stick"	"3"	"-0.3"	"0.08"	"1"	"6"	"max"	"0.1"	"-1.0846"	"-1.42821"	"-1.98932"	"0.81648"	"0.15728"	"4.44608"	NA
"stick"	"3"	"-0.3"	"0.08"	"1"	"7"	"max"	"0.1"	"-1.79784"	"-1.39006"	"-1.55548"	"0.71778"	"0.19352"	"2.78751"	NA
"stick"	"3"	"-0.3"	"0.08"	"1"	"8"	"max"	"0.1"	"-1.00584"	"-2.09921"	"-1.76518"	"0.56184"	"0.24527"	"0.89151"	NA
"stick"	"3"	"-0.3"	"0.08"	"1"	"9"	"max"	"0.1"	"-1.15376"	"-1.74972"	"-1.71612"	"0.66527"	"0.20403"	"2.36443"	NA
"stick"	"3"	"-0.3"	"0.08"	"1"	"10"	"max"	"0.1"	"-1.3611"	"-1.38749"	"-1.59945"	"0.5168"	"0.20329"	"2.39349"	NA
"stick"	"3"	"-0.3"	"0.08"	"1"	"11"	"max"	"0.1"	"-1.92363"	"-1.38601"	"-1.47907"	"0.57407"	"0.23556"	"1.21481"	NA
"stick"	"3"	"-0.3"	"0.08"	"1"	"12"	"max"	"0.1"	"-1.23999"	"-2.08809"	"-1.50091"	"0.81465"	"0.17724"	"3.49049"	NA
"stick"	"3"	"-0.3"	"0.08"	"1"	"13"	"max"	"0.1"	"-1.28348"	"-1.73415"	"-1.70629"	"0.68543"	"0.20699"	"2.24933"	NA
"stick"	"3"	"-0.3"	"0.08"	"1"	"14"	"max"	"0.1"	"-1.9407"	"-1.60711"	"-1.16698"	"0.65643"	"0.20616"	"2.28131"	NA
"stick"	"3"	"-0.3"	"0.08"	"1"	"15"	"max"	"0.1"	"-1.35261"	"-1.55114"	"-1.64243"	"0.73716"	"0.17865"	"3.42718"	NA
"stick"	"3"	"-0.3"	"0.08"	"1"	"16"	"max"	"0.1"	"-1.92314"	"-1.30915"	"-1.62339"	"0.65916"	"0.21843"	"1.81872"	NA
"stick"	"3"	"-0.3"	"0.08"	"1"	"17"	"max"	"0.1"	"-1.06796"	"-2.01131"	"-1.49625"	"0.75158"	"0.17268"	"3.69902"	NA
"stick"	"3"	"-0.3"	"0.08"	"1"	"18"	"max"	"0.1"	"-2.07054"	"-1.35222"	"-1.09066"	"0.68927"	"0.17763"	"3.47297"	NA
"stick"	"3"	"-0.3"	"0.08"	"1"	"19"	"max"	"0.1"	"-1.78714"	"-1.23153"	"-1.35262"	"0.72724"	"0.16209"	"4.20536"	NA
"stick"	"3"	"-0.3"	"0.08"	"1"	"20"	"max"	"0.1"	"-1.61419"	"-1.51189"	"-1.41988"	"0.67142"	"0.19902"	"2.56341"	NA
"stick"	"3"	"-0.3"	"0.08"	"1"	"21"	"max"	"0.1"	"-1.80386"	"-1.48262"	"-1.23618"	"0.53093"	"0.22274"	"1.66236"	NA
"stick"	"3"	"-0.3"	"0.08"	"1"	"22"	"max"	"0.1"	"-1.08563"	"-1.43692"	"-1.92823"	"0.64601"	"0.1903"	"2.92159"	NA
"stick"	"3"	"-0.3"	"0.08"	"1"	"23"	"max"	"0.1"	"-1.60198"	"-1.46433"	"-1.43228"	"0.10416"	"0.25438"	"0.59995"	NA
"stick"	"3"	"-0.3"	"0.08"	"1"	"24"	"max"	"0.1"	"-1.29771"	"-1.07617"	"-2.18455"	"0.42724"	"0.22577"	"1.55438"	NA
"stick"	"3"	"-0.3"	"0.08"	"1"	"25"	"max"	"0.1"	"-1.49126"	"-1.69471"	"-1.30474"	"0.49278"	"0.21195"	"2.05959"	NA
"stick"	"3"	"-0.3"	"0.08"	"1"	"26"	"max"	"0.1"	"-1.38156"	"-1.43227"	"-1.7445"	"0.7608"	"0.16889"	"3.87643"	NA
"stick"	"3"	"-0.3"	"0.08"	"1"	"27"	"max"	"0.1"	"-1.65331"	"-1.21222"	"-1.61297"	"0.73071"	"0.17021"	"3.81408"	NA
"stick"	"3"	"-0.3"	"0.08"	"1"	"28"	"max"	"0.1"	"-1.47123"	"-1.41249"	"-1.51407"	"0.74446"	"0.16395"	"4.11404"	NA
"stick"	"3"	"-0.3"	"0.08"	"1"	"29"	"max"	"0.1"	"-1.43989"	"-1.89934"	"-1.41869"	"0.71071"	"0.20822"	"2.20181"	NA
"stick"	"3"	"-0.3"	"0.08"	"1"	"30"	"max"	"0.1"	"-1.15676"	"-1.7676"	"-1.74589"	"0.85274"	"0.16593"	"4.01817"	NA
"stick"	"3"	"-0.3"	"0.08"	"1"	"31"	"max"	"0.1"	"-1.56554"	"-1.83419"	"-1.34674"	"0.85398"	"0.1507"	"4.78817"	NA
"stick"	"3"	"-0.3"	"0.08"	"1"	"32"	"max"	"0.1"	"-1.45344"	"-1.37142"	"-1.81067"	"0.60571"	"0.22305"	"1.65147"	NA
"stick"	"3"	"-0.3"	"0.08"	"1"	"33"	"max"	"0.1"	"-1.68134"	"-1.09197"	"-2.08759"	"0.7065"	"0.2149"	"1.94899"	NA
"stick"	"3"	"-0.3"	"0.08"	"1"	"34"	"max"	"0.1"	"-1.5495"	"-1.7571"	"-1.19714"	"0.73261"	"0.17422"	"3.62782"	NA
"stick"	"3"	"-0.3"	"0.08"	"1"	"35"	"max"	"0.1"	"-1.58907"	"-1.63775"	"-1.10038"	"0.55533"	"0.18948"	"2.95644"	NA
"stick"	"3"	"-0.3"	"0.08"	"1"	"36"	"max"	"0.1"	"-1.99806"	"-1.32304"	"-1.09502"	"0.65902"	"0.18542"	"3.12939"	NA
"stick"	"3"	"-0.3"	"0.08"	"1"	"37"	"max"	"0.1"	"-1.64326"	"-1.40804"	"-1.60169"	"0.03808"	"0.30332"	"-0.80783"	NA
"stick"	"3"	"-0.3"	"0.08"	"1"	"38"	"max"	"0.1"	"-1.2929"	"-1.68216"	"-1.76824"	"0.81614"	"0.16984"	"3.83147"	NA
"stick"	"3"	"-0.3"	"0.08"	"1"	"39"	"max"	"0.1"	"-1.24013"	"-1.63674"	"-1.92017"	"0.5847"	"0.22673"	"1.52029"	NA
"stick"	"3"	"-0.3"	"0.08"	"1"	"40"	"max"	"0.1"	"-1.74371"	"-1.71422"	"-1.39194"	"0.82717"	"0.17298"	"3.68511"	NA
"stick"	"3"	"-0.3"	"0.08"	"1"	"41"	"max"	"0.1"	"-1.61785"	"-1.30708"	"-1.74297"	"0.60128"	"0.22347"	"1.63637"	NA
"stick"	"3"	"-0.3"	"0.08"	"1"	"42"	"max"	"0.1"	"-1.72515"	"-1.02968"	"-1.7735"	"0.59545"	"0.20052"	"2.50317"	NA
"stick"	"3"	"-0.3"	"0.08"	"1"	"43"	"max"	"0.1"	"-1.58235"	"-1.09462"	"-1.89251"	"0.72707"	"0.17446"	"3.61716"	NA
"stick"	"3"	"-0.3"	"0.08"	"1"	"44"	"max"	"0.1"	"-1.59066"	"-1.62619"	"-1.26509"	"0.51083"	"0.21476"	"1.95428"	NA
"stick"	"3"	"-0.3"	"0.08"	"1"	"45"	"max"	"0.1"	"-1.8193"	"-1.21443"	"-1.76325"	"0.71852"	"0.1968"	"2.65308"	NA
"stick"	"3"	"-0.3"	"0.08"	"1"	"46"	"max"	"0.1"	"-1.29859"	"-1.80498"	"-1.3903"	"0.53299"	"0.2192"	"1.79078"	NA
"stick"	"3"	"-0.3"	"0.08"	"1"	"47"	"max"	"0.1"	"-2.23284"	"-1.2224"	"-1.0953"	"0.74824"	"0.17105"	"3.77506"	NA
"stick"	"3"	"-0.3"	"0.08"	"1"	"48"	"max"	"0.1"	"-1.42494"	"-1.62186"	"-1.61982"	"0.63787"	"0.2143"	"1.97138"	NA
"stick"	"3"	"-0.3"	"0.08"	"1"	"49"	"max"	"0.1"	"-1.31595"	"-1.82568"	"-1.41482"	"0.45178"	"0.22802"	"1.47512"	NA
"stick"	"3"	"-0.3"	"0.08"	"1"	"50"	"max"	"0.1"	"-1.58762"	"-1.73706"	"-1.11507"	"0.65256"	"0.19907"	"2.56141"	NA
"stick"	"3"	"-0.3"	"0.08"	"1"	"51"	"max"	"0.1"	"-1.24353"	"-1.86008"	"-1.74721"	"0.63311"	"0.23336"	"1.28974"	NA
"stick"	"3"	"-0.3"	"0.08"	"1"	"52"	"max"	"0.1"	"-1.66259"	"-1.8626"	"-1.04652"	"0.64675"	"0.20241"	"2.4282"	NA
"stick"	"3"	"-0.3"	"0.08"	"1"	"53"	"max"	"0.1"	"-1.34657"	"-1.71099"	"-1.55498"	"0.59537"	"0.21796"	"1.83613"	NA
"stick"	"3"	"-0.3"	"0.08"	"1"	"54"	"max"	"0.1"	"-1.62426"	"-2.04974"	"-0.97935"	"0.26307"	"0.26976"	"0.13013"	NA
"stick"	"3"	"-0.3"	"0.08"	"1"	"55"	"max"	"0.1"	"-1.55341"	"-1.65292"	"-1.32603"	"0.68021"	"0.19938"	"2.54898"	NA
