"model"	"n.muts"	"coes"	"sigma"	"d.true"	"rep"	"method"	"d.hat"	"u.hats.1"	"u.hats.2"	"u.hats.3"	"u.hats.4"	"R2"	"sig.hat"	"logLike"	"P"
"stick"	"4"	"0.3"	"0.05"	"1"	"36"	"max"	"0.75165"	"0.42801"	"0.50922"	"0.5222"	"0.51814"	"0.77219"	"0.0801"	"18.68793"	NA
"stick"	"4"	"0.3"	"0.05"	"1"	"37"	"max"	"0.78046"	"0.3973"	"0.46524"	"0.40893"	"0.40838"	"0.89634"	"0.04606"	"27.54057"	NA
"stick"	"4"	"0.3"	"0.05"	"1"	"38"	"max"	"0.7479"	"0.42744"	"0.54632"	"0.54863"	"0.50733"	"0.83224"	"0.06319"	"22.48181"	NA
"stick"	"4"	"0.3"	"0.05"	"1"	"39"	"max"	"0.70362"	"0.5522"	"0.53122"	"0.46059"	"0.55655"	"0.75864"	"0.07863"	"18.98484"	NA
"stick"	"4"	"0.3"	"0.05"	"1"	"40"	"max"	"0.75731"	"0.48543"	"0.47307"	"0.47138"	"0.45527"	"0.92954"	"0.03895"	"30.22561"	NA
"stick"	"4"	"0.3"	"0.05"	"1"	"41"	"max"	"0.7451"	"0.69116"	"0.46276"	"0.71769"	"0.67448"	"0.18828"	"0.15591"	"8.03309"	NA
"stick"	"4"	"0.3"	"0.05"	"1"	"42"	"max"	"0.81763"	"0.47768"	"0.48498"	"0.45263"	"0.37574"	"0.79529"	"0.07922"	"18.86529"	NA
"stick"	"4"	"0.3"	"0.05"	"1"	"43"	"max"	"0.70319"	"0.56582"	"0.5592"	"0.54257"	"0.49709"	"0.71925"	"0.08255"	"18.20575"	NA
"stick"	"4"	"0.3"	"0.05"	"1"	"44"	"max"	"0.82749"	"0.47277"	"0.35323"	"0.43272"	"0.41572"	"0.83504"	"0.06783"	"21.34874"	NA
"stick"	"4"	"0.3"	"0.05"	"1"	"45"	"max"	"0.77532"	"0.4813"	"0.47235"	"0.39902"	"0.43179"	"0.88422"	"0.05326"	"25.21663"	NA
"stick"	"4"	"0.3"	"0.05"	"1"	"46"	"max"	"0.74232"	"0.39609"	"0.4774"	"0.47643"	"0.43696"	"0.89246"	"0.05528"	"24.62265"	NA
"stick"	"4"	"0.3"	"0.05"	"1"	"47"	"max"	"0.75898"	"0.36297"	"0.4389"	"0.37319"	"0.49968"	"0.87616"	"0.05643"	"24.29371"	NA
"stick"	"4"	"0.3"	"0.05"	"1"	"48"	"max"	"0.71959"	"0.51538"	"0.45852"	"0.45307"	"0.53832"	"0.86899"	"0.05367"	"25.09436"	NA
"stick"	"4"	"0.3"	"0.05"	"1"	"49"	"max"	"0.66531"	"0.60232"	"0.5785"	"0.69635"	"0.73051"	"0.46273"	"0.10691"	"14.06876"	NA
"stick"	"4"	"0.3"	"0.05"	"1"	"50"	"max"	"0.72308"	"0.48469"	"0.52417"	"0.50297"	"0.49888"	"0.84242"	"0.05912"	"23.54834"	NA
"stick"	"4"	"0.3"	"0.05"	"1"	"51"	"max"	"0.7427"	"0.45147"	"0.37811"	"0.50542"	"0.57341"	"0.82678"	"0.07042"	"20.74859"	NA
"stick"	"4"	"0.3"	"0.05"	"1"	"52"	"max"	"0.68128"	"0.59742"	"0.67224"	"0.60093"	"0.60127"	"0.33349"	"0.12815"	"11.17026"	NA
"stick"	"4"	"0.3"	"0.05"	"1"	"53"	"max"	"0.70962"	"0.60597"	"0.34157"	"0.69498"	"0.67139"	"0.49443"	"0.11378"	"13.07248"	NA
"stick"	"4"	"0.3"	"0.05"	"1"	"54"	"max"	"0.72152"	"0.52051"	"0.38969"	"0.50693"	"0.38769"	"0.76988"	"0.06556"	"21.89264"	NA
"stick"	"4"	"0.3"	"0.05"	"1"	"55"	"max"	"0.73042"	"0.55384"	"0.6072"	"0.58664"	"0.60899"	"0.56771"	"0.11025"	"13.57723"	NA
"stick"	"4"	"0.3"	"0.05"	"1"	"56"	"max"	"0.74704"	"0.34872"	"0.53063"	"0.57974"	"0.50781"	"0.68101"	"0.09083"	"16.6767"	NA
"stick"	"4"	"0.3"	"0.05"	"1"	"57"	"max"	"0.73858"	"0.54836"	"0.52473"	"0.44662"	"0.4849"	"0.75833"	"0.07734"	"19.24871"	NA
"stick"	"4"	"0.3"	"0.05"	"1"	"58"	"max"	"0.71787"	"0.48928"	"0.52363"	"0.41998"	"0.59315"	"0.87882"	"0.05071"	"26.0045"	NA
"stick"	"4"	"0.3"	"0.05"	"1"	"59"	"max"	"0.73296"	"0.3692"	"0.61094"	"0.52109"	"0.52298"	"0.88716"	"0.05121"	"25.84623"	NA
"stick"	"4"	"0.3"	"0.05"	"1"	"60"	"max"	"0.70386"	"0.49659"	"0.51208"	"0.41528"	"0.45807"	"0.84836"	"0.05123"	"25.8412"	NA
"stick"	"4"	"0.3"	"0.05"	"1"	"61"	"max"	"0.78128"	"0.38379"	"0.43022"	"0.33319"	"0.39632"	"0.91667"	"0.04367"	"28.39297"	NA
"stick"	"4"	"0.3"	"0.05"	"1"	"62"	"max"	"0.79051"	"0.49841"	"0.49482"	"0.55406"	"0.54068"	"0.74714"	"0.08726"	"17.31905"	NA
"stick"	"4"	"0.3"	"0.05"	"1"	"63"	"max"	"0.80106"	"0.29817"	"0.2845"	"0.31611"	"0.47314"	"0.65527"	"0.08406"	"17.91604"	NA
"stick"	"4"	"0.3"	"0.05"	"1"	"64"	"max"	"0.72621"	"0.66625"	"0.64682"	"0.60876"	"0.63479"	"0.45058"	"0.12333"	"11.78261"	NA
"stick"	"4"	"0.3"	"0.05"	"1"	"65"	"max"	"0.76993"	"0.38298"	"0.47698"	"0.47095"	"0.40663"	"0.88684"	"0.055"	"24.70366"	NA
"stick"	"4"	"0.3"	"0.05"	"1"	"66"	"max"	"0.76683"	"0.42347"	"0.5239"	"0.52818"	"0.48723"	"0.82346"	"0.06313"	"22.49682"	NA
"stick"	"4"	"0.3"	"0.05"	"1"	"67"	"max"	"0.80154"	"0.4149"	"0.36603"	"0.34996"	"0.40034"	"0.86787"	"0.05872"	"23.65769"	NA
"stick"	"4"	"0.3"	"0.05"	"1"	"68"	"max"	"0.81003"	"0.40716"	"0.33583"	"0.3602"	"0.35482"	"0.82028"	"0.0674"	"21.44979"	NA
"stick"	"4"	"0.3"	"0.05"	"1"	"69"	"max"	"0.83506"	"0.35999"	"0.39714"	"0.35095"	"0.34275"	"0.89202"	"0.05411"	"24.96617"	NA
"stick"	"4"	"0.3"	"0.05"	"1"	"70"	"max"	"0.78713"	"0.44345"	"0.33366"	"0.33373"	"0.40013"	"0.80159"	"0.06201"	"22.78395"	NA
"stick"	"4"	"0.3"	"0.05"	"1"	"71"	"max"	"0.73784"	"0.56029"	"0.4407"	"0.59895"	"0.41038"	"0.82418"	"0.06358"	"22.38547"	NA
"stick"	"4"	"0.3"	"0.05"	"1"	"72"	"max"	"0.69647"	"0.48352"	"0.52048"	"0.41608"	"0.49189"	"0.83393"	"0.05472"	"24.78477"	NA
"stick"	"4"	"0.3"	"0.05"	"1"	"73"	"max"	"0.73638"	"0.32616"	"0.42446"	"0.45791"	"0.52399"	"0.84728"	"0.06386"	"22.31475"	NA
"stick"	"4"	"0.3"	"0.05"	"1"	"74"	"max"	"0.78337"	"0.49699"	"0.40752"	"0.42235"	"0.39082"	"0.94427"	"0.03517"	"31.85976"	NA
"stick"	"4"	"0.3"	"0.05"	"1"	"75"	"max"	"0.67043"	"0.58987"	"0.36379"	"0.6702"	"0.5036"	"0.61399"	"0.10084"	"15.00484"	NA
"stick"	"4"	"0.3"	"0.05"	"1"	"76"	"max"	"0.76104"	"0.47707"	"0.5043"	"0.39212"	"0.48532"	"0.88374"	"0.05641"	"24.29982"	NA
"stick"	"4"	"0.3"	"0.05"	"1"	"77"	"max"	"0.72067"	"0.43031"	"0.5334"	"0.50894"	"0.41073"	"0.92674"	"0.03675"	"31.15553"	NA
"stick"	"4"	"0.3"	"0.05"	"1"	"78"	"max"	"0.71885"	"0.57795"	"0.63369"	"0.58109"	"0.57144"	"0.61951"	"0.10374"	"14.55116"	NA
"stick"	"4"	"0.3"	"0.05"	"1"	"79"	"max"	"0.81398"	"0.40934"	"0.33848"	"0.47188"	"0.40387"	"0.88377"	"0.05784"	"23.8982"	NA
"stick"	"4"	"0.3"	"0.05"	"1"	"80"	"max"	"0.72366"	"0.40833"	"0.59502"	"0.62099"	"0.61938"	"0.67854"	"0.08892"	"17.01706"	NA
"stick"	"4"	"0.3"	"0.05"	"1"	"81"	"max"	"0.80126"	"0.42095"	"0.32921"	"0.45208"	"0.31508"	"0.88629"	"0.05264"	"25.40529"	NA
"stick"	"4"	"0.3"	"0.05"	"1"	"82"	"max"	"0.70667"	"0.56215"	"0.45133"	"0.46271"	"0.48111"	"0.92071"	"0.03862"	"30.35985"	NA
"stick"	"4"	"0.3"	"0.05"	"1"	"83"	"max"	"0.75071"	"0.55402"	"0.44511"	"0.58169"	"0.44523"	"0.89751"	"0.04905"	"26.53671"	NA
"stick"	"4"	"0.3"	"0.05"	"1"	"84"	"max"	"0.76977"	"0.46129"	"0.42844"	"0.39938"	"0.38602"	"0.85845"	"0.05756"	"23.97572"	NA
"stick"	"4"	"0.3"	"0.05"	"1"	"85"	"max"	"0.79214"	"0.40601"	"0.42293"	"0.3737"	"0.34354"	"0.90402"	"0.04973"	"26.3165"	NA
"stick"	"4"	"0.3"	"0.05"	"1"	"86"	"max"	"0.74815"	"0.54005"	"0.55704"	"0.51893"	"0.61597"	"0.67418"	"0.09612"	"15.77123"	NA
"stick"	"4"	"0.3"	"0.05"	"1"	"87"	"max"	"0.78958"	"0.40179"	"0.43627"	"0.46716"	"0.42508"	"0.88662"	"0.051"	"25.91206"	NA
"stick"	"4"	"0.3"	"0.05"	"1"	"88"	"max"	"0.68074"	"0.58774"	"0.69158"	"0.57647"	"0.44238"	"0.72736"	"0.07484"	"19.77563"	NA
"stick"	"4"	"0.3"	"0.05"	"1"	"89"	"max"	"0.84172"	"0.35062"	"0.3698"	"0.38176"	"0.40371"	"0.83528"	"0.06031"	"23.22923"	NA
"stick"	"4"	"0.3"	"0.05"	"1"	"90"	"max"	"0.70822"	"0.52935"	"0.56748"	"0.51619"	"0.66816"	"0.63749"	"0.09547"	"15.87974"	NA
"stick"	"4"	"0.3"	"0.05"	"1"	"91"	"max"	"0.67925"	"0.6837"	"0.4517"	"0.66033"	"0.65895"	"0.70469"	"0.07721"	"19.27582"	NA
"stick"	"4"	"0.3"	"0.05"	"1"	"92"	"max"	"0.74592"	"0.48588"	"0.44665"	"0.46091"	"0.39214"	"0.86796"	"0.05574"	"24.4885"	NA
"stick"	"4"	"0.3"	"0.05"	"1"	"93"	"max"	"0.76679"	"0.46551"	"0.35387"	"0.34578"	"0.36755"	"0.87974"	"0.05075"	"25.99044"	NA
"stick"	"4"	"0.3"	"0.05"	"1"	"94"	"max"	"0.824"	"0.37996"	"0.41935"	"0.46253"	"0.4492"	"0.83097"	"0.0743"	"19.89032"	NA
"stick"	"4"	"0.3"	"0.05"	"1"	"95"	"max"	"0.73945"	"0.56057"	"0.67523"	"0.51926"	"0.63587"	"0.532"	"0.11635"	"12.71581"	NA
"stick"	"4"	"0.3"	"0.05"	"1"	"96"	"max"	"0.7596"	"0.55357"	"0.52156"	"0.56611"	"0.53201"	"0.64413"	"0.09837"	"15.40129"	NA
"stick"	"4"	"0.3"	"0.05"	"1"	"97"	"max"	"0.78573"	"0.39309"	"0.42922"	"0.35048"	"0.40873"	"0.89905"	"0.04559"	"27.70732"	NA
"stick"	"4"	"0.3"	"0.05"	"1"	"98"	"max"	"0.81716"	"0.39482"	"0.41474"	"0.41493"	"0.43815"	"0.88745"	"0.05745"	"24.00717"	NA
"stick"	"4"	"0.3"	"0.05"	"1"	"99"	"max"	"0.7841"	"0.48394"	"0.44616"	"0.48216"	"0.41674"	"0.92424"	"0.04268"	"28.76173"	NA
"stick"	"4"	"0.3"	"0.05"	"1"	"100"	"max"	"0.76239"	"0.42969"	"0.57066"	"0.42979"	"0.41577"	"0.88945"	"0.05045"	"26.08449"	NA
"stick"	"4"	"0.3"	"0.08"	"1"	"1"	"max"	"0.81429"	"0.40997"	"0.41392"	"0.4664"	"0.39143"	"0.77767"	"0.09055"	"16.72699"	NA
"stick"	"4"	"0.3"	"0.08"	"1"	"2"	"max"	"0.80923"	"0.2215"	"0.41971"	"0.48257"	"0.3543"	"0.75949"	"0.07642"	"19.44051"	NA
"stick"	"4"	"0.3"	"0.08"	"1"	"3"	"max"	"0.87468"	"0.35373"	"0.46674"	"0.34351"	"0.25528"	"0.88727"	"0.06602"	"21.78241"	NA
"stick"	"4"	"0.3"	"0.08"	"1"	"4"	"max"	"0.79444"	"0.5624"	"0.6196"	"0.60165"	"0.45318"	"0.40887"	"0.14395"	"9.30955"	NA
"stick"	"4"	"0.3"	"0.08"	"1"	"5"	"max"	"0.84171"	"0.30159"	"0.28774"	"0.35821"	"0.3935"	"0.69701"	"0.09435"	"16.06869"	NA
"stick"	"4"	"0.3"	"0.08"	"1"	"6"	"max"	"0.8692"	"0.50305"	"0.46443"	"0.35227"	"0.477"	"0.61522"	"0.12323"	"11.79573"	NA
"stick"	"4"	"0.3"	"0.08"	"1"	"7"	"max"	"0.84646"	"0.38524"	"0.42565"	"0.35945"	"0.38913"	"0.83674"	"0.07291"	"20.19381"	NA
"stick"	"4"	"0.3"	"0.08"	"1"	"8"	"max"	"0.77261"	"0.5328"	"0.53569"	"0.51199"	"0.50051"	"0.58935"	"0.11935"	"12.30766"	NA
"stick"	"4"	"0.3"	"0.08"	"1"	"9"	"max"	"0.81004"	"0.40625"	"0.28164"	"0.48407"	"0.3853"	"0.8015"	"0.0693"	"21.00481"	NA
"stick"	"4"	"0.3"	"0.08"	"1"	"10"	"max"	"0.80312"	"0.3272"	"0.37776"	"0.38149"	"0.44113"	"0.7848"	"0.08817"	"17.15324"	NA
"stick"	"4"	"0.3"	"0.08"	"1"	"11"	"max"	"0.72174"	"0.23325"	"0.38312"	"0.61462"	"0.47886"	"0.77082"	"0.09021"	"16.78629"	NA
"stick"	"4"	"0.3"	"0.08"	"1"	"12"	"max"	"0.79496"	"0.22483"	"0.55857"	"0.6159"	"0.51852"	"0.34471"	"0.15204"	"8.43501"	NA
"stick"	"4"	"0.3"	"0.08"	"1"	"13"	"max"	"0.92819"	"0.36833"	"0.28197"	"0.271"	"0.41004"	"0.8546"	"0.06674"	"21.6085"	NA
"stick"	"4"	"0.3"	"0.08"	"1"	"14"	"max"	"0.70558"	"0.41153"	"0.44599"	"0.58746"	"0.30926"	"0.76058"	"0.07347"	"20.07154"	NA
"stick"	"4"	"0.3"	"0.08"	"1"	"15"	"max"	"0.7266"	"0.64987"	"0.01836"	"0.59534"	"0.26748"	"0.11203"	"0.12947"	"11.00553"	NA
"stick"	"4"	"0.3"	"0.08"	"1"	"16"	"max"	"0.73966"	"0.44811"	"0.38246"	"0.46559"	"0.39503"	"0.7031"	"0.07857"	"18.99627"	NA
"stick"	"4"	"0.3"	"0.08"	"1"	"17"	"max"	"0.7078"	"0.64788"	"0.29347"	"0.64733"	"0.56895"	"0.52403"	"0.11575"	"12.79778"	NA
"stick"	"4"	"0.3"	"0.08"	"1"	"18"	"max"	"0.77715"	"0.4963"	"0.4309"	"0.51511"	"0.48017"	"0.70868"	"0.09033"	"16.76576"	NA
"stick"	"4"	"0.3"	"0.08"	"1"	"19"	"max"	"0.76798"	"0.4422"	"0.55016"	"0.54339"	"0.51593"	"0.62164"	"0.13446"	"10.401"	NA
"stick"	"4"	"0.3"	"0.08"	"1"	"20"	"max"	"0.84682"	"0.37818"	"0.49545"	"0.45189"	"0.39415"	"0.84509"	"0.07314"	"20.14248"	NA
"stick"	"4"	"0.3"	"0.08"	"1"	"21"	"max"	"0.8185"	"0.37856"	"0.30763"	"0.37039"	"0.37189"	"0.68681"	"0.10362"	"14.56904"	NA
"stick"	"4"	"0.3"	"0.08"	"1"	"22"	"max"	"0.79573"	"0.52145"	"0.37088"	"0.40853"	"0.48082"	"0.79576"	"0.09009"	"16.80827"	NA
"stick"	"4"	"0.3"	"0.08"	"1"	"23"	"max"	"0.78044"	"0.47665"	"0.244"	"0.43607"	"0.38728"	"0.78299"	"0.08372"	"17.98178"	NA
"stick"	"4"	"0.3"	"0.08"	"1"	"24"	"max"	"0.77915"	"0.45376"	"0.42247"	"0.46941"	"0.40908"	"0.86285"	"0.06066"	"23.13698"	NA
"stick"	"4"	"0.3"	"0.08"	"1"	"25"	"max"	"0.78754"	"0.54828"	"0.45701"	"0.54987"	"0.50714"	"0.66396"	"0.1034"	"14.60395"	NA
"stick"	"4"	"0.3"	"0.08"	"1"	"26"	"max"	"0.75078"	"0.69337"	"0.70337"	"0.63164"	"0.63006"	"-0.07763"	"0.20489"	"3.66138"	NA
"stick"	"4"	"0.3"	"0.08"	"1"	"27"	"max"	"0.79012"	"0.3141"	"0.55415"	"0.45351"	"0.53974"	"0.62896"	"0.10585"	"14.22795"	NA
"stick"	"4"	"0.3"	"0.08"	"1"	"28"	"max"	"0.79616"	"0.37171"	"0.55464"	"0.21768"	"0.28922"	"0.69326"	"0.10296"	"14.67115"	NA
"stick"	"4"	"0.3"	"0.08"	"1"	"29"	"max"	"0.86232"	"0.34904"	"0.14428"	"0.41722"	"0.3143"	"0.62864"	"0.10451"	"14.43246"	NA
"stick"	"4"	"0.3"	"0.08"	"1"	"30"	"max"	"0.82807"	"0.3155"	"0.3989"	"0.29506"	"0.37049"	"0.79568"	"0.07349"	"20.06609"	NA
"stick"	"4"	"0.3"	"0.08"	"1"	"31"	"max"	"0.82117"	"0.12713"	"0.34963"	"0.41091"	"0.37384"	"0.76956"	"0.07434"	"19.88249"	NA
"stick"	"4"	"0.3"	"0.08"	"1"	"32"	"max"	"0.73124"	"0.54462"	"0.5306"	"0.53209"	"0.4752"	"0.68311"	"0.09236"	"16.40939"	NA
"stick"	"4"	"0.3"	"0.08"	"1"	"33"	"max"	"0.79536"	"0.31505"	"0.40997"	"0.4332"	"0.41926"	"0.78878"	"0.06273"	"22.59866"	NA
"stick"	"4"	"0.3"	"0.08"	"1"	"34"	"max"	"0.8231"	"0.38226"	"0.14407"	"0.39131"	"0.25211"	"-0.27025"	"0.15929"	"7.68951"	NA
"stick"	"4"	"0.3"	"0.08"	"1"	"35"	"max"	"0.75583"	"0.42441"	"0.38474"	"0.59932"	"0.53714"	"0.68228"	"0.07768"	"19.17974"	NA
"stick"	"4"	"0.3"	"0.08"	"1"	"36"	"max"	"0.81573"	"0.45351"	"0.55077"	"0.37524"	"0.44019"	"0.78664"	"0.08708"	"17.35263"	NA
"stick"	"4"	"0.3"	"0.08"	"1"	"37"	"max"	"0.79309"	"0.41496"	"0.35736"	"0.40007"	"0.3782"	"0.42887"	"0.09892"	"15.31203"	NA
"stick"	"4"	"0.3"	"0.08"	"1"	"38"	"max"	"0.8573"	"0.46268"	"0.43982"	"0.51796"	"0.51207"	"0.52561"	"0.15937"	"7.6819"	NA
"stick"	"4"	"0.3"	"0.08"	"1"	"39"	"max"	"0.70537"	"0.51344"	"0.60403"	"0.5164"	"0.55351"	"0.7354"	"0.07959"	"18.79153"	NA
"stick"	"4"	"0.3"	"0.08"	"1"	"40"	"max"	"0.75083"	"0.33996"	"0.55798"	"0.41606"	"0.48417"	"0.8676"	"0.0559"	"24.44503"	NA
"stick"	"4"	"0.3"	"0.08"	"1"	"41"	"max"	"0.74714"	"0.47346"	"0.49578"	"0.21287"	"0.40228"	"0.69741"	"0.08953"	"16.90769"	NA
"stick"	"4"	"0.3"	"0.08"	"1"	"42"	"max"	"0.83417"	"0.42273"	"0.27314"	"0.51842"	"0.36263"	"0.84414"	"0.07772"	"19.1705"	NA
"stick"	"4"	"0.3"	"0.08"	"1"	"43"	"max"	"0.72562"	"0.55424"	"0.66851"	"0.47223"	"0.58769"	"0.54393"	"0.121"	"12.08801"	NA
"stick"	"4"	"0.3"	"0.08"	"1"	"44"	"max"	"0.72515"	"0.46093"	"0.36696"	"0.41832"	"0.28792"	"0.61224"	"0.0952"	"15.92546"	NA
"stick"	"4"	"0.3"	"0.08"	"1"	"45"	"max"	"0.78204"	"0.30641"	"0.38754"	"0.4572"	"0.45008"	"0.84623"	"0.06974"	"20.90362"	NA
"stick"	"4"	"0.3"	"0.08"	"1"	"46"	"max"	"0.74203"	"0.39763"	"0.62249"	"0.30433"	"0.65891"	"0.54675"	"0.1229"	"11.83933"	NA
"stick"	"4"	"0.3"	"0.08"	"1"	"47"	"max"	"0.80031"	"0.64811"	"0.65715"	"0.55874"	"0.6037"	"0.34846"	"0.15091"	"8.55443"	NA
"stick"	"4"	"0.3"	"0.08"	"1"	"48"	"max"	"0.90479"	"0.27768"	"0.29955"	"0.38036"	"0.29637"	"0.77092"	"0.08686"	"17.39297"	NA
"stick"	"4"	"0.3"	"0.08"	"1"	"49"	"max"	"0.83288"	"0.40834"	"0.36775"	"0.49267"	"0.44761"	"0.76535"	"0.09895"	"15.3066"	NA
"stick"	"4"	"0.3"	"0.08"	"1"	"50"	"max"	"0.83322"	"0.5658"	"0.42654"	"0.45705"	"0.53759"	"0.50847"	"0.13234"	"10.65553"	NA
"stick"	"4"	"0.3"	"0.08"	"1"	"51"	"max"	"0.87662"	"0.3026"	"0.20173"	"0.30484"	"0.37465"	"0.71455"	"0.09406"	"16.11828"	NA
"stick"	"4"	"0.3"	"0.08"	"1"	"52"	"max"	"0.75935"	"0.37286"	"0.45626"	"0.21454"	"0.36484"	"0.33649"	"0.11273"	"13.22105"	NA
"stick"	"4"	"0.3"	"0.08"	"1"	"53"	"max"	"0.73911"	"0.72498"	"0.52034"	"0.67792"	"0.63309"	"0.17283"	"0.16097"	"7.52197"	NA
"stick"	"4"	"0.3"	"0.08"	"1"	"54"	"max"	"0.82574"	"0.50195"	"0.29218"	"0.39785"	"0.48239"	"0.64197"	"0.11189"	"13.34062"	NA
"stick"	"4"	"0.3"	"0.08"	"1"	"55"	"max"	"0.72715"	"0.22086"	"0.48822"	"0.45812"	"0.11124"	"0.44954"	"0.10706"	"14.04629"	NA
"stick"	"4"	"0.3"	"0.08"	"1"	"56"	"max"	"0.8384"	"0.38696"	"0.3586"	"0.44316"	"0.35296"	"0.69401"	"0.09399"	"16.13041"	NA
"stick"	"4"	"0.3"	"0.08"	"1"	"57"	"max"	"0.71546"	"0.42768"	"0.42759"	"0.50392"	"0.39078"	"0.81779"	"0.05291"	"25.32283"	NA
"stick"	"4"	"0.3"	"0.08"	"1"	"58"	"max"	"0.78315"	"0.42038"	"0.44913"	"0.28206"	"0.51564"	"0.83037"	"0.06317"	"22.48813"	NA
"stick"	"4"	"0.3"	"0.08"	"1"	"59"	"max"	"0.8182"	"0.30005"	"0.39529"	"0.38366"	"0.39294"	"0.87324"	"0.05554"	"24.54778"	NA
"stick"	"4"	"0.3"	"0.08"	"1"	"60"	"max"	"0.78932"	"0.5331"	"0.47198"	"0.25702"	"0.55468"	"0.6687"	"0.0987"	"15.34736"	NA
"stick"	"4"	"0.3"	"0.08"	"1"	"61"	"max"	"0.8095"	"0.35399"	"0.39997"	"0.44248"	"0.47889"	"0.78227"	"0.08604"	"17.54347"	NA
"stick"	"4"	"0.3"	"0.08"	"1"	"62"	"max"	"0.8799"	"0.24088"	"0.25746"	"0.29854"	"0.23788"	"0.28751"	"0.14996"	"8.65551"	NA
"stick"	"4"	"0.3"	"0.08"	"1"	"63"	"max"	"0.72256"	"0.57872"	"0.24341"	"0.69194"	"0.7156"	"0.48519"	"0.13217"	"10.67564"	NA
"stick"	"4"	"0.3"	"0.08"	"1"	"64"	"max"	"0.76025"	"0.40974"	"0.51756"	"0.35827"	"0.52267"	"0.86028"	"0.06228"	"22.71512"	NA
"stick"	"4"	"0.3"	"0.08"	"1"	"65"	"max"	"0.80823"	"0.33893"	"0.275"	"0.42783"	"0.42557"	"0.7383"	"0.08034"	"18.63984"	NA
"stick"	"4"	"0.3"	"0.08"	"1"	"66"	"max"	"0.84948"	"0.35304"	"0.38225"	"0.38635"	"0.39091"	"0.8604"	"0.06214"	"22.75043"	NA
"stick"	"4"	"0.3"	"0.08"	"1"	"67"	"max"	"0.86611"	"0.39577"	"0.42566"	"0.35422"	"0.40658"	"0.79049"	"0.07619"	"19.48847"	NA
"stick"	"4"	"0.3"	"0.08"	"1"	"68"	"max"	"0.87885"	"0.25836"	"0.31442"	"0.41937"	"0.41116"	"0.77447"	"0.09769"	"15.51155"	NA
"stick"	"4"	"0.3"	"0.08"	"1"	"69"	"max"	"0.83687"	"0.34619"	"0.33078"	"0.41854"	"0.42824"	"0.86303"	"0.05746"	"24.00453"	NA
"stick"	"4"	"0.3"	"0.08"	"1"	"70"	"max"	"0.86342"	"0.41691"	"0.34706"	"0.42621"	"0.46241"	"0.81127"	"0.0813"	"18.45131"	NA
"stick"	"4"	"0.3"	"0.08"	"1"	"71"	"max"	"0.89803"	"0.36023"	"0.14637"	"0.40293"	"0.32903"	"0.70177"	"0.11636"	"12.71415"	NA
"stick"	"4"	"0.3"	"0.08"	"1"	"72"	"max"	"0.76964"	"0.59564"	"0.37162"	"0.49502"	"0.35"	"0.7746"	"0.08347"	"18.03"	NA
"stick"	"4"	"0.3"	"0.08"	"1"	"73"	"max"	"0.86737"	"0.30412"	"0.30373"	"0.38649"	"0.38196"	"0.76066"	"0.09405"	"16.11964"	NA
"stick"	"4"	"0.3"	"0.08"	"1"	"74"	"max"	"0.76046"	"0.42251"	"0.64376"	"0.65208"	"0.77013"	"0.38167"	"0.15203"	"8.43612"	NA
"stick"	"4"	"0.3"	"0.08"	"1"	"75"	"max"	"0.84045"	"0.40669"	"0.38401"	"0.38736"	"0.36311"	"0.74285"	"0.09065"	"16.70936"	NA
"stick"	"4"	"0.3"	"0.08"	"1"	"76"	"max"	"0.85139"	"0.43305"	"0.44488"	"0.32437"	"0.4622"	"0.80263"	"0.08518"	"17.70396"	NA
"stick"	"4"	"0.3"	"0.08"	"1"	"77"	"max"	"0.82173"	"0.51071"	"0.50203"	"0.50231"	"0.39471"	"0.64996"	"0.10536"	"14.30315"	NA
"stick"	"4"	"0.3"	"0.08"	"1"	"78"	"max"	"0.73344"	"0.41745"	"0.535"	"0.44036"	"0.56095"	"0.7745"	"0.06907"	"21.05871"	NA
"stick"	"4"	"0.3"	"0.08"	"1"	"79"	"max"	"0.76857"	"0.40415"	"0.42891"	"0.38685"	"0.38746"	"0.83443"	"0.05869"	"23.66427"	NA
"stick"	"4"	"0.3"	"0.08"	"1"	"80"	"max"	"0.8562"	"0.41126"	"0.2749"	"0.3838"	"0.31703"	"0.80833"	"0.09546"	"15.88101"	NA
"stick"	"4"	"0.3"	"0.08"	"1"	"81"	"max"	"0.69168"	"0.43439"	"0.69053"	"0.49143"	"0.57509"	"0.66827"	"0.09207"	"16.46107"	NA
"stick"	"4"	"0.3"	"0.08"	"1"	"82"	"max"	"0.78879"	"0.34836"	"0.35031"	"0.53332"	"0.49573"	"0.7879"	"0.09135"	"16.58672"	NA
"stick"	"4"	"0.3"	"0.08"	"1"	"83"	"max"	"0.73465"	"0.59646"	"0.51166"	"0.56632"	"0.61305"	"0.35038"	"0.13002"	"10.93848"	NA
"stick"	"4"	"0.3"	"0.08"	"1"	"84"	"max"	"0.75689"	"0.36819"	"0.50516"	"0.45094"	"0.36934"	"0.86956"	"0.0565"	"24.27329"	NA
"stick"	"4"	"0.3"	"0.08"	"1"	"85"	"max"	"0.76297"	"0.43763"	"0.48089"	"0.37858"	"0.44909"	"0.77692"	"0.08252"	"18.21318"	NA
"stick"	"4"	"0.3"	"0.08"	"1"	"86"	"max"	"0.76859"	"0.49078"	"0.29472"	"0.42086"	"0.2409"	"0.83674"	"0.06775"	"21.36736"	NA
